PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,Donor
0.2806571125984192,-0.014515387825667858,-0.04360154643654823,-0.03602254018187523,-0.03644518554210663,0.053091417998075485,0.06835217773914337,0.083232976496219635,-0.1374330222606659,-0.016443775966763496,0.0236348919570446,0.16550453007221222,0.01236032135784626,0.03785287216305733,0.0804828330874443,-0.012753674760460854,AM7208
0.27068498730659485,0.001984969712793827,0.022293731570243835,-0.03015388548374176,-0.08612310141324997,8.453777409158647e-4,0.006614917889237404,0.14750531315803528,-0.16339944303035736,0.021653639152646065,-0.018788784742355347,0.1945684850215912,0.044730037450790405,0.07568513602018356,0.14733602106571198,0.058921296149492264,AM7209
0.33667922019958496,-0.037573765963315964,-0.027428772300481796,-0.036346759647130966,0.009285058826208115,0.08146784454584122,0.05710059031844139,0.037506815046072006,-0.006573457270860672,-0.049771279096603394,0.05716085806488991,0.08394747227430344,-0.05691373348236084,0.05116848647594452,0.03684903308749199,0.041151855140924454,AM7211
0.3249870240688324,-0.046448688954114914,0.02211395837366581,0.036484163254499435,-0.10615186393260956,-0.09700896590948105,0.1505744755268097,0.03466162085533142,-0.07558948546648026,0.05266120657324791,0.06116707623004913,-0.10754343867301941,0.047370798885822296,-0.009303069673478603,-0.10468654334545135,0.06478375196456909,AM7213
0.25700533390045166,-0.09478297084569931,-0.22358514368534088,-0.024291938170790672,0.0012750233290717006,-0.10793245583772659,0.18991374969482422,-0.0014995954697951674,0.10656366497278214,0.05825033411383629,0.12297623604536057,-0.0966692641377449,-0.028928330168128014,-0.07958269119262695,-0.08246324211359024,0.00399766955524683,AM7214
0.3410516679286957,-0.07386718690395355,-0.0336696095764637,-0.017146635800600052,0.03351499140262604,-0.11364654451608658,0.10010359436273575,0.02063903771340847,-0.041114579886198044,0.02359168604016304,0.04663560539484024,-0.05382842198014259,-0.03350488841533661,0.05072862282395363,0.06556544452905655,0.08352351188659668,AM7215
0.2883191704750061,-0.03452173247933388,-0.03933892026543617,-0.01736627146601677,-0.11245641112327576,0.08741762489080429,0.1146780401468277,0.08795883506536484,-0.019159680232405663,-0.007280190009623766,0.038045331835746765,-0.03949147090315819,0.04067021980881691,0.04418719559907913,0.05128300189971924,0.01358415000140667,AM7216
-0.04803020879626274,-0.11286546289920807,0.006428658030927181,-0.02760191261768341,-0.01301297452300787,-0.2011723816394806,-0.10889776051044464,-0.0900503396987915,0.010160909965634346,-0.05905232951045036,-0.026054468005895615,-0.007367759011685848,0.014532447792589664,0.045959677547216415,-0.08269206434488297,-0.018147382885217667,AM7221
-0.042081598192453384,-0.11375434696674347,-0.022488610818982124,-0.06014223024249077,-0.008664372377097607,-0.2096230387687683,-0.09477759897708893,-0.13881756365299225,0.11720485985279083,-0.001141076092608273,-0.07933036983013153,-0.069139763712883,-0.014725836925208569,0.04231917858123779,-0.02097533829510212,-0.09300689399242401,AM7223
0.023302949965000153,-0.12392637133598328,-0.008556683547794819,0.07963953912258148,0.06977950781583786,0.08394712954759598,-0.04747802019119263,-0.2303362488746643,0.11096921563148499,0.15878422558307648,0.05677858367562294,-0.11078044772148132,0.0014484236016869545,-0.10939762741327286,0.13234056532382965,-0.07719932496547699,AM7224
0.022766252979636192,0.03908209502696991,0.09889096766710281,-0.11480050534009933,0.03891152888536453,-0.05403190106153488,0.09203857183456421,-0.05467205122113228,0.09653519093990326,0.055877435952425,0.005823969375342131,-0.0159029308706522,0.087369404733181,-0.1438823789358139,-0.02916533686220646,-0.01306864619255066,AM7226
0.0393407940864563,-0.11179587990045547,0.14419101178646088,0.14218971133232117,0.09495014697313309,-0.05571688711643219,-0.09351139515638351,-0.15583249926567078,0.0829354003071785,0.2851174771785736,-0.015009316615760326,-0.03760049119591713,0.08596126735210419,-0.0645725429058075,0.20144695043563843,-0.10430050641298294,AM7228
0.018470443785190582,0.08648693561553955,0.21371938288211823,-0.07379836589097977,0.0315600149333477,-0.10081639885902405,-0.001997024053707719,0.061642326414585114,0.0315927118062973,-0.011553355492651463,0.16662675142288208,-0.03256487473845482,0.0031539222691208124,-0.03575415909290314,0.027728715911507607,-0.010874345898628235,AM7229
0.11052411049604416,0.05197697877883911,0.18596377968788147,-0.1073254719376564,0.11427247524261475,-0.13608911633491516,-0.013467180542647839,-0.019942929968237877,0.06891396641731262,0.08206057548522949,-0.05675259977579117,-0.09174191206693649,0.08943919837474823,-0.07423213124275208,-0.05216408148407936,-0.05995746701955795,AM7230
-0.010265622287988663,-0.05933583900332451,0.16769902408123016,0.16386789083480835,0.02529064193367958,-0.034553516656160355,-0.10586447268724442,-0.03364359214901924,-0.09759040921926498,0.3300982415676117,-0.17057079076766968,-0.06707882881164551,0.1895645409822464,-0.06760061532258987,0.08726555109024048,-0.1045956239104271,AM7236
0.0036503018345683813,0.026373716071248055,0.12189837545156479,-0.045865874737501144,-0.0017681785393506289,-0.06227943301200867,0.12356036901473999,-0.07526122033596039,0.01049040351063013,0.12009885162115097,-0.06750340759754181,-0.030418487265706062,0.2635675370693207,-0.05893465876579285,-0.04748015105724335,0.04201781004667282,AM7237
0.060761451721191406,0.08459301292896271,-0.055233173072338104,-0.0445074699819088,0.15650728344917297,-0.14381247758865356,-0.17827165126800537,-0.09654176980257034,0.01096960250288248,0.064285509288311,-0.0790906473994255,0.0277036651968956,-0.10750602930784225,0.0025681634433567524,0.06816444545984268,0.021893808618187904,AM7241
0.09293755143880844,0.08384663611650467,-0.08783461153507233,-0.03429586812853813,0.1420448273420334,0.10290267318487167,-0.12030507624149323,-0.155509352684021,0.03731591999530792,-0.10979652404785156,-0.09124268591403961,0.04618588089942932,-0.011276699602603912,-0.07287962734699249,0.06369464844465256,-0.016294710338115692,AM7242
0.018412301316857338,-0.1377766877412796,0.04202065244317055,-0.0065903631038963795,0.02135280892252922,0.2036324292421341,-0.016870176419615746,-0.21532465517520905,-0.04158281534910202,-0.09787638485431671,0.06476865708827972,-0.04931187629699707,-0.047991786152124405,-0.20374178886413574,-0.03562242537736893,-0.016625182703137398,AM7243
0.0666225478053093,0.12405197322368622,0.06661414355039597,-0.08912534266710281,0.10660289973020554,0.09080977737903595,-0.07313738763332367,-0.03791332617402077,0.05945446342229843,0.06724707782268524,-0.08847661316394806,-0.06837020069360733,-0.061849020421504974,0.030272215604782104,-0.06530462205410004,-0.16729536652565002,AM7255
0.0940871611237526,0.0788198933005333,-0.06876535713672638,0.02095571532845497,0.11070629954338074,0.12008186429738998,-0.0594240240752697,-0.2148023396730423,0.04454426467418671,-0.13194353878498077,-0.14043718576431274,0.09585598856210709,-0.016541555523872375,-0.007523125968873501,0.07319728285074234,0.0028268436435610056,AM7256
-0.05782352015376091,-0.14670035243034363,-0.07320850342512131,-0.08467228710651398,0.035034939646720886,-0.04515429958701134,-0.08071499317884445,-0.029301201924681664,0.046544138342142105,-0.24080532789230347,0.16474558413028717,-0.0758913978934288,-0.03576897457242012,0.051400601863861084,-0.1219448447227478,-0.08298642933368683,AM7260
0.03656957298517227,-0.08824111521244049,0.012914489023387432,0.08249130845069885,0.2286529541015625,0.2561371922492981,-0.05885440856218338,0.1874050348997116,0.31809312105178833,-0.0749165415763855,-0.06460708379745483,0.02049175836145878,0.06909239292144775,0.3799275755882263,-0.1996355801820755,-0.038001589477062225,AM7261
0.0053841732442379,-0.07476727664470673,0.10573989897966385,-0.05723574385046959,-0.0633823350071907,-0.027967020869255066,-0.07342567294836044,-0.04586213082075119,0.04472074657678604,-0.12591083347797394,-0.06904570013284683,-0.07303586602210999,0.007012742571532726,0.27289286255836487,-0.05556755140423775,0.053586896508932114,AM7266
-0.016966242343187332,-0.07865296304225922,0.09156237542629242,-0.03096739761531353,-0.11966507881879807,-0.02750110626220703,-0.10842061787843704,-0.03217252716422081,0.12900036573410034,-0.05777183175086975,-0.10577578097581863,-0.004236158914864063,0.04579341411590576,0.16081948578357697,-0.07346391677856445,-0.15802596509456635,AM7269
-0.009439308196306229,-0.13442236185073853,-0.007700804620981216,0.07775156944990158,0.04525492340326309,-0.032806482166051865,-0.10810902714729309,-0.09183692187070847,-0.12925320863723755,0.06096827983856201,0.14788587391376495,-0.10138143599033356,0.0485638827085495,0.00962122343480587,0.003710249438881874,0.012379927560687065,AM7270
0.05128687247633934,0.09331433475017548,0.13742440938949585,-0.05754874274134636,0.2093704342842102,-0.08876975625753403,0.02360335737466812,-0.06395579874515533,-0.18337728083133698,0.04346824809908867,-0.032923366874456406,-0.10414078086614609,-0.15293245017528534,0.07141920179128647,-0.07324367761611938,-0.03963103145360947,AM7272
0.005498447455465794,0.12052784860134125,0.13647671043872833,-0.048023853451013565,0.09809179604053497,0.0816008448600769,0.2180081307888031,-0.12054993957281113,-0.18033218383789062,-0.031338296830654144,0.07773083448410034,-0.08628514409065247,-0.08495426923036575,0.16479115188121796,0.02624572440981865,-0.15686611831188202,AM7273
0.015132659114897251,-0.042502086609601974,0.07733745127916336,0.17293906211853027,0.1026948094367981,0.06696943938732147,-0.03365236893296242,0.2891589105129242,0.2012830525636673,-0.2250562161207199,-0.1224949061870575,-0.18267545104026794,-0.08145483583211899,-0.13945014774799347,0.0702216774225235,-0.16187109053134918,AM7277
-0.022196898236870766,-0.09717374294996262,0.18412218987941742,0.12495070695877075,-0.05878846347332001,-0.042684949934482574,-0.12227361649274826,-0.060321737080812454,0.054984621703624725,0.06220407411456108,-0.009643781930208206,0.02419714629650116,-0.13997295498847961,0.006823258474469185,0.1319981962442398,0.09312421828508377,AM7278
-0.07068613171577454,-0.08354075998067856,0.04188117757439613,0.24202382564544678,0.0858025774359703,0.023401794955134392,0.11084990948438644,0.15632404386997223,0.17930898070335388,0.09279327839612961,0.14585758745670319,0.23331841826438904,-0.1597919464111328,0.08723516017198563,-0.11716459691524506,-0.006201481446623802,AM7280
-0.09391593188047409,-0.05588669329881668,-0.028949005529284477,0.190508633852005,0.17600372433662415,-0.08933170884847641,0.11794070154428482,0.38111835718154907,-0.22298331558704376,-0.2676027715206146,-0.16816245019435883,-0.16319529712200165,0.13813208043575287,0.04474058374762535,0.3137276768684387,-0.00211949716322124,AM7283
-0.07718979567289352,0.11748355627059937,0.1930633783340454,-0.07180412113666534,0.0027297160122543573,-0.035948496311903,0.056990962475538254,0.14436355233192444,-0.1666228324174881,-0.09008559584617615,0.162400484085083,0.0906747505068779,0.035637639462947845,-0.01455189660191536,0.13969114422798157,-0.06668562442064285,AM7284
0.018283892422914505,0.15514951944351196,0.11101803183555603,0.12773288786411285,-0.09946969896554947,0.10512860119342804,-0.09216012060642242,0.015223451890051365,-0.1428581327199936,-0.20152778923511505,0.1572849452495575,0.23531755805015564,0.03086455538868904,-0.02854255773127079,-0.01783476024866104,0.0055088140070438385,AM7285
-0.004668081179261208,-0.10636928677558899,-0.03218622878193855,0.16775326430797577,0.27625584602355957,-0.08062612265348434,0.0326874777674675,0.09765075147151947,0.022072989493608475,0.04084611311554909,0.0871359258890152,0.07266756892204285,0.10085339844226837,0.08868328481912613,-0.20957717299461365,0.10821284353733063,AM7294
-0.013084948062896729,0.013345927000045776,0.1328336000442505,0.22941598296165466,0.018729163333773613,0.05139320716261864,0.19626347720623016,0.19380131363868713,-0.004936583805829287,-0.176907017827034,-0.39457836747169495,-0.31921228766441345,-0.27946823835372925,-0.2785964608192444,-0.04308325797319412,0.2569634020328522,AM7295
-0.11856789141893387,-0.1364518404006958,0.0361991748213768,0.06441586464643478,-0.08209306746721268,0.017379403114318848,-0.027720561251044273,-0.06161174550652504,-0.12282901257276535,-0.17026832699775696,0.35806217789649963,0.05055985972285271,-0.13919712603092194,-0.22175540030002594,-0.025454986840486526,0.020988093689084053,AM7302
-0.07590186595916748,0.006262947805225849,0.15578989684581757,-0.05566933751106262,-0.11692040413618088,-0.09963447600603104,0.03943650797009468,0.11374098062515259,0.11683394759893417,-0.06012076511979103,0.01946837455034256,0.15332162380218506,0.04455960914492607,-0.1518997848033905,-0.1025959774851799,-0.01162897702306509,AM7303
-0.052607595920562744,0.07383077591657639,0.18166184425354004,-0.09617653489112854,-0.030960604548454285,0.022686662152409554,0.004798657726496458,0.16824275255203247,0.08545657247304916,-0.12602344155311584,0.18285700678825378,0.11694943904876709,0.03161204978823662,-0.1652441769838333,0.11545272916555405,-0.16588403284549713,AM7304
0.02825429104268551,-0.06984265148639679,0.04486365243792534,-0.1726483553647995,0.1808396726846695,-0.0018614938016980886,-0.032536692917346954,-0.11730896681547165,-0.06717545539140701,-0.1268388330936432,-0.2055179476737976,-0.015238611958920956,0.2026091068983078,-0.12820479273796082,-0.12758055329322815,-0.058613646775484085,AM7312
-0.08198652416467667,-0.07103589177131653,-0.03493337333202362,0.22423581779003143,0.21126951277256012,-0.22886967658996582,0.11142468452453613,0.20953284204006195,-0.08284053951501846,0.0383683480322361,-0.07089324295520782,0.16818830370903015,0.007801050785928965,-0.057735055685043335,-0.07894114404916763,-0.018485303968191147,AM7313
-0.06509633362293243,-0.06741322576999664,0.013358238153159618,0.217252716422081,0.11068188399076462,0.23876729607582092,0.20252634584903717,-0.05355976149439812,0.13378308713436127,0.16794158518314362,0.04894483834505081,0.25967660546302795,-0.028334397822618484,0.013254178687930107,-0.1784965991973877,-0.00414999620988965,AM7318
0.00396700156852603,0.13809587061405182,-0.08394014835357666,0.13336780667304993,-0.03676336631178856,0.1023075059056282,0.12608933448791504,-0.24290437996387482,-0.08415456861257553,-0.05951686576008797,-0.1574224978685379,0.07938830554485321,0.0865316316485405,-0.012243011966347694,0.01572072133421898,-0.00643774401396513,AM7319
-0.029301226139068604,-0.12848183512687683,-0.08609454333782196,0.0841292142868042,0.3640991747379303,0.08302483707666397,0.032867077738046646,0.004272669553756714,-0.026004457846283913,0.04782739281654358,-0.007975419983267784,0.13590499758720398,0.16785980761051178,0.018098583444952965,-0.011308697052299976,0.007110889535397291,AM7320
-0.11718928068876266,-0.13028942048549652,-0.09716784209012985,0.13427485525608063,0.10899198800325394,0.09502407908439636,0.07163874804973602,-0.161862313747406,-0.1327415406703949,0.09664877504110336,0.1862439066171646,0.013576587662100792,-0.19259923696517944,0.009737749584019184,0.16016757488250732,0.015534521080553532,AM7321
-0.0499386228621006,0.1300830841064453,0.016254354268312454,-0.09993292391300201,0.019380412995815277,0.21481935679912567,-0.034479741007089615,0.14001189172267914,-0.005334368906915188,0.04703221470117569,0.10101015865802765,-0.11678841710090637,0.05766119062900543,0.06439165771007538,-0.0063775572925806046,0.028885601088404655,AM7323
-0.04461325332522392,0.04290136322379112,0.09835774451494217,-0.04176384583115578,-0.11059893667697906,0.09532742202281952,0.14982524514198303,-0.010587112046778202,-0.0035381962079554796,0.1230449303984642,-0.13364893198013306,0.0011647228384390473,0.24924041330814362,-0.03903800621628761,-0.07369522750377655,-0.016177140176296234,AM7325
-0.09131189435720444,0.050211891531944275,0.015503463335335255,-0.1384589970111847,0.1409425437450409,-0.09715016931295395,0.17836014926433563,-0.049718841910362244,-0.11462005972862244,0.017416298389434814,0.05203285068273544,0.05641939491033554,0.06890925019979477,0.02585633285343647,0.029164455831050873,0.1508999913930893,AM7327
-0.08565447479486465,0.14648990333080292,-0.03160014748573303,-0.039519015699625015,-0.08147381246089935,0.02737162820994854,-0.07017821073532104,0.16148069500923157,-0.10857563465833664,0.19257989525794983,0.009440120309591293,-0.1351911723613739,0.03013155609369278,0.05462593585252762,-0.17863529920578003,0.08009737730026245,AM7328
-0.04147776588797569,0.13505707681179047,-0.07978100329637527,0.04965401813387871,-0.1382858008146286,0.04397290199995041,-0.22444957494735718,0.14860239624977112,-0.06439407914876938,-0.015080388635396957,-0.015059445053339005,0.06618432700634003,0.15895991027355194,0.015900595113635063,-0.009456926956772804,0.15334956347942352,AM7329
-0.10578978806734085,-0.06970734149217606,0.09589315950870514,0.08475499600172043,-0.08794191479682922,0.11136984080076218,0.015533801168203354,-0.1231834888458252,-0.27842044830322266,0.07244691997766495,0.07153429836034775,-0.14286652207374573,0.11053717881441116,0.15727832913398743,0.049060460180044174,0.15672636032104492,AM7332
-0.08866104483604431,0.13669195771217346,-0.11529365926980972,-0.024987509474158287,0.03685515373945236,0.046647634357213974,0.06348096579313278,-0.025947215035557747,-0.13486938178539276,0.1082499772310257,0.05354201793670654,-0.10016608983278275,-0.08238355815410614,-0.056804221123456955,-0.21357159316539764,0.05036419257521629,AM7333
-0.005215122364461422,0.1617995947599411,-0.05963406339287758,0.0997038260102272,-0.11046658456325531,0.10895995050668716,-0.07517596334218979,-0.04246991500258446,-0.1670634001493454,-0.07146677374839783,-0.04861463978886604,0.05882585048675537,0.1749858558177948,0.03234826400876045,-0.10424353182315826,0.13201430439949036,AM7334
-0.1086280569434166,-0.06822424381971359,-0.08803590387105942,-0.13409394025802612,0.05133678391575813,-0.14454668760299683,0.030590537935495377,-0.017790518701076508,0.053888268768787384,-0.08161333203315735,-0.017471352592110634,0.015665147453546524,0.029375635087490082,-0.011353695765137672,0.051120903342962265,0.16625283658504486,AM7336
-0.1031198799610138,-0.0185623150318861,-0.11986544728279114,-0.1708754003047943,0.0642046257853508,-0.1260870397090912,0.1289016604423523,-0.03696854040026665,0.091343022882938385,0.030991097912192345,0.05900968611240387,0.01300305686891079,0.028592605143785477,-0.03287189453840256,0.10792858153581619,0.11103754490613937,AM7337
-0.05239022523164749,0.14477024972438812,0.011787106283009052,-0.015821589156985283,0.017277905717492104,-0.07799012959003448,-0.025508997961878777,0.042637720704078674,-0.15694065392017365,0.19026441872119904,-0.010432287119328976,-0.0048723542131483555,-0.12359237670898438,-0.07073096185922623,-0.050022199749946594,0.09130936115980148,AM7343
-0.11189131438732147,0.006579278502613306,-0.07194078713655472,-0.15244321525096893,0.012152372859418392,-0.07819561660289764,0.13632334768772125,0.08389896154403687,0.04722730070352554,0.01626545563340187,0.04517081379890442,0.06468258798122406,0.1414932906627655,-0.1078786849975586,-0.050535958260297775,0.11778213828802109,AM7344
-0.005913111846894026,-0.13035070896148682,0.072734035551548,-0.057447273284196854,-0.1308201402425766,0.23507535457611084,-0.27286139130592346,0.041343335062265396,-0.05444660782814026,-0.03586222603917122,0.10280375182628632,-0.17647667229175568,0.1679776906967163,0.028308097273111343,-0.01999850943684578,0.23760204017162323,AM7345
-0.050281912088394165,-0.06927624344825745,0.03486621007323265,0.11051627993583679,-0.01981891691684723,0.2942606508731842,-0.1257161945104599,0.0805923119187355,0.06544604897499084,0.20678628981113434,0.11453044414520264,-0.0309373177587986,0.18728110194206238,-0.09671922773122787,0.12165287137031555,0.015683656558394432,AM7346
-0.021187392994761467,0.13260503113269806,-0.08954261243343353,-0.08488965034484863,0.0863461047410965,0.20471513271331787,-0.04374048113822937,-0.048361651599407196,0.031697776168584824,0.021038297563791275,-0.05629260465502739,-0.10704603791236877,-0.13667790591716766,0.007822424173355103,0.004388635046780109,0.0655471608042717,AM7353
-0.11109228432178497,0.04390466958284378,-0.1514989286661148,-0.15867426991462708,0.08331688493490219,-0.009335617534816265,0.04020339623093605,0.06136833131313324,0.08484376221895218,0.07129917293787003,0.03792567178606987,-0.07495848089456558,-0.03561793267726898,0.10873124748468399,0.14467930793762207,0.03873518854379654,AM7354
0.05344776436686516,0.13416315615177155,0.06776228547096252,0.0803578719496727,-0.10094320774078369,-0.11475899815559387,-0.2481260448694229,0.02349775657057762,0.17376914620399475,-0.012461160309612751,-0.0628502294421196,0.13429003953933716,-0.12605278193950653,0.041989877820014954,0.09318677335977554,0.04025138169527054,AM7356
0.013644800521433353,-0.056493040174245834,0.26803097128868103,0.021894557401537895,-0.17966032028198242,-0.15839636325836182,-0.1330479085445404,0.045504942536354065,0.24623867869377136,-0.08843816071748734,0.048278842121362686,0.08663559705018997,-0.12083952128887177,0.10615647584199905,0.09786349534988403,0.24209198355674744,AM7359
-0.10018401592969894,-0.033212147653102875,0.07957678288221359,-0.03556394577026367,-0.08926945924758911,0.018154270946979523,0.2041882872581482,-0.1873890906572342,-0.059753358364105225,-0.11868239939212799,-0.10081590712070465,0.04357137531042099,-0.020918911322951317,0.18435171246528625,0.07591792941093445,0.06027720123529434,AM7361
-0.16265755891799927,-0.10166572034358978,-0.08087536692619324,-0.07415050268173218,-0.02597810886800289,0.005612570326775312,0.0531480573117733,-0.10316065698862076,0.007494887337088585,-0.048151444643735886,-0.14229285717010498,0.031239978969097137,-0.08911183476448059,0.22899962961673737,0.21968817710876465,-0.02785656414926052,AM7362
-0.04898388683795929,0.10530750453472137,-0.09297826886177063,-0.09156325459480286,0.03403054550290108,0.048308372497558594,-0.15141962468624115,0.1662694215774536,0.14583607017993927,0.06392215937376022,0.09392611682415009,-0.1374630331993103,-0.07012002915143967,0.030988406389951706,0.035672105848789215,0.011827288195490837,AM7365
-0.03136555850505829,-0.036044102162122726,0.006552538368850946,-0.1531076580286026,0.0037247638683766127,0.029861947521567345,0.06690770387649536,-0.08761782944202423,0.13487181067466736,-0.045041583478450775,-0.2077520191669464,0.028570199385285378,0.14317753911018372,-0.07001165300607681,0.029776737093925476,0.021408475935459137,AM7372
-0.0016520422650501132,0.08975055068731308,-0.027293000370264053,0.18410509824752808,-0.1960691660642624,-0.014346777461469173,0.20912642776966095,-0.11165141314268112,0.05047960951924324,-0.08647975325584412,0.0668611079454422,-0.0684455931186676,0.034278251230716705,-0.012184549123048782,-0.018506649881601334,-0.13198882341384888,AM7373
0.03688265010714531,0.1280643492937088,0.017043258994817734,0.14385728538036346,-0.04742365702986717,-0.010040557943284512,0.026449600234627724,-0.18705308437347412,-0.025976169854402542,-0.04465828463435173,-0.0011574272066354752,0.1469813734292984,-0.1002296507358551,0.014869741164147854,0.023052498698234558,0.062128759920597076,AM7380
-0.018164334818720818,0.09109180420637131,-0.0819602757692337,0.07384731620550156,0.04720555618405342,-0.1813521683216095,-0.022422634065151215,-0.09529261291027069,-0.06544607132673264,-0.039200298488140106,0.07929367572069168,0.1314571648836136,-0.1425778716802597,0.04288720339536667,0.06914875656366348,0.052047330886125565,AM7382
-0.0721735879778862,0.04341968521475792,0.04378306493163109,-0.05103105679154396,-0.1301891803741455,0.039851412177085876,0.20178543031215668,-9.983122581616044e-4,0.19163930416107178,0.03749543055891991,0.020708942785859108,0.04593667760491371,0.004719321615993977,0.00803794153034687,0.05134120211005211,-0.010375171899795532,AM7383
-0.019954323768615723,0.05289396643638611,-0.2165669947862625,0.07601046562194824,-0.10865167528390884,-0.06323163211345673,-0.04231981933116913,0.008158054202795029,0.10567492991685867,-0.04554267227649689,0.08059468120336533,-0.05472218990325928,0.05682796239852905,-0.006009739823639393,0.04160763695836067,0.003363463096320629,AM7384
-0.0031365121249109507,0.06959215551614761,-0.1422615796327591,0.12039782851934433,-0.1848018318414688,0.033141061663627625,0.11212232708930969,-0.0890386775135994,0.14899270236492157,-0.06075397878885269,0.10629880428314209,-0.08206702768802643,1.609406026545912e-4,-0.06236826255917549,-0.006734947673976421,-0.05634957179427147,AM7385
-0.046844128519296646,-0.003800770966336131,-0.007017302326858044,-0.11844448745250702,0.02518937923014164,0.18728113174438477,0.16703510284423828,-0.17871703207492828,0.21051344275474548,-0.09346161782741547,-0.050512220710515976,-0.07082127779722214,-0.08323207497596741,0.03960029408335686,0.07345487177371979,0.19320867955684662,AM7386
0.005098956637084484,0.12577658891677856,-0.08468509465456009,0.09419342130422592,-0.10473597049713135,-0.03662998229265213,-0.06518495082855225,-0.07792919129133224,0.10853444039821625,0.11199034750461578,-0.13146963715553284,0.11843777447938919,-0.04013385251164436,-0.1609150469303131,-0.11094208806753159,-0.030095763504505157,AM7387
-0.007363118231296539,0.03221292048692703,-0.1736593097448349,0.10306982696056366,-0.16911031305789948,-0.12112359702587128,0.015014165081083775,0.06217377260327339,0.08772322535514832,-0.08801326155662537,0.13260401785373688,-0.183342844247818,0.1577516347169876,0.05872382968664169,-0.04374648630619049,-0.07767055928707123,AM7388
-0.02731064334511757,0.16147471964359283,0.08874135464429855,0.03801552578806877,-0.07204263657331467,-0.010159793309867382,-0.07970234751701355,0.11957895010709763,-0.01522971224039793,0.10471043735742569,0.03361361101269722,0.09404490143060684,-0.11975973099470139,-0.0248503889888525,-0.05698922649025917,-0.062368255108594894,AM7409
