PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,Donor
-0.0079282745718956,0.07274015992879868,-0.17324350774288177,0.04363994300365448,0.0645754262804985,-0.051283128559589386,-0.1202855110168457,-0.02853534184396267,0.004782890900969505,-0.09686142206192017,0.007978558540344238,AM7180
0.008395824581384659,0.06956479698419571,-0.0701872780919075,-0.06714896857738495,0.12244730442762375,-0.07809243351221085,-0.1452246457338333,0.05559329688549042,0.005085567478090525,-0.02333410270512104,0.12655441462993622,AM7181
-0.0010398153681308031,0.04095854237675667,-0.04454467073082924,-0.1578521728515625,0.09077268838882446,0.002666765358299017,-0.04958200827240944,0.06797260046005249,0.12195582687854767,-0.02770686149597168,0.14539015293121338,AM7182
0.04824115335941315,0.058857712894678116,-0.09882647544145584,0.007685947697609663,0.12708351016044617,-0.08991511911153793,-0.17876088619232178,-0.04204940050840378,-0.042459938675165176,-0.14216145873069763,0.055231742560863495,AM7188
-0.0396871343255043,-0.14258204400539398,-0.04364456608891487,-0.03226898983120918,0.03843341022729874,-0.1339496672153473,-0.1433003842830658,-0.03318233788013458,-0.0963425263762474,-0.08594345301389694,0.017381025478243828,AM7189
-0.02250749059021473,0.05968722701072693,0.12211979180574417,-0.09586182981729507,0.030955923721194267,0.11585474014282227,0.11282163113355637,0.008337744511663914,0.05379609763622284,-0.13277268409729004,0.18039454519748688,AM7196
0.0040335459634661674,0.0884520411491394,-0.11896578967571259,0.0069290706887841225,0.1020001769065857,0.04648233950138092,-0.15590719878673553,-0.007169072981923819,-0.08012636750936508,-0.13418880105018616,-0.042219243943691254,AM7197
0.08968613296747208,-0.09743135422468185,0.23375853896141052,-0.00565572502091527,0.02705366164445877,-0.05626647546887398,-0.12826724350452423,-0.16558484733104706,0.02525983192026615,-0.09144528210163116,0.02430911362171173,AM7203
-0.01309998705983162,0.14858698844909668,0.09172132611274719,-0.024363525211811066,0.06762267649173737,-0.0076452335342764854,-0.007397916633635759,0.024922356009483337,-0.07501111924648285,0.10526102781295776,-0.01684730313718319,AM7204
0.006052923388779163,0.13648948073387146,0.05352967232465744,-0.03168930858373642,0.0916479229927063,-0.02077813819050789,-0.011520571075379848,-0.03341884911060333,-0.07505650818347931,0.07256805896759033,-0.025005269795656204,AM7205
0.27651694416999817,-0.014626621268689632,-0.04234042018651962,-0.03515150398015976,-0.03473341837525368,0.052158430218696594,0.06672333180904388,0.07924936711788177,-0.1307397186756134,-0.007384493947029114,0.04743082821369171,AM7208
0.26636242866516113,0.0012076528510078788,0.0221942737698555,-0.029646191745996475,-0.08276369422674179,0.002311268588528037,0.007773174904286861,0.14069028198719025,-0.15464027225971222,0.0295163094997406,0.011473659425973892,AM7209
0.3319632411003113,-0.03692800924181938,-0.02672060765326023,-0.035074565559625626,0.00934075377881527,0.07877686619758606,0.05645577237010002,0.035856302827596664,-0.006171499844640493,-0.041733890771865845,0.06788632273674011,AM7211
0.3211081326007843,-0.04521073028445244,0.021438969299197197,0.03523624315857887,-0.10262023657560349,-0.0943184569478035,0.14213967323303223,0.03158891573548317,-0.07157395035028458,0.04325743392109871,0.03742033243179321,AM7213
0.2541251480579376,-0.09262271970510483,-0.21910104155540466,-0.023870578035712242,0.0013181972317397594,-0.10471459478139877,0.17979468405246735,-0.0017147718463093042,0.10113769769668579,0.049888432025909424,0.09805618226528168,AM7214
0.3365857005119324,-0.07237347215414047,-0.033042095601558685,-0.01674213819205761,0.03310519456863403,-0.10930661112070084,0.09523945301771164,0.018572945147752762,-0.03758030757308006,0.019540267065167427,0.032898977398872375,AM7215
0.2842462360858917,-0.03358602523803711,-0.038591548800468445,-0.016685262322425842,-0.10829879343509674,0.08336889743804932,0.1087416484951973,0.08166136592626572,-0.017968852072954178,-0.009520434774458408,0.0243361946195364,AM7216
-0.047131653875112534,-0.11049571633338928,0.006129950750619173,-0.026721453294157982,-0.01273021474480629,-0.1944890171289444,-0.10371069610118866,-0.0856972187757492,0.010154210962355137,-0.055105116218328476,-0.021579019725322723,AM7221
-0.041314009577035904,-0.11142159253358841,-0.022149723023176193,-0.05850972607731819,-0.008274259977042675,-0.2021087408065796,-0.09090646356344223,-0.13379620015621185,0.11092683672904968,-0.003803543047979474,-0.08245285600423813,AM7223
0.023003369569778442,-0.12168269604444504,-0.008527939207851887,0.07708848267793655,0.06826120615005493,0.08103302121162415,-0.0461893267929554,-0.21896179020404816,0.10489282011985779,0.1430397629737854,0.028737636283040047,AM7224
0.022532930597662926,0.038423653692007065,0.09669721871614456,-0.11200524866580963,0.03744151070713997,-0.05211871117353439,0.08637528866529465,-0.05025571584701538,0.0896368995308876,0.051255062222480774,-7.862132042646408e-5,AM7226
0.03857923299074173,-0.10953806340694427,0.14044541120529175,0.13808774948120117,0.09244340658187866,-0.05355154722929001,-0.09055998921394348,-0.1487075537443161,0.07736895233392715,0.2636343240737915,-0.030009618028998375,AM7228
0.018461959436535835,0.08489247411489487,0.20876581966876984,-0.07197772711515427,0.030280232429504395,-0.09737452864646912,-0.002865416230633855,0.058296896517276764,0.029915574938058853,-0.012595437467098236,0.1452646404504776,AM7229
0.10958962887525558,0.05111275985836983,0.18157529830932617,-0.10439743846654892,0.10989436507225037,-0.13122215867042542,-0.014709513634443283,-0.019930224865674973,0.06424769014120102,0.0712144672870636,-0.0694836899638176,AM7230
-0.00998817291110754,-0.05771130323410034,0.1635531187057495,0.1590932309627533,0.024242788553237915,-0.03338007256388664,-0.10382307320833206,-0.031492169946432114,-0.09324681013822556,0.30228739976882935,-0.177010640501976,AM7236
0.0038332773838192225,0.026334915310144424,0.11864186078310013,-0.04469619318842888,-0.0017957482486963272,-0.0606582872569561,0.11599553376436234,-0.07252033054828644,0.007337792776525021,0.1094832643866539,-0.0748801976442337,AM7237
0.05986684188246727,0.08242738246917725,-0.0538027249276638,-0.043669749051332474,0.15083946287631989,-0.1374298483133316,-0.16881117224693298,-0.09083624929189682,0.011732841841876507,0.062352750450372696,-0.06411629170179367,AM7241
0.09184728562831879,0.08189639449119568,-0.0858548954129219,-0.03357996419072151,0.13686774671077728,0.09937580674886703,-0.11415654420852661,-0.14632976055145264,0.03525927662849426,-0.10025215893983841,-0.07562797516584396,AM7242
0.01841936632990837,-0.13534648716449738,0.04108976572751999,-0.0068205599673092365,0.020661043003201485,0.19539658725261688,-0.017168628051877022,-0.20306667685508728,-0.037484634667634964,-0.0937960222363472,0.05387893691658974,AM7243
0.06614111363887787,0.12190049886703491,0.06484320759773254,-0.0865541622042656,0.10237768292427063,0.08654086291790009,-0.07045231759548187,-0.03661447390913963,0.05688260868191719,0.059601955115795135,-0.08943653106689453,AM7255
0.09294058382511139,0.07705952227115631,-0.06693197041749954,0.02035614103078842,0.10637831687927246,0.11584484577178955,-0.056045740842819214,-0.2020810842514038,0.04188378527760506,-0.11806673556566238,-0.11105038225650787,AM7256
-0.056682128459215164,-0.14338982105255127,-0.07207474112510681,-0.08214861154556274,0.03309481963515282,-0.04412822052836418,-0.07702013850212097,-0.029535919427871704,0.044458989053964615,-0.227450430393219,0.14162126183509827,AM7260
0.0363617017865181,-0.0857374370098114,0.01264005433768034,0.0811288133263588,0.2197238802909851,0.24474649131298065,-0.056660521775484085,0.17670676112174988,0.2962965965270996,-0.06722989678382874,-0.05502920597791672,AM7261
0.005220870953053236,-0.07295329868793488,0.10375048220157623,-0.055472034960985184,-0.06181454285979271,-0.028304671868681908,-0.07097074389457703,-0.04560374096035957,0.04128538444638252,-0.12107492238283157,-0.07217223197221756,AM7266
-0.01676708459854126,-0.07690069824457169,0.08914145827293396,-0.03007618710398674,-0.11596444994211197,-0.026650046929717064,-0.10382241010665894,-0.03276316449046135,0.12089382112026215,-0.0533035546541214,-0.09771117568016052,AM7269
-0.009311916306614876,-0.13171501457691193,-0.0076156617142260075,0.07543686032295227,0.043520379811525345,-0.03226270154118538,-0.10392841696739197,-0.08873017877340317,-0.12334826588630676,0.05237136036157608,0.11603359133005142,AM7270
0.05077202990651131,0.09182669222354889,0.13473118841648102,-0.0557115338742733,0.20175641775131226,-0.08518026024103165,0.022312738001346588,-0.06171952188014984,-0.1705828160047531,0.03696694225072861,-0.04128812253475189,AM7272
0.005544668063521385,0.11852433532476425,0.13362303376197815,-0.046330712735652924,0.09422064572572708,0.07811446487903595,0.20755735039710999,-0.11541157215833664,-0.16928790509700775,-0.03386406600475311,0.05734671279788017,AM7273
0.015015724115073681,-0.041565630584955215,0.0753289982676506,0.16783110797405243,0.09948531538248062,0.06420356035232544,-0.03261817246675491,0.27366670966148376,0.19063280522823334,-0.21830342710018158,-0.1408146172761917,AM7277
-0.022486818954348564,-0.09560555964708328,0.18052347004413605,0.12182033807039261,-0.05576774477958679,-0.03966442495584488,-0.11435689032077789,-0.0571477934718132,0.05379973351955414,0.059259649366140366,-0.0033398219384253025,AM7278
-0.06971939653158188,-0.08226500451564789,0.04121612012386322,0.23554088175296783,0.08184069395065308,0.023444537073373795,0.10779238492250443,0.1506263017654419,0.16939696669578552,0.09733681380748749,0.17850452661514282,AM7280
-0.09323203563690186,-0.05420001968741417,-0.02854149229824543,0.18484413623809814,0.17134156823158264,-0.08642619848251343,0.10995283722877502,0.35831260681152344,-0.21274268627166748,-0.25831177830696106,-0.18994241952896118,AM7283
-0.07628681510686874,0.11496208608150482,0.1887362003326416,-0.07035156339406967,0.0031207867432385683,-0.034268569201231,0.05273227021098137,0.13788148760795593,-0.157112255692482,-0.08181025832891464,0.159055694937706,AM7284
0.01789117604494095,0.15175558626651764,0.10801953822374344,0.1242293044924736,-0.09609240293502808,0.10162590444087982,-0.08560831844806671,0.0162018034607172,-0.13545890152454376,-0.1759992092847824,0.1824510395526886,AM7285
-0.004338763188570738,-0.10379711538553238,-0.031408194452524185,0.16400082409381866,0.26529818773269653,-0.07846193015575409,0.03128097206354141,0.09099563211202621,0.020076030865311623,0.041320331394672394,0.09272116422653198,AM7294
-0.013024207204580307,0.012849012389779091,0.13019993901252747,0.2233559787273407,0.01861971616744995,0.049953948706388474,0.18901664018630981,0.1833113580942154,0.003203487489372492,-0.1769803762435913,-0.399819016456604,AM7295
-0.11704666167497635,-0.1341710388660431,0.03548111021518707,0.0623394213616848,-0.07921517640352249,0.017338957637548447,-0.02460332028567791,-0.05569726601243019,-0.11367987096309662,-0.15596099197864532,0.3397856652736664,AM7302
-0.07486096024513245,0.0056190998293459415,0.15231864154338837,-0.05426450073719025,-0.11311414837837219,-0.09526612609624863,0.03861880302429199,0.1100342646241188,0.1092766523361206,-0.04811330884695053,0.04432646185159683,AM7303
-0.05210132151842117,0.07195392996072769,0.17748887836933136,-0.09369317442178726,-0.029562098905444145,0.023327095434069633,0.004108402878046036,0.160871222615242,0.07932122051715851,-0.11397051811218262,0.18208859860897064,AM7304
0.028371648862957954,-0.0682167112827301,0.04316616430878639,-0.16814976930618286,0.17358142137527466,-0.0011000704253092408,-0.03330473229289055,-0.11073384433984756,-0.06494079530239105,-0.12075714021921158,-0.19189117848873138,AM7312
-0.08108069747686386,-0.07002106308937073,-0.03426298499107361,0.2180769443511963,0.20348511636257172,-0.21847359836101532,0.10720064491033554,0.2009565830230713,-0.07843485474586487,0.04346965625882149,-0.03548816591501236,AM7313
-0.06403838098049164,-0.06656105816364288,0.0132082998752594,0.21155409514904022,0.10595154017210007,0.22981412708759308,0.19423212110996246,-0.04775618016719818,0.12629635632038116,0.17008161544799805,0.0923801064491272,AM7318
0.0037784744054079056,0.13526558876037598,-0.08200272172689438,0.12967628240585327,-0.035937029868364334,0.09888890385627747,0.12034280598163605,-0.22887888550758362,-0.08080345392227173,-0.05115785822272301,-0.13167497515678406,AM7319
-0.02885494753718376,-0.12637807428836823,-0.08438000082969666,0.08168181777000427,0.3509170114994049,0.08001638948917389,0.030252082273364067,0.00397873017936945,-0.027671944350004196,0.0493202805519104,0.008482327684760094,AM7320
-0.11598587781190872,-0.1283438801765442,-0.09462206810712814,0.13022267818450928,0.10603877156972885,0.09210880845785141,0.07033628225326538,-0.152126744389534,-0.1230299174785614,0.09029781818389893,0.17387846112251282,AM7321
-0.049013908952474594,0.1280917525291443,0.015486328862607479,-0.09714971482753754,0.018574530258774757,0.2052939534187317,-0.03372009098529816,0.12979668378829956,-0.005830028560012579,0.037313949316740036,0.06951039284467697,AM7323
-0.04368156939744949,0.04237412288784981,0.09546848386526108,-0.040574029088020325,-0.10733374953269958,0.09095581620931625,0.1400483399629593,-0.009781168773770332,-0.006662649102509022,0.11311621963977814,-0.12993520498275757,AM7325
-0.09051486849784851,0.04932001605629921,0.01548492070287466,-0.1346396654844284,0.1363532394170761,-0.0928056612610817,0.17010702192783356,-0.04625244066119194,-0.10946235805749893,0.019738107919692993,0.0548103041946888,AM7327
-0.08408341556787491,0.14406628906726837,-0.031074218451976776,-0.03786433860659599,-0.07905878126621246,0.025291161611676216,-0.0673527643084526,0.14983689785003662,-0.10157182067632675,0.1729017198085785,-0.011447122320532799,AM7328
-0.04102178290486336,0.13230879604816437,-0.07806923240423203,0.04827775061130524,-0.13330313563346863,0.042332038283348083,-0.2141057550907135,0.14118562638759613,-0.0627809464931488,-0.011111580766737461,-0.005997621454298496,AM7329
-0.10446250438690186,-0.0678921788930893,0.09386304020881653,0.08261914551258087,-0.08432437479496002,0.1064438447356224,0.014220954850316048,-0.11982670426368713,-0.2626042664051056,0.05951353535056114,0.037003666162490845,AM7332
-0.08709943294525146,0.13449127972126007,-0.11277668178081512,-0.02423066459596157,0.03525138273835182,0.043925121426582336,0.06103900074958801,-0.026463471353054047,-0.12567204236984253,0.09709621220827103,0.038913793861866,AM7333
-0.005072787404060364,0.15884026885032654,-0.05842731520533562,0.09721628576517105,-0.10688942670822144,0.10422401875257492,-0.07162550091743469,-0.040633294731378555,-0.15963724255561829,-0.06335169076919556,-0.03632905334234238,AM7334
-0.10744411498308182,-0.06714452803134918,-0.0861004889011383,-0.1304154098033905,0.049821820110082626,-0.13872800767421722,0.02947535552084446,-0.01766512542963028,0.050521429628133774,-0.07435804605484009,-0.013836554251611233,AM7336
-0.10209011286497116,-0.018319513648748398,-0.11692427843809128,-0.1669054478406906,0.06299039721488953,-0.12117201834917068,0.12316358089447021,-0.03476980701088905,0.08517160266637802,0.02987237088382244,0.051053084433078766,AM7337
-0.05159163847565651,0.1418340653181076,0.01140025444328785,-0.01543729193508625,0.016916826367378235,-0.07530226558446884,-0.022403687238693237,0.04041942209005356,-0.1454409807920456,0.17787590622901917,-0.006885136011987925,AM7343
-0.11048703640699387,0.00647446233779192,-0.07065772265195847,-0.14807599782943726,0.011441709473729134,-0.07515320181846619,0.12945996224880219,0.08025158196687698,0.04293379560112953,0.017959987744688988,0.04841402918100357,AM7344
-0.005670038517564535,-0.127264142036438,0.07058115303516388,-0.0560554601252079,-0.12541410326957703,0.22450889647006989,-0.261495977640152,0.03659640997648239,-0.05236012488603592,-0.04275445267558098,0.06127495318651199,AM7345
-0.0494062714278698,-0.06757525354623795,0.033312249928712845,0.10737088322639465,-0.018402650952339172,0.28258323669433594,-0.12148292362689972,0.07643576711416245,0.059525325894355774,0.1903122067451477,0.0879274383187294,AM7346
-0.020905936136841774,0.1300429105758667,-0.08734182268381119,-0.08247969299554825,0.08360251784324646,0.19656573235988617,-0.04108558967709541,-0.046298250555992126,0.031581342220306396,0.014704117551445961,-0.06386455148458481,AM7353
-0.11018474400043488,0.04291708394885063,-0.1479008048772812,-0.1543859988451004,0.08124546706676483,-0.00961892306804657,0.038079239428043365,0.05675976723432541,0.08038178086280823,0.06266723573207855,0.020412348210811615,AM7354
0.052102357149124146,0.13074636459350586,0.06665251404047012,0.07819864898920059,-0.09724349528551102,-0.10906734317541122,-0.23370923101902008,0.024477733299136162,0.16399109363555908,-0.0035343188792467117,-0.03294388949871063,AM7356
0.012837783433496952,-0.05569624528288841,0.26325851678848267,0.021135492250323296,-0.17262443900108337,-0.15143482387065887,-0.12375122308731079,0.043869536370038986,0.23108471930027008,-0.07699237018823624,0.06315447390079498,AM7359
-0.09915655106306076,-0.03265683725476265,0.0785108208656311,-0.03455733880400658,-0.08562950789928436,0.01720993034541607,0.19498343765735626,-0.17846326529979706,-0.05725710093975067,-0.10881542414426804,-0.08417021483182907,AM7361
-0.16098976135253906,-0.10032755136489868,-0.07905367016792297,-0.07194045186042786,-0.024317098781466484,0.005924436263740063,0.05114666372537613,-0.09864620119333267,0.006259989459067583,-0.04371308162808418,-0.1268531084060669,AM7362
-0.04839983955025673,0.10342316329479218,-0.09098468720912933,-0.08902961760759354,0.03324052691459656,0.04574688896536827,-0.1437775194644928,0.1557188779115677,0.1387290209531784,0.05280798301100731,0.06356244534254074,AM7365
-0.030926980078220367,-0.03575661778450012,0.006298744585365057,-0.1492774784564972,0.0033751134760677814,0.029412725940346718,0.0625612661242485,-0.08239156752824783,0.12454123049974442,-0.04100652039051056,-0.18835407495498657,AM7372
-0.0014176033437252045,0.08817003667354584,-0.02685643546283245,0.17894341051578522,-0.18955355882644653,-0.014652610756456852,0.19777728617191315,-0.10663402825593948,0.047036852687597275,-0.08504118025302887,0.048658307641744614,AM7373
0.036085281521081924,0.12489913403987885,0.017110219225287437,0.13963961601257324,-0.04571259021759033,-0.008837682195007801,0.026804685592651367,-0.17423546314239502,-0.02365715429186821,-0.03308930620551109,0.02667073719203472,AM7380
-0.01834215223789215,0.08875440806150436,-0.07942584156990051,0.07162974774837494,0.04583439603447914,-0.17334407567977905,-0.01927064172923565,-0.08814986050128937,-0.05999753251671791,-0.029418710619211197,0.09801750630140305,AM7382
-0.07115902751684189,0.04231446236371994,0.04314664378762245,-0.04968671500682831,-0.1257784515619278,0.03817274048924446,0.19212131202220917,-2.7377737569622695e-4,0.18017889559268951,0.03757070004940033,0.024481261149048805,AM7383
-0.01974884420633316,0.05220670625567436,-0.21196812391281128,0.07394979894161224,-0.10439476370811462,-0.06124104931950569,-0.041064441204071045,0.006943583954125643,0.09895025938749313,-0.04504283517599106,0.06203966215252876,AM7384
-0.002853451296687126,0.06842483580112457,-0.139615997672081,0.11707386374473572,-0.17837460339069366,0.03161073476076126,0.10525218397378922,-0.08568625897169113,0.14079038798809052,-0.06143905594944954,0.08369143307209015,AM7385
-0.04622669517993927,-0.0036600492894649506,-0.006472935900092125,-0.11482646316289902,0.02498559281229973,0.18027622997760773,0.16052864491939545,-0.169819176197052,0.19871023297309875,-0.09001125395298004,-0.054571330547332764,AM7386
0.0050006224773824215,0.1229846253991127,-0.08278971165418625,0.09130929410457611,-0.1011122465133667,-0.03425054997205734,-0.06042402237653732,-0.07171981036663055,0.10261629521846771,0.11145768314599991,-0.09720667451620102,AM7387
-0.006898747757077217,0.03224826604127884,-0.17025385797023773,0.1003415659070015,-0.16340777277946472,-0.11809751391410828,0.01152285560965538,0.056577615439891815,0.08075394481420517,-0.09222858399152756,0.08590395748615265,AM7388
-0.026811154559254646,0.15797628462314606,0.08665148913860321,0.03708529472351074,-0.06990761309862137,-0.00971556082367897,-0.0745498463511467,0.11433593183755875,-0.012921521440148354,0.1026296317577362,0.049293313175439835,AM7409
-0.09077142179012299,-0.07206004112958908,0.018154649063944817,-0.005125202238559723,-0.08714275807142258,-0.22578065097332,0.011956353671848774,-0.041384048759937286,-0.09444586932659149,-0.0013479178305715322,-0.02491122856736183,AM7416
-0.02074677310883999,0.049997393041849136,-0.10361307114362717,0.19298449158668518,-0.1683136373758316,-0.3095702528953552,0.10295409709215164,-0.06401627510786057,0.08919969946146011,0.1288931667804718,-0.08979462087154388,AM7419
-0.008802441880106926,0.06132959946990013,-0.11270035058259964,0.12367673963308334,-0.1511743813753128,0.03278130292892456,0.11873231828212738,-0.04662865772843361,0.042330872267484665,-0.1428292840719223,0.036328621208667755,AM7420
-0.006970087997615337,0.0991639494895935,-0.18659594655036926,0.029573719948530197,-0.041411880403757095,-0.05462732911109924,-0.16761824488639832,-0.0033506283070892096,0.05129242688417435,0.01750953681766987,-0.11556872725486755,AM7426
-0.02777385339140892,0.15252643823623657,-0.04191593453288078,0.0061785196885466576,-0.08089518547058105,0.08737395703792572,-0.05181923136115074,0.003581912023946643,0.0387316532433033,0.1465405523777008,-0.1448308229446411,AM7427
-0.09509614109992981,-0.08933524042367935,0.04367754980921745,-0.029029294848442078,-0.12283357977867126,-0.011861476115882397,0.07436148077249527,-0.0833551362156868,-0.0591329000890255,-0.06549783051013947,-0.07961276173591614,AM7492
-0.014937064610421658,-0.11944428831338882,-0.03413333371281624,-0.0581512413918972,-0.15361864864826202,0.16792795062065125,0.032366130501031876,0.0567425936460495,-0.18419751524925232,-0.09365309774875641,-0.13732828199863434,AM7493
-0.013058633543550968,-0.1685750037431717,-0.05246802046895027,-0.09649624675512314,-0.10309708118438721,0.011532124131917953,-0.07285535335540771,0.10269558429718018,-0.22555480897426605,-0.044081103056669235,0.006564674433320761,AM7495
-0.01781502738595009,-0.20229026675224304,-0.1615380346775055,-0.10430243611335754,-0.04227842390537262,0.08164171874523163,-0.03406636789441109,0.09314746409654617,-0.16326157748699188,0.10247236490249634,-0.04843601956963539,AM7589
-0.021266857162117958,-0.04262281209230423,-0.03979247435927391,-0.1970197558403015,-0.0789279192686081,0.046377480030059814,0.1259063482284546,0.18821315467357635,-0.0022447057999670506,0.1534344106912613,-0.11086767166852951,AM7591
-0.014697418548166752,-0.16731972992420197,-0.08188804984092712,-5.369519349187613e-4,-0.14779303967952728,-0.01979682594537735,-0.1227879449725151,0.12887424230575562,-0.07777027785778046,0.18823765218257904,-0.05842055752873421,AM7628
-0.010358993895351887,-0.1382180154323578,-0.029566772282123566,-0.14566472172737122,-0.13648605346679688,0.011372754350304604,-0.04213373363018036,0.09372679144144058,-0.08666986972093582,0.03854323923587799,-0.14874586462974548,AM7629
0.005642914678901434,-0.17281092703342438,-0.056871481239795685,-0.051714181900024414,-0.12725012004375458,0.154981330037117,-0.07234785705804825,0.025416098535060883,0.12839965522289276,0.10765930265188217,-0.006268784403800964,AM7633
-0.008864853531122208,-0.03532062843441963,-0.0796777680516243,-0.20980650186538696,-0.006940995808690786,-0.02526751719415188,0.17516283690929413,0.08194903284311295,0.10848145931959152,0.13532504439353943,0.012776012532413006,AM7634
