PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,Donor
-0.013200346380472183,-0.0955788642168045,-0.0685839131474495,-0.04262822866439819,0.08298707008361816,0.1059892550110817,-0.09814295917749405,-0.022206714376807213,-0.09558969736099243,-0.046754878014326096,0.157342791557312,0.024755282327532768,0.18415135145187378,0.002706762868911028,-0.1310226172208786,-0.26030099391937256,0.14554011821746826,0.05953529104590416,0.021396780386567116,0.02425326779484749,-0.0049863411113619804,0.005260356701910496,-0.04505210369825363,-0.010114473290741444,AM7180
0.08931809663772583,-0.09514640271663666,0.05665938928723335,-0.025458309799432755,0.0508783683180809,-0.1345043033361435,-0.024593964219093323,0.18934451043605804,-0.017822451889514923,-0.3125467002391815,-0.14616109430789948,-0.038585055619478226,0.08501800149679184,-0.005041847471147776,-0.01551840826869011,0.15287701785564423,0.08145684003829956,0.042233921587467194,-0.08740688115358353,-0.02475735731422901,-0.08098966628313065,-0.07810679823160172,-0.022370213642716408,0.0410669781267643,AM7181
0.03360988572239876,0.015312855131924152,-0.1492275595664978,-0.10999488085508347,0.026612596586346626,-0.08363936096429825,0.03268164396286011,0.014905760064721107,-0.04266222566366196,-0.11816351115703583,0.08459904044866562,0.24909937381744385,0.1850372850894928,-0.18044809997081757,-0.1547352373600006,-0.0833795815706253,0.13136394321918488,-0.05082583427429199,0.03508004546165466,-0.045263271778821945,-0.07708792388439178,0.0716109424829483,-0.12072431296110153,0.007116115652024746,AM7182
0.04197100177407265,0.08952758461236954,-0.1214260682463646,-0.04733532294631004,0.09618456661701202,0.025377195328474045,-0.023002449423074722,-0.031046943739056587,0.15355098247528076,-0.10593988746404648,-0.04924893006682396,0.23790812492370605,0.07977414131164551,-0.0030960848089307547,0.06827300786972046,-0.07376094907522202,0.43803516030311584,0.017355579882860184,-0.1378270387649536,0.10238177329301834,-0.04264643043279648,-0.06115225329995155,0.0028694993816316128,0.04765766113996506,AM7188
0.03743954002857208,-0.07760341465473175,-0.03473791480064392,-0.04989076033234596,0.14662061631679535,0.017999757081270218,-0.1683155745267868,0.02875867299735546,-0.16188989579677582,-0.08919577300548553,0.08185543119907379,-0.15926487743854523,0.05625579506158829,0.07864110171794891,0.17414727807044983,-0.21061277389526367,0.20917826890945435,0.05026033893227577,0.03828417509794235,-0.0032635056413710117,0.06843780726194382,-0.001566555118188262,0.10568664222955704,0.06555303931236267,AM7189
0.034847378730773926,0.1689317375421524,-0.0938812717795372,-0.01590590924024582,-0.02450650744140148,-0.01431896910071373,-0.09448625892400742,-0.026287507265806198,0.28460177779197693,-0.14985162019729614,-0.24001610279083252,-0.16598783433437347,0.13490590453147888,0.019634872674942017,-0.13345597684383392,-0.07678300142288208,0.19450657069683075,0.07406800985336304,-0.0822351947426796,0.0504002720117569,0.07861562818288803,0.11361735314130783,-0.11176054924726486,-0.031259406358003616,AM7196
0.030472517013549805,0.03897305577993393,-0.12184339761734009,-0.14830338954925537,0.06673398613929749,0.04868767410516739,-0.25586462020874023,-0.14626115560531616,0.09904094785451889,-0.17016568779945374,-0.08107874542474747,0.17916488647460938,0.007612660061568022,-0.06138936057686806,0.03255199268460274,-0.17150266468524933,0.07492540776729584,-0.03203461319208145,-0.12266837060451508,-0.034392502158880234,-0.008794394321739674,0.09363309293985367,-0.07146354764699936,-0.02931889519095421,AM7197
0.18221242725849152,0.002184792421758175,0.03231622651219368,0.06642206758260727,0.1849781572818756,-0.1193070113658905,-0.14475005865097046,0.1995922029018402,0.16828188300132751,-0.05035661906003952,0.10866550356149673,-0.12965399026870728,0.040843844413757324,0.19644589722156525,0.02598699927330017,0.07168684899806976,-0.1618652194738388,0.09822668880224228,-0.08921816200017929,-0.0069168442860245705,-0.033635709434747696,0.016517391428351402,0.055744849145412445,0.07382805645465851,AM7203
0.03495291247963905,0.16655877232551575,0.03869786486029625,0.23526255786418915,0.14894357323646545,0.06341591477394104,-0.16284942626953125,0.10258429497480392,0.008133204653859138,-0.11579722166061401,-0.04447508603334427,0.1957198828458786,-0.0288053248077631,0.2777862548828125,-0.10122279822826385,-0.08520382642745972,0.03302329406142235,-0.11922528594732285,-0.12737120687961578,-0.0491606630384922,0.07310403883457184,0.13163256645202637,-0.05969316139817238,0.15540923178195953,AM7204
0.0974188894033432,-0.05647232383489609,-0.002628921065479517,0.04718008637428284,0.20538359880447388,-0.006214082706719637,-0.17102381587028503,0.09718802571296692,-0.023721860721707344,-0.17440998554229736,0.06598339974880219,-0.16251416504383087,0.08766189217567444,0.12740261852741241,0.04927390068769455,-0.003649047575891018,0.10196742415428162,0.10102111846208572,-0.047876276075839996,-0.011677862145006657,0.007932824082672596,0.020892823114991188,0.0030189629178494215,0.03410308435559273,AM7205
0.2039535790681839,0.05050358548760414,0.11356841772794724,-0.1376948207616806,-0.0692908763885498,0.1113905981183052,-0.00413769343867898,-0.091861292719841,-0.2587302327156067,0.12950104475021362,0.090587615966796875,-0.38133686780929565,0.13956472277641296,0.22450318932533264,-0.25020021200180054,0.03691286966204643,0.07390276342630386,-0.08162210136651993,-0.027950450778007507,0.13595867156982422,0.11684554070234299,-0.009417216293513775,-0.031988002359867096,-0.10112781077623367,AM7208
0.23052074015140533,0.08808840811252594,0.09550680220127106,-0.13745316863059998,0.12330140173435211,0.25199007987976074,0.07674527913331985,-0.053986214101314545,-0.30258893966674805,0.150534525513649,-0.03919712081551552,-0.24166886508464813,0.01608659327030182,0.16178786754608154,-0.030749574303627014,0.03098667785525322,0.18648384511470795,-0.12383855879306793,-0.019117001444101334,0.14672154188156128,0.16233040392398834,0.041012056171894073,-0.04549206793308258,-0.04371318593621254,AM7209
0.233383908867836,0.05226117745041847,0.20248658955097198,-0.0814504325389862,0.047073401510715485,0.24906297028064728,0.11399796605110168,0.014260920695960522,0.020359257236123085,0.22770115733146667,-0.11182497441768646,0.07887767255306244,-0.1121896430850029,0.04340172931551933,-0.0696830153465271,0.018704228103160858,-0.08800424635410309,0.036495041102170944,-0.06112455576658249,-0.022558361291885376,-0.09870937466621399,0.030256623402237892,-0.012717978097498417,0.07225655764341354,AM7211
0.2876241207122803,0.07088659703731537,0.21002250909805298,-0.0909164696931839,-0.04502400383353233,0.15061280131340027,0.04923515394330025,-0.04980653524398804,0.08909716457128525,0.15208150446414948,-0.03650891035795212,0.15960800647735596,-0.18688806891441345,-0.023870114237070084,0.05687524005770683,0.04576711729168892,-0.0745982974767685,0.03966565430164337,-0.017257696017622948,-0.14741559326648712,-0.0879107192158699,0.01735711842775345,0.032122768461704254,0.06283770501613617,AM7213
0.1680675595998764,-0.02091093547642231,0.23793935775756836,-0.16378554701805115,-0.28296005725860596,-0.07086518406867981,0.16698609292507172,-0.0029623662121593952,0.14378443360328674,0.3143876791000366,0.02416665107011795,0.05159354954957962,0.10747013241052628,-0.22402673959732056,-0.06779184937477112,-0.12617480754852295,-0.10315243899822235,-0.049451980739831924,0.08474604040384293,0.00851138960570097,-3.5437176120467484e-4,-0.024935122579336166,-0.009798884391784668,0.003914171364158392,AM7214
0.2916954755783081,0.09323975443840027,0.2187258005142212,-0.14069896936416626,-0.07176367193460464,-0.0029719346202909946,0.1135081946849823,0.019506197422742844,0.15973787009716034,0.19200734794139862,0.028522701933979988,0.15305492281913757,-0.11260541528463364,0.04151808097958565,0.05260553956031799,-0.145978182554245,-0.0909557193517685,0.002993914997205138,-0.0021944711916148663,-0.08041463047266006,-0.03341153264045715,-0.022401554509997368,0.11839800328016281,0.04872455447912216,AM7215
0.2675164043903351,0.06845694780349731,0.17463015019893646,-0.13391844928264618,-0.18942351639270782,-0.04261646047234535,0.13312995433807373,-0.1310144066810608,-0.024895891547203064,0.08552934229373932,-0.15889355540275574,-0.01206859853118658,-0.09988333284854889,0.11523517221212387,-0.052003417164087296,0.022743679583072662,-0.07932277768850327,-0.1149766594171524,-0.031240563839673996,-0.049256324768066406,0.019739234820008278,0.0364551842212677,-0.0425424799323082,-0.029563095420598984,AM7216
-0.09289530664682388,0.11574900150299072,0.05751378834247589,0.044726427644491196,-0.02235683798789978,0.031177867203950882,0.019391369074583054,0.25746479630470276,-0.07322810590267181,-0.1391952782869339,-0.016596781089901924,0.0649922788143158,-0.12149728834629059,0.006561419926583767,0.08649731427431107,-0.2693272829055786,0.0023698960430920124,-0.0750260055065155,-0.02119182050228119,0.08443304896354675,-0.06061899662017822,-0.1262873113155365,-0.09447114914655685,-0.025122348219156265,AM7221
0.0369647853076458,0.1612413227558136,-0.059903379529714584,0.22824710607528687,-0.1670796275138855,-0.08290326595306396,-0.22535216808319092,-0.011368435807526112,0.2676604688167572,-0.07471069693565369,-0.035539593547582626,-0.09849372506141663,-0.010053355246782303,-0.008313994854688644,0.3588426411151886,-0.13064028322696686,-0.24093787372112274,-0.18429255485534668,0.21334858238697052,0.0606810599565506,0.2021644413471222,-0.0845118910074234,-0.0580817274749279,-0.052977364510297775,AM7223
0.07278279215097427,0.10722654312849045,-0.16753512620925903,0.06702068448066711,-0.08730389922857285,-0.09408079087734222,-0.1780920922756195,-0.13201899826526642,0.31070488691329956,0.08519630879163742,-0.24760591983795166,-0.06945130974054337,0.06527608633041382,0.06390417367219925,0.1730654239654541,0.012492736801505089,0.016303837299346924,-0.23771774768829346,0.03237878903746605,0.20124207437038422,0.29750382900238037,0.07652927935123444,-0.16073255240917206,-0.0737600028514862,AM7224
0.04004962742328644,0.13575829565525055,0.01447904109954834,0.2666735351085663,-0.035752587020397186,-0.08729032427072525,-0.2828267514705658,0.017841165885329247,0.06559011340141296,0.13645239174365997,-0.06693535298109055,0.11064521223306656,-0.20321127772331238,-0.14975638687610626,0.34283316135406494,0.0312933474779129,0.13306401669979095,-0.12132329493761063,-0.02833125926554203,0.03703692555427551,0.12474531680345535,0.05175888538360596,-0.0695887953042984,0.027368802577257156,AM7226
