PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,Donor
-0.02935301698744297,0.32771244645118713,-0.8667157292366028,0.26120316982269287,0.4711576998233795,-0.35288840532302856,-0.9670913219451904,-0.2187107354402542,0.03777381777763367,-0.7955368161201477,3.1648005824536085e-4,0.25946637988090515,0.4414568245410919,-0.6034428477287292,-0.047614168375730515,-0.06979826092720032,-0.42770498991012573,0.12578687071800232,0.5202648043632507,0.20991840958595276,0.00541762774810195,-0.011056681163609028,-2.060117112705484e-4,-3.0162936309352517e-4,-9.825303277466446e-5,-3.0944906029617414e-5,-1.1232958058826625e-5,-6.499690698547056e-6,3.893898247042671e-5,-4.77548674098216e-5,-4.972430906491354e-5,AM7180
0.027519090101122856,0.30700814723968506,-0.35250529646873474,-0.40644484758377075,0.8772019147872925,-0.5691826343536377,-1.1618382930755615,0.45313987135887146,0.047992635518312454,-0.17964164912700653,1.055710792541504,-0.2802608013153076,-0.43687257170677185,0.05357328802347183,-0.0889584943652153,-0.2699702978134155,-0.27655336260795593,-0.8716636896133423,0.5758236050605774,0.11402108520269394,-0.22023728489875793,-0.020429741591215134,-3.4570787101984024e-4,-5.725193186663091e-4,-1.70623796293512e-4,-5.481517655425705e-5,-8.809432074485812e-6,-4.872897534369258e-6,7.24877609172836e-5,-8.977068500826135e-5,-9.41640610108152e-5,AM7181
-0.005154496058821678,0.17939232289791107,-0.2203776091337204,-0.951472818851471,0.6382254958152771,0.02910652384161949,-0.39930689334869385,0.5454105138778687,0.9998300671577454,-0.21600057184696198,1.271315336227417,-0.5791351199150085,0.24703560769557953,-1.0927770137786865,-0.5642030835151672,-0.16694624722003937,-0.5063433051109314,-0.24805714190006256,0.059091150760650635,-0.05105121433734894,0.15543024241924286,-0.023135563358664513,-3.7605289253406227e-4,-6.521461182273924e-4,-1.8237037875223905e-4,-6.108991510700434e-5,-3.06038896269456e-6,2.706420332287962e-7,8.71325537445955e-5,-9.856012184172869e-5,-1.0765114711830392e-4,AM7182
0.16634045541286469,0.2623455226421356,-0.49791818857192993,0.04415886104106903,0.9215407967567444,-0.6475998759269714,-1.4315897226333618,-0.3244599997997284,-0.3415159583091736,-1.1913514137268066,0.28454264998435974,0.8155627250671387,0.0543329082429409,-0.46261557936668396,-0.02978736162185669,0.1848185807466507,0.3895459771156311,0.15526343882083893,0.5843525528907776,0.12585888803005219,-0.10955294221639633,-0.016739480197429657,-2.8696737717837095e-4,-4.673904913943261e-4,-1.412276178598404e-4,-4.606393849826418e-5,-8.560524292988703e-6,-4.6268978621810675e-6,5.983820301480591e-5,-7.312195521080866e-5,-7.675882079638541e-5,AM7188
-0.14045467972755432,-0.6491784453392029,-0.22137434780597687,-0.193216472864151,0.2557998299598694,-0.9896279573440552,-1.1128510236740112,-0.26849523186683655,-0.7623418569564819,-0.6711263060569763,0.23488205671310425,-0.7039297223091125,0.8946614861488342,-0.4333113729953766,-0.3643406331539154,-0.2614736557006836,0.6190299987792969,0.11089357733726501,0.7065433263778687,0.16670599579811096,-0.11756594479084015,-0.02498180978000164,-4.2682906496338546e-4,-6.977166049182415e-4,-2.0930661412421614e-4,-6.841238791821525e-5,-1.1977328540524468e-5,-6.272068276302889e-6,8.98868529475294e-5,-1.0869310062844306e-4,-1.1472991900518537e-4,AM7189
-0.07855180650949478,0.2691028416156769,0.614291787147522,-0.5838562846183777,0.22359706461429596,0.8575020432472229,0.8922750353813171,0.07939082384109497,0.4388057589530945,-1.1011601686477661,1.4682881832122803,0.13737274706363678,0.5962964296340942,0.04583630710840225,0.19380700588226318,-1.4326344728469849,0.23074094951152802,-0.4620630741119385,0.9531499147415161,-0.27677398920059204,-0.11945871263742447,0.03087492473423481,5.393545725382864e-4,8.54638172313571e-4,2.590107324067503e-4,8.565210009692237e-5,1.731238626234699e-5,9.415973181603476e-6,-1.1374715541023761e-4,0.00013087262050248682,1.4170692884363234e-4,AM7196
0.012120416387915611,0.3955256938934326,-0.5937187671661377,0.03308992460370064,0.7389222979545593,0.35706478357315063,-1.252769112586975,-0.03893432021141052,-0.6509113311767578,-1.0611640214920044,-0.4478073716163635,0.3761003315448761,0.34717684984207153,-0.31546759605407715,0.31576278805732727,0.17674770951271057,-0.308450847864151,0.5609008073806763,0.4678085148334503,0.06356871128082275,-0.7306908369064331,-0.07869615405797958,-0.0012806477025151253,-0.002224842319265008,-6.420637364499271e-4,-2.1473907690960914e-4,-1.6220534234889783e-5,-7.5113516686542425e-6,2.8556727920658886e-4,-3.43835330568254e-4,-3.654745523817837e-4,AM7197
0.31377163529396057,-0.4403545558452606,1.1663678884506226,-0.03326920047402382,0.20169039070606232,-0.4448624551296234,-0.989950954914093,-1.3285925388336182,0.18389326333999634,-0.748894214630127,0.23478029668331146,-0.4949968755245209,0.05575376749038696,-0.41838252544403076,-1.0505163669586182,0.660078763961792,0.282157301902771,0.2762911319732666,-0.30796337127685547,0.7095367908477783,-0.4613935053348541,0.07884442061185837,0.0012156079756096005,0.002250152640044689,5.993100348860025e-4,2.057316742138937e-4,-1.2213931768201292e-5,-1.6013502317946404e-5,-3.0099853756837547e-4,3.36986209731549e-4,3.7046647048555315e-4,AM7203
-0.04650501534342766,0.6665673851966858,0.45792216062545776,-0.15601909160614014,0.501937985420227,-0.07117960602045059,-0.04814781993627548,0.21773727238178253,-0.6065369844436646,0.9092980027198792,0.0017184531316161156,-0.9463514685630798,-1.0867156982421875,1.1845122575759888,-0.06233162060379982,-0.6997324824333191,0.06999649107456207,0.20650729537010193,0.6509761214256287,0.31943178176879883,0.09937763214111328,-0.03495208919048309,-6.120956968516111e-4,-9.683223906904459e-4,-2.943132712971419e-4,-9.574096475262195e-5,-2.0902323740301654e-5,-1.0807778380694799e-5,1.2718356447294354e-4,-1.498888886999339e-4,-1.598169474164024e-4,AM7204
0.020006582140922546,0.6123420596122742,0.2643814980983734,-0.19795601069927216,0.6753260493278503,-0.15998795628547668,-0.08464478701353073,-0.24845995008945465,-0.612554669380188,0.6374312043190002,-0.084615059196949,-1.0398319959640503,-1.4313873052597046,0.24556663632392883,-1.0307276248931885,-0.21404297649860382,0.20149371027946472,0.3965733051300049,0.12640000879764557,0.3841615319252014,-0.05122296139597893,-0.044822465628385544,-7.778930594213307e-4,-0.0012451133225113153,-3.7757775862701237e-4,-1.2369883188512176e-4,-2.4738008505664766e-5,-1.3464265975926537e-5,1.6254403453785926e-4,-1.9285352027509362e-4,-2.055246732197702e-4,AM7205
