PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,Donor
-0.02973424643278122,0.33084896206855774,-0.8746097087860107,0.26312482357025146,0.4729072153568268,-0.3539247512817383,-0.9686943888664246,-0.2189268320798874,0.038117483258247375,-0.7960541248321533,7.6609558891505e-4,0.2596758306026459,0.44148579239845276,-0.6040222644805908,-0.04804171621799469,-0.06973975151777267,-0.42946547269821167,0.12530244886875153,0.5216208696365356,0.21287254989147186,0.00567777780815959,-0.014593018218874931,AM7180
0.02783968299627304,0.30992957949638367,-0.3557099997997284,-0.4093024730682373,0.880766749382019,-0.5707294344902039,-1.16395902633667,0.45371395349502563,0.04789039120078087,-0.17903204262256622,1.056493878364563,-0.28020814061164856,-0.4370451271533966,0.05396869406104088,-0.0886104479432106,-0.2703433632850647,-0.27678313851356506,-0.8763673901557922,0.5784335732460022,0.11711674928665161,-0.22107931971549988,-0.027010604739189148,AM7181
-0.005243727937340736,0.18111582100391388,-0.2223566621541977,-0.9582564830780029,0.6408960223197937,0.029378090053796768,-0.40025416016578674,0.5463659167289734,1.000503659248352,-0.21501503884792328,1.272376298904419,-0.5788699388504028,0.24708843231201172,-1.0935930013656616,-0.5651950240135193,-0.16777336597442627,-0.5078568458557129,-0.24944408237934113,0.05891381949186325,-0.051455307751894,0.1565101444721222,-0.03057444654405117,AM7182
0.16841302812099457,0.26484549045562744,-0.5024630427360535,0.0445282980799675,0.9251748323440552,-0.6494189500808716,-1.4341927766799927,-0.32480645179748535,-0.341300904750824,-1.192089557647705,0.2850809097290039,0.8159738779067993,0.053791023790836334,-0.46336692571640015,-0.03023163042962551,0.18489554524421692,0.3899965286254883,0.15495184063911438,0.5868548154830933,0.12825123965740204,-0.10991447418928146,-0.022041361778974533,AM7188
-0.14222267270088196,-0.655367374420166,-0.22344516217708588,-0.19458656013011932,0.2568320631980896,-0.992671549320221,-1.1146814823150635,-0.26904502511024475,-0.7626023888587952,-0.6711905002593994,0.23569391667842865,-0.7038084864616394,0.8958143591880798,-0.4339441955089569,-0.3648271858692169,-0.2625690996646881,0.6198358535766602,0.1105181947350502,0.7094627618789673,0.1700461506843567,-0.11806846410036087,-0.03306219354271889,AM7189
-0.07952768355607986,0.2716826796531677,0.6198932528495789,-0.5880190134048462,0.22461150586605072,0.8601182103157043,0.8933801054954529,0.07965223491191864,0.43942219018936157,-1.101205825805664,1.470084547996521,0.13866977393627167,0.5965660810470581,0.04586778208613396,0.1955454796552658,-1.4350460767745972,0.23031695187091827,-0.46603289246559143,0.9585734009742737,-0.27708709239959717,-0.11964379996061325,0.040815360844135284,AM7196
0.012258974835276604,0.3993118107318878,-0.5991394519805908,0.033384520560503006,0.7416881918907166,0.3582904636859894,-1.254747986793518,-0.03913208469748497,-0.6511711478233337,-1.0622484683990479,-0.4477370083332062,0.3760334849357605,0.3474646806716919,-0.3161037862300873,0.3158127963542938,0.17775022983551025,-0.30962422490119934,0.5612872838973999,0.46986883878707886,0.06449049711227417,-0.7366146445274353,-0.10386918485164642,AM7197
0.31771329045295715,-0.4445328116416931,1.1769367456436157,-0.033497247844934464,0.20242628455162048,-0.44615796208381653,-0.9917849898338318,-1.3299839496612549,0.1847180426120758,-0.7489919066429138,0.23577390611171722,-0.4953552186489105,0.05576729029417038,-0.41871315240859985,-1.0528204441070557,0.6596006751060486,0.2829824388027191,0.27869707345962524,-0.3111599087715149,0.7154489159584045,-0.4637986719608307,0.10423928499221802,AM7203
-0.047088105231523514,0.6729189157485962,0.4621114730834961,-0.15708157420158386,0.5040899515151978,-0.07137095928192139,-0.04835077375173569,0.2178095281124115,-0.6072969436645508,0.9097928404808044,0.0016934035811573267,-0.9474897980690002,-1.0866554975509644,1.1860295534133911,-0.06051168590784073,-0.7005899548530579,0.06971719861030579,0.20715157687664032,0.6528244614601135,0.3240596652030945,0.10051334649324417,-0.04617525637149811,AM7204
0.02026909776031971,0.6181859970092773,0.2667934000492096,-0.19929513335227966,0.6782262325286865,-0.16040672361850739,-0.08490333706140518,-0.24898003041744232,-0.6130838394165039,0.6377640962600708,-0.08456514030694962,-1.041772723197937,-1.4319934844970703,0.24637022614479065,-1.0307546854019165,-0.21503427624702454,0.20163275301456451,0.39899495244026184,0.12594389915466309,0.38793236017227173,-0.051726359874010086,-0.05924586206674576,AM7205
