PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,Donor
-0.03226866200566292,-0.3426283597946167,-0.2668762505054474,-0.20014309883117676,0.429389089345932,0.587631106376648,-0.5467930436134338,-0.13268250226974487,-0.5464585423469543,-0.2582278549671173,0.8603119850158691,0.09594909101724625,0.9713364243507385,0.053511980921030045,-0.6375433802604675,-1.2966350317001343,0.7529512047767639,0.2868199050426483,0.17469839751720428,0.1083102822303772,0.042428042739629745,0.0576101653277874,-0.20957878232002258,-0.007510393857955933,-3.9863388519734144e-4,-4.0875031845644116e-4,-4.757000715471804e-5,1.2466793123167008e-5,AM7180
0.21666933596134186,-0.3416288495063782,0.22166773676872253,-0.12640506029129028,0.26600226759910583,-0.7499613761901855,-0.15940582752227783,1.0358637571334839,-0.09874685853719711,-1.7311668395996094,-0.8039104342460632,-0.22790929675102234,0.45023056864738464,-0.040782149881124496,-0.05911452695727348,0.7730523943901062,0.42067232728004456,0.24722082912921906,-0.3836052715778351,-0.0012088617077097297,-0.34853366017341614,-0.3927164673805237,-0.09331881254911423,0.027514219284057617,-0.0025472932029515505,0.00202776025980711,4.8127255286090076e-4,5.636015339405276e-5,AM7181
0.08111327141523361,0.05638452246785164,-0.5845657587051392,-0.5174457430839539,0.13800309598445892,-0.45806407928466797,0.1778082698583603,0.07356835156679153,-0.23524023592472076,-0.6686849594116211,0.47260668873786926,1.2638722658157349,0.9930347800254822,-0.9234270453453064,-0.7981870770454407,-0.43507105112075806,0.6595079302787781,-0.27319931983947754,0.12241983413696289,-0.22060531377792358,-0.3165210783481598,0.28401443362236023,-0.5683461427688599,0.0035949056036770344,6.043753819540143e-4,9.747082367539406e-5,1.2504588812589645e-4,1.1536643796716817e-5,AM7182
0.1019180491566658,0.3247698247432709,-0.474058598279953,-0.2254621535539627,0.49492618441581726,0.14539873600006104,-0.14664128422737122,-0.17822310328483582,0.8557615876197815,-0.585976243019104,-0.2507695257663727,1.267196774482727,0.40666183829307556,-0.05198849365115166,0.3666240870952606,-0.3987158536911011,2.1669411659240723,0.0747615396976471,-0.5652348399162292,0.5823647379875183,-0.10018786042928696,-0.32642555236816406,-0.021711325272917747,0.049441635608673096,0.004449490457773209,0.002511346247047186,6.234188913367689e-4,-5.691501792171039e-5,AM7188
0.0907260924577713,-0.2770368158817291,-0.13406658172607422,-0.23710627853870392,0.7524440288543701,0.10145808756351471,-0.9462327361106873,0.1427491158246994,-0.9295027256011963,-0.4799060523509979,0.4252566993236542,-0.8303194642066956,0.2729267477989197,0.428658664226532,0.9487262964248657,-1.04285728931427,1.0352905988693237,0.21050143241882324,0.24139457941055298,-0.08149542659521103,0.3595779538154602,-0.047389090061187744,0.39108219742774963,0.07181093096733093,0.010281422175467014,0.00310094584710896,6.46078959107399e-4,-0.00018499762518331409,AM7189
0.08508305996656418,0.609523355960846,-0.36682289838790894,-0.07952924817800522,-0.12655270099639893,-0.07066349685192108,-0.5653495192527771,-0.15261341631412506,1.6060001850128174,-0.7918887734413147,-1.2796086072921753,-0.8751528859138489,0.7080862522125244,0.13054832816123962,-0.620101809501648,-0.3774856626987457,0.9861347675323486,0.36315277218818665,-0.4292547404766083,0.20579087734222412,0.43375250697135925,0.4698808193206787,-0.4999880790710449,-0.028196968138217926,-0.005529899150133133,-0.001115024439059198,-2.9339175671339035e-4,7.543580431956798e-5,AM7196
0.07344280183315277,0.14384950697422028,-0.4725481867790222,-0.696465015411377,0.34363681077957153,0.28468117117881775,-1.4657248258590698,-0.8363791704177856,0.5370648503303528,-0.9089667201042175,-0.40862318873405457,0.9323717951774597,0.05594821274280548,-0.32193323969841003,0.15315112471580505,-0.9015950560569763,0.3589206635951996,-0.1379300206899643,-0.6352542638778687,-0.139261394739151,-0.06127268075942993,0.30375605821609497,-0.34525763988494873,-0.02477143332362175,-0.0027639849577099085,-0.0012139627942815423,-2.502941060811281e-4,4.8745660023996606e-5,AM7197
0.4440666735172272,0.009753144346177578,0.12840506434440613,0.29488158226013184,0.9533458948135376,-0.6649166345596313,-0.8338536024093628,1.123349666595459,0.9119122624397278,-0.275799423456192,0.5798459053039551,-0.6755848526954651,0.17762911319732666,1.0336897373199463,0.1565854549407959,0.3734135627746582,-0.7668619155883789,0.5396007299423218,-0.4185478091239929,-0.020937107503414154,-0.16068066656589508,-0.02220114693045616,0.2032870054244995,0.07614317536354065,0.011378596536815166,0.0032265549525618553,7.478634361177683e-4,-1.7926337022799999e-4,AM7203
0.08701573312282562,0.6007968783378601,0.15087923407554626,1.0918116569519043,0.7543900012969971,0.3523019850254059,-0.9330848455429077,0.5963791012763977,0.013379324227571487,-0.6436077356338501,-0.23682080209255219,1.033596158027649,-0.15396276116371155,1.4125797748565674,-0.5208336710929871,-0.4144918620586395,0.15852823853492737,-0.5724651217460632,-0.7584102749824524,-0.31346389651298523,0.36118650436401367,0.29768022894859314,-0.41221415996551514,0.1345595419406891,0.009330833330750465,0.006928712595254183,0.0015044303145259619,-1.6765935288276523e-4,AM7204
0.23738519847393036,-0.2004345953464508,-0.008603489026427269,0.21090897917747498,1.055752158164978,-0.03783892095088959,-0.9771255850791931,0.530373215675354,-0.15876266360282898,-0.9506821036338806,0.34574881196022034,-0.8606016635894775,0.4379122853279114,0.6723845601081848,0.30896955728530884,0.005128287710249424,0.5312937498092651,0.5120069980621338,-0.21776899695396423,-0.05393672361969948,0.07244434952735901,0.035175569355487823,-0.017362194135785103,0.035548366606235504,0.010033550672233105,9.449391509406269e-4,3.216593468096107e-4,-1.5211729623842984e-4,AM7205
