PEER1,PEER2,PEER3,PEER4,PEER5,Donor
0.016894221305847168,0.09285635501146317,-0.06963952630758286,0.04444514960050583,-0.08563999086618423,AM7261
0.01235169731080532,0.040537189692258835,0.0367983914911747,0.09218207001686096,0.11733994632959366,AM7266
0.07449795305728912,0.015821898356080055,-0.10230399668216705,0.10737932473421097,0.08646613359451294,AM7269
-0.0060464427806437016,0.0796053409576416,0.07387831807136536,-0.02827148512005806,0.1597507894039154,AM7270
0.01398772094398737,0.11607794463634491,0.006545870564877987,0.12406908720731735,0.09459727257490158,AM7272
-0.028321482241153717,0.1107991561293602,0.07569018006324768,0.1317259818315506,0.2088695615530014,AM7273
-0.008633946999907494,-0.06879106163978577,-0.08816277980804443,-0.07101328670978546,0.06415396183729172,AM7277
-0.0779685229063034,0.038108136504888535,-0.02718293108046055,0.08224061876535416,-0.04824564605951309,AM7278
-0.10173232853412628,0.044150639325380325,0.14282315969467163,-0.062252625823020935,0.08315762877464294,AM7280
-0.13799116015434265,-0.00610387371852994,0.1557990461587906,-0.12995266914367676,0.16468150913715363,AM7283
-0.16306284070014954,0.0029695213306695223,0.1345416009426117,-0.017722710967063904,0.11189886182546616,AM7284
-0.12856422364711761,-0.03600214421749115,0.0974249616265297,-0.01951972208917141,0.1257835030555725,AM7285
0.02811727300286293,0.0035352096892893314,-0.03720865026116371,-0.18934619426727295,0.11206665635108948,AM7294
-0.06984613090753555,-0.013685976155102253,0.08716724812984467,0.03984648361802101,0.1399393081665039,AM7295
-0.14081710577011108,-0.06922435015439987,0.13897623121738434,-0.1347162425518036,0.0735679641366005,AM7302
-0.09008395671844482,0.018719958141446114,0.04426282271742821,0.18634729087352753,-0.02483801543712616,AM7303
-0.0800996646285057,-0.04904106631875038,-0.08941145241260529,0.01409461721777916,-0.03828979283571243,AM7304
-0.0964459627866745,0.11603262275457382,0.1269296556711197,-0.08467911928892136,0.07193148136138916,AM7312
-0.14588533341884613,-0.023127542808651924,0.18080657720565796,-0.10467048734426498,0.15147532522678375,AM7313
-0.1152600571513176,-0.012563738040626049,0.08257506787776947,0.10503387451171875,-0.049897026270627975,AM7318
-0.025282781571149826,-0.06254790723323822,-0.12118720263242722,-0.044449906796216965,-0.05768410488963127,AM7319
-0.11305052787065506,0.11688622087240219,0.06066654622554779,-0.030835827812552452,-0.007277273572981358,AM7320
-0.12824051082134247,0.0304645374417305,0.14263319969177246,0.02371383085846901,-0.00836501270532608,AM7321
-0.08950841426849365,0.08158521354198456,-0.0689772441983223,-0.05837874859571457,-0.10236789286136627,AM7323
-0.04201677814126015,-0.004617540165781975,-0.11376975476741791,-0.09301508218050003,-0.1189500093460083,AM7325
-0.1341804563999176,0.07791779935359955,0.1124342605471611,-0.036757998168468475,0.058120157569646835,AM7327
0.014807451516389847,-0.09242315590381622,-0.13883689045906067,0.029901966452598572,-0.06898882240056992,AM7328
0.004168807528913021,-0.04056214541196823,-0.1692037582397461,0.009191833436489105,-0.038939252495765686,AM7329
-0.11140480637550354,0.09606368094682693,-0.0017630852526053786,0.07433975487947464,-0.07545828819274902,AM7332
-0.13158643245697021,0.05679735168814659,0.06840496510267258,0.01966506615281105,-0.13223344087600708,AM7333
-0.057349029928445816,-0.015138576738536358,-0.12989147007465363,-0.07161393761634827,-0.064201220870018,AM7334
-0.07449986785650253,0.03033885546028614,-0.08352422714233398,-0.07319493591785431,-0.04043767601251602,AM7336
-0.10702137649059296,0.021222323179244995,-0.01638242043554783,-0.018578851595520973,-0.049176543951034546,AM7337
-0.08190834522247314,0.07783851772546768,0.0011161086149513721,0.08903912454843521,-0.16694170236587524,AM7343
-0.04771684482693672,7.784346234984696e-4,-0.10212244838476181,-0.1423286497592926,-0.06957042217254639,AM7344
0.06879269331693649,0.03403915464878082,-0.15150165557861328,-0.1112765446305275,-0.04172641783952713,AM7345
-0.046965375542640686,0.04557790979743004,-0.08202868700027466,0.0028723091818392277,-0.13443638384342194,AM7346
-0.059317782521247864,-0.0073531814850866795,-0.10007458180189133,-0.16867992281913757,-0.006125461310148239,AM7353
-0.08049437403678894,-0.04141055420041084,-0.09043682366609573,-0.12529975175857544,-0.07684632390737534,AM7354
0.04852566495537758,-0.04650769382715225,-0.11251430213451385,0.11682356894016266,0.21453164517879486,AM7356
0.046192679554224014,-0.021149229258298874,-0.08603905141353607,0.1544552743434906,0.40454724431037903,AM7359
-0.09043475240468979,-0.04400701820850372,-0.12682190537452698,-6.865191389806569e-4,-0.05925212427973747,AM7361
-0.07551833987236023,-0.12183339148759842,-0.09130140393972397,-0.04898210987448692,0.04213655740022659,AM7362
0.016303496435284615,-0.14043590426445007,0.028661146759986877,-0.06334273517131805,-0.005089519079774618,AM7365
0.024316612631082535,-0.04164259135723114,-0.13945265114307404,-0.006161162629723549,-0.028201475739479065,AM7372
-0.020191872492432594,-0.1953299641609192,0.061975471675395966,0.09929653257131577,-0.09045829623937607,AM7373
0.041763193905353546,-0.17489847540855408,0.08271154761314392,0.18246375024318695,-0.0977567732334137,AM7380
0.017844485118985176,-0.0712568387389183,-0.058064740151166916,0.005889724474400282,0.06774390488862991,AM7382
0.037536513060331345,-0.16791954636573792,0.027729133144021034,0.11315417289733887,-0.0021728412248194218,AM7383
0.01763147860765457,-0.1785934567451477,0.055475518107414246,0.11512947082519531,-0.04804198816418648,AM7384
0.006491470616310835,-0.15530294179916382,0.06741888076066971,-0.057262618094682693,-0.057809099555015564,AM7385
-0.01775675266981125,-0.09185231477022171,-0.0689895823597908,-0.04418167099356651,0.06537763774394989,AM7386
0.05477885529398918,-0.17752447724342346,0.016396785154938698,0.1462322622537613,-0.038370054215192795,AM7387
-0.03386924788355827,-0.2570297420024872,0.043723467737436295,0.16979281604290009,-0.06399243324995041,AM7388
-0.02041936293244362,-0.1863623708486557,0.0689682811498642,0.03592977300286293,-0.0646093338727951,AM7409
0.009806279093027115,-0.10666624456644058,0.04718616232275963,-0.07556427270174026,0.040255676954984665,AM7416
0.07894182950258255,-0.14364363253116608,0.02812398225069046,0.24897326529026031,-0.10544830560684204,AM7419
0.036974407732486725,-0.05938231945037842,-0.07677226513624191,-0.037685293704271317,0.04112206771969795,AM7420
-0.005262492690235376,-0.1676378846168518,0.08230871707201004,-0.05164474993944168,-0.08524341881275177,AM7426
0.021977193653583527,-0.15972696244716644,0.02580852061510086,0.014336075633764267,-0.07462310791015625,AM7427
-0.011379114352166653,-0.1250360757112503,0.030653979629278183,-0.06124361604452133,-0.013640806078910828,AM7492
-0.12251269817352295,0.012432913295924664,0.058913107961416245,-0.06685607135295868,-0.09306695312261581,AM7493
-0.04028937965631485,0.1002475768327713,0.01235782727599144,-0.06151239573955536,-0.11872543394565582,AM7495
-0.027500953525304794,0.14777502417564392,0.13261756300926208,0.012701290659606457,-0.12371837347745895,AM7589
0.010895183309912682,0.12220887839794159,0.024631252512335777,0.13288383185863495,-0.162290558218956,AM7591
0.04888363555073738,-0.019276872277259827,-0.12477341294288635,-0.00854184664785862,0.028483791276812553,AM7628
-0.0312969870865345,0.1194574311375618,0.09754031151533127,0.04454408586025238,-0.09930439293384552,AM7629
0.03139754384756088,0.13816618919372559,-0.02290223352611065,-0.029083428904414177,-0.11828918755054474,AM7633
0.050955865532159805,0.06603645533323288,-0.05497289076447487,-0.0094481585547328,-0.09779001027345657,AM7634
