PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,Donor
-0.008399064652621746,0.07772485166788101,-0.18595802783966064,0.04737918823957443,0.07185142487287521,-0.05724316090345383,-0.1368299126625061,-0.03371481969952583,0.005845441948622465,-0.11555686593055725,0.002136720810085535,0.036539461463689804,0.06184564530849457,-0.08668290823698044,AM7180
0.008736681193113327,0.07395629584789276,-0.07545027136802673,-0.07305941730737686,0.13561590015888214,-0.0869230106472969,-0.16575290262699127,0.06373053789138794,0.004163217730820179,-0.024346135556697845,0.15665845572948456,-0.03524044528603554,-0.06072051450610161,-1.8726650159806013e-4,AM7181
-0.0014761630445718765,0.043708156794309616,-0.04729457199573517,-0.17145371437072754,0.1003318578004837,0.0035572736524045467,-0.05567049980163574,0.07789076119661331,0.14174629747867584,-0.028392737731337547,0.18998098373413086,-0.07566570490598679,0.038354597985744476,-0.17318005859851837,AM7182
0.050631627440452576,0.06304601579904556,-0.10631181299686432,0.008509337902069092,0.14097970724105835,-0.10064775496721268,-0.2042829543352127,-0.0505109503865242,-0.04925499111413956,-0.17293323576450348,0.04361557587981224,0.11484388262033463,0.004277433734387159,-0.06232733279466629,AM7188
-0.042069997638463974,-0.15267309546470642,-0.04661383479833603,-0.03509291633963585,0.041938163340091705,-0.14887194335460663,-0.16160686314105988,-0.037562452256679535,-0.11098542809486389,-0.09548462182283401,0.040688589215278625,-0.099773406982421875,0.13380086421966553,-0.06981184333562851,AM7189
-0.023690717294812202,0.06350424885749817,0.13110384345054626,-0.10409756749868393,0.03468729555606842,0.12948033213615417,0.13050039112567902,0.008785666897892952,0.06308401376008987,-0.15554653108119965,0.21404105424880981,0.028898006305098534,0.08391375839710236,0.002181497635319829,AM7196
0.004147246014326811,0.09442456066608429,-0.12788614630699158,0.007253722753375769,0.11269348859786987,0.05154880881309509,-0.17777694761753082,-0.008219555951654911,-0.09291219711303711,-0.16034172475337982,-0.06092311441898346,0.05082790181040764,0.046024736016988754,-0.031941968947649,AM7197
0.09444437175989151,-0.10369530320167542,0.25089022517204285,-0.005709335673600435,0.02948031947016716,-0.06311217695474625,-0.1455247700214386,-0.1898147165775299,0.029210776090621948,-0.10437321662902832,0.04164103418588638,-0.07331659644842148,0.015338817611336708,-0.0869322270154953,AM7203
-0.013643553480505943,0.15809686481952667,0.09833751618862152,-0.02707001008093357,0.07468470185995102,-0.008502761833369732,-0.009001500904560089,0.030813034623861313,-0.08994483202695847,0.13080058991909027,0.0010738744167611003,-0.13466474413871765,-0.15035460889339447,0.15684469044208527,AM7204
0.006523244548588991,0.14559632539749146,0.057396113872528076,-0.03452475368976593,0.10090918093919754,-0.022990699857473373,-0.014495521783828735,-0.03703128173947334,-0.09058911353349686,0.09223276376724243,-0.009349831379950047,-0.1507406383752823,-0.19498899579048157,-0.003228449495509267,AM7205
0.29122355580329895,-0.015279184095561504,-0.045828256756067276,-0.038286615163087845,-0.038311563432216644,0.057517629116773605,0.07425577938556671,0.09036455303430557,-0.1513085812330246,-0.017784483730793,0.023349614813923836,0.18311619758605957,0.006247180979698896,0.06389909982681274,AM7208
0.2806658446788788,0.0015986863290891051,0.023458804935216904,-0.032291945070028305,-0.09138144552707672,0.0017877171048894525,0.00746265659108758,0.16131305694580078,-0.17933030426502228,0.02387315407395363,-0.023561861366033554,0.21253658831119537,0.034166667610406876,0.1284363716840744,AM7209
0.349577397108078,-0.039288610219955444,-0.02891383320093155,-0.038370296359062195,0.010312522761523724,0.08745905011892319,0.062478672713041306,0.040653493255376816,-0.007398213725537062,-0.054510410875082016,0.06262517720460892,0.09163311868906021,-0.06683534383773804,0.06765110790729523,AM7211
