PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,Donor
-0.013547963462769985,-0.10024094581604004,-0.07231668382883072,-0.04561198130249977,0.08984358608722687,0.11637504398822784,-0.10945603996515274,-0.025229070335626602,-0.10900125652551651,-0.05380798876285553,0.18303604423999786,0.02822287194430828,0.21717354655265808,0.003588953288272023,-0.1557045727968216,-0.3134196996688843,0.17511333525180817,0.07181355357170105,0.02681400626897812,0.029532426968216896,-0.005519254598766565,0.006463018711656332,-0.054737720638513565,-0.011706496588885784,-0.004967620130628347,0.011259157210588455,0.004047960974276066,-2.8150700381956995e-4,3.641530638560653e-4,-8.972857031039894e-4,2.9789493419229984e-4,-7.953686872497201e-5,-9.561697370372713e-4,0.002253954531624913,-0.0012556933797895908,2.806667471304536e-4,-0.0018808933673426509,9.877766715362668e-4,0.0012059211730957031,6.768929888494313e-4,-8.7831198470667e-4,-1.2608987162820995e-4,-8.525196462869644e-4,6.822948344051838e-4,-8.92499228939414e-4,AM7180
0.09168454259634018,-0.09975125640630722,0.059769291430711746,-0.02746066078543663,0.05519275367259979,-0.14790427684783936,-0.02785443887114525,0.21316435933113098,-0.020218370482325554,-0.35907816886901855,-0.16998694837093353,-0.04588441178202629,0.10048077255487442,-0.006153714377433062,-0.01832454465329647,0.18484628200531006,0.09714547544717789,0.051453109830617905,-0.10591614246368408,-0.031702231615781784,-0.10470516234636307,-0.0893281102180481,-0.023063112050294876,0.04886753857135773,-0.037991058081388474,0.02202611416578293,0.013863084837794304,0.0030592922121286392,-6.793539505451918e-4,-0.0012718208599835634,-0.0013018633471801877,-0.0012203976511955261,7.493165321648121e-4,-9.733019396662712e-4,0.0023378042969852686,-7.952558808028698e-4,-0.0010265307500958443,-2.2811797680333257e-4,-1.945372932823375e-4,-0.0014523708960041404,5.915946094319224e-4,-3.5655315150506794e-4,-4.8321878421120346e-4,-3.4750544000416994e-4,-9.312974289059639e-4,AM7181
0.03450559824705124,0.01610361784696579,-0.15743587911128998,-0.11785394698381424,0.028770023956894875,-0.09179888665676117,0.03631171956658363,0.01659843698143959,-0.04851370304822922,-0.13589416444301605,0.0988263487815857,0.29157325625419617,0.21872135996818542,-0.2143460065126419,-0.18491628766059875,-0.10057419538497925,0.15793782472610474,-0.06188427284359932,0.04179830104112625,-0.05357303470373154,-0.09292067587375641,0.08742308616638184,-0.14644217491149902,0.008952390402555466,0.010198131203651428,4.483134835027158e-4,0.016671383753418922,0.001576775684952736,0.006393446587026119,-0.005795245990157127,4.4291067752055824e-4,-0.004151551518589258,-5.492866039276123e-4,0.006336279213428497,-4.776293280883692e-5,6.461740122176707e-4,-0.002182931872084737,0.0013854756252840161,5.839099176228046e-4,0.0012513038236647844,-3.6653506685979664e-4,3.2434583408758044e-4,2.601072483230382e-4,-1.6185821732506156e-4,-6.530546233989298e-4,AM7182
0.04309558868408203,0.09396828711032867,-0.1280713528394699,-0.050718680024147034,0.10412207245826721,0.027962658554315567,-0.02623085305094719,-0.03507918491959572,0.17464572191238403,-0.12141872942447662,-0.05660739168524742,0.27965086698532104,0.09377040714025497,-0.004446344915777445,0.08128918707370758,-0.08869941532611847,0.525892972946167,0.021067198365926743,-0.16659769415855408,0.12696154415607452,-0.0474218875169754,-0.07820191234350204,0.0024141573812812567,0.05559258908033371,0.02781147137284279,0.026741355657577515,-7.055826135911047e-4,-0.0014274177374318242,-0.004726001992821693,0.0017280499450862408,-0.0015214276500046253,8.680021855980158e-4,-0.0019410502864047885,0.001752296811901033,-2.95197096420452e-4,-6.692151073366404e-4,-0.003367049852386117,-6.541999755427241e-4,0.00194180675316602,-0.0012718356447294354,0.003543680999428034,-0.002476266585290432,-0.0015168329700827599,8.271759725175798e-4,-0.002026214962825179,AM7188
0.038433097302913666,-0.08136983960866928,-0.03660260885953903,-0.053478389978408813,0.15864506363868713,0.019767507910728455,-0.18795627355575562,0.03213001787662506,-0.18463291227817535,-0.10214804857969284,0.09490133821964264,-0.18711772561073303,0.06579315662384033,0.09355809539556503,0.20850908756256104,-0.25323250889778137,0.251354455947876,0.059581559151411057,0.04728750139474869,-3.6850955802947283e-4,0.09499818086624146,-0.012421769089996815,0.1229223757982254,0.07608325034379959,0.08750703930854797,0.008697886019945145,-0.011004514060914516,-0.009344717487692833,0.002285928465425968,0.0013644637074321508,3.3258553594350815e-4,0.004018970299512148,-0.0011377037735655904,8.464165148325264e-4,-0.0021019333507865667,0.003407505340874195,-4.6082944027148187e-4,-0.002171281259506941,8.733668364584446e-4,0.0026732420083135366,0.0024252815637737513,-6.771330372430384e-4,-0.0013551037991419435,0.001561021781526506,-1.116697967518121e-4,AM7189
0.03577504679560661,0.17727099359035492,-0.09906972944736481,-0.01709129475057125,-0.02646562084555626,-0.015593558549880981,-0.10627639293670654,-0.02991468831896782,0.3240858018398285,-0.1711968630552292,-0.2781262695789337,-0.1947685182094574,0.15892496705055237,0.024006424471735954,-0.15780894458293915,-0.0915154218673706,0.23355430364608765,0.09067392349243164,-0.0993158295750618,0.057103414088487625,0.08788170665502548,0.14544148743152618,-0.13233213126659393,-0.03553825244307518,-0.07845932245254517,0.018520047888159752,5.795582546852529e-4,-2.84550798824057e-4,-0.007749900687485933,0.0010300223948433995,-0.003393336432054639,-0.0032366642262786627,0.0010064559755846858,0.0032773350831121206,-9.179103071801364e-4,1.8464517779648304e-4,-0.005196015816181898,0.0016358959255740047,7.268058834597468e-4,-9.722128743305802e-4,-8.464156999252737e-4,-0.001262983656488359,-7.955255568958819e-4,0.001951951184310019,-0.0015619038604199886,AM7196
0.03126857802271843,0.04095745086669922,-0.1284804493188858,-0.15879341959953308,0.07229122519493103,0.05378802493214607,-0.28625166416168213,-0.16547897458076477,0.11239203810691833,-0.1946578025817871,-0.09331081807613373,0.21041160821914673,0.009164460003376007,-0.0733279436826706,0.03810633346438408,-0.20662963390350342,0.08954378217458725,-0.038160622119903564,-0.14912006258964539,-0.04244763031601906,-0.01406621839851141,0.11610829085111618,-0.08575781434774399,-0.03392300009727478,-0.019725147634744644,4.06505074352026e-4,0.002414362272247672,-0.0013194498606026173,-5.250934045761824e-4,-0.0025999092031270266,-0.0013626780128106475,-0.0039750454016029835,5.902306875213981e-4,0.0034524118527770042,-8.934011566452682e-5,-6.083701155148447e-4,-0.0019228156888857484,0.0019716708920896053,6.135686999186873e-4,9.222397784469649e-5,-5.894608329981565e-4,1.8647944671101868e-4,-1.6310799401253462e-4,8.009537123143673e-4,-8.867411524988711e-4,AM7197
0.18710143864154816,0.0023228535428643227,0.03412890061736107,0.0708087608218193,0.20026744902133942,-0.13108257949352264,-0.16195420920848846,0.22553910315036774,0.19091416895389557,-0.057425905019044876,0.12611252069473267,-0.15266959369182587,0.047448381781578064,0.23387955129146576,0.030673857778310776,0.08677023649215698,-0.1930566281080246,0.11823932081460953,-0.10851119458675385,-0.0026538886595517397,-0.027432246133685112,0.008450424298644066,0.06216135993599892,0.08561917394399643,0.11520171165466309,-0.012637527659535408,-0.004308955278247595,-0.004169520456343889,0.008778520859777927,-0.003793795360252261,-9.411504142917693e-4,9.681599913164973e-4,-0.0015761598479002714,0.0017953402129933238,-9.7181077580899e-4,0.00205417862161994,0.0015520185697823763,-0.002787795616313815,8.305177907459438e-4,0.0014602461596950889,9.584883227944374e-4,0.0011434166226536036,-9.49342327658087e-4,0.0012953607365489006,6.667127599939704e-4,AM7203
0.03593241423368454,0.1747467964887619,0.04080581292510033,0.2517690360546112,0.16105611622333527,0.06959787756204605,-0.18212716281414032,0.1165093183517456,0.00867388490587473,-0.13278107345104218,-0.05156167596578598,0.2298942357301712,-0.03434591367840767,0.32931700348854065,-0.1211773157119751,-0.10209663957357407,0.0394010953605175,-0.1442812830209732,-0.15596550703048706,-0.0593351311981678,0.09211425483226776,0.15842069685459137,-0.0730990320444107,0.18344232439994812,0.029179824516177177,0.033392053097486496,0.007931504398584366,-0.0053953686729073524,4.28863859269768e-4,-0.010731902904808521,-0.0011338172480463982,-0.0041768308728933334,0.002013613935559988,0.006946885958313942,-0.0012776528019458055,0.005668680649250746,-0.004423519130796194,0.0010381649481132627,0.0011077334638684988,0.0012808667961508036,0.0010397948790341616,-0.0011350353015586734,5.294948350638151e-4,0.001517666969448328,-8.422426762990654e-4,AM7204
0.10002748668193817,-0.059167616069316864,-0.002743139397352934,0.05035483092069626,0.22230426967144012,-0.006953583098948002,-0.19124820828437805,0.1094818040728569,-0.027460768818855286,-0.19980651140213013,0.07662854343652725,-0.19145363569259644,0.10281111299991608,0.15151084959506989,0.0593215711414814,-0.00406092032790184,0.12359882891178131,0.12133900076150894,-0.0581384003162384,-0.007692525628954172,0.025105860084295273,0.01212205458432436,-0.0027890363708138466,0.03860931470990181,0.11627214401960373,-0.014439819380640984,-2.9932864708825946e-4,-0.0063162813894450665,0.008716421201825142,-0.0018411283381283283,-0.0017728444654494524,8.287807577289641e-4,-0.003519689664244652,0.004621871281415224,-0.0024812195915728807,0.0025007077492773533,7.084092067088932e-5,-0.0025170708540827036,0.0014985164161771536,0.001334188156761229,0.0015957588329911232,9.530014940537512e-4,-0.0011451701866462827,0.0020662895403802395,1.1595591786317527e-4,AM7205
0.2093668133020401,0.05295049026608467,0.11991486698389053,-0.14737892150878906,-0.07504408806562424,0.12240944802761078,-0.0037921934854239225,-0.10401622951030731,-0.2945687174797058,0.1487935483455658,0.10465873032808304,-0.4486207067966461,0.1643475443124771,0.2679698169231415,-0.2967568039894104,0.04389721900224686,0.09063369780778885,-0.099227674305439,-0.034192752093076706,0.1701725721359253,0.15661048889160156,-0.024178022518754005,-0.045562297105789185,-0.1210712194442749,0.06766921281814575,-0.037762146443128586,-0.015615871176123619,-0.003088930156081915,-0.0042003425769507885,0.0044194296933710575,-1.254583039553836e-4,8.108465408440679e-5,-0.004833219572901726,0.00377212418243289,-0.004885059781372547,-1.7102150013670325e-4,2.101989957736805e-4,-7.960096700116992e-4,0.0012921435991302133,-0.0015748303849250078,3.185675304848701e-4,2.575187827460468e-4,-1.710218348307535e-4,0.001332693500444293,2.883083652704954e-4,AM7208
0.23663228750228882,0.0923832505941391,0.10085675120353699,-0.14707770943641663,0.13336335122585297,0.27672404050827026,0.0867365300655365,-0.06118243560194969,-0.3445664942264557,0.17253710329532623,-0.046255506575107574,-0.28396496176719666,0.018879568204283714,0.1921810805797577,-0.03573356196284294,0.036575693637132645,0.22440919280052185,-0.15069106221199036,-0.023767219856381416,0.18284066021442413,0.21161869168281555,0.03766581788659096,-0.06187108904123306,-0.05343211069703102,0.06514515727758408,-0.020118586719036102,-0.014808263629674911,-0.004795034881681204,-0.006371376570314169,0.0029147842433303595,-6.88060827087611e-4,-2.7334067272022367e-4,-0.003996155224740505,0.004698765929788351,-0.004229989368468523,0.001208960311487317,-0.0015979892341420054,-5.426408024504781e-4,0.0013423387426882982,-0.001332638319581747,0.0017069216119125485,-0.0013280027778819203,1.7017146456055343e-4,0.0014372060541063547,1.6374682309105992e-4,AM7209
0.23960015177726746,0.05472961440682411,0.21375377476215363,-0.08716928213834763,0.05100899934768677,0.2735179662704468,0.12815000116825104,0.01649051532149315,0.02296050824224949,0.26067888736724854,-0.13045647740364075,0.09275035560131073,-0.13209640979766846,0.051005203276872635,-0.08420640230178833,0.022276174277067184,-0.1059727892279625,0.04437780752778053,-0.07426084578037262,-0.02857128717005253,-0.12408418208360672,0.041405390948057175,-0.012984205968677998,0.0858645886182785,-0.012676054611802101,0.018283486366271973,0.008160458877682686,0.0036768754944205284,0.002207527868449688,-0.005271922331303358,5.7539618865121156e-5,-0.0021712705492973328,0.001971213612705469,-9.186231181956828e-5,0.00265436340123415,5.397607455961406e-4,-0.0011006148997694254,8.77814250998199e-4,2.0398948981892318e-4,5.131147336214781e-4,1.1735738371498883e-4,1.1228981020394713e-4,-4.4698495185002685e-4,-3.528255911078304e-4,-5.655129789374769e-4,AM7211
0.2953000068664551,0.074277862906456,0.2217206209897995,-0.0974094346165657,-0.048622265458106995,0.16550150513648987,0.055583685636520386,-0.055869102478027344,0.10110873728990555,0.17412060499191284,-0.04283836483955383,0.18786069750785828,-0.22042788565158844,-0.02903115749359131,0.0663578137755394,0.0548485592007637,-0.09029345959424973,0.047950513660907745,-0.021490568295121193,-0.18028873205184937,-0.11114871501922607,0.025277327746152878,0.04112168774008751,0.07478727400302887,-0.0017151522915810347,0.008399679325520992,0.010505465790629387,2.4910768843255937e-4,0.007147632539272308,-0.004197469912469387,4.097017881576903e-5,-6.924456101842225e-4,0.002316514030098915,-7.289511268027127e-4,0.002322831191122532,0.0012824960285797715,7.927198894321918e-4,1.3318119454197586e-4,-7.138954824768007e-4,0.0014346962561830878,4.856246232520789e-4,0.0012277391506358981,-1.7949216271517798e-5,-3.8867752300575376e-4,-9.753935592016205e-5,AM7213
0.17253291606903076,-0.02203855849802494,0.2511529326438904,-0.17541524767875671,-0.3061377704143524,-0.07778212428092957,0.18691818416118622,-0.0030740583315491676,0.1639794111251831,0.36030346155166626,0.027924029156565666,0.05996847152709961,0.12703998386859894,-0.2650645971298218,-0.08154024928808212,-0.15230780839920044,-0.12336907535791397,-0.06078603118658066,0.1025451272726059,0.01376979611814022,0.007689479272812605,-0.03756856918334961,-0.0157981738448143,0.00408839900046587,0.06098968908190727,-0.013355277478694916,0.0013001671759411693,-0.0014494187198579311,0.006261201109737158,-0.002106104977428913,0.0027680813800543547,6.449505453929305e-4,-0.0021919826976954937,0.0021669401321560144,-8.284168434329331e-4,4.896569880656898e-4,0.0018875142559409142,-1.815647556213662e-4,4.746760823763907e-4,0.001245524501428008,-7.518355268985033e-4,4.865383671130985e-4,2.818095963448286e-4,-0.0013268196489661932,5.412596510723233e-4,AM7214
0.29946744441986084,0.09775727987289429,0.23090726137161255,-0.1507992297410965,-0.07752254605293274,-0.0031580834183841944,0.12721039354801178,0.022393979132175446,0.1816580593585968,0.21990223228931427,0.0325373075902462,0.180088609457016,-0.13303399085998535,0.049321576952934265,0.06160126253962517,-0.17566029727458954,-0.10991144180297852,0.003730428870767355,-0.0024694984313100576,-0.10064239799976349,-0.04693664610385895,-0.022192364558577538,0.14608098566532135,0.05825986713171005,-0.02494390681385994,0.017792200669646263,-0.0045706601813435555,-0.0012380583211779594,-6.03640335611999e-4,-1.0879759065574035e-4,0.0019057630561292171,0.002247484866529703,0.0034872787073254585,-0.004538595210760832,0.0016807389911264181,5.098883411847055e-4,0.001009983941912651,5.220099119469523e-4,-7.004234939813614e-4,0.0015410645864903927,1.2683916429523379e-4,6.634901183133479e-6,-2.923491701949388e-4,-7.003326900303364e-4,-1.9040761981159449e-4,AM7215
0.27464038133621216,0.07176611572504044,0.18430308997631073,-0.1434558480978012,-0.20488782227039337,-0.046700362116098404,0.14906522631645203,-0.14809954166412354,-0.027985865250229836,0.0979754701256752,-0.18526864051818848,-0.01360335759818554,-0.11762863397598267,0.137063130736351,-0.0622464157640934,0.027456149458885193,-0.09578803181648254,-0.1385607272386551,-0.03900175914168358,-0.06284864246845245,0.017032494768500328,0.0501028448343277,-0.04892991855740547,-0.034143559634685516,-0.05222528800368309,-0.001415348844602704,0.004323781467974186,0.0017296914011240005,-0.0031279767863452435,-0.0016737409168854356,2.3071866598911583e-4,-0.0029793644789606333,0.0018866424215957522,2.2194803750608116e-4,6.271163583733141e-4,5.859006705577485e-5,-4.3914015986956656e-4,0.0021225332748144865,-3.3833092311397195e-4,-7.315535913221538e-4,-9.432088700123131e-4,4.700987774413079e-4,0.0010872739367187023,-3.554700524546206e-4,2.1291785742505454e-5,AM7216
-0.09536206722259521,0.1213969811797142,0.06064589321613312,0.04787616431713104,-0.02430851384997368,0.03411193564534187,0.021610427647829056,0.29101675748825073,-0.08329746872186661,-0.160340815782547,-0.01962931454181671,0.07564552128314972,-0.14304214715957642,0.007693075109273195,0.10274003446102142,-0.3243511915206909,0.002606256864964962,-0.09047234058380127,-0.025051478296518326,0.10541483759880066,-0.07069307565689087,-0.1570216864347458,-0.11544627696275711,-0.030311161652207375,0.014827843755483627,0.0035463739186525345,0.014983727596700191,0.005293508991599083,6.19132595602423e-4,-0.004452303051948547,0.001574413850903511,-0.0010551003506407142,-0.0037792855873703957,8.123067091219127e-4,0.0012736377539113164,-0.0020684690680354834,8.343589724972844e-4,0.0020295947324484587,0.002284918213263154,-0.001807478372938931,-0.001500776968896389,4.958459176123142e-4,4.4004558003507555e-4,-0.0015125202480703592,1.525832776678726e-4,AM7221
0.038042087107896805,0.16915853321552277,-0.063236303627491,0.24409158527851105,-0.18084406852722168,-0.09087124466896057,-0.25248461961746216,-0.012357418425381184,0.30482953786849976,-0.08481349050998688,-0.04108216613531113,-0.11457914859056473,-0.012548614293336868,-0.008921202272176743,0.42768287658691406,-0.15611904859542847,-0.29050594568252563,-0.22334575653076172,0.25911954045295715,0.07302114367485046,0.2473607063293457,-0.10641453415155411,-0.07201450318098068,-0.06309037655591965,-0.012543559074401855,-0.008769582957029343,0.003454882651567459,-3.4754007356241345e-4,-0.003426196752116084,5.147636984474957e-4,0.0024091468658298254,0.002291030716150999,-0.0022961304057389498,-0.0014990107156336308,-0.0016818902222439647,4.658465913962573e-4,0.0032268392387777567,8.631512755528092e-4,1.1523942521307617e-4,-0.0014117468381300569,-0.003276952775195241,-9.190089622279629e-5,0.003292153589427471,-0.002047441666945815,0.0025890066754072905,AM7223
