PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,Donor
0.563490092754364,0.31946101784706116,0.3813047409057617,-0.6468502283096313,0.629487931728363,1.3820617198944092,0.49282756447792053,-0.30947306752204895,-1.7065246105194092,0.8299009799957275,-0.23850449919700623,-1.2586283683776855,0.08079089224338531,0.8287267684936523,-0.08586378395557404,0.18541917204856873,0.9105941653251648,-0.6494668126106262,-0.13051171600818634,0.6265044808387756,0.782809317111969,0.22976140677928925,-0.16860820353031158,AM7209
0.570817768573761,0.188076913356781,0.8035872578620911,-0.38519176840782166,0.2460164576768875,1.3638808727264404,0.6878799200057983,0.0950821191072464,0.10437142103910446,1.232216238975525,-0.605776846408844,0.42753157019615173,-0.5809180736541748,0.197935551404953,-0.3953811228275299,0.09428184479475021,-0.41966941952705383,0.2212977558374405,-0.3116060197353363,-0.07212931662797928,-0.4380720257759094,0.034998819231987,-0.11131720244884491,AM7211
0.7037128210067749,0.25524359941482544,0.833507239818573,-0.43398353457450867,-0.22832684218883514,0.8229785561561584,0.3103230893611908,-0.2653650641441345,0.4881511330604553,0.8219215869903564,-0.19556748867034912,0.8622839450836182,-0.9813110828399658,-0.16991281509399414,0.23816755414009094,0.21686889231204987,-0.37017419934272766,0.22427880764007568,-0.142378568649292,-0.6744899749755859,-0.43249210715293884,-0.04699390381574631,0.08553532510995865,AM7213
0.4102400839328766,-0.0804487019777298,0.9404924511909485,-0.7685659527778625,-1.4492933750152588,-0.40191614627838135,0.9760457277297974,0.00486690504476428,0.8273093700408936,1.713280200958252,0.13866792619228363,0.2662513852119446,0.5714169144630432,-1.120577335357666,-0.3705648183822632,-0.6601914763450623,-0.5188177227973938,-0.2622171640396118,0.4580552577972412,0.021647928282618523,-0.018409330397844315,-0.04839909449219704,-0.044478435069322586,AM7214
0.7131264209747314,0.3360031247138977,0.8671972751617432,-0.6672605872154236,-0.36534661054611206,-0.028356077149510384,0.6707412004470825,0.12713798880577087,0.8868202567100525,1.0342154502868652,0.14967945218086243,0.8312956094741821,-0.6060945391654968,0.1995844542980194,0.22423100471496582,-0.7537351250648499,-0.44826143980026245,0.035383496433496475,0.0051499903202056885,-0.38430628180503845,-0.1873355656862259,-0.17535251379013062,0.4722653329372406,AM7215
0.6539275050163269,0.2455870509147644,0.6909357309341431,-0.63360196352005,-0.9760576486587524,-0.24348200857639313,0.7768264412879944,-0.7390322089195251,-0.12580610811710358,0.47001662850379944,-0.8719391822814941,-0.03839953988790512,-0.5176875591278076,0.5727677941322327,-0.2811906933784485,0.11983735859394073,-0.39733797311782837,-0.5421411395072937,-0.23577331006526947,-0.24280761182308197,0.0458092987537384,0.1187983900308609,-0.17654693126678467,AM7216
-0.22716742753982544,0.4172667860984802,0.22464317083358765,0.21421989798545837,-0.12073129415512085,0.1718670278787613,0.11373988538980484,1.4568570852279663,-0.41487643122673035,-0.7919234037399292,-0.11039803177118301,0.32096827030181885,-0.6285052299499512,0.052592627704143524,0.4109926223754883,-1.3603795766830444,-0.0030060946010053158,-0.3401232659816742,0.06749812513589859,0.49626556038856506,-0.28872618079185486,-0.4887697398662567,-0.3981678783893585,AM7221
0.09308205544948578,0.5823906660079956,-0.23822730779647827,1.0593854188919067,-0.8637682795524597,-0.444851279258728,-1.3116405010223389,-0.0404510572552681,1.5056040287017822,-0.37440425157546997,-0.1864166408777237,-0.4770748019218445,-0.08273818343877792,0.008272961713373661,1.8168718814849854,-0.6346073150634766,-1.2750244140625,-0.9600338339805603,1.0953285694122314,0.16900180280208588,0.8279567956924438,-0.19191192090511322,-0.19716396927833557,AM7223
0.17950305342674255,0.3885857164859772,-0.6598638296127319,0.30308300256729126,-0.4488197863101959,-0.50396329164505,-1.043679118156433,-0.7313069701194763,1.751747488975525,0.5150086283683777,-1.3155447244644165,-0.30365189909935,0.3228566646575928,0.3450315296649933,0.9084694385528564,0.06573749333620071,9.945077181328088e-5,-1.2379515171051025,0.09776494652032852,0.8132904767990112,1.3417401313781738,0.4369267523288727,-0.6511097550392151,AM7224
0.10069479793310165,0.4906257092952728,0.05508570373058319,1.241381049156189,-0.19263316690921783,-0.46902984380722046,-1.6172505617141724,0.13521288335323334,0.345379501581192,0.7702491283416748,-0.3538876473903656,0.6295464038848877,-1.0755009651184082,-0.8118786215782166,1.7349979877471924,0.10959496349096298,0.5753992199897766,-0.6518701314926147,-0.19078215956687927,0.13576549291610718,0.5507662892341614,0.15519002079963684,-0.34295687079429626,AM7226
-0.05460422858595848,0.4764525592327118,-0.08555179834365845,0.9819788336753845,-0.09275098145008087,-0.5924144387245178,1.061193585395813,1.545433759689331,0.25075143575668335,0.1855652630329132,1.4504039287567139,-0.2650664448738098,0.5614712834358215,1.3510090112686157,-1.3592579364776611,-1.3959869146347046,-1.609174370765686,-1.3371410369873047,-0.550370991230011,0.052488718181848526,0.28674444556236267,0.07438792288303375,-0.24055641889572144,AM7228
0.04909321665763855,0.3222821354866028,-0.5132623314857483,-0.026159586384892464,0.4042566120624542,-0.5290413498878479,1.9701755046844482,1.1574043035507202,0.5550018548965454,0.37636303901672363,-0.25428423285484314,-0.12640491127967834,0.129484161734581,-0.6401374340057373,0.4065917134284973,-0.019287534058094025,0.5421625971794128,0.05082012340426445,0.23064184188842773,0.5182077288627625,-0.17817696928977966,-0.18271104991436005,0.1308729499578476,AM7229
0.014363063499331474,0.49873605370521545,-0.035316772758960724,0.9277602434158325,0.1202320009469986,-0.9531416893005371,1.4706381559371948,1.6124060153961182,-0.6834227442741394,0.6751651763916016,0.826862096786499,-0.05912317708134651,-0.5082431435585022,-0.15618392825126648,-0.8097883462905884,-0.4745904505252838,0.06907518953084946,-0.12621542811393738,-1.0017644166946411,-0.03819602355360985,0.13058142364025116,-0.3990188241004944,-0.16360284388065338,AM7230
0.08667834848165512,0.5638505220413208,0.16468171775341034,0.8431214690208435,0.3073968291282654,-1.3540431261062622,0.4917815923690796,-0.10157781094312668,-1.1658121347427368,-0.6163874268531799,0.6227411031723022,1.3462859392166138,0.21588586270809174,0.8053842782974243,-0.7660418748855591,0.34238874912261963,-0.2928245961666107,0.6639194488525391,-0.11507515609264374,-0.815017580986023,0.1813773661851883,0.3351982831954956,-0.07802361249923706,AM7236
0.1647925078868866,0.4324823021888733,-0.8606024980545044,0.08736889064311981,0.41295695304870605,-1.901023268699646,1.978213906288147,0.9182941317558289,0.24738256633281708,-0.25311604142189026,-1.5581482648849487,0.02083623968064785,-0.3845531940460205,0.8847166895866394,-0.9260521531105042,-0.578443169593811,0.9320821762084961,-1.0671987533569336,2.2004241943359375,0.38132745027542114,-1.334669828414917,0.6782741546630859,1.4625147581100464,AM7237
0.22389079630374908,0.08901870995759964,-0.5610527992248535,0.24196113646030426,0.29873567819595337,-0.21373119950294495,-1.14188551902771,-0.6921966075897217,0.15131007134914398,0.3116413950920105,0.7251038551330566,0.4325769245624542,0.33144843578338623,-0.5877130031585693,-0.08680229634046555,0.05647668614983559,-0.03862893581390381,-0.17307016253471375,-0.13426880538463593,-0.03889962658286095,-0.484672486782074,0.10910593718290329,0.030746210366487503,AM7241
0.15947341918945312,0.018424347043037415,-0.7004339694976807,-0.19034302234649658,0.29273638129234314,-0.6153964400291443,-0.18922929465770721,-0.41116365790367126,-0.6602955460548401,0.5211502909660339,-0.0035661200527101755,-0.27064818143844604,0.08833502233028412,-0.8839907646179199,-0.679460346698761,-0.7231526970863342,-0.3415091633796692,-0.16588708758354187,-0.2724154591560364,-0.07056756317615509,-0.47933173179626465,0.27196770906448364,-0.4900982081890106,AM7242
0.1315014809370041,-0.39269259572029114,0.4626082181930542,-0.6334012150764465,-0.3274543881416321,-1.0858052968978882,-0.7699753642082214,1.1468417644500732,1.0048232078552246,-0.863048791885376,-0.8121185302734375,-0.32466045022010803,0.06268192082643509,-1.2389594316482544,-0.06317798048257828,0.5773916840553284,-0.29764512181282043,0.26937171816825867,-0.8351953625679016,-0.1757117211818695,-0.7267739176750183,-0.03719905763864517,0.034994937479496,AM7243
0.256914347410202,-0.2577473819255829,-0.09501098841428757,0.07622944563627243,0.37274640798568726,-0.9580697417259216,-0.4242773950099945,0.7304673790931702,-0.9276571273803711,-0.1657327115535736,0.9035311341285706,-1.0726261138916016,0.05147403106093407,0.8138570785522461,0.8424956202507019,0.5270254611968994,0.3657582104206085,0.31446322798728943,0.08497165143489838,0.4610830247402191,0.15360885858535767,-0.12281407415866852,-0.1320268213748932,AM7255
0.12332408130168915,-0.09385402500629425,-0.014579052105545998,-1.036788821220398,0.329394668340683,-1.1383706331253052,-1.04067862033844,1.3168988227844238,0.013213627971708775,0.33476608991622925,1.0246577262878418,-0.6177195906639099,-0.26316145062446594,0.12172716110944748,0.8273467421531677,-0.10282326489686966,0.04534522816538811,0.5945483446121216,0.23019839823246002,0.055873822420835495,0.15375788509845734,-0.07754465937614441,0.20848111808300018,AM7256
-0.1328902393579483,0.3395876884460449,-0.3153263032436371,-1.1480796337127686,0.0305121261626482,0.4553523361682892,0.4017682373523712,0.6822904944419861,1.4936277866363525,-0.9874540567398071,-0.12941572070121765,0.560645341873169,0.40482449531555176,-0.20943070948123932,-0.35595980286598206,-0.5144003033638,-0.005113739054650068,1.1087803840637207,-0.7629678845405579,-0.03433370217680931,0.19262078404426575,-0.2507304251194,0.42472776770591736,AM7260
0.04920303821563721,0.3965114951133728,-0.3421856760978699,0.2727031111717224,-0.6123128533363342,-0.2895680069923401,0.9295158386230469,0.5000818371772766,0.30607232451438904,-0.4123556911945343,1.1079692840576172,0.1325119137763977,-0.5826759338378906,1.0421494245529175,0.7811273336410522,0.479471355676651,0.3541896343231201,1.381737232208252,0.8228588700294495,0.022962259128689766,0.2740204632282257,-0.33669358491897583,-0.05122678726911545,AM7261
0.034189846366643906,0.16526909172534943,0.1790304183959961,0.576917290687561,0.8036693334579468,-0.7717888951301575,1.09308922290802,-2.5457732677459717,0.45517534017562866,-1.7876200675964355,1.3765941858291626,-0.7979412078857422,-2.1860146522521973,-0.11708178371191025,-0.5361965894699097,0.4095146358013153,-0.9096631407737732,1.7747001647949219,0.36582496762275696,0.8509112596511841,0.5554817318916321,-0.15103715658187866,0.24920544028282166,AM7266
0.2105913758277893,0.07416115701198578,-0.5031107664108276,0.6203237771987915,0.5966142416000366,0.8200340270996094,-0.3932722210884094,-0.13402800261974335,0.9966575503349304,-0.09509885311126709,1.0336558818817139,1.601683497428894,0.03684741258621216,1.3362810611724854,-0.7695727348327637,1.6789491176605225,0.4958533048629761,-0.183188334107399,-0.2106751799583435,0.3650479018688202,-0.4752500653266907,0.0674184039235115,0.18521757423877716,AM7269
-0.01922200620174408,0.34297820925712585,0.36859115958213806,-0.15258122980594635,1.0910800695419312,-0.681023120880127,0.46451708674430847,-2.03057861328125,0.7759293913841248,-2.4101157188415527,0.2751205265522003,-0.7204158902168274,-2.016051769256592,-1.2483712434768677,-0.8742302656173706,-0.2712220251560211,-0.2088519036769867,1.2278262376785278,0.5852552652359009,0.8875574469566345,-0.11029843986034393,-0.6725466251373291,0.5678694844245911,AM7270
0.04222177714109421,0.5266391038894653,0.02948213368654251,0.7439424991607666,0.6578240990638733,1.0131303071975708,-1.0207674503326416,0.8181037306785583,1.393941044807434,-0.06457513570785522,0.31303870677948,-0.26602742075920105,-0.2138320654630661,-0.41747695207595825,0.7634971737861633,0.2881752848625183,0.5832365155220032,0.87871551513671875,-0.01591087505221367,-0.8717415928840637,-1.1329283714294434,-0.20808833837509155,-0.26222217082977295,AM7272
-0.07332217693328857,0.4948219358921051,0.37293827533721924,0.801302433013916,1.4458682537078857,0.041742339730262756,-0.5742654800415039,-1.967609167098999,0.630210280418396,-0.18960075080394745,-2.435927391052246,-0.9916761517524719,1.77726149559021,1.2538065910339355,-1.0599128007888794,-0.24076566100120544,0.4701770842075348,0.19822870194911957,-0.3168669641017914,-2.4673473834991455,-0.5616045594215393,-1.2420172691345215,0.5191992521286011,AM7273
-0.023502657189965248,-0.29930341243743896,-0.4262735843658447,-0.41767674684524536,0.4651933014392853,-0.28464263677597046,0.5786003470420837,0.46680232882499695,-0.4131481647491455,0.9660657644271851,1.7888686656951904,0.0831804871559143,0.27771925926208496,-0.5511951446533203,-0.24938562512397766,-0.7496313452720642,-0.6012150049209595,0.19959291815757751,0.13523776829242706,-0.15358997881412506,0.03461209684610367,-0.3321515619754791,0.25663283467292786,AM7277
-0.21118266880512238,0.17687740921974182,-0.13800153136253357,0.49935734272003174,-0.3543888032436371,0.8493842482566833,1.2763289213180542,1.363501787185669,1.3439064025878906,-0.23304353654384613,1.9796509742736816,-1.0087896585464478,1.2578264474868774,0.6135987043380737,0.454147607088089,-0.3873837888240814,-0.5968937277793884,-0.385150283575058,-0.17412184178829193,-0.3913861811161041,-0.23697154223918915,0.19859199225902557,0.9350043535232544,AM7278
-0.2843209207057953,0.19002823531627655,0.7090128660202026,-0.3276458978652954,0.6077655553817749,-1.1801514625549316,1.0126564502716064,0.3832070529460907,-0.1682528704404831,1.1795822381973267,0.9517025947570801,1.4652701616287231,2.2452609539031982,-0.38314613699913025,-0.4074692726135254,0.5017627477645874,-0.2644922733306885,1.487369179725647,0.27593404054641724,-1.060502052307129,1.1792160272598267,0.37094566226005554,-0.7597436308860779,AM7280
-0.386832594871521,-0.025364188477396965,0.7746705412864685,-0.7868853211402893,1.1534806489944458,-0.21425987780094147,0.7361182570457458,-1.1126328706741333,-0.33200567960739136,0.044823311269283295,-0.17347118258476257,1.0290822982788086,-0.17635999619960785,1.6059778928756714,2.622755289077759,-1.0523144006729126,-0.17256809771060944,-1.791459321975708,-0.7308163046836853,0.1352059245109558,0.11813391745090485,-0.6940829753875732,0.019652746617794037,AM7283
-0.45469895005226135,0.013715129345655441,0.662045419216156,-0.09444691985845566,0.776002049446106,-0.21809333562850952,0.6216766834259033,-0.39940518140792847,-0.8924568891525269,0.8647522330284119,-0.6859138011932373,1.2876830101013184,0.6774261593818665,0.8604620099067688,1.5771939754486084,0.10121453553438187,0.573011040687561,-0.05868842080235481,0.10873118788003922,-0.2726454436779022,0.6658035516738892,-0.22319887578487396,0.6780505180358887,AM7284
-0.3573205769062042,-0.16680161654949188,0.4817228615283966,-0.10506200045347214,0.8736083507537842,-0.5178825855255127,1.5163230895996094,-2.272067070007324,0.2237996608018875,-0.35554251074790955,-0.3510858416557312,-0.931425929069519,0.6712517738342285,-0.5039430856704712,0.7802529335021973,-0.41904816031455994,0.16146136820316315,-1.3181569576263428,0.46512213349342346,0.7011957764625549,-0.7920685410499573,0.8458172082901001,0.08541340380907059,AM7285
0.07636356353759766,0.022837726399302483,-0.1773049235343933,-1.1443159580230713,0.819514811038971,-0.5352303385734558,-0.6511154770851135,0.7322314381599426,0.16481050848960876,0.6140652894973755,1.0112006664276123,-0.3336945176124573,-0.4983616769313812,-0.6712347269058228,0.7289193868637085,-1.1067019701004028,-0.4556824564933777,0.4454118013381958,-0.1694943755865097,-0.44568419456481934,-0.01129916775971651,-0.10774354636669159,0.5760229825973511,AM7294
-0.19357013702392578,-0.06330006569623947,0.4271639287471771,0.262027382850647,0.9762400984764099,-0.6650874614715576,0.936132550239563,-2.1940805912017822,0.7397607564926147,0.033105067908763885,1.4479632377624512,-1.3715144395828247,-1.4105228185653687,-0.16566230356693268,0.30973872542381287,0.2088201642036438,-0.5706477761268616,0.02291322872042656,-2.7169809341430664,-0.0550210140645504,-0.32741373777389526,1.5914888381958008,-0.7453489899635315,AM7295
-0.3948153257369995,-0.30080416798591614,0.6941667795181274,-0.7981062531471252,0.5159628391265869,0.14157319068908691,-0.8033342957496643,0.2236388474702835,2.1915276050567627,-0.23116156458854675,1.7288402318954468,-0.8473039269447327,-2.283888339996338,-1.0175201892852783,-2.8918380737304688,0.8973448276519775,1.5723552703857422,-2.655735492706299,1.701303482055664,-1.534663438796997,1.6295236349105835,-0.41547927260398865,-0.3509014844894409,AM7302
-0.24938762187957764,0.0826711356639862,0.20688194036483765,1.1630431413650513,-0.1785466969013214,-0.08015807718038559,0.5253661274909973,0.8305929899215698,-1.663372278213501,0.2721294164657593,1.4623397588729858,0.52376788854599,0.06927450746297836,-0.7901353240013123,-0.33328548073768616,0.2802671790122986,0.881282389163971,-0.30452609062194824,-0.8376477956771851,0.4216477870941162,0.12158213555812836,-0.6410905718803406,0.4716782569885254,AM7303
-0.2196386605501175,-0.2150045782327652,-0.44160473346710205,0.08711062371730804,-0.27289018034935,0.3185623288154602,1.3819565773010254,0.6759516000747681,0.2167215645313263,1.4690876007080078,0.669772744178772,-0.17736664414405823,-0.12508036196231842,0.2412017285823822,-0.553468644618988,1.5089967250823975,1.4930630922317505,-0.21342498064041138,-0.7207065224647522,0.4456314444541931,-0.14803850650787354,0.14971934258937836,0.15638145804405212,AM7304
-0.2734486162662506,0.5146192908287048,0.627403199672699,-0.4887198209762573,0.5111453533172607,-0.5959917902946472,-0.49331265687942505,1.1854157447814941,-1.0291574001312256,0.24429142475128174,-0.723818302154541,1.3663963079452515,-0.475588858127594,0.8353467583656311,-0.7065735459327698,0.5829199552536011,0.1803932934999466,0.8031285405158997,1.1503386497497559,0.7623814344406128,0.20436632633209229,0.5157012343406677,-0.4922468066215515,AM7312
-0.4077611267566681,-0.09719153493642807,0.896590530872345,-0.6289558410644531,1.0797532796859741,-0.19056592881679535,0.01888999715447426,-0.5138394236564636,0.7210893034934998,0.6428132653236389,0.9223970770835876,0.5845673680305481,0.8300489187240601,0.7528482675552368,1.093060851097107,0.9079095125198364,-0.23403237760066986,-1.5535995960235596,1.2543073892593384,1.1106852293014526,-1.5004303455352783,-0.5301409363746643,-0.9616037011146545,AM7313
-0.3189889192581177,-0.06911350041627884,0.40496039390563965,0.6932392716407776,-0.3182185888290405,-1.451242446899414,0.2537005543708801,-1.3360490798950195,0.17257006466388702,1.9505764245986938,-0.423797607421875,-0.7024357318878174,1.628922939300537,-0.8302976489067078,0.08503656834363937,0.8457631468772888,-0.15987852215766907,1.0100581645965576,0.6934265494346619,0.1114213615655899,-0.397327721118927,-0.17992207407951355,0.03712872788310051,AM7318
-0.06919208914041519,-0.2826841473579407,-0.5941182971000671,-0.2605257034301758,-0.3679414689540863,-0.85898590087890625,-1.2168782949447632,-0.09486990422010422,0.39115017652511597,1.726529598236084,0.426162987947464,-0.5362601280212402,-0.6217043995857239,1.3822526931762695,-0.6594653129577637,0.26340848207473755,0.3775902986526489,-0.5509182214736938,0.5028195977210999,0.2754800021648407,-0.8277122974395752,0.39683347940444946,0.9899965524673462,AM7319
-0.3172822594642639,0.5183343291282654,0.29859432578086853,-0.16842186450958252,-0.04261099919676781,-0.14835116267204285,-0.901518702507019,1.201672077178955,-0.8382108211517334,0.40651166439056396,-1.660796880722046,-0.360010027885437,-1.5233747959136963,0.07130374759435654,-0.9765145778656006,-0.5398616790771484,-0.753240168094635,0.8367446064949036,0.6394065022468567,1.2887722253799438,-0.8707693815231323,-0.2972029149532318,-1.6772104501724243,AM7320
-0.3577567934989929,0.14012211561203003,0.704804539680481,0.17726054787635803,-0.038989804685115814,-0.4121602177619934,-1.4227827787399292,-0.13883791863918304,0.16449928283691406,1.2099603414535522,-0.22821441292762756,0.46018537878990173,1.1816284656524658,-0.022470368072390556,-0.4963003695011139,0.9075331687927246,-0.20127715170383453,1.3752259016036987,-0.25187987089157104,-0.2894405126571655,0.5110302567481995,0.9469857811927795,0.2965870797634125,AM7321
-0.250421404838562,0.36002519726753235,-0.3456518054008484,-0.3754700720310211,-0.7548703551292419,0.4421990215778351,1.1815567016601562,0.1356395035982132,0.13740581274032593,-1.3259539604187012,-1.2851051092147827,-0.6747528910636902,-0.1467125415802002,0.45161059498786926,0.7973542213439941,0.17223139107227325,-0.534421443939209,0.06024888902902603,0.22389057278633118,-1.2956302165985107,0.4028991162776947,0.9472301602363586,-0.5201733708381653,AM7323
-0.11751468479633331,-0.024730678647756577,-0.5557181239128113,-0.5646688342094421,-0.8215303421020508,-0.4679601788520813,0.10202538967132568,-0.7953287959098816,0.5168872475624084,0.45270320773124695,-0.6883955597877502,0.6257482767105103,0.5091745257377625,0.05647312477231026,-0.5402807593345642,0.8659129738807678,0.17248263955116272,-0.6209388971328735,-0.695472002029419,-0.14038018882274628,0.0995636060833931,0.08346095681190491,-0.07886983454227448,AM7325
-0.3772915005683899,0.3542815148830414,0.5528830885887146,-0.20780296623706818,0.40696418285369873,0.10583343356847763,-1.0783377885818481,0.9467037916183472,-0.49767425656318665,0.4567345678806305,-1.3615403175354004,0.6150229573249817,-0.4870946407318115,0.49812784790992737,-0.22704918682575226,0.013429658487439156,0.04382443055510521,0.72551029920578,0.14781422913074493,0.696624219417572,0.7577722072601318,0.30178919434547424,0.5645912289619446,AM7327
0.04009934887290001,-0.4160328805446625,-0.6848693490028381,0.17629636824131012,-0.45228055119514465,-0.4138312339782715,-0.4602254629135132,-0.9782077074050903,-1.7437422275543213,1.0246965885162354,0.48887479305267334,-0.2468549907207489,-1.1594818830490112,0.09490283578634262,0.8623731136322021,0.7620487213134766,-0.8262060880661011,0.05979153886437416,0.6422135233879089,-0.7895297408103943,0.22991040349006653,-0.32452821731567383,0.3457515835762024,AM7328
0.010941357351839542,-0.18187794089317322,-0.8397817015647888,0.02686057612299919,-0.2683372497558594,0.17773093283176422,-0.21913030743598938,-1.3123822212219238,-1.0430681705474854,0.389926016330719,0.05243803933262825,1.39537513256073,-1.256012201309204,0.42123597860336304,0.3692745268344879,1.203633427619934,-0.8086926937103271,0.013276966288685799,-0.10082585364580154,-0.5042161345481873,-0.2734115421772003,-0.09173529595136642,-0.02935154177248478,AM7329
-0.31056731939315796,0.4236489534378052,-0.016770586371421814,0.4715178608894348,-0.538140058517456,-0.32016825675964355,-0.11777150630950928,0.5789990425109863,-1.3703840970993042,0.8745694756507874,-1.8742791414260864,-1.0682162046432495,-1.7514234781265259,0.352811723947525,-0.9703876376152039,-0.20444393157958984,0.08851474523544312,-0.21272678673267365,-1.11710786819458,-0.3481513559818268,0.13951608538627625,-0.18097330629825592,0.5305947065353394,AM7332
-0.3673132658004761,0.25059595704078674,0.3345462381839752,0.12095082551240921,-0.9228385090827942,0.07622891664505005,-1.8863084316253662,0.729206383228302,-0.004515313543379307,0.6020004153251648,0.37210679054260254,-0.10320180654525757,-1.6452281475067139,0.20144829154014587,0.013431276194751263,0.5519304871559143,-0.6658340096473694,-0.08722405880689621,-0.01843537949025631,-0.11218878626823425,-0.9489357471466064,0.4163154661655426,0.18183988332748413,AM7333
