PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,Donor
0.8842365741729736,-0.4187118709087372,-1.1018685102462769,-0.12376775592565536,-0.001274947775527835,-0.7242907285690308,1.4143730401992798,-0.004135217517614365,0.8229206204414368,0.3774658143520355,0.9725683927536011,-0.7624598145484924,-0.2114974409341812,-0.6069037318229675,-0.6519559621810913,0.044684357941150665,-0.3475269675254822,-0.9189393520355225,-0.8154688477516174,0.15680935978889465,0.1910778284072876,-0.00997666921466589,-1.9142335804644972e-4,-2.7630580007098615e-4,-8.622375025879592e-5,-2.703200516407378e-5,-9.429119018022902e-6,-5.0338380788161885e-6,3.8135320210130885e-5,-4.163382982369512e-5,-4.653488576877862e-5,1.5457031622645445e-5,-1.4267531696532387e-5,AM7214
1.172141432762146,-0.3290620744228363,-0.17345432937145233,-0.08704955875873566,0.24099400639533997,-0.7888551950454712,0.7568641304969788,0.16274011135101318,-0.3082517683506012,0.1477612555027008,0.3741585314273834,-0.4328400492668152,-0.29088541865348816,0.41307419538497925,0.5063336491584778,0.6595029830932617,-0.29533758759498596,0.16439326107501984,-0.516690731048584,0.01041073352098465,-0.23722881078720093,-0.01037196908146143,-1.6964919632300735e-4,-3.0224345391616225e-4,-8.761667413637042e-5,-2.9731310860370286e-5,-1.7770382783055538e-6,-1.3468521729009808e-6,3.782785279327072e-5,-4.677272227127105e-5,-4.961848753737286e-5,1.8849608750315383e-5,-1.5946536223054864e-5,AM7215
0.9914568662643433,-0.15080730617046356,-0.19113953411579132,-0.09165404736995697,-0.7620369791984558,0.6405186653137207,0.8425861597061157,0.6668506860733032,-0.1635761857032776,-0.05904324725270271,0.27952510118484497,-0.3309415280818939,0.28917592763900757,0.3781498968601227,0.39146697521209717,0.17801092565059662,-0.7735667824745178,-0.015503455884754658,-0.16088682413101196,0.01206701435148716,-0.19944319128990173,-0.020950952544808388,-3.4819234861060977e-4,-6.073354743421078e-4,-1.743817119859159e-4,-5.820214937557466e-5,-4.720454398920992e-6,-1.9942972357966937e-6,7.78289686422795e-5,-9.331703040516004e-5,-9.974354907171801e-5,3.645503966254182e-5,-3.1163348467089236e-5,AM7216
-0.16400620341300964,-0.497562974691391,0.02555157244205475,-0.15703347325325012,-0.10116413980722427,-1.4357922077178955,-0.8008228540420532,-0.6921309232711792,0.08111203461885452,-0.4723506271839142,-0.2036796510219574,-0.039617400616407394,0.13162606954574585,0.3428957760334015,-0.6434479355812073,-0.12586644291877747,0.020823003724217415,-0.2069072425365448,0.4663871228694916,0.6426137685775757,0.12638114392757416,-0.005689370911568403,-1.7674181435722858e-4,-1.3037493044976145e-4,-7.404681673506275e-5,-1.8920833099400625e-5,-2.9469114451785572e-5,-1.863815305114258e-5,1.665632225922309e-5,-2.3855198378441855e-5,-2.2330006686388515e-5,7.046116024866933e-6,-7.705009920755401e-6,AM7221
-0.14308308064937592,-0.5007230639457703,-0.11731202900409698,-0.346550852060318,-0.07690364867448807,-1.497257113456726,-0.6861308813095093,-1.0669620037078857,0.8929659724235535,-0.03333874046802521,-0.6185599565505981,-0.49005308747291565,-0.09893744438886642,0.3026461601257324,-0.1998223513364792,-0.7627561688423157,0.3052268922328949,-0.21393045783042908,0.07776935398578644,0.40676483511924744,0.26929137110710144,-0.031530529260635376,-5.835682386532426e-4,-8.864353876560926e-4,-2.745427773334086e-4,-8.81158557604067e-5,-2.569228490756359e-5,-1.3222296729509253e-5,1.178071106551215e-4,-1.3632242917083204e-4,-1.468006958020851e-4,5.0735943659674376e-5,-4.534983236226253e-5,AM7223
0.0785016342997551,-0.5470548868179321,-0.039593182504177094,0.46633243560791016,0.4646318852901459,0.5944251418113708,-0.3468352258205414,-1.7676774263381958,0.8333643674850464,1.180518388748169,0.40509411692619324,-0.8577370643615723,-5.640298477374017e-4,-0.8448962569236755,1.0444166660308838,-0.6211623549461365,-0.1571989804506302,0.3534459173679352,1.4200084209442139,0.5283303260803223,0.7393622994422913,-0.02338779903948307,-4.706205800175667e-4,-6.40144688077271e-4,-2.1009867487009615e-4,-6.519922317238525e-5,-3.1003623007563874e-5,-1.525287916592788e-5,8.866350253811106e-5,-9.830516501097009e-5,-1.0628916061250493e-4,3.4061162295984104e-5,-3.1942399800755084e-5,AM7224
0.07960108667612076,0.1730266511440277,0.47688499093055725,-0.670434832572937,0.26778361201286316,-0.3946932852268219,0.7100438475608826,-0.4091609716415405,0.728390634059906,0.40322744846343994,0.06883236020803452,-0.13041190803050995,0.7027979493141174,-1.147025465965271,-0.16259309649467468,-0.17913803458213806,0.8899158239364624,0.6878380179405212,0.48847201466560364,0.06889233738183975,-0.32075488567352295,0.004167085513472557,6.870222568977624e-5,1.1858596553793177e-4,2.7821457479149103e-5,9.336958100902848e-6,-1.0564837111814995e-6,-2.0947600205545314e-6,-1.8839698896044865e-5,1.572510700498242e-5,2.0225455955369398e-5,-5.586145562119782e-6,5.437903837446356e-6,AM7226
0.134409099817276,-0.49473342299461365,0.7033628225326538,0.8330270051956177,0.6454006433486938,-0.42484790086746216,-0.6676909327507019,-1.218476414680481,0.6231473088264465,2.158160448074341,-0.09775254130363464,-0.29916566610336304,0.6117391586303711,-0.44941774010658264,1.5453944206237793,-0.7454242706298828,-1.0163604021072388,-0.20574499666690826,-0.10001419484615326,0.364793986082077,0.5427629947662354,0.05621042102575302,8.862091926857829e-4,0.001649707555770874,4.5049554319120944e-4,1.537440693937242e-4,-3.984879640483996e-6,-6.235461114556529e-6,-2.1188956452533603e-4,2.512843639124185e-4,2.7013631188310683e-4,-9.886943735182285e-5,8.349105337401852e-5,AM7228
0.06512612104415894,0.38134101033210754,1.040013074874878,-0.4342249035835266,0.2291763424873352,-0.7371460795402527,-0.006980926729738712,0.46973198652267456,0.24899855256080627,-0.11968473345041275,1.2522317171096802,-0.2899791896343231,0.019678330048918724,-0.28355613350868225,0.258370041847229,-0.15707913041114807,0.47672760486602783,0.16978375613689423,0.1698550283908844,-0.1449817270040512,-0.4692186415195465,-0.030918501317501068,-4.907798138447106e-4,-9.070851956494153e-4,-2.5181591627188027e-4,-8.54428653838113e-5,2.8923312811457436e-7,1.5524899481533794e-6,1.1475161591079086e-4,-1.3945295359008014e-4,-1.4831568114459515e-4,5.509454422281124e-5,-4.627326416084543e-5,AM7229
0.3807393014431,0.2263677716255188,0.9000374674797058,-0.6268377304077148,0.7966763377189636,-0.9949273467063904,-0.06706038862466812,-0.15550634264945984,0.5201326012611389,0.6187335848808289,-0.42348864674568176,-0.7027237415313721,0.6991851329803467,-0.5891785025596619,-0.3903425335884094,-0.47650146484375,0.12965059280395508,-0.13709653913974762,0.36418193578720093,0.04353680834174156,-0.21704310178756714,0.004408673848956823,7.235723751364276e-5,1.2649610289372504e-4,3.239645229768939e-5,1.1571563845791388e-5,-4.331773482135759e-7,-1.3381593362282729e-6,-1.89560632861685e-5,1.7581614883965813e-5,2.1177656890358776e-5,-6.547650627908297e-6,6.127010237833019e-6,AM7230
-0.035953182727098465,-0.2634918987751007,0.818927526473999,0.9563135504722595,0.17435412108898163,-0.2905931770801544,-0.7586057186126709,-0.2850857973098755,-0.7488202452659607,2.541274070739746,-1.2642048597335815,-0.5109280347824097,1.4176181554794312,-0.5376448631286621,0.6988300085067749,-0.8838735222816467,0.5935342907905579,0.7137774229049683,-0.6418728828430176,-0.10333035886287689,-0.47246548533439636,-0.0734553262591362,-0.0012067820644006133,-0.0021337608341127634,-6.031972588971257e-4,-2.0370986021589488e-4,-1.0777735042211134e-5,-2.239252808067249e-6,2.7613757993094623e-4,-3.256453201174736e-4,-3.5047269193455577e-4,1.271433284273371e-4,-1.0889639816014096e-4,AM7236
0.014113823883235455,0.11955256760120392,0.590019941329956,-0.26637735962867737,-0.011205218732357025,-0.4662070572376251,0.9586208462715149,-0.5724831819534302,0.05917169898748398,0.9030049443244934,-0.47141000628471375,-0.26044994592666626,2.024360179901123,-0.44915539026260376,-0.2984658181667328,0.30516475439071655,0.23618733882904053,-1.1869884729385376,0.32596874237060547,0.023336930200457573,0.3506489396095276,-0.003172546625137329,-6.559016765095294e-5,-8.470428292639554e-5,-2.3345870431512594e-5,-6.0213415054022335e-6,-3.434464360907441e-6,-4.4013592059855e-7,1.3825554560753517e-5,-1.1762084795918781e-5,-1.4573474800272379e-5,3.262374548285152e-6,-3.471153831924312e-6,AM7237
0.20802679657936096,0.3682333827018738,-0.2760671377182007,-0.2617162764072418,1.0903311967849731,-1.0263841152191162,-1.3252053260803223,-0.7192180156707764,0.09049555659294128,0.49717941880226135,-0.592510998249054,0.24986055493354797,-0.8396516442298889,0.005900706630200148,0.5113436579704285,0.07457437366247177,0.6979951858520508,0.01727939397096634,-0.10770954191684723,-0.12520362436771393,-0.19302621483802795,-0.010412102565169334,-1.554257469251752e-4,-3.095844585914165e-4,-8.156355761457235e-5,-2.843518632289488e-5,3.536883923516143e-6,2.6588490982248913e-6,3.9145059417933226e-5,-4.7138179070316255e-5,-5.056953523308039e-5,1.8967315554618835e-5,-1.5724212062195875e-5,AM7241
0.3173900544643402,0.3659202456474304,-0.42734742164611816,-0.20724916458129883,0.9942569136619568,0.7428469061851501,-0.9140896797180176,-1.1521849632263184,0.2599869966506958,-0.8012611269950867,-0.7219987511634827,0.398459792137146,-0.08657115697860718,-0.5684318542480469,0.4918633699417114,-0.16740916669368744,0.28682631254196167,-0.2467866688966751,-0.43208765983581543,-0.22000712156295776,-0.0862957015633583,-0.01873287372291088,-2.8563477098941803e-4,-5.52839133888483e-4,-1.4454696793109179e-4,-5.014347334508784e-5,5.411061920312932e-6,4.9743548515834846e-6,7.237041427288204e-5,-8.277900633402169e-5,-9.081955067813396e-5,3.2778851164039224e-5,-2.7743140890379436e-5,AM7242
0.0618186853826046,-0.6098337173461914,0.21088172495365143,-0.04433828964829445,0.13845783472061157,1.4378970861434937,-0.12826013565063477,-1.6273947954177856,-0.32661187648773193,-0.7542771697044373,0.46388480067253113,-0.3567369878292084,-0.3558248281478882,-1.6118348836898804,-0.2408680021762848,-0.2780654728412628,1.1000949144363403,-0.44884446263313293,-0.3681322932243347,0.19196805357933044,-0.6284595131874084,-0.03390910476446152,-5.799554055556655e-4,-9.776685619726777e-4,-2.918084792327136e-4,-9.580350888427347e-5,-1.4191685295372736e-5,-8.73271346790716e-6,1.2224361125845462e-4,-1.5288084978237748e-4,-1.6059335030149668e-4,6.0018744989065453e-5,-5.103514558868483e-5,AM7243
0.22871072590351105,0.5442678332328796,0.32741519808769226,-0.5275700688362122,0.7497588992118835,0.6268693804740906,-0.5410628318786621,-0.28456148505210876,0.44428980350494385,0.5412346124649048,-0.6905729174613953,-0.4851807951927185,-0.4484689235687256,0.2050144076347351,-0.5802788138389587,-1.3152098655700684,0.20631664991378784,0.26056617498397827,-0.31398555636405945,0.16802014410495758,-0.20292767882347107,0.025030063465237617,4.0343040018342435e-4,7.287455373443663e-4,1.9650458125397563e-4,6.645380926784128e-5,-3.8122215073599364e-7,-3.6333708521851804e-6,-9.738418884808198e-5,1.0903674410656095e-4,1.198489626403898e-4,-4.1666851757327095e-5,3.599694900913164e-5,AM7255
0.32166576385498047,0.3464488685131073,-0.3340648114681244,0.11733340471982956,0.7837145328521729,0.8674566149711609,-0.4500313997268677,-1.6008347272872925,0.3066576421260834,-0.9714615941047668,-1.0829778909683228,0.7958044409751892,-0.12084999680519104,-0.06470206379890442,0.5616741180419922,-0.004860259592533112,0.2956623136997223,0.20469151437282562,-0.14142799377441406,0.04773725941777229,-0.14985322952270508,-0.046496130526065826,-7.812278927303851e-4,-0.00134287029504776,-3.854797105304897e-4,-1.2875522952526808e-4,-1.234755472978577e-5,-4.442882072908105e-6,1.7467794532421976e-4,-2.052028285106644e-4,-2.2084418742451817e-4,7.931351137813181e-5,-6.842101720394567e-5,AM7256
-0.19882898032665253,-0.6503061652183533,-0.3582986295223236,-0.4950201213359833,0.21769604086875916,-0.3071727156639099,-0.6179894804954529,-0.22572074830532074,0.3699403405189514,-1.863268256187439,1.1901813745498657,-0.5851714611053467,-0.2589254081249237,0.3907136619091034,-0.9709166884422302,-0.6280161142349243,-0.2548021376132965,-0.7216073274612427,-0.5607538819313049,-0.2339179962873459,1.3481439352035522,-0.02468990534543991,-4.128963337279856e-4,-7.054402958601713e-4,-1.802840706659481e-4,-6.162644422147423e-5,1.5897325056357658e-7,7.2955890573211946e-6,1.0558265057625249e-4,-9.884077735478058e-5,-1.1800150969065726e-4,3.546640073182061e-5,-3.3134820114355534e-5,AM7260
0.12156783044338226,-0.4003458023071289,0.07423626631498337,0.47274264693260193,1.5523653030395508,1.8300621509552002,-0.4629310369491577,1.3992984294891357,2.40921688079834,-0.5129296183586121,-0.5415737628936768,0.15263478457927704,0.6148996949195862,2.8758060932159424,-1.5556951761245728,-0.35188665986061096,0.9733406901359558,0.41338443756103516,0.4462610185146332,-0.5621458888053894,0.18056358397006989,-0.10006531327962875,-0.0016107462579384446,-0.0029169367626309395,-7.962912204675376e-4,-2.7082132874056697e-4,-2.446007840717357e-7,1.049438833433669e-5,3.847516200039536e-4,-4.39467781689018e-4,-4.791458195541054e-4,1.698280975688249e-4,-1.4590464706998318e-4,AM7261
0.019886508584022522,-0.3290593922138214,0.5160881280899048,-0.3349682092666626,-0.4381205141544342,-0.21577782928943634,-0.5417385697364807,-0.357297420501709,0.3267219662666321,-0.9618136882781982,-0.5699706673622131,-0.5434140563011169,0.05567228049039841,2.0634169578552246,-0.43782857060432434,0.28412261605262756,1.237830400466919,0.3203851282596588,-0.11879036575555801,-0.3756808936595917,-0.39875245094299316,-0.08774565160274506,-0.0014156667748466134,-0.0025591712910681963,-7.078581256791949e-4,-2.40113033214584e-4,-3.2274633667839225e-6,4.861913112108596e-6,3.326226433273405e-4,-3.886796475853771e-4,-4.2004557326436043e-4,1.5153833373915404e-4,-1.2938282452523708e-4,AM7266
-0.05614706873893738,-0.3425547778606415,0.45012956857681274,-0.1793404221534729,-0.8292356133460999,-0.21416683495044708,-0.803927481174469,-0.27480095624923706,0.9546789526939392,-0.42805832624435425,-0.8447555303573608,0.002176276408135891,0.3748761713504791,1.251246452331543,-0.6570247411727905,-1.1566263437271118,-0.6269665360450745,-1.2069987058639526,0.06587864458560944,-0.04048120975494385,1.1712356805801392,0.046231359243392944,7.537645869888365e-4,0.0013506136601790786,3.924415505025536e-4,1.3230220065452158e-4,8.566230462747626e-6,5.73407032788964e-6,-1.664499141043052e-4,2.1124276099726558e-4,2.204601332778111e-4,-8.427252760156989e-5,7.053745503071696e-5,AM7269
-0.03477618470788002,-0.5961450934410095,-0.038610655814409256,0.45351704955101013,0.30080559849739075,-0.23465393483638763,-0.8104315400123596,-0.7020307183265686,-0.9702924489974976,0.42782410979270935,1.1089223623275757,-0.8104593753814697,0.3535282015800476,0.0312812402844429,0.08954284340143204,-0.05832700803875923,1.1993205547332764,0.5330666899681091,0.2812456786632538,-0.7651521563529968,0.8756137490272522,0.007452943362295628,2.0136262173764408e-4,1.8827368330676109e-4,1.0203241981798783e-4,2.7397096346248873e-5,3.168848706991412e-5,2.4085806217044592e-5,-1.5274330507963896e-5,3.783165811910294e-5,3.1083942303666845e-5,-1.4936698789824732e-5,1.2802305718651041e-5,AM7270
0.17533473670482635,0.40476787090301514,0.6622926592826843,-0.34149032831192017,1.4596420526504517,-0.650453507900238,0.20924396812915802,-0.4687690734863281,-1.368211269378662,0.3291911482810974,-0.22610357403755188,-0.7676070332527161,-1.1880176067352295,0.52950119972229,-0.6427012085914612,-0.2906389832496643,-0.08945547789335251,0.6853141784667969,-0.4250483214855194,-0.5212261080741882,-0.2525823712348938,-0.004997260868549347,-1.3552562450058758e-5,-1.7444590048398823e-4,-2.0568659238051623e-5,-1.2218062693136744e-5,2.2318270566756837e-5,1.4358226508193184e-5,2.1957268472760916e-5,-2.389942528679967e-5,-2.7689686248777434e-5,1.1392471606086474e-5,-8.27116036816733e-6,AM7272
0.018292253836989403,0.5312855839729309,0.6625369787216187,-0.28787761926651,0.6941571831703186,0.5720839500427246,1.652219533920288,-0.8818212151527405,-1.3650699853897095,-0.2605259418487549,0.5858463048934937,-0.644454300403595,-0.6736135482788086,1.2498464584350586,0.14079488813877106,-1.3202264308929443,0.5348970890045166,0.16696837544441223,0.13874571025371552,-0.6219457387924194,0.4687105417251587,0.10956839472055435,0.001901879906654358,0.003140117274597287,9.315586648881435e-4,3.0601699836552143e-4,5.078579852124676e-5,2.5440982426516712e-5,-4.0612011798657477e-4,4.840156761929393e-4,5.169843789190054e-4,-1.8594462017063051e-4,1.6123215027619153e-4,AM7273
0.049561336636543274,-0.1942272037267685,0.3837757706642151,1.0071557760238647,0.7027159333229065,0.4858644902706146,-0.2691878378391266,2.174436092376709,1.5219969749450684,-1.6771173477172852,-1.0498287677764893,-1.3439717292785645,-0.6314843893051147,-1.1074457168579102,0.48218995332717896,-1.3541406393051147,0.43221166729927063,-0.09025893360376358,-1.455705165863037,-0.3437323272228241,1.774523138999939,0.11791907250881195,0.001982211135327816,0.0034145223908126354,9.999832836911082e-4,3.303683770354837e-4,3.7800917198183015e-5,1.9930737835238688e-5,-4.2939832201227546e-4,5.315424641594291e-4,5.591887747868896e-4,-2.0732320263050497e-4,1.7591244250070304e-4,AM7277
