PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,Donor
0.005252977833151817,-0.07216667383909225,0.10145062953233719,-0.053757257759571075,-0.05840231850743294,-0.023837395012378693,-0.07040826231241226,-0.03748147189617157,0.031054191291332245,AM7266
-0.016965998336672783,-0.0758390799164772,0.08633460104465485,-0.029025832191109657,-0.1085965633392334,-0.025975093245506287,-0.09420564770698547,-0.03592443838715553,0.10800725221633911,AM7269
-0.009200574830174446,-0.12878306210041046,-0.007905174046754837,0.07291140407323837,0.04115506634116173,-0.03226475790143013,-0.09762153774499893,-0.08690471947193146,-0.11307644098997116,AM7270
0.050236158072948456,0.09018704295158386,0.13260571658611298,-0.05391797423362732,0.19315530359745026,-0.08154068887233734,0.01988397352397442,-0.056478261947631836,-0.15764808654785156,AM7272
0.005114095751196146,0.11614406853914261,0.1303272545337677,-0.04505164176225662,0.09144431352615356,0.07611136138439178,0.20015108585357666,-0.11098745465278625,-0.16215349733829498,AM7273
0.01403823122382164,-0.041152048856019974,0.07342095673084259,0.16333605349063873,0.10126493126153946,0.06452154368162155,-0.029385881498456,0.26231712102890015,0.16298750042915344,AM7277
-0.022213909775018692,-0.09350788593292236,0.17627747356891632,0.11857765167951584,-0.05504775047302246,-0.03943087160587311,-0.1097434014081955,-0.055530305951833725,0.05443255603313446,AM7278
-0.06831062585115433,-0.08049657940864563,0.039644841104745865,0.22923754155635834,0.0773613303899765,0.020682204514741898,0.10328704118728638,0.14127348363399506,0.16635364294052124,AM7280
-0.09181567281484604,-0.052916526794433594,-0.02673361264169216,0.1797431856393814,0.1686272770166397,-0.07850082963705063,0.10274719446897507,0.34839826822280884,-0.2172839194536209,AM7283
-0.07534831762313843,0.11234923452138901,0.18359005451202393,-0.06846459954977036,0.0036782464012503624,-0.0327618308365345,0.050067201256752014,0.13071458041667938,-0.15367534756660461,AM7284
0.017054209485650063,0.14824344217777252,0.10374704748392105,0.12068955600261688,-0.08830679953098297,0.09757988899946213,-0.07698340713977814,0.009163009002804756,-0.14287392795085907,AM7285
-0.004361197352409363,-0.1016993597149849,-0.030802642926573753,0.15954706072807312,0.25550198554992676,-0.07700377702713013,0.031196750700473785,0.08308102935552597,0.021624363958835602,AM7294
-0.012339681386947632,0.0124633414670825,0.1296347677707672,0.21763703227043152,0.01975283771753311,0.05313828960061073,0.17513036727905273,0.1842007339000702,-0.010188460350036621,AM7295
-0.11580265313386917,-0.13100336492061615,0.03380688279867172,0.06098334118723869,-0.07421401888132095,0.0165517907589674,-0.021039292216300964,-0.05714026093482971,-0.12060130387544632,AM7302
-0.07428079098463058,0.005208132788538933,0.1484997421503067,-0.05254431441426277,-0.1070152223110199,-0.09213311225175858,0.03951799124479294,0.10162249952554703,0.09785395860671997,AM7303
-0.051981326192617416,0.07055949419736862,0.1725136637687683,-0.09079494327306747,-0.025863051414489746,0.02277757227420807,0.006385542917996645,0.14879462122917175,0.06595033407211304,AM7304
0.028462067246437073,-0.0670708492398262,0.043152470141649246,-0.16387903690338135,0.16996367275714874,0.0023665858898311853,-0.033954426646232605,-0.10158993303775787,-0.06910824030637741,AM7312
-0.07921312749385834,-0.06820191442966461,-0.03345280885696411,0.21249286830425262,0.19606943428516388,-0.21088868379592896,0.1025952398777008,0.1908111572265625,-0.07169711589813232,AM7313
-0.0627460703253746,-0.0650421679019928,0.01258162036538124,0.2057938277721405,0.10042701661586761,0.21749331057071686,0.18697123229503632,-0.04969827085733414,0.1312057375907898,AM7318
0.0035390255507081747,0.13265664875507355,-0.07956811785697937,0.12645074725151062,-0.03411825746297836,0.09679971635341644,0.11476276814937592,-0.2166169285774231,-0.07993127405643463,AM7319
-0.02834019996225834,-0.12376752495765686,-0.08194581419229507,0.0789867714047432,0.33764904737472534,0.07658654451370239,0.027795059606432915,0.0021337869111448526,-0.021887706592679024,AM7320
-0.11389236152172089,-0.12521003186702728,-0.09282323718070984,0.12666469812393188,0.09952813386917114,0.0870882198214531,0.06618750095367432,-0.1467428207397461,-0.10931286215782166,AM7321
-0.04851587489247322,0.12537674605846405,0.014566339552402496,-0.09445525705814362,0.018185105174779892,0.19581280648708344,-0.028723297640681267,0.12076428532600403,-0.0027048378251492977,AM7323
-0.042611926794052124,0.040969595313072205,0.09415443986654282,-0.039740126579999924,-0.10496651381254196,0.08622446656227112,0.1333455890417099,-0.007846051827073097,0.0029151595663279295,AM7325
-0.08922640234231949,0.048651572316884995,0.015291916206479073,-0.13117806613445282,0.1308755874633789,-0.08928417414426804,0.16288191080093384,-0.044713396579027176,-0.10206756740808487,AM7327
-0.08241596072912216,0.14108654856681824,-0.03062799945473671,-0.03700174763798714,-0.07930367439985275,0.02188653126358986,-0.06376821547746658,0.14213022589683533,-0.08377127349376678,AM7328
-0.040202632546424866,0.1295216828584671,-0.0763951763510704,0.04685426875948906,-0.12881319224834442,0.04132235795259476,-0.20560777187347412,0.13486440479755402,-0.05972975865006447,AM7329
-0.10261240601539612,-0.06641581654548645,0.09185188263654709,0.08052782714366913,-0.08428208529949188,0.10357235372066498,0.01103120669722557,-0.11158852279186249,-0.24063727259635925,AM7332
-0.08544463664293289,0.13183937966823578,-0.11018239706754684,-0.02330496720969677,0.032728955149650574,0.04111500829458237,0.05955234915018082,-0.027115274220705032,-0.11232908070087433,AM7333
-0.005108535755425692,0.15551021695137024,-0.057501379400491714,0.09449980407953262,-0.10164855420589447,0.10145602375268936,-0.06706012785434723,-0.03954403102397919,-0.1554991602897644,AM7334
-0.10595958679914474,-0.06584562361240387,-0.08384358882904053,-0.1266975700855255,0.049671024084091187,-0.13217851519584656,0.027653884142637253,-0.016386376693844795,0.04230649024248123,AM7336
-0.10046806186437607,-0.017593754455447197,-0.11457721889019012,-0.1623787134885788,0.06049300357699394,-0.11769860237836838,0.11839853227138519,-0.03450576215982437,0.08178883045911789,AM7337
-0.05014616250991821,0.13915744423866272,0.011220692656934261,-0.014750265516340733,0.013277523219585419,-0.07512138038873672,-0.022707628086209297,0.038995228707790375,-0.12312982976436615,AM7343
-0.10859157890081406,0.00659486697986722,-0.06918469816446304,-0.14415712654590607,0.010137388482689857,-0.07198638468980789,0.12223483622074127,0.0777226984500885,0.04346243292093277,AM7344
-0.005515634082257748,-0.12483248859643936,0.06870129704475403,-0.05483794957399368,-0.12086616456508636,0.2177496999502182,-0.2519603967666626,0.03699677065014839,-0.05171939730644226,AM7345
-0.04848403111100197,-0.06606452167034149,0.03172263130545616,0.10398979485034943,-0.020694270730018616,0.2691275179386139,-0.11483010649681091,0.07107247412204742,0.07148514688014984,AM7346
-0.020202351734042168,0.12745678424835205,-0.08497413247823715,-0.08018072694540024,0.0799054428935051,0.19023409485816956,-0.041498880833387375,-0.041309766471385956,0.03159032762050629,AM7353
-0.10821346938610077,0.042145807296037674,-0.14451774954795837,-0.15050742030143738,0.07671334594488144,-0.010436293669044971,0.03597470000386238,0.054623693227767944,0.08164802193641663,AM7354
0.051262445747852325,0.1280602365732193,0.06490630656480789,0.07607346773147583,-0.09305296093225479,-0.10518606752157211,-0.22324924170970917,0.021902667358517647,0.1530219167470932,AM7356
0.012361114844679832,-0.054629888385534286,0.2574875056743622,0.020505834370851517,-0.16581861674785614,-0.143620565533638,-0.11942464858293533,0.043360378593206406,0.21134626865386963,AM7359
-0.09758651256561279,-0.032290250062942505,0.077235147356987,-0.03350619226694107,-0.08189397305250168,0.019446086138486862,0.18330393731594086,-0.165777787566185,-0.06060667335987091,AM7361
-0.15831522643566132,-0.09817507117986679,-0.07674620300531387,-0.06950369477272034,-0.022897763177752495,0.00685062725096941,0.04663949832320213,-0.09076931327581406,0.004552990198135376,AM7362
-0.047735292464494705,0.1012478917837143,-0.0890851840376854,-0.08652348071336746,0.03119613416492939,0.04358905926346779,-0.13821415603160858,0.14869467914104462,0.1344757229089737,AM7365
-0.029905740171670914,-0.03528860583901405,0.0072272345423698425,-0.14511790871620178,0.003601526143029332,0.030909882858395576,0.05651746690273285,-0.0740828737616539,0.1165008395910263,AM7372
-0.0020057656802237034,0.08587448298931122,-0.026472389698028564,0.1741432398557663,-0.18175889551639557,-0.012706054374575615,0.18916121125221252,-0.10121854394674301,0.03758120909333229,AM7373
0.035627491772174835,0.12236334383487701,0.016604186967015266,0.13536357879638672,-0.04427044838666916,-0.00822175107896328,0.024672577157616615,-0.16538242995738983,-0.024925505742430687,AM7380
-0.01821591518819332,0.08734455704689026,-0.07793169468641281,0.06996679306030273,0.044534746557474136,-0.16662415862083435,-0.0189637653529644,-0.08533263951539993,-0.059099920094013214,AM7382
-0.0702650398015976,0.04155747964978218,0.04239695146679878,-0.0482531376183033,-0.12272057682275772,0.03667204827070236,0.183315709233284,-8.777831681072712e-5,0.1722901463508606,AM7383
-0.01968773640692234,0.05100906267762184,-0.20730619132518768,0.071913942694664,-0.09995979070663452,-0.05840034410357475,-0.03919417783617973,0.0065003810450434685,0.09014753997325897,AM7384
-0.00304937525652349,0.0668427050113678,-0.13645878434181213,0.11384965479373932,-0.17228353023529053,0.03209434077143669,0.09817367047071457,-0.079492948949337,0.12850745022296906,AM7385
-0.04534391313791275,-0.0032865209504961967,-0.005749196745455265,-0.11191389709711075,0.024960754439234734,0.17636124789714813,0.1517774909734726,-0.15832969546318054,0.18120728433132172,AM7386
0.004969608969986439,0.12045013159513474,-0.08089939504861832,0.08852797001600266,-0.09797132015228271,-0.03505765274167061,-0.05598072335124016,-0.07109580188989639,0.10252074152231216,AM7387
-0.0074646491557359695,0.03087303601205349,-0.16731582581996918,0.09732410311698914,-0.15601851046085358,-0.11283473670482635,0.01379842683672905,0.05289006605744362,0.06893707066774368,AM7388
-0.026549551635980606,0.15492017567157745,0.08398446440696716,0.03605818375945091,-0.06723085790872574,-0.013110054656863213,-0.06760268658399582,0.10356850177049637,-0.006626121234148741,AM7409
-0.08933630585670471,-0.07061566412448883,0.017454221844673157,-0.005154490005224943,-0.08347631990909576,-0.21828077733516693,0.013213285245001316,-0.040773604065179825,-0.08981556445360184,AM7416
-0.020356791093945503,0.04903886839747429,-0.10057805478572845,0.18762604892253876,-0.16566124558448792,-0.29844048619270325,0.09677601605653763,-0.05776685103774071,0.09481223672628403,AM7419
-0.009225116111338139,0.05950140208005905,-0.11081994324922562,0.12015024572610855,-0.14413511753082275,0.03333776071667671,0.11518574506044388,-0.04414083808660507,0.02984810248017311,AM7420
-0.006833583582192659,0.09684732556343079,-0.18239924311637878,0.028655903413891792,-0.03913503512740135,-0.053258009254932404,-0.15911541879177094,-0.003458715043962002,0.049083221703767776,AM7426
-0.026822995394468307,0.14950990676879883,-0.039981745183467865,0.005726657807826996,-0.0810222402215004,0.08246379345655441,-0.051068343222141266,0.004814271815121174,0.048081036657094955,AM7427
-0.09362047165632248,-0.08736063539981842,0.043104901909828186,-0.02814602106809616,-0.1174614280462265,-0.010884479619562626,0.07205463200807571,-0.08000718802213669,-0.06239613890647888,AM7492
-0.01485009491443634,-0.11727438122034073,-0.03326905518770218,-0.05598713085055351,-0.14632825553417206,0.16261498630046844,0.032552674412727356,0.053317468613386154,-0.18283137679100037,AM7493
-0.013276214711368084,-0.1652706414461136,-0.05253084748983383,-0.09369678795337677,-0.09754231572151184,0.00952113140374422,-0.06446830928325653,0.09298602491617203,-0.21952176094055176,AM7495
-0.016952436417341232,-0.19782015681266785,-0.15757323801517487,-0.1012340784072876,-0.0433882400393486,0.07719019055366516,-0.03413001447916031,0.08941372483968735,-0.14596982300281525,AM7589
-0.020690998062491417,-0.041486240923404694,-0.03845514729619026,-0.1916302591562271,-0.078556127846241,0.04248422384262085,0.12079989910125732,0.17842479050159454,0.00932136457413435,AM7591
-0.013927641324698925,-0.16366033256053925,-0.07943088561296463,-7.374284323304892e-4,-0.14667044579982758,-0.021313268691301346,-0.11807204782962799,0.12405978888273239,-0.058099035173654556,AM7628
-0.00985118467360735,-0.1352204829454422,-0.028454864397644997,-0.14166130125522614,-0.13255077600479126,0.010615481063723564,-0.04246816411614418,0.09149561822414398,-0.07818099856376648,AM7629
0.005792724899947643,-0.16892379522323608,-0.05504670366644859,-0.05017649382352829,-0.12511880695819855,0.14831781387329102,-0.07031776010990143,0.025262227281928062,0.12944792211055756,AM7633
-0.008291864767670631,-0.034218188375234604,-0.07755482941865921,-0.20424923300743103,-0.010169737040996552,-0.0258816909044981,0.16582071781158447,0.077842816710472107,0.11303062736988068,AM7634
