PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,Donor
-0.04726902022957802,0.07792895287275314,-0.06711474061012268,-0.19661059975624084,0.0070547908544540405,0.05698104202747345,0.030762281268835068,AM7260
0.01752374693751335,0.093238964676857,-0.0707746297121048,0.046320512890815735,-0.08890801668167114,-0.03778715059161186,0.11492978036403656,AM7261
0.012535563670098782,0.04079652950167656,0.03920046240091324,0.10112544894218445,0.12326055765151978,-0.10127421468496323,0.10707162320613861,AM7266
0.07577895373106003,0.016943471506237984,-0.1052870973944664,0.10766420513391495,0.0888875424861908,0.10840541869401932,-0.06011561304330826,AM7269
-0.006262470036745071,0.08184177428483963,0.07699748128652573,-0.023970089852809906,0.16847296059131622,-0.09209741652011871,0.026464344933629036,AM7270
0.014721980318427086,0.1207972913980484,0.00555448979139328,0.12280663847923279,0.09803203493356705,0.1326865255832672,-0.1348378211259842,AM7272
-0.028680341318249702,0.11444687098264694,0.07783143222332001,0.13751575350761414,0.2181950956583023,0.004986252170056105,-0.09632794559001923,AM7273
-0.008520453236997128,-0.07112228125333786,-0.08927270770072937,-0.07153306901454926,0.06582528352737427,-0.0335770919919014,0.0840378925204277,AM7277
-0.07824771106243134,0.04063519835472107,-0.0284308809787035,0.08054295182228088,-0.053528331220149994,0.11394332349300385,0.14804886281490326,AM7278
-0.10285886377096176,0.04270625859498978,0.14856870472431183,-0.05889440327882767,0.08930632472038269,-0.15291143953800201,0.13269181549549103,AM7280
-0.14025528728961945,-0.005533956456929445,0.1610189825296402,-0.13370157778263092,0.17166604101657867,-0.025298824533820152,0.08247179538011551,AM7283
-0.1654854714870453,0.0020615686662495136,0.13829085230827332,-0.017427153885364532,0.11582130938768387,-0.027551492676138878,0.08287728577852249,AM7284
-0.1307666003704071,-0.03733174502849579,0.10110030323266983,-0.016366541385650635,0.1306203007698059,-0.06575081497430801,0.16055679321289062,AM7285
0.02885431982576847,0.0028943889774382114,-0.03797164559364319,-0.193716362118721,0.11898309737443924,-0.07175298780202866,-0.07024440914392471,AM7294
-0.07123178988695145,-0.013925774954259396,0.09079369157552719,0.04688870161771774,0.14742088317871094,-0.08353858441114426,0.0951044112443924,AM7295
-0.14310839772224426,-0.0698399469256401,0.143935427069664,-0.1395087093114853,0.07800927013158798,0.018889693543314934,-0.11788486689329147,AM7302
-0.0911843478679657,0.017969436943531036,0.04581477865576744,0.1932702660560608,-0.027392959222197533,-0.007386127021163702,0.09267648309469223,AM7303
-0.08082431554794312,-0.05073319748044014,-0.09124746918678284,0.013320538215339184,-0.042967651039361954,0.04516921937465668,0.1757381111383438,AM7304
-0.09841366112232208,0.1172579973936081,0.13041901588439941,-0.08571222424507141,0.0765969306230545,-0.07955178618431091,-0.037753645330667496,AM7312
-0.1482972949743271,-0.02387150377035141,0.186383455991745,-0.10755468159914017,0.15950608253479004,-0.022286362946033478,-0.009329963475465775,AM7313
-0.1174582690000534,-0.0157832819968462,0.08598687499761581,0.11680800467729568,-0.048748522996902466,-0.1876063197851181,0.02704319730401039,AM7318
-0.026381151750683784,-0.06634695827960968,-0.12379563599824905,-0.0406508632004261,-0.0560946986079216,-0.11423233151435852,-0.14219914376735687,AM7319
-0.11532462388277054,0.11904538422822952,0.061494458466768265,-0.03243229165673256,-0.005823609884828329,-0.02160896174609661,-0.091123066842556,AM7320
-0.13059471547603607,0.030591614544391632,0.14656448364257812,0.027946244925260544,-0.0060967314057052135,-0.05396737903356552,-0.1697172373533249,AM7321
-0.09070870280265808,0.08473518490791321,-0.07152114808559418,-0.06477745622396469,-0.1093936413526535,0.05426952987909317,0.13607704639434814,AM7323
-0.04284420982003212,-0.005475871730595827,-0.11575491726398468,-0.09327869862318039,-0.12166343629360199,-0.06228824704885483,-1.273134257644415e-4,AM7325
-0.13690422475337982,0.07960391789674759,0.11479984223842621,-0.03851654753088951,0.06137415021657944,0.011416000314056873,-0.1181967556476593,AM7327
0.014199042692780495,-0.09575823694467545,-0.1423206329345703,0.03399651497602463,-0.07074878364801407,-0.05335383117198944,-0.03664116561412811,AM7328
0.0038754832930862904,-0.04150781035423279,-0.17439502477645874,0.009232346899807453,-0.04118330031633377,0.023417120799422264,-0.02066563069820404,AM7329
-0.11351260542869568,0.0971614271402359,-0.0023477922659367323,0.07745684683322906,-0.07808477431535721,-0.04466113820672035,0.008757369592785835,AM7332
-0.1344345360994339,0.057434819638729095,0.06965583562850952,0.019243955612182617,-0.1358073502779007,0.007129885256290436,-0.21759149432182312,AM7333
-0.058473147451877594,-0.01589854806661606,-0.13327227532863617,-0.07460617274045944,-0.06836706399917603,0.03743928670883179,0.025305533781647682,AM7334
-0.07505585253238678,0.03200982138514519,-0.08600372076034546,-0.07988511025905609,-0.044452499598264694,0.09044717997312546,0.05305436626076698,AM7336
-0.10823023319244385,0.024337060749530792,-0.017897427082061768,-0.026689117774367332,-0.05542301759123802,0.18318559229373932,0.00942208431661129,AM7337
-0.08315910398960114,0.07820549607276917,0.001689526136033237,0.09385627508163452,-0.17125269770622253,-0.0767047256231308,0.021830331534147263,AM7343
-0.04843885079026222,2.4645664962008595e-4,-0.10418430715799332,-0.1450444757938385,-0.07192040234804153,-0.02912946417927742,0.0016152258031070232,AM7344
0.06956835836172104,0.03165334090590477,-0.15455570816993713,-0.11002179980278015,-0.04080481082201004,-0.16410738229751587,0.09794288128614426,AM7345
-0.047679558396339417,0.04627087712287903,-0.08473086357116699,0.002489520702511072,-0.14211797714233398,-0.004900268279016018,0.14573222398757935,AM7346
-0.06001407653093338,-0.006306357216089964,-0.10280860960483551,-0.1752888262271881,-0.0068289740011096,0.04052654653787613,-0.04535810276865959,AM7353
-0.0818278044462204,-0.0410580039024353,-0.09270387887954712,-0.131103053689003,-0.08050689101219177,0.05135660246014595,-0.08368795365095139,AM7354
0.049569953233003616,-0.04441473260521889,-0.11667099595069885,0.1130082979798317,0.2162209004163742,0.21476657688617706,-0.0021005559246987104,AM7356
0.04827715829014778,-0.017552420496940613,-0.09002897888422012,0.14478741586208344,0.4073626697063446,0.3398514986038208,0.1199311763048172,AM7359
-0.09190520644187927,-0.044721830636262894,-0.1299702525138855,-0.0023394753225147724,-0.06495659053325653,0.06313812732696533,0.10480581969022751,AM7361
-0.07720183581113815,-0.12451367825269699,-0.09443707019090652,-0.05261603370308876,0.03960175812244415,0.08231769502162933,-0.03789856284856796,AM7362
0.016623297706246376,-0.14478091895580292,0.02930506505072117,-0.06519576907157898,-0.004876297432929277,-0.05990101024508476,0.13426853716373444,AM7365
0.0245301965624094,-0.04258694499731064,-0.14338964223861694,-0.004229366313666105,-0.02913559228181839,-0.030720137059688568,-0.06640927493572235,AM7372
-0.020268289372324944,-0.20017707347869873,0.06362548470497131,0.10120533406734467,-0.09523618966341019,0.021499013528227806,0.020046500489115715,AM7373
0.04281138628721237,-0.1791231483221054,0.08535463362932205,0.18992385268211365,-0.09979326277971268,-0.006579434033483267,-0.08610585331916809,AM7380
0.017941374331712723,-0.07357727736234665,-0.05998820811510086,0.008302136324346066,0.07164017856121063,-0.03782598301768303,-0.04332107678055763,AM7382
0.038219153881073,-0.17196506261825562,0.028248906135559082,0.11706686019897461,-0.0017967659514397383,-0.008176770992577076,0.040876492857933044,AM7383
0.018318839371204376,-0.18193061649799347,0.05656054988503456,0.1154070645570755,-0.05163421481847763,0.086180180311203,0.01067738514393568,AM7384
0.006601044908165932,-0.15888479351997375,0.0694093331694603,-0.05778690055012703,-0.058333881199359894,-0.05344019830226898,0.01848001219332218,AM7385
-0.018011771142482758,-0.09474040567874908,-0.07156720012426376,-0.045969266444444656,0.06510797142982483,0.006702393759042025,0.030556028708815575,AM7386
0.055638961493968964,-0.1829114854335785,0.01693250611424446,0.1538085788488388,-0.037593401968479156,-0.05843331664800644,-0.007979351095855236,AM7387
-0.03364691138267517,-0.26199787855148315,0.044057223945856094,0.16888603568077087,-0.07107973843812943,0.16315613687038422,0.052556637674570084,AM7388
-0.020407870411872864,-0.19149978458881378,0.07155311852693558,0.034958384931087494,-0.06966320425271988,0.009407066740095615,0.16264992952346802,AM7409
0.009738440625369549,-0.11049509048461914,0.04838529974222183,-0.07680468261241913,0.04409211874008179,-0.07290482521057129,-0.01892904005944729,AM7416
0.07988781481981277,-0.14634937047958374,0.02861499786376953,0.2587805688381195,-0.10804378241300583,-0.003299176460132003,-0.04292324557900429,AM7419
0.037112634629011154,-0.0598551481962204,-0.07996265590190887,-0.037867333739995956,0.043728601187467575,-0.014216026291251183,-0.06351190060377121,AM7420
-0.005434519145637751,-0.17159327864646912,0.08414183557033539,-0.05416453257203102,-0.0872449204325676,-0.009033736772835255,-0.06118801608681679,AM7426
0.022055206820368767,-0.16358733177185059,0.026585474610328674,0.015259365551173687,-0.07686944305896759,-0.03100871481001377,0.03827666491270065,AM7427
-0.011968450620770454,-0.12796756625175476,0.030920449644327164,-0.06298146396875381,-0.012063131667673588,0.008234704844653606,-0.23137721419334412,AM7492
-0.12342949211597443,0.01784503273665905,0.057040318846702576,-0.08349732309579849,-0.10747536271810532,0.3840237557888031,0.01197461225092411,AM7493
-0.03997960686683655,0.1064719408750534,0.01058037206530571,-0.07260885834693909,-0.12963132560253143,0.24650467932224274,0.003513854695484042,AM7495
-0.028175197541713715,0.1522120237350464,0.1357363909482956,0.015422736294567585,-0.12705956399440765,-0.013317648321390152,-0.2040839046239853,AM7589
0.011326771229505539,0.12582255899906158,0.02482435666024685,0.13548065721988678,-0.17233648896217346,0.06929626315832138,0.05159411206841469,AM7591
0.049757733941078186,-0.019575951620936394,-0.1284002959728241,-0.007948015816509724,0.029800713062286377,0.0021616267040371895,-0.050686754286289215,AM7628
-0.03138231113553047,0.12462937831878662,0.0991678386926651,0.04213602840900421,-0.10652485489845276,0.1169055849313736,-0.030076798051595688,AM7629
0.03277246281504631,0.14341428875923157,-0.024146202951669693,-0.034161973744630814,-0.1262122243642807,0.10125376284122467,0.07229041308164597,AM7633
0.052124325186014175,0.06921306997537613,-0.05686701834201813,-0.010286451317369938,-0.1037021055817604,0.07851210236549377,-0.03897203877568245,AM7634
