PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,Donor
-0.013575458899140358,-0.10033722966909409,-0.07236994057893753,-0.045614518225193024,0.0897645577788353,0.11616434901952744,-0.1091894879937172,-0.025125736370682716,-0.10851388424634933,-0.05354141443967819,0.18199902772903442,0.028209848329424858,0.2158491164445877,0.00346811069175601,-0.1547916829586029,-0.3112112879753113,0.17380420863628387,0.07133402675390244,0.026461021974682808,0.029319677501916885,-0.005537713877856731,0.0063991607166826725,-0.054424867033958435,-0.01172271091490984,-0.004939975216984749,0.01132960431277752,0.0040255822241306305,-2.9871068545617163e-4,3.5824565566144884e-4,-8.936488884501159e-4,3.0276275356300175e-4,-8.450747554888949e-5,-9.600723278708756e-4,0.002261735964566469,-0.0012658601626753807,2.7862534625455737e-4,-0.0018862610450014472,9.909073123708367e-4,0.0012089984957128763,6.808172329328954e-4,AM7180
0.09187082201242447,-0.09985536336898804,0.059813931584358215,-0.027420638129115105,0.055132459849119186,-0.1475958675146103,-0.02770158462226391,0.2125113308429718,-0.0201690923422575,-0.3573835790157318,-0.1690530925989151,-0.04549374431371689,0.0998254269361496,-0.00607150886207819,-0.01823728159070015,0.18350277841091156,0.09646479785442352,0.05104923993349075,-0.10517150908708572,-0.03169218450784683,-0.10425108671188354,-0.08867397159337997,-0.022801440209150314,0.0488739050924778,-0.038400907069444656,0.022167501971125603,0.01386340893805027,0.0030640666373074055,-7.161779794842005e-4,-0.0012715767370536923,-0.0013076049508526921,-0.0012286935234442353,7.717347471043468e-4,-9.848009794950485e-4,0.0023538346868008375,-7.960022194311023e-4,-0.0010452760616317391,-2.24038289161399e-4,-1.9892425916623324e-4,-0.0014583244919776917,AM7181
0.03457334637641907,0.016113117337226868,-0.15754598379135132,-0.11781696230173111,0.028747597709298134,-0.0916442722082138,0.036238305270671844,0.01657632552087307,-0.04832421988248825,-0.13522012531757355,0.09817874431610107,0.2900426983833313,0.21728377044200897,-0.21292798221111298,-0.18359553813934326,-0.09980819374322891,0.15680475533008575,-0.061387285590171814,0.04161638393998146,-0.05329271778464317,-0.09240398555994034,0.08691000938415527,-0.14556606113910675,0.008912061341106892,0.010115441866219044,5.030552274547517e-4,0.01662345789372921,0.0015683718957006931,0.006388378795236349,-0.005787425674498081,4.5523588778451085e-4,-0.004152551759034395,-5.525221349671483e-4,0.006343465764075518,-5.303915895638056e-5,6.412246148101985e-4,-0.002189591061323881,0.0013875727308914065,5.833032773807645e-4,0.001253475551493466,AM7182
0.04318249225616455,0.09405114501714706,-0.1281610131263733,-0.050707802176475525,0.10402948409318924,0.027895396575331688,-0.026077236980199814,-0.03495132178068161,0.17394615709781647,-0.1208728775382042,-0.056377850472927094,0.27792271971702576,0.09324803203344345,-0.004247904755175114,0.08071458339691162,-0.08803634345531464,0.5222636461257935,0.020852308720350266,-0.16562415659427643,0.126033216714859,-0.047146186232566833,-0.07773357629776001,0.0024432309437543154,0.055578410625457764,0.02823050133883953,0.02671026438474655,-7.030444103293121e-4,-0.001482812687754631,-0.004682509228587151,0.0017216712003573775,-0.001528111519291997,8.754669688642025e-4,-0.0019557634368538857,0.0017823604866862297,-3.159472835250199e-4,-6.607301183976233e-4,-0.0033789481967687607,-6.647223490290344e-4,0.001958564156666398,-0.0012676200130954385,AM7188
0.03851199895143509,-0.08144988864660263,-0.03663259744644165,-0.05346544459462166,0.15851439535617828,0.019721686840057373,-0.18744033575057983,0.032067716121673584,-0.183808833360672,-0.10171280056238174,0.09444159269332886,-0.186057448387146,0.06550975143909454,0.09286512434482574,0.20682379603385925,-0.2515086233615875,0.2496863454580307,0.059205200523138046,0.04679485782980919,-8.86422349140048e-5,0.09462148696184158,-0.012369831092655659,0.12222166359424591,0.07599646598100662,0.0884597972035408,0.008487873710691929,-0.011005111038684845,-0.009412022307515144,0.002377258613705635,0.001335092238150537,3.267434658482671e-4,0.004031674470752478,-0.0011740977643057704,8.906367584131658e-4,-0.002133904956281185,0.003433472476899624,-4.506461264099926e-4,-0.002199463313445449,8.897102670744061e-4,0.002704548416659236,AM7189
0.0358462892472744,0.17743238806724548,-0.09914018958806992,-0.01707519218325615,-0.02645387314260006,-0.015592747367918491,-0.10584104806184769,-0.029758527874946594,0.32272669672966003,-0.17054440081119537,-0.27674049139022827,-0.19359852373600006,0.15793897211551666,0.023736879229545593,-0.15694305300712585,-0.090929314494133,0.23178650438785553,0.09000121057033539,-0.09868410974740982,0.056669607758522034,0.08706822246313095,0.1446993201971054,-0.13161428272724152,-0.035504475235939026,-0.07913355529308319,0.018654968589544296,5.776092293672264e-4,-2.394515904597938e-4,-0.007824678905308247,0.0010511995060369372,-0.0033936917316168547,-0.0032580960541963577,0.0010365461930632591,0.0032562583219259977,-8.972004288807511e-4,1.73995693330653e-4,-0.0052301157265901566,0.0016554141184315085,7.192427292466164e-4,-9.876355761662126e-4,AM7196
0.03133184462785721,0.04099050164222717,-0.12857934832572937,-0.15876474976539612,0.07221589237451553,0.05363490805029869,-0.28535211086273193,-0.16484546661376953,0.1119934543967247,-0.19387054443359375,-0.09296216815710068,0.209176167845726,0.009072033688426018,-0.07276930660009384,0.037965159863233566,-0.20512408018112183,0.08897092938423157,-0.037957388907670975,-0.1480371654033661,-0.0422954186797142,-0.0140141062438488,0.11552371829748154,-0.08523078262805939,-0.033898334950208664,-0.020057132467627525,5.18734275829047e-4,0.0023958475794643164,-0.0013112180167809129,-5.612496752291918e-4,-0.002585464157164097,-0.0013606338761746883,-0.003983167000114918,5.98072016146034e-4,0.0034449328668415546,-8.20105560705997e-5,-6.141014746390283e-4,-0.0019342915620654821,0.0019813701510429382,6.104577332735062e-4,8.449736924376339e-5,AM7197
0.1874758005142212,0.0023227997589856386,0.03414935991168022,0.07083449512720108,0.2000925987958908,-0.13084526360034943,-0.16144049167633057,0.22470971941947937,0.19022081792354584,-0.057227786630392075,0.12544099986553192,-0.1517857015132904,0.047273773699998856,0.2321958690881729,0.030400196090340614,0.08608870953321457,-0.19179794192314148,0.1172579675912857,-0.10775813460350037,-0.0025036486331373453,-0.0270546767860651,0.008384921588003635,0.0618184357881546,0.08554649353027344,0.11618514358997345,-0.012941406108438969,-0.004305482842028141,-0.004225054290145636,0.008894536644220352,-0.0038337723817676306,-9.504068293608725e-4,9.808216709643602e-4,-0.001616311026737094,0.0018460217397660017,-0.0010017140302807093,0.002082294784486294,0.0015721572563052177,-0.0028227190487086773,8.452615584246814e-4,0.0014844730030745268,AM7203
0.03599972650408745,0.1749144345521927,0.04083544760942459,0.2517211437225342,0.16094079613685608,0.06947541981935501,-0.18156908452510834,0.1159963458776474,0.008710285648703575,-0.1321735829114914,-0.05130299925804138,0.22853142023086548,-0.03407733887434006,0.32724127173423767,-0.12028442323207855,-0.1013030931353569,0.0391242690384388,-0.14329512417316437,-0.15460652112960815,-0.05882557854056358,0.09151629358530045,0.15768958628177643,-0.0724572017788887,0.1833270639181137,0.029450656846165657,0.03337104618549347,0.007914946414530277,-0.0054108030162751675,4.609776078723371e-4,-0.0107668312266469,-0.0011214192491024733,-0.004178223200142384,0.002015756443142891,0.006966570392251015,-0.0012852414511144161,0.005697472020983696,-0.004439340438693762,0.001038398128002882,0.0011186584597453475,0.0012948366347700357,AM7204
0.10022862255573273,-0.05922866240143776,-0.002747118007391691,0.05035918578505516,0.22211208939552307,-0.006926138419657946,-0.19067436456680298,0.10913102328777313,-0.02728278562426567,-0.19893622398376465,0.07623741775751114,-0.19030152261257172,0.10227326303720474,0.15042489767074585,0.05870923399925232,-0.004118170123547316,0.12270927429199219,0.12040568143129349,-0.05781228467822075,-0.007509488146752119,0.025190304964780807,0.011884640902280807,-0.0028671768959611654,0.03849087283015251,0.11740095168352127,-0.01475385669618845,-3.1881729955784976e-4,-0.006389999762177467,0.008834503591060638,-0.0018656632164493203,-0.001780054997652769,8.393140742555261e-4,-0.0035785469226539135,0.004681269638240337,-0.002522145863622427,0.002526953350752592,8.923234418034554e-5,-0.0025536620523780584,0.001517383847385645,0.0013577428180724382,AM7205
0.20979256927967072,0.05300974100828171,0.11998912692070007,-0.14736074209213257,-0.07498107105493546,0.12214607745409012,-0.00392984040081501,-0.10359948128461838,-0.29334941506385803,0.1480981856584549,0.10419569164514542,-0.44589763879776,0.16339737176895142,0.26594263315200806,-0.29512202739715576,0.04352293536067009,0.08981069177389145,-0.09856650233268738,-0.034044474363327026,0.16918092966079712,0.15589867532253265,-0.02450120449066162,-0.04567798227071762,-0.12114918231964111,0.06879786401987076,-0.03812114894390106,-0.015615398064255714,-0.0031391638331115246,-0.004100077785551548,0.004425420425832272,-1.1778460611822084e-4,7.453029684256762e-5,-0.004898803774267435,0.003824609098955989,-0.004930832888931036,-1.625058357603848e-4,2.3853944730944932e-4,-8.125780732370913e-4,0.0013070633867755532,-0.001569279469549656,AM7208
0.23711539804935455,0.09248008579015732,0.10091928392648697,-0.14707399904727936,0.13325423002243042,0.27620241045951843,0.08630072325468063,-0.060935474932193756,-0.3431277573108673,0.17179171741008759,-0.04587990790605545,-0.2823407053947449,0.01879676803946495,0.19086593389511108,-0.035745035856962204,0.03630950301885605,0.22287242114543915,-0.14957615733146667,-0.023632312193512917,0.18182522058486938,0.21051502227783203,0.03705963119864464,-0.06178879737854004,-0.053507812321186066,0.06628672033548355,-0.020433662459254265,-0.01481133047491312,-0.004848020151257515,-0.006274706218391657,0.002915289718657732,-6.774897337891161e-4,-2.73688230663538e-4,-0.004057337995618582,0.004746097605675459,-0.004268760327249765,0.0012201260542497039,-0.0015788046875968575,-5.566359614022076e-4,0.0013593274634331465,-0.0013246099697425961,AM7209
0.24008741974830627,0.05479685962200165,0.21389049291610718,-0.08716508001089096,0.05095095932483673,0.2730112671852112,0.12765949964523315,0.016360200941562653,0.022885635495185852,0.25957196950912476,-0.12968839704990387,0.09215354174375534,-0.13133178651332855,0.050780829042196274,-0.08347366750240326,0.02220032922923565,-0.10526467114686966,0.04402756690979004,-0.07367918640375137,-0.028450364246964455,-0.12346231937408447,0.041426900774240494,-0.01274147443473339,0.08590784668922424,-0.013069519773125648,0.01849798671901226,0.008157544769346714,0.0036867018789052963,0.0021737103816121817,-0.005285575520247221,6.168425170471892e-5,-0.0021753667388111353,0.0019956459291279316,-1.0558900976320729e-4,0.002674377989023924,5.439607775770128e-4,-0.0011159288696944714,8.897094521671534e-4,2.0266987849026918e-4,5.120311980135739e-4,AM7211
0.29589584469795227,0.07435929775238037,0.22186146676540375,-0.09738396853208542,-0.04860144853591919,0.16517339646816254,0.055347707122564316,-0.055740416049957275,0.10071809589862823,0.17336226999759674,-0.04257038235664368,0.18667365610599518,-0.21906855702400208,-0.028676245361566544,0.06614632904529572,0.054541587829589844,-0.08960513770580292,0.047599878162145615,-0.02116914838552475,-0.179164320230484,-0.11054518073797226,0.025342989712953568,0.041096772998571396,0.07481009513139725,-0.002105709398165345,0.008523322641849518,0.010500933043658733,2.6906889979727566e-4,0.007121710106730461,-0.004210792016237974,4.0851227822713554e-5,-6.864475435577333e-4,0.0023389016278088093,-7.474051672033966e-4,0.0023415288887917995,0.0012888972414657474,7.851720438338816e-4,1.371552498312667e-4,-7.181406836025417e-4,0.0014356776373460889,AM7213
0.17288270592689514,-0.02204851247370243,0.2513166666030884,-0.17535997927188873,-0.3059064447879791,-0.07767568528652191,0.1863296926021576,-0.003104907227680087,0.1632586270570755,0.3587152063846588,0.027750104665756226,0.05967720225453377,0.12616802752017975,-0.26346683502197266,-0.08091136068105698,-0.1512032300233841,-0.12249463051557541,-0.060288622975349426,0.10176831483840942,0.013792295008897781,0.007859813049435616,-0.03752385079860687,-0.01577337272465229,0.003983016591519117,0.06166503578424454,-0.013521939516067505,0.0012687358539551497,-0.0014920260291546583,0.006332913413643837,-0.002107274252921343,0.002779216505587101,6.566644879058003e-4,-0.0022251370828598738,0.002195283304899931,-8.503386052325368e-4,4.944676184095442e-4,0.001910402555949986,-1.9445719954092056e-4,4.8487255116924644e-4,0.0012597348541021347,AM7214
0.30007439851760864,0.09785504639148712,0.23105230927467346,-0.15074381232261658,-0.07747866958379745,-0.003186720423400402,0.12680132687091827,0.022254223003983498,0.1809357851743698,0.21894656121730804,0.03241470828652382,0.1789472997188568,-0.13219305872917175,0.049054697155952454,0.061375197023153305,-0.17438319325447083,-0.1091204360127449,0.0037043909542262554,-0.0023979104589670897,-0.09996724128723145,-0.04669653996825218,-0.021800296381115913,0.14547957479953766,0.05832742899656296,-0.02539830468595028,0.017984965816140175,-0.004547550342977047,-0.0012208254775032401,-6.451881490647793e-4,-1.2047135533066466e-4,0.0019065261585637927,0.0022549869026988745,0.0035230708308517933,-0.0045646121725440025,0.001699391519650817,5.126475007273257e-4,0.0010013572173193097,5.327314720489085e-4,-7.035243907012045e-4,0.0015447713667526841,AM7215
0.2751958966255188,0.07184132188558578,0.1844215840101242,-0.14341212809085846,-0.20473627746105194,-0.04664219543337822,0.14860351383686066,-0.14754579961299896,-0.02793607860803604,0.09753631800413132,-0.18418265879154205,-0.013623225502669811,-0.11691984534263611,0.13618649542331696,-0.06176459416747093,0.027269020676612854,-0.09511930495500565,-0.13760459423065186,-0.03853616118431091,-0.0625075027346611,0.016849003732204437,0.04985365644097328,-0.04864409565925598,-0.03409595787525177,-0.052772343158721924,-0.001221501617692411,0.004329358693212271,0.0017631050432100892,-0.0031900485046207905,-0.0016604679403826594,2.403970283921808e-4,-0.002991193439811468,0.0019100781064480543,1.9397785945329815e-4,6.483028992079198e-4,5.3462310461327434e-5,-4.493558662943542e-4,0.0021443767473101616,-3.430971992202103e-4,-7.445168448612094e-4,AM7216
