PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,Donor
-0.029315704479813576,0.327391654253006,-0.8658958673477173,0.2610141932964325,0.47099369764328003,-0.3527851700782776,-0.9669479727745056,-0.2187025249004364,0.03773091360926628,-0.7954661846160889,2.653273695614189e-4,0.2594379484653473,0.4414580166339874,-0.6033795475959778,-0.04757290333509445,-0.06979651004076004,-0.42750808596611023,0.1258011758327484,0.5201270580291748,0.20957857370376587,0.005400677677243948,-0.010689676739275455,-2.022654516622424e-4,-2.9485111008398235e-4,-9.627772669773549e-5,-3.02373318845639e-5,-1.1442950381024275e-5,-6.550077614519978e-6,3.798041871050373e-5,-4.667741450248286e-5,-4.8558591515757143e-05,1.721606167848222e-5,AM7180
0.02748514711856842,0.30671486258506775,-0.3521752953529358,-0.406167209148407,0.8768577575683594,-0.5690280199050903,-1.1616439819335938,0.4530487656593323,0.04800816625356674,-0.17968502640724182,1.0556175708770752,-0.280247300863266,-0.4368577003479004,0.05352890491485596,-0.08899622410535812,-0.26993027329444885,-0.2764982581138611,-0.8711627721786499,0.5755090117454529,0.11359777301549911,-0.2201409488916397,-0.01974811963737011,-3.3836954389698803e-4,-5.600536824204028e-4,-1.6683248395565897e-4,-5.3474515880225226e-5,-9.073619366972707e-6,-4.883164820057573e-6,7.071038999129087e-5,-8.77792335813865e-5,-9.201656939694658e-5,3.3640983019722626e-5,AM7181
-0.0051459018141031265,0.1792222261428833,-0.22017300128936768,-0.9508057236671448,0.6379578709602356,0.029080823063850403,-0.39922472834587097,0.5452796816825867,0.999780535697937,-0.2160903960466385,1.271203637123108,-0.5791473984718323,0.24702557921409607,-1.0926920175552368,-0.5640842914581299,-0.1668395847082138,-0.5061644911766052,-0.24791957437992096,0.05910444259643555,-0.05101510137319565,0.1553167849779129,-0.022364802658557892,-3.6764799733646214e-4,-6.38093741144985e-4,-1.7799221677705646e-4,-5.956593304290436e-5,-3.299771151432651e-6,3.1514088050244027e-7,8.517425885656849e-5,-9.62802951107733e-5,-1.0523194941924885e-4,3.675201878650114e-5,AM7182
0.16612598299980164,0.2620929181575775,-0.49744755029678345,0.044119276106357574,0.9211963415145874,-0.6474214196205139,-1.4313457012176514,-0.3244416117668152,-0.3415457606315613,-1.1912531852722168,0.2844766676425934,0.8155112266540527,0.054402321577072144,-0.4625345766544342,-0.029751574620604515,0.18480589985847473,0.389492392539978,0.15529245138168335,0.5840756893157959,0.12556762993335724,-0.10950986295938492,-0.016188377514481544,-2.811233571264893e-4,-4.57365793408826e-4,-1.3819770538248122e-4,-4.499520218814723e-5,-8.795989742793608e-6,-4.645779426937224e-6,5.8413501392351463e-5,-7.151823228923604e-5,-7.503077358705923e-5,2.7225160010857508e-5,AM7188
-0.1402696967124939,-0.648550271987915,-0.2211596667766571,-0.1930941939353943,0.2557087242603302,-0.9893236756324768,-1.1126738786697388,-0.2684430181980133,-0.7623156905174255,-0.6711045503616333,0.23479890823364258,-0.7039499282836914,0.8945375084877014,-0.433234304189682,-0.3642812967300415,-0.26135221123695374,0.6189324855804443,0.110932856798172,0.706225574016571,0.16629788279533386,-0.11751138418912888,-0.024145828559994698,-4.1787532973103225e-4,-6.823710864409804e-4,-2.046617300948128e-4,-6.67781860101968e-5,-1.2317246728343889e-5,-6.292305442912038e-6,8.771520515438169e-5,-1.06236977444496e-4,-1.1208791693206877e-4,4.044344314024784e-5,AM7189
-0.07845109701156616,0.2688448429107666,0.6137118935585022,-0.5834438800811768,0.2234877049922943,0.8572382926940918,0.8921633958816528,0.0793590247631073,0.43875184655189514,-1.1011548042297363,1.4680968523025513,0.1372402161359787,0.5962643623352051,0.045819152146577835,0.19362393021583557,-1.4323632717132568,0.23078592121601105,-0.4616154134273529,0.9525083303451538,-0.27681609988212585,-0.11943687498569489,0.029845448210835457,5.285427905619144e-4,8.356747566722333e-4,2.5333318626508117e-4,8.365521352970973e-5,1.7783748262445442e-5,9.476540981268045e-6,-1.1109901242889464e-4,1.2781916302628815e-4,1.3845189823769033e-4,-4.882247594650835e-5,AM7196
0.012104320339858532,0.3951411247253418,-0.593156635761261,0.03306065499782562,0.7386626601219177,0.3569316267967224,-1.2526007890701294,-0.038933418691158295,-0.6508899927139282,-1.061043620109558,-0.44781503081321716,0.37609899044036865,0.34715354442596436,-0.3153945803642273,0.315746933221817,0.1766461580991745,-0.3083467185497284,0.5608386397361755,0.46760207414627075,0.06347818672657013,-0.7300089001655579,-0.07608553022146225,-0.0012522863689810038,-0.002177436137571931,-6.274685729295015e-4,-2.0964369468856603e-4,-1.71143256011419e-5,-7.458350410161074e-6,2.788370766211301e-4,-3.362121351528913e-4,-3.5729355295188725e-4,1.3092313020024449e-4,AM7197
0.3133679926395416,-0.43992677330970764,1.165267825126648,-0.03324984386563301,0.20162159204483032,-0.44474536180496216,-0.989770233631134,-1.3284344673156738,0.18381211161613464,-0.7488712668418884,0.23467767238616943,-0.4949647784233093,0.05575232952833176,-0.4183337390422821,-1.05026376247406,0.6601194143295288,0.2820623517036438,0.2760080099105835,-0.3075663447380066,0.7088904976844788,-0.4611307382583618,0.07621222734451294,0.0011862227693200111,0.002202404895797372,5.841174279339612e-4,2.0049540034960955e-4,-1.162989156000549e-5,-1.633559077163227e-5,-2.9434950556606054e-4,3.291974135208875e-4,3.622335207182914e-4,-1.2713033356703818e-4,AM7203
-0.04644589498639107,0.6659226417541504,0.4574868679046631,-0.15591254830360413,0.5017207264900208,-0.07115887105464935,-0.04812721163034439,0.2177257388830185,-0.6064647436141968,0.909250795841217,0.0017237234860658646,-0.9462155103683472,-1.0867276191711426,1.1843465566635132,-0.0625266507267952,-0.6996481418609619,0.07002277672290802,0.20639832317829132,0.6507836580276489,0.3188949227333069,0.09925778210163116,-0.03378840908408165,-5.998273263685405e-4,-9.469458600506186e-4,-2.8788307099603117e-4,-9.34744457481429e-5,-2.142403354810085e-5,-1.0862317139981315e-5,1.2418278492987156e-4,-1.4645793999079615e-4,-1.5614263247698545e-4,5.508487447514199e-5,AM7204
0.01997852511703968,0.6117483973503113,0.2641306221485138,-0.19782239198684692,0.6750372648239136,-0.15994231402873993,-0.08461393415927887,-0.24840305745601654,-0.612501323223114,0.6374003887176514,-0.08461804687976837,-1.0396138429641724,-1.4313231706619263,0.24548593163490295,-1.030726671218872,-0.21393969655036926,0.201471209526062,0.39628660678863525,0.12647826969623566,0.3837514817714691,-0.05116444453597069,-0.04332837089896202,-7.620978285558522e-4,-0.001217666664160788,-3.693297039717436e-4,-1.207939931191504e-4,-2.539919296395965e-5,-1.3536698133975733e-5,1.5868079208303243e-4,-1.884517987491563e-4,-2.008070150623098e-4,7.175856444519013e-5,AM7205
