PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,Donor
-0.008164117112755775,0.07516444474458694,-0.17901645600795746,0.04541846364736557,0.06857562065124512,-0.054612983018159866,-0.1293707937002182,-0.03264589607715607,0.005988456774502993,-0.10906965285539627,0.0027535357512533665,0.03374875336885452,0.05858425796031952,-0.08094917237758636,-0.008592247031629086,-0.00864713080227375,-0.06587447226047516,0.013715849258005619,0.06614411622285843,0.036548007279634476,-0.00328233209438622,AM7180
0.008315177634358406,0.07135466486215591,-0.07233447581529617,-0.07000912725925446,0.12949047982692719,-0.0830223560333252,-0.1570580154657364,0.06019959598779678,0.0035762509796768427,-0.02321554534137249,0.14855851233005524,-0.035521071404218674,-0.06162891164422035,0.011605244129896164,-0.012949309311807156,-0.03641995042562485,-0.035220708698034286,-0.12181836366653442,0.07854412496089935,0.031590573489665985,-0.02605879306793213,AM7181
-0.001530004432424903,0.041958313435316086,-0.045315712690353394,-0.164607971906662,0.09582658857107162,0.0035325544886291027,-0.052753426134586334,0.07378264516592026,0.1348152607679367,-0.027194872498512268,0.1784028261899948,-0.07364092022180557,0.028509972617030144,-0.1459253579378128,-0.08275861293077469,-0.02151855081319809,-0.07313460856676102,-0.03798351809382439,0.0081164026632905,-0.006100233644247055,0.01801704242825508,AM7182
0.04907602444291115,0.06097281724214554,-0.10237863659858704,0.008119734935462475,0.1344836950302124,-0.0958431214094162,-0.19377081096172333,-0.047771912068128586,-0.04680265858769417,-0.16371960937976837,0.04084055870771408,0.11037839949131012,0.006747069768607616,-0.06455986201763153,-0.007371898740530014,0.02286115474998951,0.04782690852880478,0.0186467282474041,0.07823477685451508,0.033211685717105865,-0.014067376963794231,AM7188
-0.040805619210004807,-0.14744281768798828,-0.045031845569610596,-0.03377654775977135,0.04045984148979187,-0.1419382244348526,-0.15292008221149445,-0.03589433804154396,-0.10553944855928421,-0.09007799625396729,0.035605620592832565,-0.09465905278921127,0.12465477734804153,-0.060160595923662186,-0.05376961827278137,-0.03749086335301399,0.07731986045837402,0.013106973841786385,0.09488046914339066,0.043324682861566544,-0.009473826736211777,AM7189
-0.02301662042737007,0.061563387513160706,0.12654578685760498,-0.10018467158079147,0.032744649797677994,0.12381897121667862,0.12368153035640717,0.008703982457518578,0.06066472455859184,-0.14839427173137665,0.20679324865341187,0.023332415148615837,0.07931199669837952,0.00571415713056922,0.02450418286025524,-0.19530361890792847,0.02714010328054428,-0.06758251041173935,0.1404431313276291,-0.01915823668241501,-0.0057194666005671024,AM7196
0.00419620843604207,0.09133824706077576,-0.12337350100278854,0.006811127066612244,0.10738909244537354,0.049229204654693604,-0.16862402856349945,-0.008658500388264656,-0.08739735931158066,-0.14994138479232788,-0.05675271153450012,0.048247288912534714,0.04950876906514168,-0.04217783361673355,0.04026312381029129,0.02440984733402729,-0.04094584286212921,0.06876029819250107,0.06529739499092102,0.012253642082214355,-0.11262087523937225,AM7197
0.0914141982793808,-0.10036792606115341,0.24139146506786346,-0.005423812195658684,0.028805987909436226,-0.05995883792638779,-0.13856561481952667,-0.17855672538280487,0.027124078944325447,-0.09963753074407578,0.035246722400188446,-0.06766408681869507,0.004343592096120119,-0.05377371236681938,-0.14688602089881897,0.08408097922801971,0.0352538526058197,0.04410453140735626,-0.05594329163432121,0.10404366999864578,-0.06419599056243896,AM7203
-0.013573153875768185,0.1526252180337906,0.09497921913862228,-0.026165520772337914,0.07171645015478134,-0.007622154429554939,-0.008033521473407745,0.029190897941589355,-0.08474541455507278,0.12370855361223221,0.0010396362049505115,-0.1301664113998413,-0.14456914365291595,0.16211195290088654,0.004426221828907728,-0.09013615548610687,0.009769470430910587,0.03781204670667648,0.08568470925092697,0.05235733091831207,0.02440311200916767,AM7204
0.005920085124671459,0.14034594595432281,0.05525106564164162,-0.033550336956977844,0.09736283123493195,-0.021318620070815086,-0.013021761551499367,-0.035069789737463,-0.0855528935790062,0.08765000104904175,-0.01283595897257328,-0.14506953954696655,-0.19556188583374023,0.036221254616975784,-0.12918508052825928,-0.02832823619246483,0.027099667116999626,0.06509923934936523,0.012314395979046822,0.05684933066368103,-0.0012085672933608294,AM7205
