PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,Donor
-0.02636771835386753,-0.2619006633758545,-0.20208217203617096,-0.15010035037994385,0.32633110880851746,0.4657287299633026,-0.46455609798431396,-0.11550580710172653,-0.48779600858688354,-0.23861466348171234,0.8081287145614624,0.09883128851652145,0.9334911108016968,0.04070666432380676,-0.6292827129364014,-1.2757881879806519,0.7290424704551697,0.28577908873558044,0.15285401046276093,0.11289985477924347,0.03334730863571167,0.051260028034448624,-0.20633813738822937,-0.009926626458764076,-8.300614426843822e-4,-6.074077682569623e-4,1.4990579802542925e-4,6.0332833527354524e-5,2.0293980924179778e-5,-2.35232664635987e-6,-2.1317600840120576e-5,-4.2197007132926956e-5,-3.318016024422832e-5,AM7180
0.1775350272655487,-0.2608848214149475,0.16744905710220337,-0.09380443394184113,0.20209485292434692,-0.5943722724914551,-0.13056907057762146,0.9168656468391418,-0.08909639716148376,-1.5893360376358032,-0.7532939314842224,-0.21464724838733673,0.4321735203266144,-0.03632497787475586,-0.06407422572374344,0.7611548900604248,0.40969210863113403,0.23877453804016113,-0.3823762536048889,-0.033589623868465424,-0.34280094504356384,-0.3791595697402954,-0.0962304025888443,0.05490902066230774,-0.016686566174030304,0.006423440296202898,0.0016964098904281855,4.094624309800565e-4,-3.500687307678163e-4,-3.880664589814842e-4,2.7867719836649485e-5,-2.076400960504543e-5,2.0053997286595404e-4,AM7181
0.06658130884170532,0.04284992441534996,-0.4419080317020416,-0.3881998658180237,0.10486553609371185,-0.3644274175167084,0.15157128870487213,0.06735483556985855,-0.21179525554180145,-0.6103938221931458,0.4428115785121918,1.2239254713058472,0.9496146440505981,-0.8952265977859497,-0.7757789492607117,-0.4212823212146759,0.6456756591796875,-0.2628670036792755,0.12920524179935455,-0.2130863070487976,-0.3132449984550476,0.29507628083229065,-0.5538727641105652,0.007991028018295765,0.002250536810606718,5.856102143297903e-5,8.866235730238259e-4,1.348825462628156e-4,2.8375370311550796e-4,-3.5172540810890496e-4,-4.9527523515280336e-5,-1.9002880435436964e-4,-9.035150469571818e-6,AM7182
0.08348701149225235,0.24756097793579102,-0.35869690775871277,-0.16876007616519928,0.37743330001831055,0.11439640074968338,-0.12118373811244965,-0.15514495968818665,0.7693110108375549,-0.5372214317321777,-0.23900042474269867,1.2123600244522095,0.39354538917541504,-0.04006947949528694,0.35162195563316345,-0.385049968957901,2.1256558895111084,0.07901594787836075,-0.5827571153640747,0.545222282409668,-0.10960724949836731,-0.328064501285553,-0.025554461404681206,0.08608349412679672,0.014199529774487019,0.004809913691133261,0.0014598064590245485,-1.2008735939161852e-4,4.413916904013604e-4,-6.980713806115091e-4,4.019133120891638e-5,2.472061532898806e-5,-2.278800093336031e-5,AM7188
0.07439136505126953,-0.2120457887649536,-0.1018124595284462,-0.17740453779697418,0.5734119415283203,0.07976105064153671,-0.8019212484359741,0.12873512506484985,-0.8296488523483276,-0.4440215528011322,0.40430283546447754,-0.799254834651947,0.2683958411216736,0.4072204828262329,0.9103072285652161,-1.0285489559173584,1.0134774446487427,0.21504299342632294,0.22631920874118805,-0.06543511897325516,0.3534318208694458,-0.05034487321972847,0.3896080553531647,0.11123938113451004,0.038300901651382446,0.00321879331022501,4.6585864038206637e-4,-8.010075544007123e-4,0.0010077116312459111,-8.174948743544519e-4,5.199619408813305e-5,9.961716568795964e-5,-1.0118478530785069e-4,AM7189
0.06957289576530457,0.46539628505706787,-0.2775927484035492,-0.05886995047330856,-0.0956648662686348,-0.05866774171590805,-0.4719178378582001,-0.13383077085018158,1.44072687625885,-0.7346550822257996,-1.2060712575912476,-0.8377180695533752,0.6789582371711731,0.11979144811630249,-0.6179419755935669,-0.36899080872535706,0.9592046141624451,0.35822921991348267,-0.4249032139778137,0.21056704223155975,0.42017051577568054,0.4738604724407196,-0.49095696210861206,-0.045449286699295044,-0.025931544601917267,-3.1321303686127067e-4,-2.8753711376339197e-4,3.5915523767471313e-4,-7.267883629538119e-4,2.7334876358509064e-4,-1.0532045416766778e-4,-1.6879523172974586e-4,1.6408329247497022e-4,AM7196
0.0602991059422493,0.10925160348415375,-0.35816213488578796,-0.5227089524269104,0.2620675563812256,0.22223761677742004,-1.236269235610962,-0.7325555682182312,0.48709067702293396,-0.8417352437973022,-0.3887551724910736,0.8964146971702576,0.04958076775074005,-0.3108552098274231,0.15244100987911224,-0.8737202882766724,0.35511115193367004,-0.142959326505661,-0.6247914433479309,-0.14855970442295074,-0.05400780588388443,0.32334399223327637,-0.33519247174263,-0.04134563356637955,-0.010126794688403606,-0.001975845079869032,-2.4183219647966325e-4,2.0329872495494783e-4,-2.147992781829089e-4,1.8888330669142306e-4,-5.823588071507402e-5,-1.2664897076319903e-4,3.162716166116297e-5,AM7197
0.36353766918182373,0.006954807788133621,0.09675807505846024,0.2243870347738266,0.7263333797454834,-0.5265917778015137,-0.7011871337890625,0.987824559211731,0.8256512880325317,-0.2524208724498749,0.5471245050430298,-0.651199460029602,0.17893661558628082,0.996910810470581,0.1468355804681778,0.36368459463119507,-0.7583979368209839,0.5167517066001892,-0.41814857721328735,-0.03623289614915848,-0.15465596318244934,-0.012324982322752476,0.20379528403282166,0.11798951029777527,0.044136106967926025,0.002925640204921365,9.545403299853206e-4,-7.140649831853807e-4,0.0012902655871585011,-0.0010202198754996061,5.363073432818055e-5,2.36395608226303e-5,-1.4349661068990827e-4,AM7203
0.07082992047071457,0.4584755003452301,0.11422508209943771,0.8216551542282104,0.5776140689849854,0.27915138006210327,-0.786946713924408,0.5228047370910645,0.01794399693608284,-0.5891106128692627,-0.22411000728607178,0.9885638952255249,-0.14754067361354828,1.373363733291626,-0.5035943984985352,-0.408779501914978,0.15181122720241547,-0.5753229260444641,-0.7230144143104553,-0.31213611364364624,0.36892539262771606,0.3412185311317444,-0.3956669867038727,0.2207735776901245,0.019222339615225792,0.01328963041305542,0.0031649149022996426,-4.1847393731586635e-4,7.478824118152261e-4,-0.0019146701088175178,-3.621743599069305e-5,-2.2044742945581675e-4,2.877315564546734e-4,AM7204
0.19432853162288666,-0.15360842645168304,-0.006890503223985434,0.1602497696876526,0.8046572804450989,-0.029838481917977333,-0.8243558406829834,0.4694878160953522,-0.13706858456134796,-0.8757455945014954,0.32832071185112,-0.8256181478500366,0.42659619450569153,0.6461761593818665,0.28725558519363403,5.100861890241504e-4,0.514564573764801,0.5016235709190369,-0.21955524384975433,-0.058014143258333206,0.07100843638181686,0.042240824550390244,-0.01528503093868494,0.05509535223245621,0.045204054564237595,-0.0017541456036269665,3.257471544202417e-4,-7.251892820931971e-4,0.0013348811771720648,-6.228184211067855e-4,2.0044815755682066e-5,2.0843557649641298e-5,-3.1347168260253966e-4,AM7205
