PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,Donor
-0.0089686568826437,0.08476029336452484,-0.204264834523201,0.053130391985177994,0.08335310965776443,-0.06677427142858505,-0.16562555730342865,-0.04182801768183708,0.00787404552102089,-0.14779824018478394,0.00327082141302526,0.0480562224984169,0.08213247358798981,-0.11610232293605804,-0.012073246762156487,-0.012016640976071358,-0.09578444063663483,0.020663391798734665,0.09835129231214523,0.05441509559750557,-0.003962296061217785,-0.00899483636021614,5.971990176476538e-4,-8.768851985223591e-4,-0.004745228681713343,0.0010910485871136189,-0.0015844401204958558,-0.0024483290035277605,-0.0012731777969747782,-0.001567545928992331,4.682426224462688e-4,5.550715286517516e-5,2.75469443295151e-4,8.029545424506068e-4,-5.900573523831554e-5,AM7180
0.009088290855288506,0.0803767740726471,-0.08259814977645874,-0.08198314905166626,0.15706707537174225,-0.10200861096382141,-0.20061054825782776,0.07816141843795776,0.005100550130009651,-0.03143016993999481,0.20356740057468414,-0.04942812770605087,-0.08741486072540283,0.016337433829903603,-0.018621474504470825,-0.05268219858407974,-0.05166219174861908,-0.18020880222320557,0.11674285680055618,0.04690798744559288,-0.03868131339550018,-0.01827121712267399,-0.008169321343302727,0.0020738912280648947,-0.0030021294951438904,0.004209559410810471,-0.003625941462814808,-0.0022845263592898846,-0.0029801935888826847,-0.002827695570886135,-2.4140322238963563e-6,-1.9230402540415525e-4,0.001248010783456266,0.0010639907559379935,0.0013504123780876398,AM7181
-0.0016487473621964455,0.047268811613321304,-0.05176449194550514,-0.1926479935646057,0.11596658080816269,0.004331347066909075,-0.06753361225128174,0.09567410498857498,0.17918173968791962,-0.03690256550908089,0.24446941912174225,-0.10337281972169876,0.04045626148581505,-0.20896616578102112,-0.11904243379831314,-0.031229572370648384,-0.10698698461055756,-0.05582663416862488,0.013143355958163738,-0.009394283406436443,0.0275340024381876,-0.026942092925310135,0.004083060659468174,-4.729691718239337e-4,-0.0022740897256881,0.0029727101791650057,8.050026372075081e-4,-0.002657467732205987,0.001826953375712037,-4.3638232455123216e-5,-6.381131825037301e-4,9.176115418085828e-5,4.57105808891356e-4,-0.0010960758663713932,-7.42093616281636e-5,AM7182
0.05373241752386093,0.06866607815027237,-0.1168600469827652,0.009399008937180042,0.16341447830200195,-0.11756733059883118,-0.24752399325370789,-0.061352383345365524,-0.0621410571038723,-0.22153517603874207,0.05571744218468666,0.15539760887622833,0.008941481821238995,-0.09260742366313934,-0.010157477110624313,0.03425779193639755,0.07083366811275482,0.027578728273510933,0.11626261472702026,0.04941176250576973,-0.0201125331223011,-0.014861051924526691,-0.00597736518830061,-3.8404035149142146e-4,-0.0023091654293239117,-2.3226866323966533e-4,-0.0021046921610832214,-7.146260468289256e-4,-8.297612657770514e-4,-0.002353247720748186,4.120596859138459e-4,-7.242926949402317e-5,5.185558693483472e-4,0.0011241581523790956,-9.136650478467345e-4,AM7188
-0.04472722113132477,-0.16642707586288452,-0.05146985128521919,-0.039523981511592865,0.048864781856536865,-0.1747591495513916,-0.19513314962387085,-0.04685130715370178,-0.13959896564483643,-0.12211957573890686,0.048333775252103806,-0.13267995417118073,0.1749594360589981,-0.08626826852560043,-0.07743293046951294,-0.05345338210463524,0.11391741782426834,0.019663644954562187,0.1410548835992813,0.06383813172578812,-0.013991517014801502,-0.025959940627217293,-0.011813553981482983,0.004209364298731089,-0.002014974132180214,-9.330030297860503e-4,-0.003420238383114338,-0.0019159812945872545,-7.708132034167647e-4,-0.002513473853468895,1.1566413741093129e-4,-6.972638657316566e-4,0.0016659084940329194,7.236188976094127e-4,1.1574699601624161e-4,AM7189
-0.025221504271030426,0.06945730000734329,0.14433972537517548,-0.11733285337686539,0.039713434875011444,0.15219292044639587,0.1576828509569168,0.011445649899542332,0.08026035130023956,-0.20105424523353577,0.2834875285625458,0.03204182907938957,0.11284707486629486,0.008148375898599625,0.034738775342702866,-0.284873902797699,0.04014420881867409,-0.09944437444210052,0.20655691623687744,-0.028689272701740265,-0.009610622189939022,0.041663214564323425,8.111692150123417e-4,0.013305936008691788,0.001277015544474125,0.0021983860060572624,-0.0017688710941001773,-0.0020023169927299023,-0.004611979238688946,-0.0019787359051406384,0.0010383023181930184,-6.698741344735026e-4,0.0028172219172120094,0.0012063536560162902,0.0010204357095062733,AM7196
0.004528767894953489,0.10290750116109848,-0.14070914685726166,0.007806666661053896,0.13065208494663239,0.06081629544496536,-0.2154810130596161,-0.010710222646594048,-0.11612328886985779,-0.2021850198507309,-0.07851637154817581,0.06835033744573593,0.06899096816778183,-0.0604744516313076,0.05888107419013977,0.0368180125951767,-0.05931748449802399,0.10165411233901978,0.1008022353053093,0.01786082610487938,-0.16394466161727905,-0.08786296099424362,6.119970348663628e-4,-0.016276050359010696,-0.008886922150850296,-0.0028440861497074366,2.748311962932348e-4,-8.569546625949442e-4,-0.001400046399794519,-0.005739947780966759,-0.001952629303559661,0.003135905135422945,-0.0017077568918466568,-3.5145407309755683e-4,6.014740210957825e-5,AM7197
0.10019280016422272,-0.11318691074848175,0.2754397690296173,-0.006390007212758064,0.03501351922750473,-0.07407495379447937,-0.17650717496871948,-0.2317534238100052,0.035484429448843,-0.13533154129981995,0.048552583903074265,-0.09465974569320679,0.0064291260205209255,-0.07766170054674149,-0.21208995580673218,0.12254610657691956,0.051154233515262604,0.06537968665361404,-0.08635134994983673,0.15538962185382843,-0.09863504022359848,0.07647659629583359,-0.0038077780045568943,0.01163141056895256,-0.0018095930572599173,-0.0018961291061714292,-0.0028082975186407566,-0.00305563653819263,-9.957840666174889e-4,0.0015584996435791254,0.00280611589550972,-6.074714474380016e-4,-4.853321297559887e-4,0.0016672955825924873,5.854452610947192e-4,AM7203
-0.014861627481877804,0.17217643558979034,0.10830722749233246,-0.03068268485367298,0.08713287860155106,-0.009701776318252087,-0.010135670192539692,0.03784525394439697,-0.11232838779687881,0.16778139770030975,0.001475257333368063,-0.18206703662872314,-0.20451684296131134,0.2320849448442459,0.005559850018471479,-0.1314113289117813,0.013549825176596642,0.055446580052375793,0.12900768220424652,0.07802025228738785,0.037211980670690536,-0.03127501159906387,-0.009253355674445629,4.3989153346046805e-4,-0.0042814346961677074,-0.003312743501737714,-0.004677531775087118,-8.844990516081452e-4,-0.0018134344136342406,-0.0026334708090871572,5.571353249251842e-4,-0.0013397956499829888,8.952740463428199e-4,7.802515174262226e-4,2.4415741791017354e-4,AM7204
0.006513360422104597,0.15830959379673004,0.06296973675489426,-0.03930843621492386,0.11816903203725815,-0.026465412229299545,-0.016326313838362694,-0.04529634118080139,-0.11321511119604111,0.11895473301410675,-0.01749402843415737,-0.20252108573913574,-0.2762376368045807,0.05131597816944122,-0.18695566058158875,-0.04087953269481659,0.038997799158096313,0.09583012014627457,0.020644955337047577,0.08449814468622208,-6.17821526248008e-4,-0.051887404173612595,-0.006747915409505367,-0.0015184475341811776,-0.004484417848289013,-0.004086063243448734,-0.0026182085275650024,-0.001480260631069541,0.0011410289444029331,-0.0022424343042075634,-2.0683150796685368e-4,-0.00136175740044564,-1.0662896238500252e-4,-4.985623527318239e-4,-0.0010115724289789796,AM7205
