PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,Donor
-0.032201655209064484,-0.34194517135620117,-0.2663545310497284,-0.19981740415096283,0.42885085940361023,0.5871778726577759,-0.5464521050453186,-0.1326512098312378,-0.5464072227478027,-0.2581978738307953,0.8602526187896729,0.09576717019081116,0.9711456298828125,0.05367475748062134,-0.6372265219688416,-1.296226143836975,0.7528799772262573,0.286590576171875,0.17486603558063507,0.10811673104763031,0.04246911033987999,0.05751066282391548,-0.20912042260169983,-0.0070213135331869125,-3.7631200393661857e-4,-3.9062779978848994e-4,-4.306774280848913e-5,1.2244335266586859e-5,-5.675340617017355e-6,3.374820153112523e-5,AM7180
0.2162170261144638,-0.34093785285949707,0.22122982144355774,-0.12623602151870728,0.2656824588775635,-0.749390184879303,-0.1594308465719223,1.0353893041610718,-0.09863998740911484,-1.7309426069259644,-0.8038539886474609,-0.22798208892345428,0.4502115249633789,-0.04081789031624794,-0.05900769308209419,0.772773802280426,0.4205568730831146,0.24718497693538666,-0.3833240568637848,-6.206330726854503e-4,-0.3478524684906006,-0.3915499746799469,-0.09300734847784042,0.02597847953438759,-0.002266307594254613,0.0019423180492594838,4.7127396101132035e-4,5.374495958676562e-5,-3.4477950975997373e-5,-1.596556685399264e-4,AM7181
0.08094378560781479,0.05627744272351265,-0.5834246873855591,-0.5166522264480591,0.13783439993858337,-0.457674503326416,0.1776888370513916,0.07348193973302841,-0.2351694256067276,-0.668635904788971,0.47266966104507446,1.2634307146072388,0.9930394887924194,-0.9232914447784424,-0.7981182336807251,-0.4350215196609497,0.6593483090400696,-0.2731752395629883,0.12215538322925568,-0.22008706629276276,-0.3158535361289978,0.28305262327194214,-0.5673431158065796,0.0033309811260551214,6.271809688769281e-4,8.124865416903049e-5,1.2476794654503465e-4,1.1580169484659564e-5,4.59683797089383e-5,-6.507098441943526e-5,AM7182
0.10170232504606247,0.3241300880908966,-0.47313496470451355,-0.22510087490081787,0.494297593832016,0.14531874656677246,-0.14667105674743652,-0.1781947910785675,0.8555846810340881,-0.5858444571495056,-0.2506195306777954,1.267104148864746,0.4065720736980438,-0.052238237112760544,0.36666858196258545,-0.3986399173736572,2.1663010120391846,0.07482142001390457,-0.5644610524177551,0.5821364521980286,-0.0997028574347496,-0.3253130316734314,-0.02139597199857235,0.04644622281193733,0.003995906561613083,0.0024398372042924166,6.06014218647033e-4,-5.047747981734574e-5,1.3267301255837083e-4,-3.090232494287193e-4,AM7188
0.09053464978933334,-0.27648091316223145,-0.13380269706249237,-0.23673349618911743,0.751486599445343,0.10141883790493011,-0.945743203163147,0.1426626592874527,-0.9293819665908813,-0.47979798913002014,0.4251439869403839,-0.8301058411598206,0.2726680338382721,0.42871204018592834,0.9489180445671082,-1.0424658060073853,1.0349832773208618,0.2102697789669037,0.24138444662094116,-0.08187361061573029,0.35877424478530884,-0.04731973260641098,0.39022088050842285,0.06718499958515167,0.009302590973675251,0.003009409410879016,6.149807013571262e-4,-1.728186762193218e-4,2.601349842734635e-4,-4.389426903799176e-4,AM7189
0.0849035307765007,0.608313798904419,-0.36610621213912964,-0.07940858602523804,-0.12638959288597107,-0.0705491229891777,-0.5652567744255066,-0.15264464914798737,1.6056855916976929,-0.7915558815002441,-1.279335856437683,-0.875067412853241,0.7080152630805969,0.13067668676376343,-0.6196781396865845,-0.37742117047309875,0.9860238432884216,0.363074392080307,-0.42877230048179626,0.20527958869934082,0.4332199990749359,0.46849915385246277,-0.49891749024391174,-0.026513895019888878,-0.004913750104606152,-0.0011138352565467358,-2.854445483535528e-4,6.730865425197408e-5,-1.3768719509243965e-4,1.5857696416787803e-4,AM7196
0.0732879787683487,0.14356552064418793,-0.4716208875179291,-0.6953646540641785,0.34321513772010803,0.2845527231693268,-1.4651397466659546,-0.8361861109733582,0.5368605852127075,-0.9086488485336304,-0.408420592546463,0.9322543144226074,0.05601131170988083,-0.3219867944717407,0.15300673246383667,-0.9014284610748291,0.35875818133354187,-0.13770709931850433,-0.6348490118980408,-0.1388368457555771,-0.06114957109093666,0.3027038276195526,-0.3446824252605438,-0.023273136466741562,-0.0024466970935463905,-0.0011884368723258376,-2.4091178784146905e-4,4.4617212552111596e-5,-6.415447569452226e-5,1.3286079047247767e-4,AM7197
0.44313544034957886,0.009739989414811134,0.128146231174469,0.2943962812423706,0.952135443687439,-0.6643533706665039,-0.833568274974823,1.1230665445327759,0.9115943908691406,-0.27570340037345886,0.5797886848449707,-0.6754238605499268,0.17743536829948425,1.0336995124816895,0.1566106379032135,0.3732794523239136,-0.766498327255249,0.5396085977554321,-0.4181748032569885,-0.02067294344305992,-0.16040337085723877,-0.022334927693009377,0.20277775824069977,0.07125120609998703,0.01032967958599329,0.0031306908931583166,7.165760616771877e-4,-1.6580618103034794e-4,3.04726097965613e-4,-4.8605998745188117e-4,AM7203
0.0868334025144577,0.5996005535125732,0.15058353543281555,1.0901166200637817,0.7533953189849854,0.3520295321941376,-0.9326619505882263,0.5962426066398621,0.01330601330846548,-0.6435317397117615,-0.23674526810646057,1.0335241556167603,-0.15402375161647797,1.4122271537780762,-0.5208737850189209,-0.4144647419452667,0.15858282148838043,-0.5719872713088989,-0.7583063244819641,-0.3130316436290741,0.36045509576797485,0.2965097725391388,-0.41152578592300415,0.12594518065452576,0.008705496788024902,0.00663321977481246,0.0014428325230255723,-1.591543696122244e-4,3.0155471176840365e-4,-8.626006892882288e-4,AM7204
0.2368863821029663,-0.2000286877155304,-0.008589991368353367,0.210574671626091,1.054416298866272,-0.0377945601940155,-0.9767076969146729,0.5301671028137207,-0.15879613161087036,-0.9504713416099548,0.3456849455833435,-0.860481858253479,0.4376908242702484,0.6724216341972351,0.30919602513313293,0.0051612150855362415,0.5312598347663879,0.5118598937988281,-0.21751229465007782,-0.05380408838391304,0.07234703749418259,0.03496241196990013,-0.017378924414515495,0.03327065706253052,0.009000936523079872,9.56693256739527e-4,3.114089195150882e-4,-1.3912617578171194e-4,2.590578515082598e-4,-2.503861323930323e-4,AM7205
