PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,Donor
-0.03201214596629143,-0.3399699032306671,-0.26490452885627747,-0.1988859325647354,0.427375853061676,0.5858405828475952,-0.5454567074775696,-0.13254068791866302,-0.5462378263473511,-0.25807446241378784,0.8601047992706299,0.09521880000829697,0.9705991148948669,0.05420013517141342,-0.636264443397522,-1.2949875593185425,0.7526213526725769,0.28594350814819336,0.1753111332654953,0.10747938603162766,0.04254623502492905,0.05722646415233612,-0.20777527987957,-0.005653643049299717,-3.105865034740418e-4,-3.3613460254855454e-4,-2.9390088457148522e-5,1.1476557119749486e-5,-3.2137809284904506e-6,2.63165475189453e-5,-4.198421720502665e-6,-6.034465968696168e-6,-9.773327292350587e-6,3.7089298530190717e-6,-6.534379735967377e-6,-1.2922033420181833e-5,AM7180
0.21496646106243134,-0.3389440178871155,0.2200254201889038,-0.12578311562538147,0.2647470235824585,-0.7477410435676575,-0.15951155126094818,1.03402578830719,-0.0983566865324974,-1.730214238166809,-0.8036299347877502,-0.2281477451324463,0.4502093195915222,-0.04089372232556343,-0.05872833728790283,0.7719100713729858,0.4202268123626709,0.24702171981334686,-0.38248109817504883,8.562701987102628e-4,-0.34593087434768677,-0.3878735899925232,-0.09208885580301285,0.021681498736143112,-0.001644628937356174,0.0017046198481693864,4.418924218043685e-4,4.8378220526501536e-5,-2.0016719645354897e-5,-1.43646786455065e-4,8.044217793212738e-6,-1.1826780337287346e-6,3.855850809486583e-5,-1.3414150089374743e-5,4.0492119296686724e-5,4.0479095332557335e-5,AM7181
0.08048497140407562,0.05596168711781502,-0.5802456736564636,-0.514430582523346,0.1373259574174881,-0.4565071165561676,0.1773226410150528,0.07319654524326324,-0.23496592044830322,-0.6684730052947998,0.47292447090148926,1.2620787620544434,0.9930610060691833,-0.92287278175354,-0.797940731048584,-0.434906929731369,0.6588934063911438,-0.2730608880519867,0.121473029255867,-0.21906475722789764,-0.3137306571006775,0.2803134024143219,-0.564052402973175,0.0025670991744846106,6.665302207693458e-4,3.366958844708279e-5,1.232167414855212e-4,1.2062443602189887e-5,4.926532710669562e-5,-6.411016511265188e-5,-9.262716048397124e-6,-3.2496223866473883e-05,8.127902333399106e-7,3.949240272049792e-5,3.5679749998962507e-6,1.2004840755253099e-5,AM7182
0.10111508518457413,0.32226651906967163,-0.4705623686313629,-0.22407662868499756,0.49255573749542236,0.14505644142627716,-0.1467897742986679,-0.1781146377325058,0.8550578951835632,-0.5854539275169373,-0.2501591742038727,1.2667624950408936,0.406343936920166,-0.053003761917352676,0.3667834997177124,-0.39845433831214905,2.16448974609375,0.07492812722921371,-0.5622378587722778,0.581252932548523,-0.09873975068330765,-0.3218575119972229,-0.020858395844697952,0.038062941282987595,0.0028305104933679104,0.0022080009803175926,5.512226489372551e-4,-3.253332761232741e-5,1.0102151281898841e-4,-2.664290659595281e-4,1.0490208296687342e-5,-1.97118265532481e-6,3.0608498491346836e-5,4.072908268426545e-5,3.8062305975472555e-5,9.431989019503817e-5,AM7188
0.09000981599092484,-0.27488771080970764,-0.1330639123916626,-0.2356821596622467,0.748842716217041,0.10126809030771255,-0.9443373680114746,0.14242111146450043,-0.9290377497673035,-0.47943150997161865,0.4248078465461731,-0.8294371366500854,0.27191030979156494,0.4288766086101532,0.949484646320343,-1.0413106679916382,1.0340243577957153,0.2096884697675705,0.24127551913261414,-0.08255113661289215,0.35648614168167114,-0.04723821207880974,0.3876180946826935,0.05423007160425186,0.006848509889096022,0.0026919052470475435,5.162983434274793e-4,-1.401841436745599e-4,1.9445126235950738e-4,-3.6753874155692756e-4,1.2250667168700602e-5,-9.600162229617126e-7,4.269563214620575e-5,8.58699859236367e-5,3.499109880067408e-5,1.504479005234316e-4,AM7189
0.0844138041138649,0.604795515537262,-0.36410585045814514,-0.07907278835773468,-0.12594041228294373,-0.07020973414182663,-0.5650547742843628,-0.1527079939842224,1.6047183275222778,-0.7905769944190979,-1.2785158157348633,-0.8748008012771606,0.7079260349273682,0.13111905753612518,-0.6184114813804626,-0.37721744179725647,0.98568195104599,0.3627927899360657,-0.4274127185344696,0.20366497337818146,0.43146371841430664,0.4642961025238037,-0.49584415555000305,-0.021816620603203773,-0.0033964288886636496,-0.001082919305190444,-2.593141107354313e-4,4.583262852975167e-5,-9.764082642504945e-5,1.2973527191206813e-4,-1.904646160255652e-5,-2.545625284255948e-5,-8.465504492960463e-7,-1.0443249266245402e-5,-1.7633752577239648e-5,-5.300354314385913e-5,AM7196
0.07286842912435532,0.14272505044937134,-0.4690340757369995,-0.6922576427459717,0.34205400943756104,0.2842065989971161,-1.4634878635406494,-0.8356175422668457,0.5362792611122131,-0.9077088832855225,-0.4078075885772705,0.9318642020225525,0.05621221661567688,-0.32214754819869995,0.15256930887699127,-0.9008920788764954,0.35827457904815674,-0.13706625998020172,-0.633614718914032,-0.1378994733095169,-0.06076010689139366,0.2995918095111847,-0.3428322374820709,-0.019091447815299034,-0.0016518610063940287,-0.0010987857822328806,-2.1145206119399518e-4,3.3508811611682177e-5,-4.185350553598255e-5,1.0929709969786927e-4,-1.1365013051545247e-5,-1.7006877897074446e-5,-1.3968429811939131e-5,-4.424035068950616e-6,-1.6784846593509428e-5,-4.6017859858693555e-5,AM7197
0.44056978821754456,0.009686929173767567,0.1274484544992447,0.2930266559123993,0.9487462639808655,-0.6628146171569824,-0.832770586013794,1.1222399473190308,0.9106526970863342,-0.2753770649433136,0.5795847773551941,-0.6748776435852051,0.17683419585227966,1.033729076385498,0.15672355890274048,0.37289682030677795,-0.765444278717041,0.53957599401474,-0.417124480009079,-0.01980571076273918,-0.15957793593406677,-0.022684503346681595,0.20126532018184662,0.05753527954220772,0.007694690488278866,0.002797019900754094,6.167495739646256e-4,-1.2952304678037763e-4,2.3566630261484534e-4,-4.115677438676357e-4,1.2541780961328186e-5,-1.2511104614532087e-5,4.034111771034077e-5,1.0275062959408388e-4,4.1183553548762575e-5,1.588319573784247e-4,AM7203
0.08633052557706833,0.5961250066757202,0.14975552260875702,1.0853747129440308,0.750666081905365,0.3511025905609131,-0.9314985871315002,0.5958882570266724,0.013080361299216747,-0.6432433128356934,-0.23653249442577362,1.0333223342895508,-0.15421828627586365,1.4111428260803223,-0.5209616422653198,-0.4143742024898529,0.15875016152858734,-0.5705873966217041,-0.7578780055046082,-0.31193435192108154,0.35833343863487244,0.2930552065372467,-0.40930065512657166,0.10178431868553162,0.006978658027946949,0.00572815490886569,0.001251235487870872,-1.3352255336940289e-4,2.537930849939585e-4,-7.45509983971715e-4,1.8396768837192212e-6,-6.309684249572456e-5,1.3001434854231775e-4,1.6050880367401987e-4,9.701206727186218e-5,2.7142706676386297e-4,AM7204
0.2355138659477234,-0.198869526386261,-0.00854311604052782,0.209644615650177,1.0506953001022339,-0.037759214639663696,-0.9755181074142456,0.529604434967041,-0.1589083969593048,-0.9497932195663452,0.34548601508140564,-0.8600784540176392,0.4370515048503876,0.6725523471832275,0.30987462401390076,0.005262844730168581,0.5311273336410522,0.5114215016365051,-0.2168101817369461,-0.053354132920503616,0.07206857204437256,0.03432906046509743,-0.017405711114406586,0.02687588706612587,0.006475376896560192,9.418208501301706e-4,2.75813858024776e-4,-1.0536004265304655e-4,1.9484110816847533e-4,-2.1107088832650334e-4,4.599547992256703e-6,-6.456897608586587e-6,-9.05957494978793e-6,8.32223377074115e-5,3.687033085952862e-6,8.474765490973368e-5,AM7205
