PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,PEER47,Donor
-0.013535499572753906,-0.10018404573202133,-0.07227775454521179,-0.045597586780786514,0.08984296023845673,0.11640907824039459,-0.10950632393360138,-0.025256525725126266,-0.10913676023483276,-0.053877994418144226,0.18332573771476746,0.028212090954184532,0.21753820776939392,0.0036358300130814314,-0.15595194697380066,-0.3140430450439453,0.17549322545528412,0.0719415470957756,0.026926839724183083,0.029588932171463966,-0.005507081747055054,0.006482290104031563,-0.054811567068099976,-0.011691535823047161,-0.00497371656820178,0.011226975359022617,0.004052648786455393,-2.757481997832656e-4,3.660282236523926e-4,-8.980047423392534e-4,2.960531273856759e-4,-7.732000085525215e-5,-9.540235623717308e-4,0.0022492886055260897,-0.0012511775130406022,2.8114725137129426e-4,-0.0018775605130940676,9.858317207545042e-4,0.0012038470013067126,6.752116605639458e-4,-8.755948510952294e-4,-1.2619553308468312e-4,-8.500522235408425e-4,6.806663004681468e-4,-8.889718446880579e-4,2.1603022105409764e-5,-9.161402122117579e-4,AM7180
0.09160029888153076,-0.09969136863946915,0.05973690748214722,-0.02746817097067833,0.05519450455904007,-0.14796265959739685,-0.027900783345103264,0.21331365406513214,-0.020226167514920235,-0.35952574014663696,-0.17023997008800507,-0.04600751772522926,0.10066863149404526,-0.006176999304443598,-0.018346982076764107,0.1852245181798935,0.09734155982732773,0.05156562477350235,-0.10611174255609512,-0.03167414665222168,-0.10478905588388443,-0.08951086550951004,-0.023148365318775177,0.04881509020924568,-0.037741877138614655,0.021937236189842224,0.013851348310709,0.0030538802966475487,-6.604797672480345e-4,-0.001270874752663076,-0.0012990342220291495,-0.0012157215969637036,7.379756425507367e-4,-9.65936400461942e-4,0.0023287369403988123,-7.938130875118077e-4,-0.0010178982047364116,-2.3058611259330064e-4,-1.9219794194214046e-4,-0.0014485502615571022,5.922944401390851e-4,-3.5318356822244823e-4,-4.815968277398497e-4,-3.468222566880286e-4,-9.268203284591436e-4,-0.0010419269092381,-2.089319605147466e-4,AM7181
0.03447509557008743,0.016096917912364006,-0.15735408663749695,-0.11783362179994583,0.028768206015229225,-0.09181920439004898,0.036323338747024536,0.0165975671261549,-0.0485616996884346,-0.13607533276081085,0.09901618957519531,0.2919859290122986,0.21913300454616547,-0.21474279463291168,-0.1853034496307373,-0.10079905390739441,0.1582639366388321,-0.06202349811792374,0.04183608666062355,-0.05363864079117775,-0.09304482489824295,0.08753947913646698,-0.14665554463863373,0.008955789729952812,0.010228919796645641,4.2534651583991945e-4,0.016675693914294243,0.0015781194670125842,0.006390594877302647,-0.005793372169137001,4.3800455750897527e-4,-0.004147065803408623,-5.477515514940023e-4,0.006328288931399584,-4.6096167352516204e-5,6.470583030022681e-4,-0.0021784089040011168,0.0013833253178745508,5.834574112668633e-4,0.0012498782016336918,-3.6510988138616085e-4,3.245089901611209e-4,2.590428339317441e-4,-1.6099248023238033e-4,-6.508848746307194e-4,-9.38420242164284e-4,7.930313586257398e-4,AM7182
0.043056223541498184,0.09391772747039795,-0.12800458073616028,-0.05070679262280464,0.10411975532770157,0.02797846682369709,-0.02627740055322647,-0.03511236235499382,0.17483152449131012,-0.12155855447053909,-0.05666259303689003,0.2801471948623657,0.09391207247972488,-0.004520924296230078,0.0814599096775055,-0.08888864517211914,0.526928186416626,0.021131031215190887,-0.1668289601802826,0.1272117644548416,-0.04749423265457153,-0.07830990105867386,0.00240657152608037,0.05553729832172394,0.02757776342332363,0.02674367092549801,-7.055051391944289e-4,-0.0014036304783076048,-0.004743128549307585,0.0017320538172498345,-0.0015179422916844487,8.642703178338706e-4,-0.0019330730428919196,0.0017379424534738064,-2.8676490182988346e-4,-6.722838152199984e-4,-0.00336080533452332,-6.488872459158301e-4,0.0019335789838805795,-0.0012729985173791647,0.0035312320105731487,-0.0024717492051422596,-0.001512814429588616,8.230791427195072e-4,-0.0020197052508592606,-2.529691300878767e-7,-5.205005290918052e-4,AM7188
0.03839738667011261,-0.08132304251194,-0.03658163547515869,-0.05346812680363655,0.1586390882730484,0.019778164103627205,-0.18806491792201996,0.0321388877928257,-0.184859037399292,-0.10225741565227509,0.09501995891332626,-0.18741224706172943,0.06585673242807388,0.09376176446676254,0.20902414619922638,-0.2537112832069397,0.2518189251422882,0.05967659503221512,0.047435157001018524,-4.899805644527078e-4,0.09504794329404831,-0.012415041215717793,0.12309696525335312,0.07603681832551956,0.08694671094417572,0.008798384107649326,-0.01099240593612194,-0.009308123961091042,0.002239794237539172,0.001377263804897666,3.3439500839449465e-4,0.004008898977190256,-0.0011197313433513045,8.250785758718848e-4,-0.002086083637550473,0.003393705002963543,-4.660125414375216e-4,-0.002156628295779228,8.653985569253564e-4,0.0026583631988614798,0.002413748065009713,-6.781498668715358e-4,-0.0013496396131813526,0.0015540528111159801,-1.132715551648289e-4,8.014034829102457e-4,-6.241522496566176e-4,AM7189
0.035742420703172684,0.17717328667640686,-0.09901842474937439,-0.017090577632188797,-0.026461627334356308,-0.015586238354444504,-0.1063937172293663,-0.0299624502658844,0.32445353269577026,-0.17134952545166016,-0.27849140763282776,-0.195103257894516,0.15920497477054596,0.024094467982649803,-0.15803547203540802,-0.09168054163455963,0.2340753972530365,0.09085996448993683,-0.09947754442691803,0.057228557765483856,0.08813227713108063,0.14558622241020203,-0.13250140845775604,-0.0355183370411396,-0.07804782688617706,0.018432339653372765,5.777236656285822e-4,-3.0511317891068757e-4,-0.007708581630140543,0.00102032080758363,-0.0033903275616467,-0.0032246375922113657,9.915762348100543e-4,0.0032860739156603813,-9.266982087865472e-4,1.8981887842528522e-4,-0.005177825223654509,0.0016255502123385668,7.301302975974977e-4,-9.644576930440962e-4,-8.406077977269888e-4,-0.0012588294921442866,-7.934779278002679e-4,0.001950286328792572,-0.0015546282520517707,-2.7740292716771364e-4,7.511191652156413e-4,AM7196
0.031239857897162437,0.040936581790447235,-0.12840978801250458,-0.1587563157081604,0.07229500263929367,0.05382748693227768,-0.2864636778831482,-0.1656467765569687,0.11249434947967529,-0.1948479861021042,-0.09339042007923126,0.21076054871082306,0.009196743369102478,-0.07349063456058502,0.038132186979055405,-0.20706138014793396,0.08970271050930023,-0.03821233659982681,-0.1494096964597702,-0.04246922954916954,-0.014072766527533531,0.11622539907693863,-0.0858900249004364,-0.03389935567975044,-0.01954144984483719,3.565632796380669e-4,0.0024181909393519163,-0.0013233032077550888,-5.079486290924251e-4,-0.002604044508188963,-0.0013622913975268602,-0.003967908211052418,5.856300704181194e-4,0.0034537517931312323,-9.28876906982623e-5,-6.052121170796454e-4,-0.0019163819961249828,0.00196575908921659,6.146822706796229e-4,9.580842743162066e-5,-5.860984092578292e-4,1.8612074200063944e-4,-1.6415303980465978e-4,8.000273955985904e-4,-8.831011946313083e-4,-5.406706477515399e-4,0.0010557995410636067,AM7197
0.18693102896213531,0.002322496147826314,0.03411228954792023,0.07077856361865997,0.20026080310344696,-0.13112111389636993,-0.16207699477672577,0.22575198113918304,0.19108961522579193,-0.05747061222791672,0.1262979805469513,-0.1529184877872467,0.047484140843153,0.23437535762786865,0.0307624489068985,0.08696583658456802,-0.19340357184410095,0.1185230240225792,-0.1087149903178215,-0.002714302856475115,-0.02757844142615795,0.008480471558868885,0.06224691495299339,0.08556053042411804,0.11459719389677048,-0.0124859269708395,-0.0043033938854932785,-0.00413956493139267,0.008717276155948639,-0.003773362608626485,-9.371494525112212e-4,9.610957349650562e-4,-0.0015557770384475589,0.001769642229191959,-9.573705028742552e-4,0.002039992017671466,0.0015417534159496427,-0.0027702220249921083,8.231048122979701e-4,0.0014487155713140965,9.510737145319581e-4,0.0011355268070474267,-9.455164545215666e-4,0.001288562547415495,6.618658662773669e-4,-6.579348701052368e-5,3.049242659471929e-4,AM7203
0.0359015129506588,0.17464755475521088,0.04078378155827522,0.251715749502182,0.16104206442832947,0.06961342692375183,-0.1822553128004074,0.11665184795856476,0.008655629120767117,-0.13293784856796265,-0.0516306534409523,0.2302773892879486,-0.034424372017383575,0.32989564538002014,-0.12143884599208832,-0.10233063250780106,0.03948727995157242,-0.14455421268939972,-0.15635471045970917,-0.05948035791516304,0.0922631174325943,0.1585581749677658,-0.0732835978269577,0.18329434096813202,0.029027611017227173,0.033364273607730865,0.007931631989777088,-0.005382837727665901,4.136095813009888e-4,-0.010707932524383068,-0.0011379205388948321,-0.004172961227595806,0.0020109869074076414,0.006933013442903757,-0.001274051028303802,0.005652148276567459,-0.004413569811731577,0.0010381486499682069,0.0011026270221918821,0.0012742565013468266,0.0010343471076339483,-0.0011325011728331447,5.288073443807662e-4,0.0015131114050745964,-8.389995782636106e-4,-2.520077396184206e-4,0.001768128597177565,AM7204
0.0999358743429184,-0.059132251888513565,-0.0027407833840698004,0.050338272005319595,0.2222972959280014,-0.006961721461266279,-0.19137945771217346,0.10956566780805588,-0.027515139430761337,-0.20002813637256622,0.07673532515764236,-0.1917809098958969,0.10295028984546661,0.15183016657829285,0.05952086299657822,-0.0040381476283073425,0.1238551139831543,0.12160085141658783,-0.0582176111638546,-0.00776796555146575,0.02502666972577572,0.012220125645399094,-0.0027471049688756466,0.03861964866518974,0.1155906394124031,-0.014270856976509094,-2.8838147409260273e-4,-0.0062788561917841434,0.008652559481561184,-0.0018276713090017438,-0.0017690322129055858,8.226410718634725e-4,-0.0034897709265351295,0.004589903634041548,-0.0024610357359051704,0.002487068297341466,6.169469997985289e-5,-0.0024990513920783997,0.0014887130819261074,0.001322937081567943,0.001585652120411396,9.441005531698465e-4,-0.0011407645652070642,0.0020569521002471447,1.1235747660975903e-4,-6.161102646728978e-5,2.7277217668597586e-5,AM7205
