PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,PEER47,PEER48,PEER49,PEER50,Donor
-0.0316239595413208,-0.33612099289894104,-0.2619817852973938,-0.1970379650592804,0.42437952756881714,0.5831806659698486,-0.5433939099311829,-0.13229981064796448,-0.5459282398223877,-0.2578243017196655,0.8598276376724243,0.09398461133241653,0.9693858027458191,0.055356353521347046,-0.6340780258178711,-1.2921147346496582,0.7520024180412292,0.28445005416870117,0.17630517482757568,0.10591332614421844,0.04271795600652695,0.05647598206996918,-0.20458513498306274,-0.0030964557081460953,-1.7654919065535069e-4,-2.139960997737944e-4,2.1575694972852943e-6,9.87152543530101e-6,2.4258399662357988e-6,9.43125724006677e-6,-4.523811639955966e-6,-8.134416930261068e-6,-7.067241767799715e-6,7.76324941398343e-6,-4.425635779625736e-6,-7.258408913912717e-6,1.2748031394949066e-6,3.911316525773145e-6,1.0501637461857172e-6,-2.9005809665250126e-6,-4.039312443637755e-6,3.219777909180266e-6,1.2025320756947622e-6,1.3920840729042538e-6,8.534797188985976e-7,-2.7353817699804495e-7,3.055591832890059e-7,-1.0187753218815487e-7,-1.3977366961626103e-6,-2.288867563038366e-6,AM7180
0.21238712966442108,-0.335059255361557,0.21760421991348267,-0.12488587200641632,0.2628546357154846,-0.7444463968276978,-0.15972989797592163,1.0311341285705566,-0.09767807275056839,-1.7287887334823608,-0.8032424449920654,-0.22851870954036713,0.4502200782299042,-0.04108390212059021,-0.05807728320360184,0.7698853015899658,0.419461727142334,0.2466135025024414,-0.3805081844329834,0.004362010397017002,-0.3413533568382263,-0.3788844645023346,-0.08976171910762787,0.013734220527112484,-9.392977226525545e-4,0.0012505315244197845,3.8433203008025885e-4,4.517662091529928e-5,-3.2855937206477392e-6,-1.0622928675729781e-4,8.816895388008561e-6,4.349492883193307e-6,1.85806566150859e-5,-1.2676886399276555e-5,3.024174839083571e-5,2.71389217232354e-5,-1.5432540749316104e-5,-1.051377921612584e-6,1.318532440564013e-6,-5.543290171772242e-6,2.792773102555657e-6,-1.2588483514264226e-5,1.3683920769835822e-6,-1.1514051948324777e-5,-4.859607543039601e-6,-9.344980185232998e-7,-1.2623127076949459e-6,-4.703302238340257e-6,4.779089977091644e-6,-1.1009003628714709e-6,AM7181
0.0795414000749588,0.05534501001238823,-0.5738322138786316,-0.5100200772285461,0.13631628453731537,-0.4541812241077423,0.176596537232399,0.07259010523557663,-0.23449860513210297,-0.6681878566741943,0.4735145568847656,1.2590737342834473,0.9931586980819702,-0.9219236373901367,-0.7974828481674194,-0.4346277415752411,0.6578168869018555,-0.27280205488204956,0.11985861510038376,-0.2167137712240219,-0.3086450695991516,0.27369001507759094,-0.5561370253562927,0.0011548101902008057,6.87674677465111e-4,-6.569385004695505e-5,1.2194099690532312e-4,1.4338553228299133e-5,5.548785702558234e-5,-6.255941843846813e-5,-1.0944515452138148e-5,-3.648197525762953e-5,-1.9097844869975233e-6,4.416747106006369e-5,1.937482238645316e-6,9.920841876009945e-6,-1.367880486213835e-5,4.924595941702137e-6,4.272137175576063e-6,6.6726820477924775e-6,-1.7510481029603397e-6,2.7249741378909675e-6,1.18236789603543e-6,4.185139914625324e-6,7.266328907462594e-7,-1.427892925676133e-6,5.82567508899956e-6,-2.430058884783648e-6,-4.234096650179708e-6,-2.3097470602806425e-6,AM7182
0.09990523010492325,0.3186379373073578,-0.46537408232688904,-0.22204309701919556,0.48902466893196106,0.144557386636734,-0.14707618951797485,-0.17797866463661194,0.8540053963661194,-0.5846129655838013,-0.24914562702178955,1.2660472393035889,0.4058522582054138,-0.05470699071884155,0.3671075403690338,-0.39801955223083496,2.1602063179016113,0.07515684515237808,-0.5570276975631714,0.579139769077301,-0.09644371271133423,-0.3133753836154938,-0.019517403095960617,0.022518178448081017,0.0010183841222897172,0.001630111481063068,4.2579692672006786e-4,-7.948547136038542e-7,4.632275886251591e-5,-1.7457640205975622e-4,9.326407962362282e-6,3.795214979618322e-6,2.1034999008406885e-5,1.4198544704413507e-5,3.0410654289880767e-5,5.8910896768793464e-5,-2.684263927221764e-5,-1.2292217434151098e-5,4.7409889702976216e-6,6.806328201491851e-6,1.3213189049565699e-5,-1.893427179311402e-5,-3.5240736906416714e-7,-9.672307896835264e-6,-5.203180990065448e-6,4.0413107171843876e-7,3.275699100413476e-6,-7.366423687926726e-6,5.404548574006185e-6,2.5691558676044224e-6,AM7188
0.08892521262168884,-0.27178674936294556,-0.13156919181346893,-0.23360267281532288,0.743465006351471,0.10099701583385468,-0.9414544105529785,0.14191828668117523,-0.9283687472343445,-0.47868648171424866,0.4240473806858063,-0.8279439806938171,0.27020886540412903,0.42924878001213074,0.9507434368133545,-1.0386526584625244,1.0317833423614502,0.20837126672267914,0.2409725934267044,-0.08406289666891098,0.35097333788871765,-0.04680870473384857,0.3814954161643982,0.03012937493622303,0.0031604126561433077,0.0018257233314216137,2.814877370838076e-4,-8.769208943704143e-5,8.452288602711633e-5,-2.138215204467997e-4,9.360195690533146e-6,6.663696240138961e-6,3.7414527469081804e-5,3.722992187249474e-5,2.4939094146247953e-5,9.279568621423095e-5,-3.900535375578329e-5,-2.6373490982223302e-5,3.363152472957154e-6,2.89424424408935e-5,2.7735502953873947e-5,-2.5440605895710178e-5,-4.305496986489743e-6,-3.035744384760619e-6,-5.1365063882258255e-6,1.8216580883745337e-6,1.0161374120798428e-5,-7.208154784166254e-6,5.129659712110879e-6,9.562420927977655e-6,AM7189
0.08340784162282944,0.5979498624801636,-0.3600741922855377,-0.07841245830059052,-0.12501199543476105,-0.06949528306722641,-0.5647460222244263,-0.15288406610488892,1.602754831314087,-0.788416862487793,-1.2767796516418457,-0.8742251992225647,0.7076598405838013,0.13210564851760864,-0.6155218482017517,-0.37677204608917236,0.9848736524581909,0.36209142208099365,-0.4242327809333801,0.19971045851707458,0.4273080825805664,0.4539967179298401,-0.48862776160240173,-0.013109025545418262,-0.0012243499513715506,-9.074934059754014e-4,-1.9346347835380584e-4,1.152172808360774e-5,-3.399946217541583e-5,6.925300840521231e-5,-1.986675306397956e-5,-3.089106030529365e-5,-5.721838078898145e-6,1.988548865483608e-5,-1.9420027456362732e-5,-2.8939535695826635e-5,-9.959674116544193e-7,1.5209438060992397e-5,-2.0703384961962e-6,-3.510357601044234e-6,-1.2949339179613162e-5,9.13383064471418e-6,2.5775534595595673e-6,9.988342753786128e-6,3.0034384508326184e-6,-4.2475184613977035e-7,3.7394024730019737e-6,2.0927482182742096e-6,-6.6328129832982086e-6,-6.40286589259631e-6,AM7196
0.07200376689434052,0.14108525216579437,-0.4638223350048065,-0.6861005425453186,0.33970195055007935,0.28355056047439575,-1.4602242708206177,-0.8344593644142151,0.5350216627120972,-0.9056466817855835,-0.4064936935901642,0.9310400485992432,0.05670471489429474,-0.32248455286026,0.15159909427165985,-0.8996455073356628,0.35713496804237366,-0.13558131456375122,-0.6306945085525513,-0.13574975728988647,-0.05977682024240494,0.2920220196247101,-0.33841416239738464,-0.011325381696224213,-4.6505837235599756e-4,-8.494468056596816e-4,-1.4152840594761074e-4,1.5341229300247505e-5,-4.0379636629950255e-6,5.842489190399647e-5,-1.1619727956713177e-5,-2.2088685000198893e-5,-1.1940473996219225e-5,1.4372179975907784e-5,-1.4222909157979302e-5,-2.7138068617205136e-5,5.9148560467292555e-6,1.0519086572458036e-5,-1.9874650547535566e-7,-2.392789610894397e-6,-9.249797585653141e-6,1.0723614650487434e-5,1.3235616052043042e-6,6.748648957000114e-6,2.8850854505435564e-6,-8.86332202298945e-7,1.1524850833666278e-6,2.233337454526918e-6,-4.9983668759523425e-6,-3.5835894323099637e-6,AM7197
0.43528419733047485,0.009572140872478485,0.12605328857898712,0.29029569029808044,0.941878616809845,-0.6596894264221191,-0.8312093019485474,1.120557188987732,0.90865159034729,-0.27470237016677856,0.579188883304596,-0.6737014055252075,0.17545779049396515,1.0337821245193481,0.1569460779428482,0.3720085024833679,-0.762995183467865,0.5395047068595886,-0.4146295487880707,-0.017710339277982712,-0.15762527287006378,-0.023215075954794884,0.197780579328537,0.03202038258314133,0.0037339807022362947,0.0018834001384675503,3.7966115633025765e-4,-6.994570139795542e-5,1.211642666021362e-4,-2.5173017638735473e-4,9.36367541726213e-6,-6.167116680444451e-6,3.4855795092880726e-5,5.2111859986325726e-5,3.14974931825418e-5,9.750772005645558e-5,-4.269398777978495e-5,-2.600728112156503e-5,6.37925813862239e-6,3.192838266841136e-5,2.8823373213526793e-5,-2.4134598788805306e-5,-4.523210463958094e-6,-3.624680175562389e-6,-5.1760671340161934e-6,9.554092912367196e-7,1.1096770322183147e-5,-8.476583388983272e-6,4.1213584154320415e-6,1.0061488865176216e-5,AM7203
0.08529745787382126,0.589363157749176,0.14809471368789673,1.0759520530700684,0.745125412940979,0.3493095338344574,-0.9291271567344666,0.5951579809188843,0.012609885074198246,-0.6426486372947693,-0.23605534434318542,1.0329101085662842,-0.15465793013572693,1.4086623191833496,-0.5211464166641235,-0.41416987776756287,0.15910084545612335,-0.5672873854637146,-0.7568239569664001,-0.3093673586845398,0.3533027470111847,0.28510215878486633,-0.4037615954875946,0.0568588450551033,0.003906212979927659,0.0036598509177565575,8.180150762200356e-4,-8.375665493076667e-5,1.60189374582842e-4,-4.8767219414003193e-4,-4.790540515386965e-6,-5.2122592023806646e-5,8.57513805385679e-5,1.1439826630521566e-4,6.125008803792298e-5,1.763771870173514e-4,-1.0323154856450856e-4,-2.7645301088341512e-5,8.186550076061394e-6,5.0797665608115494e-5,3.848306732834317e-5,-4.811356120626442e-5,-2.9401303436316084e-6,-3.0402316042454913e-6,-1.0973682947224006e-5,3.0752346447115997e-7,2.6966992663801648e-5,-1.7817832485889085e-5,3.171595835738117e-6,7.768519026285503e-6,AM7204
0.2326805293560028,-0.19661657512187958,-0.008438444696366787,0.20778706669807434,1.0431550741195679,-0.037649381905794144,-0.9731394648551941,0.528412401676178,-0.1591578871011734,-0.9483935236930847,0.34503957629203796,-0.8591977953910828,0.43561047315597534,0.6728329062461853,0.31139716506004333,0.0054816678166389465,0.5308112502098083,0.5103945136070251,-0.21516500413417816,-0.05229644849896431,0.07138525694608688,0.03293166309595108,-0.017402926459908485,0.014971790835261345,0.00289342924952507,7.182148983702064e-4,1.820723118726164e-4,-5.354278619051911e-5,9.559952741255984e-5,-1.302987802773714e-4,1.9134333797410363e-6,-6.166856110212393e-6,3.6067378914594883e-6,4.4368258386384696e-5,6.800045412092004e-6,5.144343595020473e-5,-1.8247681509819813e-5,-1.5501085727009922e-5,6.280761226662435e-6,1.7770129488781095e-5,1.4922823538654484e-5,-8.626778253528755e-6,-1.951817694134661e-6,5.641629172714602e-7,-1.1324068509566132e-6,6.901403821757413e-7,6.6831562435254455e-6,-4.728326985059539e-6,1.2644478601941955e-6,4.775666639034171e-6,AM7205
