PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,Donor
-0.009012562222778797,0.08483641594648361,-0.20437407493591309,0.053043026477098465,0.08286330848932266,-0.06641026586294174,-0.16403861343860626,-0.04143311828374863,0.007837635464966297,-0.14572453498840332,0.003361503593623638,0.04713251069188118,0.08073274791240692,-0.1139644980430603,-0.011958135291934013,-0.01192152313888073,-0.09425708651542664,0.020159706473350525,0.09642433375120163,0.05358392745256424,-0.003998057916760445,-0.008956984616816044,7.561790407635272e-4,-8.542760042473674e-4,-0.004734083078801632,0.0010782547760754824,AM7180
0.009129536338150501,0.08045746386051178,-0.08263465762138367,-0.08181026577949524,0.1562512367963791,-0.101349838078022,-0.19877371191978455,0.07733200490474701,0.004956612829118967,-0.03089814819395542,0.200564444065094,-0.04862223565578461,-0.08586802333593369,0.01618594117462635,-0.018267763778567314,-0.05171617493033409,-0.0507260300219059,-0.17694108188152313,0.11466901004314423,0.046205706894397736,-0.03783316910266876,-0.018191473558545113,-0.008424046449363232,0.002241359790787101,-0.003059405367821455,0.004173452500253916,AM7181
-0.0016658406239002943,0.04732167348265648,-0.05177901312708855,-0.19227111339569092,0.11540487408638,0.004336056299507618,-0.06692776829004288,0.09470207989215851,0.17687949538230896,-0.03623193874955177,0.24084649980068207,-0.10156243294477463,0.039636898785829544,-0.20516453683376312,-0.11702322214841843,-0.030730895698070526,-0.10509927570819855,-0.054889436811208725,0.01283072680234909,-0.00920235738158226,0.02709575928747654,-0.026778480038046837,0.0043432083912193775,-4.593778867274523e-4,-0.0022632514592260122,0.002948792651295662,AM7182
0.05399823933839798,0.06873771548271179,-0.11692216992378235,0.00940246693789959,0.16250798106193542,-0.1168624684214592,-0.24526695907115936,-0.060767821967601776,-0.06128641963005066,-0.21845363080501556,0.05497210472822189,0.15269286930561066,0.008824959397315979,-0.09097537398338318,-0.010110965929925442,0.033358536660671234,0.06927087903022766,0.026941997930407524,0.11417220532894135,0.048693299293518066,-0.019809553399682045,-0.014734395779669285,-0.00591055816039443,-3.5925241536460817e-4,-0.0023293145932257175,-2.3671513190492988e-4,AM7188
-0.04494665935635567,-0.16654860973358154,-0.051498934626579285,-0.039442963898181915,0.048633430153131485,-0.17364898324012756,-0.19332392513751984,-0.04635104164481163,-0.1378445327281952,-0.12030086666345596,0.047727469354867935,-0.13044293224811554,0.17219005525112152,-0.0847560316324234,-0.07600141316652298,-0.05265815183520317,0.11152327060699463,0.019132891669869423,0.13853071630001068,0.06286857277154922,-0.013792441226541996,-0.025842614471912384,-0.0124815059825778,0.004585744347423315,-0.002145024249330163,-9.23623563721776e-4,AM7189
-0.025341810658574104,0.06951424479484558,0.14442184567451477,-0.1170908659696579,0.039510030299425125,0.15123750269412994,0.15618720650672913,0.01133557129651308,0.07933682203292847,-0.198159858584404,0.27939334511756897,0.03174562752246857,0.11071698367595673,0.008025546558201313,0.034224122762680054,-0.27965179085731506,0.03912559524178505,-0.09787597507238388,0.202791228890419,-0.028003832325339317,-0.009225401096045971,0.04137800633907318,7.313326932489872e-4,0.013194924220442772,0.0012347772717475891,0.0021907994523644447,AM7196
0.004556908737868071,0.10301167517900467,-0.14079636335372925,0.00782317016273737,0.1298861801624298,0.06040263921022415,-0.213434636592865,-0.010688681155443192,-0.11460483819246292,-0.19950254261493683,-0.07719650864601135,0.06707647442817688,0.0679381787776947,-0.05938210338354111,0.05771706998348236,0.03602473437786102,-0.05837225914001465,0.09951624274253845,0.09894266724586487,0.017445748671889305,-0.1612984836101532,-0.08723736554384232,2.529741614125669e-4,-0.015921371057629585,-0.008939201943576336,-0.0028587866108864546,AM7197
0.10067858546972275,-0.11327159404754639,0.2755758464336395,-0.0063667744398117065,0.03479638695716858,-0.07355399429798126,-0.17497849464416504,-0.22925478219985962,0.03518221899867058,-0.13330839574337006,0.047915052622556686,-0.09316535294055939,0.006327505689114332,-0.07615817338228226,-0.20844006538391113,0.11986389011144638,0.05026024207472801,0.06421612948179245,-0.0849720910191536,0.15272992849349976,-0.09688440710306168,0.07588142901659012,-0.004057813435792923,0.011726642027497292,-0.0018022320000454783,-0.0018690685974434018,AM7203
-0.014935113489627838,0.17231613397598267,0.10837309062480927,-0.030603744089603424,0.08668653666973114,-0.009598469361662865,-0.010073665529489517,0.03742937743663788,-0.11100635677576065,0.16538694500923157,0.0014384231762960553,-0.17916354537010193,-0.2008424699306488,0.2279709428548813,0.0059540835209190845,-0.12869562208652496,0.013373344205319881,0.05448783189058304,0.12656021118164062,0.07674124836921692,0.03664897382259369,-0.03101981244981289,-0.009407099336385727,4.4304312905296683e-4,-0.004293179139494896,-0.0033018721733242273,AM7204
0.00654752878472209,0.15844058990478516,0.06301191449165344,-0.03920811042189598,0.11757279932498932,-0.02626810036599636,-0.016208648681640625,-0.04486924782395363,-0.11187777668237686,0.11725742369890213,-0.01727338880300522,-0.1994486302137375,-0.27142542600631714,0.05050567537546158,-0.18313032388687134,-0.04001978039741516,0.03839079663157463,0.09414595365524292,0.02024836465716362,0.08302072435617447,-6.142124184407294e-4,-0.051548056304454803,-0.006806203629821539,-0.0014184791361913085,-0.004497854970395565,-0.004072573035955429,AM7205
