PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,Donor
-0.013577555306255817,-0.10052236914634705,-0.0725315660238266,-0.04576494172215462,0.09016435593366623,0.11682270467281342,-0.10993237793445587,-0.025342274457216263,-0.10949894785881042,-0.05406651273369789,0.18396234512329102,0.02839655429124832,0.21836313605308533,0.0035908829886466265,-0.1566280573606491,-0.31532570719718933,0.1761474460363388,0.07226474583148956,0.026964526623487473,0.0297273937612772,-0.0055496469140052795,0.006508997175842524,-0.05512639135122299,-0.011794046498835087,-0.004999951459467411,0.011335487477481365,0.004075636621564627,-2.8331935754977167e-4,3.663731913547963e-4,-9.03220905456692e-4,2.9931176686659455e-4,-8.18994885776192e-5,-9.634565794840455e-4,0.0022681839764118195,-0.00126304617151618,2.816965279635042e-4,-0.001892159110866487,9.942851029336452e-4,0.0012139218160882592,6.800294504500926e-4,-8.84222041349858e-4,-1.264045713469386e-4,-8.569834753870964e-4,6.860915455035865e-4,AM7180
0.09188464283943176,-0.10003280639648438,0.05994776636362076,-0.02754746377468109,0.055389076471328735,-0.14846904575824738,-0.027963638305664062,0.2141347974538803,-0.020322924479842186,-0.3608021140098572,-0.17085552215576172,-0.046118296682834625,0.10102560371160507,-0.006179456133395433,-0.018440285697579384,0.18597474694252014,0.09771998971700668,0.05176902189850807,-0.10659763962030411,-0.03194794803857803,-0.10548629611730576,-0.08992122113704681,-0.023177413269877434,0.04928525537252426,-0.03856896609067917,0.022279156371951103,0.01397071871906519,0.0030952058732509613,-7.06979539245367e-4,-0.0012829788029193878,-0.001309062703512609,-0.0012305743293836713,7.67495424952358e-4,-9.915969567373395e-4,0.0023619818966835737,-8.031050092540681e-4,-0.0010383869521319866,-2.2325603640638292e-4,-1.9916439487133175e-4,-0.0014649281511083245,5.92305266764015e-4,-3.619945200625807e-4,-4.86061122501269e-4,-3.5292364191263914e-4,AM7181
0.03457989916205406,0.01614888198673725,-0.15790541470050812,-0.11824078112840652,0.028872445225715637,-0.09215433895587921,0.03647001087665558,0.016677407547831535,-0.04873878136277199,-0.13654199242591858,0.09931229054927826,0.2931824028491974,0.21990250051021576,-0.21554775536060333,-0.18596844375133514,-0.10116907209157944,0.15887930989265442,-0.06226065754890442,0.042078614234924316,-0.053939398378133774,-0.09357450157403946,0.08803858608007431,-0.14746326208114624,0.009030062705278397,0.010237905196845531,4.639144171960652e-4,0.016790322959423065,0.001592645887285471,0.006435929331928492,-0.00583853293210268,4.4600581168197095e-4,-0.004182094242423773,-5.525026936084032e-4,0.006376792676746845,-4.455906673683785e-5,6.50337606202811e-4,-0.0021980165038257837,0.0013958048075437546,5.879251402802765e-4,0.001258729724213481,-3.7009650259278715e-4,3.2806137460283935e-4,2.6243977481499314e-4,-1.6266507736872882e-4,AM7182
0.04318961128592491,0.09423291683197021,-0.12845265865325928,-0.05088713392615318,0.10449247062206268,0.028068488463759422,-0.026333922520279884,-0.03523556888103485,0.17545752227306366,-0.12200255692005157,-0.05690501630306244,0.2811516225337982,0.09429088234901428,-0.004439518786966801,0.08174768835306168,-0.08922777324914932,0.5290499925613403,0.021187180653214455,-0.16770057380199432,0.1278170943260193,-0.047718193382024765,-0.07878029346466064,0.0024305973201990128,0.05607772246003151,0.02825482375919819,0.02688322216272354,-7.070377469062805e-4,-0.001447703572921455,-0.004732974339276552,0.001728057162836194,-0.0015299114165827632,8.743285434320569e-4,-0.0019608931615948677,0.0017712183762341738,-3.005457983817905e-4,-6.689713918603957e-4,-0.003384028095752001,-6.627140683121979e-4,0.001956816064193845,-0.0012774126371368766,0.00356875522993505,-0.002489834325388074,-0.0015268001006916165,8.325693197548389e-4,AM7188
0.038517460227012634,-0.08159782737493515,-0.03671190142631531,-0.05365627259016037,0.15921083092689514,0.01984059251844883,-0.18876373767852783,0.03227945417165756,-0.1854788362979889,-0.10264619439840317,0.09539240598678589,-0.18814334273338318,0.06617643684148788,0.0940667986869812,0.2096550166606903,-0.2547832429409027,0.25286865234375,0.059953901916742325,0.04757408797740936,-3.0741331283934414e-4,0.0957491472363472,-0.012554761953651905,0.12375911325216293,0.07670409977436066,0.08874581754207611,0.008616010658442974,-0.011094192042946815,-0.009437832050025463,0.0023546922020614147,0.0013629146851599216,3.3463083673268557e-4,0.004051193129271269,-0.0011663086479529738,8.745529339648783e-4,-0.0021308150608092546,0.003440860193222761,-4.536959168035537e-4,-0.002198444912210107,8.862047689035535e-4,0.002699473639950156,0.0024489511270076036,-6.774371722713113e-4,-0.0013644923456013203,0.0015741378301754594,AM7189
0.03585245460271835,0.1777699589729309,-0.09936640411615372,-0.017145417630672455,-0.026563052088022232,-0.01565835438668728,-0.10671138018369675,-0.030040722340345383,0.3255873918533325,-0.17203876376152039,-0.27956128120422363,-0.1958097517490387,0.15978319942951202,0.0241274144500494,-0.1587497889995575,-0.09205956757068634,0.23492783308029175,0.09124172478914261,-0.09996683895587921,0.05746423453092575,0.08842381834983826,0.14650322496891022,-0.13325293362140656,-0.035814374685287476,-0.07947340607643127,0.01873265951871872,5.881971446797252e-4,-2.612086245790124e-4,-0.007840354926884174,0.0010406801011413336,-0.003414665348827839,-0.0032637687399983406,0.0010304213501513004,0.0032819195184856653,-9.134211577475071e-4,1.7682799079921097e-4,-0.005236949771642685,0.001656974432989955,7.242867141030729e-4,-9.864114690572023e-4,-8.584434981457889e-4,-0.001275415881536901,-7.988014840520918e-4,0.0019613082986325026,AM7196
0.031336162239313126,0.04107412323355675,-0.12886442244052887,-0.15931808948516846,0.0725463405251503,0.053988561034202576,-0.28746187686920166,-0.16621901094913483,0.11292410641908646,-0.19560864567756653,-0.09380720555782318,0.2115498185157776,0.009208602830767632,-0.07372785359621048,0.03833777830004692,-0.2078680545091629,0.09008829295635223,-0.03840820863842964,-0.150076761841774,-0.04275684058666229,-0.01419120840728283,0.11693019419908524,-0.08635073155164719,-0.03419756516814232,-0.020068464800715446,4.4606823939830065e-4,0.002433636225759983,-0.0013182299444451928,-5.451767356134951e-4,-0.0026146043092012405,-0.0013705567689612508,-0.004003862384706736,6.012394442223012e-4,0.0034682066179811954,-8.425091073149815e-5,-6.158823962323368e-4,-0.0019383995095267892,0.0019886919762939215,6.141181220300496e-4,8.923303539631888e-5,-5.962553550489247e-4,1.8700216605793685e-4,-1.6370302182622254e-4,8.054578211158514e-4,AM7197
0.18751050531864166,0.0023304419592022896,0.03423033282160759,0.0710446760058403,0.200981006026268,-0.1315923035144806,-0.16263927519321442,0.22654739022254944,0.19180792570114136,-0.05771511793136597,0.1267508864402771,-0.15350233018398285,0.04772432893514633,0.23517607152462006,0.03083300217986107,0.08729609847068787,-0.19422703981399536,0.11894463002681732,-0.10921057313680649,-0.002635915530845523,-0.02753901295363903,0.008456824347376823,0.06258492916822433,0.08631289005279541,0.11669433861970901,-0.01287562120705843,-0.004347876645624638,-0.004228666890412569,0.008898528292775154,-0.0038322992622852325,-9.471043013036251e-4,9.78626892901957e-4,-0.0016101361252367496,0.0018344589043408632,-9.922169847413898e-4,0.002080183243378997,0.001571557018905878,-0.0028193953912705183,8.439502562396228e-4,0.0014797721523791552,9.743922273628414e-4,0.0011562493164092302,-9.571241680532694e-4,0.0013074546586722136,AM7203
0.036011118441820145,0.1752394586801529,0.040927138179540634,0.2525951564311981,0.16163155436515808,0.06986495852470398,-0.1829005628824234,0.11702362447977066,0.00871751643717289,-0.1334192156791687,-0.05183152109384537,0.23113754391670227,-0.0345279723405838,0.33118999004364014,-0.12185384333133698,-0.1026950478553772,0.03963503986597061,-0.14519229531288147,-0.1569303721189499,-0.05971987918019295,0.09276075661182404,0.15954741835594177,-0.07357420772314072,0.18496225774288177,0.02950279600918293,0.03364920616149902,0.007993611507117748,-0.005438307300209999,4.4910790165886283e-4,-0.010819080285727978,-0.0011396565241739154,-0.004206652753055096,0.002028699265792966,0.006998513825237751,-0.001283742138184607,0.005713398568332195,-0.004454624839127064,0.0010422493796795607,0.001114552840590477,0.0012942381436005235,0.0010496355826035142,-0.0011441379319876432,5.324906087480485e-4,0.0015277484199032187,AM7204
0.10024598240852356,-0.05933283641934395,-0.0027511664666235447,0.05051968991756439,0.22309692203998566,-0.006980931852012873,-0.1920628547668457,0.10997707396745682,-0.02758270688354969,-0.20077814161777496,0.0770205408334732,-0.19249136745929718,0.10338842868804932,0.15234661102294922,0.05962292104959488,-0.004096220713108778,0.12433134764432907,0.12207645177841187,-0.05852207541465759,-0.007698275614529848,0.02539106085896492,0.012119163759052753,-0.0028491062112152576,0.03889558091759682,0.1178741306066513,-0.014735586009919643,-3.170650452375412e-4,-0.006394024472683668,0.008843475952744484,-0.0018658562330529094,-0.0017835269682109356,8.38988518808037e-4,-0.0035732530523091555,0.004682437516748905,-0.002515683649107814,0.0025285487063229084,8.451798930764198e-5,-0.002547839656472206,0.0015177075983956456,0.001351773738861084,0.001614940701983869,9.671178995631635e-4,-0.0011532192584127188,0.0020837760530412197,AM7205
