PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,Donor
-0.029686706140637398,-0.30660516023635864,-0.23796650767326355,-0.17840370535850525,0.38531628251075745,0.5387003421783447,-0.51772141456604,-0.1266191601753235,-0.5262387990951538,-0.25286000967025757,0.8435686826705933,0.09865720570087433,0.9594992399215698,0.04719504341483116,-0.6380003094673157,-1.2908746004104614,0.743478000164032,0.2896573543548584,0.16417868435382843,0.12904803454875946,0.13244977593421936,AM7180
0.1997501403093338,-0.3056088387966156,0.19743533432483673,-0.11153610795736313,0.2389511913061142,-0.6873627305030823,-0.14707311987876892,0.9966245293617249,-0.09681843221187592,-1.6863588094711304,-0.789246678352356,-0.22337596118450165,0.4453943371772766,-0.03892730176448822,-0.06259417533874512,0.7707396149635315,0.4174976646900177,0.24633969366550446,-0.3758951723575592,0.031840261071920395,-0.2943505346775055,AM7181
0.07484636455774307,0.05042196437716484,-0.5208485126495361,-0.4606197476387024,0.12418363988399506,-0.42108210921287537,0.1680135279893875,0.07175774872303009,-0.22789913415908813,-0.6501947045326233,0.46243521571159363,1.2563754320144653,0.9775495529174805,-0.9120303988456726,-0.793030858039856,-0.4269251227378845,0.6550819873809814,-0.26586559414863586,0.11668968945741653,-0.1558275818824768,0.017879469320178032,AM7182
0.09393560141324997,0.29029518365859985,-0.4225955307483673,-0.2005917876958847,0.4451685845851898,0.13294047117233276,-0.13734279572963715,-0.170542374253273,0.8274660706520081,-0.5711876749992371,-0.2487856149673462,1.2506107091903687,0.4024667739868164,-0.04625246301293373,0.36182814836502075,-0.39376428723335266,2.156541109085083,0.07939978688955307,-0.5616355538368225,0.5908639430999756,-0.12641149759292603,AM7188
0.08367877453565598,-0.24835768342018127,-0.11970890313386917,-0.21096573770046234,0.6758506894111633,0.092881940305233,-0.8943840265274048,0.13826300203800201,-0.8944723010063171,-0.4690568447113037,0.4203498363494873,-0.8221950531005859,0.2732425630092621,0.4182734191417694,0.9355047345161438,-1.0420706272125244,1.0307238101959229,0.20961029827594757,0.23838450014591217,-0.12984251976013184,0.13204994797706604,AM7189
0.07842838764190674,0.5451104640960693,-0.3270929753780365,-0.0702274739742279,-0.11332713812589645,-0.06669332087039948,-0.5296887159347534,-0.14569540321826935,1.5511406660079956,-0.7761657238006592,-1.258927822113037,-0.8643441796302795,0.6970937252044678,0.1258782148361206,-0.6231480240821838,-0.37420880794525146,0.9764723181724548,0.3639183044433594,-0.43958213925361633,0.2259216606616974,0.640187680721283,AM7196
0.06782768666744232,0.12823201715946198,-0.42158204317092896,-0.6201284527778625,0.308929979801178,0.2581830620765686,-1.3818994760513306,-0.8004893064498901,0.5217771530151367,-0.8905543088912964,-0.4050457775592804,0.9223557114601135,0.05283334106206894,-0.3176163136959076,0.15335382521152496,-0.8902227878570557,0.358817458152771,-0.13910020887851715,-0.6410682797431946,-0.11403695493936539,0.13730913400650024,AM7197
0.40917593240737915,0.008401571772992611,0.11419184505939484,0.2646454870700836,0.8562685251235962,-0.6095020174980164,-0.7845917344093323,1.0774074792861938,0.8853576183319092,-0.2678830325603485,0.5717895030975342,-0.6691797971725464,0.18053288757801056,1.0217158794403076,0.1531103402376175,0.36739152669906616,-0.7654229998588562,0.5283926129341125,-0.4186261296272278,-0.043777208775281906,-0.2336532473564148,AM7203
0.0799466148018837,0.537246584892273,0.13466708362102509,0.9736390113830566,0.6793872117996216,0.3224535584449768,-0.8791892528533936,0.5712926387786865,0.016352664679288864,-0.6265190243721008,-0.2325480729341507,1.0212748050689697,-0.15176807343959808,1.4033734798431396,-0.5157431960105896,-0.41259753704071045,0.15647219121456146,-0.57618248462677,-0.753038227558136,-0.285536527633667,0.5481088161468506,AM7204
0.2187136560678482,-0.17976625263690948,-0.00785908754914999,0.18908703327178955,0.9485068321228027,-0.03464428335428238,-0.9213433265686035,0.510563313961029,-0.15052790939807892,-0.9274740219116211,0.34132158756256104,-0.8505743741989136,0.4362337589263916,0.6636965274810791,0.2996968626976013,0.0020744921639561653,0.526349663734436,0.5076785087585449,-0.2197725921869278,-0.05613426864147186,0.07571282237768173,AM7205
0.45695364475250244,0.1615592986345291,0.3994046747684479,-0.5749145150184631,-0.32404667139053345,0.5585734248161316,0.018907301127910614,-0.49779248237609863,-1.4034020900726318,0.7106134295463562,0.46478086709976196,-1.9947880506515503,0.722773015499115,1.171507477760315,-1.185056209564209,0.21968890726566315,0.39935898780822754,-0.4007226824760437,-0.13111674785614014,0.6101185083389282,0.4985881447792053,AM7208
0.51639324426651,0.2838316857814789,0.33698904514312744,-0.5735514760017395,0.5638361573219299,1.266113519668579,0.4573002755641937,-0.29620546102523804,-1.6475021839141846,0.8084309101104736,-0.2311982363462448,-1.2459553480148315,0.0801803395152092,0.8199653625488281,-0.09125906229019165,0.18065913021564484,0.9042841196060181,-0.6442003846168518,-0.1258956491947174,0.6089619398117065,0.7591511607170105,AM7209
0.5231043696403503,0.16729433834552765,0.7112330198287964,-0.3412158787250519,0.2197975218296051,1.2499275207519531,0.6440260410308838,0.08953927457332611,0.10093183070421219,1.2018439769744873,-0.5967398881912231,0.419636994600296,-0.5752555727958679,0.20048390328884125,-0.38938701152801514,0.09418429434299469,-0.41804805397987366,0.21589374542236328,-0.31237149238586426,-0.05299483239650726,-0.3248651921749115,AM7211
0.6448402404785156,0.22711363434791565,0.7377001047134399,-0.3840331733226776,-0.20482689142227173,0.7540857195854187,0.28934478759765625,-0.2555159628391266,0.47190889716148376,0.8016329407691956,-0.19392237067222595,0.8490718007087708,-0.9700739979743958,-0.16217750310897827,0.2421371191740036,0.21632464230060577,-0.3658066391944885,0.22039535641670227,-0.1399974822998047,-0.663116455078125,-0.39527350664138794,AM7213
0.3760153651237488,-0.07100291550159454,0.8328176736831665,-0.6816224455833435,-1.2986109256744385,-0.3663803040981293,0.9172174334526062,0.002068047411739826,0.7966915965080261,1.6695051193237305,0.13313904404640198,0.2636546194553375,0.5637094974517822,-1.1129522323608398,-0.3652198016643524,-0.6526433229446411,-0.5136956572532654,-0.2592031955718994,0.45494136214256287,0.03385618329048157,-0.0012138774618506432,AM7214
0.6535268425941467,0.2989982068538666,0.7676648497581482,-0.5909421443939209,-0.32749202847480774,-0.024346182122826576,0.6292722225189209,0.1198168620467186,0.8570289611816406,1.0099467039108276,0.14589571952819824,0.8178819417953491,-0.5968519449234009,0.19721685349941254,0.2279769331216812,-0.7505132555961609,-0.4444924294948578,0.031472284346818924,0.005934324115514755,-0.4212123453617096,-0.3797628581523895,AM7215
0.5992553234100342,0.2186984270811081,0.6117556691169739,-0.5612536072731018,-0.8737122416496277,-0.22197657823562622,0.7300306558609009,-0.7079261541366577,-0.12324582040309906,0.4574175179004669,-0.8569762706756592,-0.041099078953266144,-0.5126160383224487,0.5704432725906372,-0.27717897295951843,0.11928211897611618,-0.3951115906238556,-0.5419918894767761,-0.23079054057598114,-0.2252674698829651,0.14031089842319489,AM7216
-0.2081981897354126,0.371193528175354,0.1992761194705963,0.18939144909381866,-0.10641095787286758,0.15715809166431427,0.1065203994512558,1.3947148323059082,-0.4011080861091614,-0.7688913941383362,-0.10754048824310303,0.31689178943634033,-0.6206231713294983,0.05283142998814583,0.4085545241832733,-1.3478245735168457,-0.002428179606795311,-0.33428680896759033,0.06840166449546814,0.5699916481971741,-0.13260409235954285,AM7221
0.0849449411034584,0.518267810344696,-0.21075212955474854,0.9410728812217712,-0.7724443674087524,-0.40890687704086304,-1.2319706678390503,-0.040800511837005615,1.4557433128356934,-0.3684602975845337,-0.18415549397468567,-0.4762909412384033,-0.07798335701227188,0.001832205569371581,1.8041222095489502,-0.6315934658050537,-1.2619907855987549,-0.950361430644989,1.0964553356170654,0.18995113670825958,0.7872121334075928,AM7223
0.1643332690000534,0.345429390668869,-0.5845430493354797,0.2701936960220337,-0.40185657143592834,-0.46356233954429626,-0.9795774221420288,-0.7015367746353149,1.6925398111343384,0.49595242738723755,-1.2939016819000244,-0.30657556653022766,0.320940226316452,0.34034502506256104,0.8985891342163086,0.06701349467039108,0.004393141716718674,-1.2268824577331543,0.0989869087934494,0.8297801613807678,1.4772169589996338,AM7224
0.0919572040438652,0.4364260137081146,0.049190688878297806,1.1022968292236328,-0.17134876549243927,-0.4311297535896301,-1.5220423936843872,0.12605297565460205,0.3373062014579773,0.7486876249313354,-0.3484637141227722,0.6169984936714172,-1.0627617835998535,-0.7992273569107056,1.7245821952819824,0.1161135658621788,0.5794649124145508,-0.6456794738769531,-0.18595382571220398,0.15576216578483582,0.6472848057746887,AM7226
-0.050314147025346756,0.42394712567329407,-0.07509257644414902,0.8711210489273071,-0.08223985880613327,-0.5408497452735901,1.0003026723861694,1.4783991575241089,0.24223676323890686,0.18635137379169464,1.4252170324325562,-0.2576424181461334,0.5587658882141113,1.3277416229248047,-1.349907398223877,-1.3882298469543457,-1.5978012084960938,-1.3395830392837524,-0.5436273217201233,0.07238143682479858,0.3714427649974823,AM7228
0.044989343732595444,0.2866889238357544,-0.45438292622566223,-0.023349953815340996,0.3622203469276428,-0.4825684726238251,1.8569490909576416,1.108712911605835,0.5332390069961548,0.37222880125045776,-0.2484533190727234,-0.1255592703819275,0.12826117873191833,-0.6347202062606812,0.4028804898262024,-0.017777279019355774,0.539614737033844,0.0548924021422863,0.22964432835578918,0.5071836709976196,-0.2506796419620514,AM7229
0.012992264702916145,0.44372475147247314,-0.030579879879951477,0.8230158090591431,0.10913688689470291,-0.8703122735023499,1.3860255479812622,1.542665719985962,-0.6614184379577637,0.6648972034454346,0.8145661950111389,-0.05611519515514374,-0.5017156004905701,-0.15553323924541473,-0.8033681511878967,-0.4671770930290222,0.06852588802576065,-0.12970289587974548,-0.9870577454566956,-0.004012326244264841,0.15296214818954468,AM7230
