PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,Donor
0.7253111600875854,-0.047096990048885345,-0.15147507190704346,-0.14624828100204468,-0.1770898997783661,0.29935482144355774,0.4194430112838745,0.552213728427887,-0.9428770542144775,-0.10689321905374527,0.1850452870130539,1.2026991844177246,0.0812249556183815,0.3162102699279785,0.6016987562179565,-0.03177018091082573,-0.5595927238464355,-0.49537187814712524,0.6581282019615173,-0.19953975081443787,AM7208
0.6994597315788269,0.005533258896321058,0.07743118703365326,-0.12275297939777374,-0.42587515711784363,0.011024664156138897,0.03750360757112503,0.9678806662559509,-1.1254109144210815,0.16273093223571777,-0.12196860462427139,1.4111403226852417,0.3156830370426178,0.5606255531311035,1.1461186408996582,0.37767645716667175,0.5457194447517395,-0.388538122177124,1.5191597938537598,-0.031909823417663574,AM7209
0.8704893589019775,-0.12060615420341492,-0.09480218589305878,-0.1470687985420227,0.05487770214676857,0.45417580008506775,0.34788185358047485,0.2510526478290558,-0.053393252193927765,-0.34630998969078064,0.4144694209098816,0.6031268239021301,-0.41940969228744507,0.40678220987319946,0.2644195258617401,0.3884722888469696,-0.5794708132743835,0.0715530663728714,-0.3150422275066376,-0.3824601471424103,AM7211
0.8412825465202332,-0.14631763100624084,0.07255437970161438,0.15810652077198029,-0.5296531915664673,-0.5206106901168823,0.9410402178764343,0.22801612317562103,-0.5257315635681152,0.3326677978038788,0.46137529611587524,-0.8078565001487732,0.34240013360977173,-0.07869569212198257,-0.7785711288452148,0.4643237590789795,0.1958436369895935,0.04238852858543396,-0.6695996522903442,0.09094328433275223,AM7213
0.6654295921325684,-0.30061307549476624,-0.7817181348800659,-0.09139017015695572,9.87689709290862e-4,-0.5658395290374756,1.1801708936691284,-0.005265580490231514,0.733946681022644,0.3654785454273224,0.9054984450340271,-0.7158800363540649,-0.20858362317085266,-0.5766599774360657,-0.6400682926177979,0.0323902852833271,-0.3216920495033264,-0.9490369558334351,-0.741207480430603,-0.16264651715755463,AM7214
0.8820246458053589,-0.23576441407203674,-0.1214049905538559,-0.06458228826522827,0.17608070373535156,-0.6084453463554382,0.6294643878936768,0.13771739602088928,-0.28114596009254456,0.14376485347747803,0.3505387008190155,-0.40676096081733704,-0.26871949434280396,0.3969535827636719,0.48977720737457275,0.6565546989440918,-0.2792007029056549,0.1827806830406189,-0.5441685318946838,0.037516795098781586,AM7215
0.7459121346473694,-0.10874911397695541,-0.13633154332637787,-0.06721958518028259,-0.5649909973144531,0.48540887236595154,0.7069286108016968,0.5728091597557068,-0.14679446816444397,-0.05516607686877251,0.26638004183769226,-0.31100791692733765,0.2847050130367279,0.3684684932231903,0.37836650013923645,0.187508687376976,-0.7564088106155396,0.006777708884328604,-0.20408156514167786,0.10363519191741943,AM7216
-0.1234952062368393,-0.35762232542037964,0.01984146237373352,-0.11203446239233017,-0.07189150154590607,-1.0958644151687622,-0.6721276640892029,-0.5930735468864441,0.07498137652873993,-0.4336070120334625,-0.18761292099952698,-0.03959238901734352,0.1173982098698616,0.33577293157577515,-0.621763288974762,-0.13077735900878906,0.021287880837917328,-0.24594946205615997,0.5157606601715088,0.26907724142074585,AM7221
-0.10781785100698471,-0.3598671555519104,-0.08133532106876373,-0.2464059293270111,-0.05312446877360344,-1.1434177160263062,-0.5786064267158508,-0.9123561978340149,0.8036642670631409,-0.02791876532137394,-0.5742190480232239,-0.4744762182235718,-0.09840700775384903,0.29446709156036377,-0.18037164211273193,-0.7484430074691772,0.3037029504776001,-0.26673126220703125,0.17092345654964447,-0.01954852230846882,AM7223
0.05961946025490761,-0.3926410377025604,-0.028801454231142998,0.3300738036632538,0.34430110454559326,0.45529600977897644,-0.29147017002105713,-1.512829303741455,0.7510822415351868,1.1003726720809937,0.3824130892753601,-0.8114045262336731,0.011924901977181435,-0.8256198167800903,1.0146231651306152,-0.5834806561470032,-0.14935486018657684,0.18246211111545563,1.5886183977127075,-0.18457555770874023,AM7224
0.059672627598047256,0.12454355508089066,0.34047892689704895,-0.4740685522556305,0.19699963927268982,-0.29908275604248047,0.5856112837791443,-0.3506227731704712,0.6525538563728333,0.37816718220710754,0.05860990285873413,-0.11891145259141922,0.6716642379760742,-1.1181306838989258,-0.1696365773677826,-0.18298131227493286,0.8316991329193115,0.7393282055854797,0.40426144003868103,0.3465466797351837,AM7226
0.10166306793689728,-0.3549242615699768,0.5005972385406494,0.5896263718605042,0.4754734933376312,-0.31961435079574585,-0.5650246739387512,-1.038322925567627,0.5584767460823059,1.9975531101226807,-0.09834343940019608,-0.27573832869529724,0.596659243106842,-0.4392017126083374,1.4962366819381714,-0.7001878023147583,-0.9762101769447327,-0.3491925001144409,0.07253188639879227,-0.38784828782081604,AM7228
0.04857845976948738,0.2741139233112335,0.7406095266342163,-0.3064022958278656,0.1664116531610489,-0.5581739544868469,-0.00852187816053629,0.40283480286598206,0.21736866235733032,-0.09977589547634125,1.1775336265563965,-0.26144924759864807,0.02253551594913006,-0.28064969182014465,0.24830661714076996,-0.1486278623342514,0.4404250383377075,0.2742752134799957,0.027263721451163292,0.3942808210849762,AM7229
0.28633320331573486,0.16369663178920746,0.6421006917953491,-0.4428485929965973,0.5850885510444641,-0.7547880411148071,-0.06521845608949661,-0.13109828531742096,0.4647449851036072,0.5732566118240356,-0.3954658508300781,-0.6685355305671692,0.6670142412185669,-0.5674797892570496,-0.3820854723453522,-0.47011247277259827,0.10253409296274185,-0.07950549572706223,0.28087830543518066,0.32787415385246277,AM7230
-0.02675262652337551,-0.18930619955062866,0.5820178985595703,0.677230715751648,0.1261172592639923,-0.2148459106683731,-0.6417943835258484,-0.2370227575302124,-0.672182559967041,2.334184169769287,-1.1974905729293823,-0.48431432247161865,1.3692644834518433,-0.5314359664916992,0.6734960675239563,-0.8586986660957336,0.5471713542938232,0.7797941565513611,-0.7091038227081299,0.11837588995695114,AM7236
0.0104056466370821,0.08568540960550308,0.4207219183444977,-0.18852843344211578,-0.00978624913841486,-0.3534018099308014,0.7897440195083618,-0.49075576663017273,0.05503455922007561,0.8361895084381104,-0.4531119763851166,-0.23844371736049652,1.9375296831130981,-0.4351873993873596,-0.32325103878974915,0.2755465507507324,0.23910239338874817,-1.2062245607376099,0.3478342294692993,0.005378554575145245,AM7237
0.15677712857723236,0.2657894492149353,-0.19455170631408691,-0.18494506180286407,0.8021095991134644,-0.7840213179588318,-1.1079076528549194,-0.6173123121261597,0.07930002361536026,0.4567537307739258,-0.5599393248558044,0.23168613016605377,-0.8026516437530518,-0.0011649101506918669,0.5064148306846619,0.07347794622182846,0.6789852380752563,0.06855880469083786,-0.16561612486839294,0.12786392867565155,AM7241
0.23925340175628662,0.26412948966026306,-0.3042137920856476,-0.1455245167016983,0.7314814329147339,0.566658079624176,-0.7597970962524414,-0.9912473559379578,0.23809027671813965,-0.7452057003974915,-0.6684401035308838,0.3688216507434845,-0.08476432412862778,-0.5523117780685425,0.4756023585796356,-0.16530422866344452,0.2766907215118408,-0.21559305489063263,-0.4580762982368469,-0.052281372249126434,AM7242
0.046826012432575226,-0.4377390146255493,0.14838272333145142,-0.03060673363506794,0.10496892780065536,1.1022913455963135,-0.10565677285194397,-1.3976315259933472,-0.28712335228919983,-0.6907312273979187,0.44512563943862915,-0.34338444471359253,-0.3404519557952881,-1.5607068538665771,-0.24278785288333893,-0.28860190510749817,1.0386497974395752,-0.30971357226371765,-0.5222286581993103,0.6592376828193665,AM7243
0.1723129004240036,0.3920852541923523,0.23280881345272064,-0.3712546229362488,0.5491959452629089,0.48308300971984863,-0.4529699981212616,-0.24219226837158203,0.4002293050289154,0.4943043887615204,-0.6417765617370605,-0.4729657471179962,-0.4341733753681183,0.20555086433887482,-0.5366690158843994,-1.2873408794403076,0.1833866387605667,0.29433441162109375,-0.3195188641548157,0.12487637251615524,AM7255
0.24250642955303192,0.24958279728889465,-0.23800574243068695,0.08396445959806442,0.5754575729370117,0.6613703370094299,-0.37308743596076965,-1.3771578073501587,0.2830044627189636,-0.9037501811981201,-1.0100185871124268,0.7421204447746277,-0.11654388904571533,-0.07030615955591202,0.5479902625083923,-0.003321412019431591,0.28205448389053345,0.22158028185367584,-0.1614084541797638,0.08802637457847595,AM7256
-0.14954009652137756,-0.4665314257144928,-0.25445738434791565,-0.35046884417533875,0.1674867570400238,-0.23667548596858978,-0.5114501714706421,-0.19620871543884277,0.3334161639213562,-1.7075618505477905,1.1380633115768433,-0.5528519749641418,-0.2588455379009247,0.39074426889419556,-0.939461886882782,-0.6246813535690308,-0.18724478781223297,-0.9499016404151917,-0.2072729766368866,-1.2799475193023682,AM7260
0.09243674576282501,-0.2852516174316406,0.050482504069805145,0.3367057740688324,1.1515169143676758,1.3972835540771484,-0.37951532006263733,1.2052017450332642,2.158956527709961,-0.4807415008544922,-0.4890715479850769,0.14391092956066132,0.576272189617157,2.785640239715576,-1.4913753271102905,-0.36661064624786377,0.9650532603263855,0.44359758496284485,0.44881612062454224,-0.26975950598716736,AM7261
0.014631460420787334,-0.23671986162662506,0.3669741451740265,-0.23696884512901306,-0.32134607434272766,-0.16074632108211517,-0.45317068696022034,-0.30545774102211,0.29639914631843567,-0.8905705213546753,-0.5179211497306824,-0.5236503481864929,0.058192119002342224,1.9900379180908203,-0.41067153215408325,0.2683833837509155,1.209182620048523,0.4365696609020233,-0.23591531813144684,0.1912524253129959,AM7266
-0.042533185333013535,-0.24689361453056335,0.31989529728889465,-0.12690670788288116,-0.6114149689674377,-0.15919895470142365,-0.671977162361145,-0.22925813496112823,0.8627353310585022,-0.40385761857032776,-0.7796189188957214,-0.008910291828215122,0.3463754653930664,1.2245665788650513,-0.6191567182540894,-1.1389843225479126,-0.5648542642593384,-1.3787288665771484,0.3291453719139099,-0.834976315498352,AM7269
-0.02592974528670311,-0.4277498722076416,-0.027849605306982994,0.3203522264957428,0.22448813915252686,-0.1786053478717804,-0.6766220927238464,-0.6029778718948364,-0.8727073073387146,0.40374115109443665,1.0410507917404175,-0.7556195855140686,0.3481387197971344,0.016866829246282578,0.07934246212244034,-0.05936018377542496,1.200414776802063,0.40344610810279846,0.4590591788291931,-1.001601219177246,AM7270
0.132096067070961,0.29240086674690247,0.4727145731449127,-0.2401265799999237,1.0740768909454346,-0.4931569993495941,0.16623066365718842,-0.40776327252388,-1.231813669204712,0.3069312572479248,-0.21397832036018372,-0.7423421144485474,-1.1341642141342163,0.5158767104148865,-0.597118079662323,-0.2769513428211212,-0.09286751598119736,0.7387551069259644,-0.47415101528167725,-0.19075706601142883,AM7272
0.01371299009770155,0.3821922838687897,0.4715881645679474,-0.20220091938972473,0.5092338919639587,0.4394075572490692,1.3727877140045166,-0.7661023139953613,-1.2258895635604858,-0.2302258163690567,0.5500602722167969,-0.6183617115020752,-0.6314637064933777,1.205704927444458,0.1674651801586151,-1.280370831489563,0.5371333360671997,0.13410964608192444,0.22146493196487427,-0.5988526940345764,AM7273
0.037943847477436066,-0.13863614201545715,0.271818071603775,0.713553786277771,0.5206595659255981,0.3704737722873688,-0.21901334822177887,1.8695521354675293,1.3634278774261475,-1.5581169128417969,-0.9415488839149475,-1.2994672060012817,-0.5971289873123169,-1.0664381980895996,0.4782336950302124,-1.323286771774292,0.49661213159561157,-0.43429505825042725,-0.915185272693634,-1.9936673641204834,AM7277
-0.05672779306769371,-0.3070664703845978,0.6421405673027039,0.5178738236427307,-0.3007403612136841,-0.24637669324874878,-0.7507016658782959,-0.4182918965816498,0.3775928318500519,0.4367143213748932,-0.0704091414809227,0.17216423153877258,-1.0618711709976196,0.10753725469112396,0.9532808065414429,0.83512115478515625,-1.1281791925430298,-0.3286219537258148,-0.35356464982032776,-0.03679809346795082,AM7278
-0.18369992077350616,-0.2665160596370697,0.14748018980026245,1.001783847808838,0.4238264858722687,0.1349603831768036,0.6870706081390381,1.009229063987732,1.2423958778381348,0.6411066055297852,1.0814663171768188,1.692125916481018,-1.1267603635787964,0.6527659296989441,-0.895862340927124,-0.02357344515621662,0.01213910710066557,0.17614063620567322,-0.13055169582366943,0.46519795060157776,AM7280
-0.2459949105978012,-0.183157280087471,-0.10161451995372772,0.7854877710342407,0.8913810849189758,-0.4782203137874603,0.7339231967926025,2.4943535327911377,-1.500978708267212,-1.8454413414001465,-1.2445777654647827,-1.1851484775543213,0.9354586601257324,0.32981789112091064,2.380218029022217,-0.2888329029083252,1.4382426738739014,-0.9946697354316711,-0.5249448418617249,1.6073428392410278,AM7283
-0.19952024519443512,0.3718476891517639,0.6699543595314026,-0.30017489194869995,0.02106897532939911,-0.2053970992565155,0.3542419970035553,0.9540222883224487,-1.1272095441818237,-0.635321319103241,1.147899866104126,0.6362941265106201,0.2371039092540741,-0.10051246732473373,1.0862541198730469,-0.5293856859207153,0.10166950523853302,0.6498613357543945,-0.5335806608200073,0.4381355941295624,AM7284
0.04680461063981056,0.4936123192310333,0.389365553855896,0.5235563516616821,-0.4839487075805664,0.5737643837928772,-0.5985855460166931,0.12069424241781235,-0.9913648366928101,-1.4131673574447632,1.1121896505355835,1.7136129140853882,0.21996203064918518,-0.21935467422008514,-0.11923660337924957,-0.04286869615316391,0.6175532341003418,-0.7316252589225769,-1.4621660709381104,-0.9601637721061707,AM7285
-0.014147135429084301,-0.3423216938972473,-0.11268597096204758,0.6941859126091003,1.3916274309158325,-0.42952898144721985,0.20175158977508545,0.6309587359428406,0.16680097579956055,0.28731468319892883,0.6614174842834473,0.49338454008102417,0.7755598425865173,0.6701418161392212,-1.5463749170303345,0.9368261694908142,-0.5315070152282715,-0.06201929971575737,0.8483942151069641,0.29803696274757385,AM7294
-0.0345953144133091,0.04209505394101143,0.46303558349609375,0.9477601051330566,0.10409915447235107,0.28516897559165955,1.242514967918396,1.2507765293121338,-0.036748338490724564,-1.21064293384552,-2.8251287937164307,-2.28766131401062,-2.0588185787200928,-2.1029834747314453,-0.3539391756057739,1.9738013744354248,-0.0952279269695282,-0.11589640378952026,1.2782632112503052,-0.4525282382965088,AM7295
-0.3073694109916687,-0.4318457841873169,0.1271258443593979,0.264321893453598,-0.4228256344795227,0.1002681702375412,-0.1868225634098053,-0.3978051245212555,-0.8140173554420471,-1.2332851886749268,2.5333056449890137,0.3499448299407959,-1.024395227432251,-1.6570868492126465,-0.14871105551719666,0.0839221179485321,0.22761613130569458,-0.6694132685661316,0.2097262740135193,0.26067808270454407,AM7302
-0.19479793310165405,0.021872613579034805,0.5403844118118286,-0.22982332110404968,-0.5963152050971985,-0.5441264510154724,0.25330933928489685,0.7309504151344299,0.7969236373901367,-0.4337675869464874,0.160566508769989,1.119061827659607,0.37323659658432007,-1.165055513381958,-0.7379832863807678,0.02723522298038006,-0.2182719111442566,1.6676656007766724,0.4278574287891388,-0.7612394690513611,AM7303
-0.1355670988559723,0.2344958782196045,0.633230447769165,-0.4003218710422516,-0.15512493252754211,0.12153114378452301,0.02243778668344021,1.0932682752609253,0.5811468958854675,-0.8822756409645081,1.276383638381958,0.8308039903640747,0.23986192047595978,-1.1918714046478271,0.8940755128860474,-1.072762370109558,-1.4460999965667725,0.7288228273391724,0.8012667298316956,0.038909055292606354,AM7304
0.07279954850673676,-0.22543393075466156,0.15360619127750397,-0.71523284912109375,0.9170113801956177,-0.02155538834631443,-0.18557889759540558,-0.7583814263343811,-0.4634731113910675,-0.8518428206443787,-1.4525022506713867,-0.08894509077072144,1.4951003789901733,-0.9249836206436157,-0.977470338344574,-0.25603199005126953,-1.222173810005188,0.17363247275352478,-1.0199722051620483,-0.0856274664402008,AM7312
-0.21342027187347412,-0.22970375418663025,-0.12499996274709702,0.9298225045204163,1.0648562908172607,-1.234115481376648,0.706494927406311,1.362166404724121,-0.5335519313812256,0.2764444351196289,-0.4450201392173767,1.2343391180038452,0.06559981405735016,-0.3780895471572876,-0.6236958503723145,0.05377654358744621,-1.3369404077529907,-0.17057351768016815,-0.07105027139186859,-0.286907821893692,AM7313
-0.16949650645256042,-0.2147080898284912,0.05021878704428673,0.8967465162277222,0.5512166619300842,1.2975536584854126,1.2634239196777344,-0.3464955985546112,0.9157764315605164,1.185157060623169,0.4131729006767273,1.8982232809066772,-0.13598670065402985,0.045486968010663986,-1.334368109703064,-0.19066226482391357,1.5034254789352417,-0.09283263236284256,-0.47889000177383423,0.6701869964599609,AM7318
0.009904618375003338,0.44214150309562683,-0.2915570139884949,0.5498281717300415,-0.17201727628707886,0.5673424005508423,0.7877107262611389,-1.557856559753418,-0.5987092852592468,-0.41252651810646057,-1.1080816984176636,0.6173681616783142,0.6419870257377625,-0.0965038314461708,0.11910977959632874,-0.013600898906588554,-0.05929892510175705,0.22852270305156708,0.729464590549469,-0.20953911542892456,AM7319
-0.07861413806676865,-0.41463524103164673,-0.2990463078022003,0.34602779150009155,1.8347878456115723,0.4569835364818573,0.20627181231975555,0.03059503063559532,-0.15983597934246063,0.3726145327091217,-0.020479070022702217,0.9716805219650269,1.246774435043335,0.19122439622879028,-0.07847342640161514,0.2758888304233551,-1.5263296365737915,0.42643603682518005,0.16660287976264954,0.5860634446144104,AM7320
-0.304741770029068,-0.4143608510494232,-0.3372689187526703,0.5537839531898499,0.5432393550872803,0.5237186551094055,0.4479811489582062,-1.055662751197815,-0.8748536705970764,0.6678488254547119,1.3330326080322266,0.09102138131856918,-1.4430515766143799,0.09575161337852478,1.2030503749847412,0.18519890308380127,-0.6384546160697937,0.8444157242774963,0.27901551127433777,-0.4650094509124756,AM7321
-0.12940558791160583,0.41113948822021484,0.06140799820423126,-0.416418194770813,0.09989829361438751,1.1582404375076294,-0.22669854760169983,0.9079388976097107,-0.03730044141411781,0.3582472503185272,0.6904293894767761,-0.9045038223266602,0.4007483124732971,0.5396977663040161,-0.0592571459710598,0.34538865089416504,-1.1923424005508423,-0.5773435831069946,-0.44493427872657776,0.1758132427930832,AM7323
-0.11411161720752716,0.13894440233707428,0.3422865867614746,-0.17285525798797607,-0.5637421011924744,0.5017960667610168,0.9472986459732056,-0.07364089787006378,-0.04704718664288521,0.8808689117431641,-0.9280819892883301,-0.002631046576425433,1.8331280946731567,-0.2720293700695038,-0.552273154258728,-0.1134674921631813,-0.12736237049102783,-1.1782490015029907,-0.20902228355407715,0.24475398659706116,AM7325
-0.23660194873809814,0.15768881142139435,0.048514727503061295,-0.5737720131874084,0.7132733464241028,-0.5293681621551514,1.1308996677398682,-0.3084256947040558,-0.7628920078277588,0.11344799399375916,0.4072093069553375,0.4008185863494873,0.5007769465446472,0.1611355096101761,0.28361815214157104,1.0695457458496094,0.8425792455673218,0.764436662197113,0.4717523753643036,-0.6536706686019897,AM7327
-0.2213554084300995,0.46550315618515015,-0.10833890736103058,-0.1645413339138031,-0.4111289381980896,0.1402122676372528,-0.4464678466320038,1.045372486114502,-0.7327486276626587,1.3605554103851318,0.07511299848556519,-1.018841028213501,0.22546407580375671,0.3887062072753906,-1.3360638618469238,0.6262518167495728,0.10355956852436066,0.3659309148788452,0.31769344210624695,0.05175451189279556,AM7328
-0.10774295777082443,0.4297311007976532,-0.2731092572212219,0.2023916244506836,-0.6916171908378601,0.242606058716774,-1.4266232252120972,0.9722132682800293,-0.4559968113899231,-0.0847495049238205,-0.12566615641117096,0.45871269702911377,1.1612348556518555,0.10215846449136734,-0.0011999572161585093,1.1448609828948975,0.48893603682518005,0.5348610281944275,0.32874512672424316,0.005940432660281658,AM7329
-0.2740646004676819,-0.21944688260555267,0.33574405312538147,0.34877246618270874,-0.4473673701286316,0.5942344069480896,0.10516783595085144,-0.8203424215316772,-1.8954576253890991,0.5054717063903809,0.49970710277557373,-1.0830057859420776,0.7643036246299744,1.209358811378479,0.3907060921192169,1.2919361591339111,-0.8636579513549805,-0.15089298784732819,0.7747719287872314,-0.9582873582839966,AM7332
-0.2294653058052063,0.4337615370750427,-0.40096279978752136,-0.10437535494565964,0.18941856920719147,0.25512048602104187,0.39242681860923767,-0.15855009853839874,-0.9022774696350098,0.7585779428482056,0.4102282226085663,-0.7395017147064209,-0.5986424684524536,-0.42102205753326416,-1.636215090751648,0.44081658124923706,-0.4237651526927948,-0.3120841979980469,-0.16835327446460724,-0.13442964851856232,AM7333
-0.014100484549999237,0.5157281160354614,-0.20431068539619446,0.4089944660663605,-0.5440958142280579,0.5974141359329224,-0.4867580533027649,-0.25778406858444214,-1.1624022722244263,-0.48679837584495544,-0.3463576138019562,0.4242795705795288,1.2887200117111206,0.20699894428253174,-0.737882137298584,0.9676809310913086,0.6762765645980835,0.34800663590431213,0.07517621666193008,-0.8872573971748352,AM7334
-0.2805408537387848,-0.21733854711055756,-0.3091905415058136,-0.553462564945221,0.24955612421035767,-0.7816675305366516,0.20050692558288574,-0.11382262408733368,0.38205796480178833,-0.5794170498847961,-0.1157703548669815,0.10945246368646622,0.2007260024547577,-0.08205840736627579,0.40576791763305664,1.2423672676086426,0.09785403311252594,-0.36559855937957764,-0.2524191737174988,-0.807316780090332,AM7336
-0.2662873864173889,-0.05916329473257065,-0.42109137773513794,-0.7041485905647278,0.31296026706695557,-0.6801164150238037,0.8134870529174805,-0.23376496136188507,0.6380228400230408,0.19869592785835266,0.4343849718570709,0.08317705988883972,0.1971897929906845,-0.24195678532123566,0.8423144221305847,0.7870284914970398,0.2905344069004059,-0.21340352296829224,-0.28859850764274597,-0.6892843842506409,AM7337
-0.13549311459064484,0.4588139057159424,0.038925278931856155,-0.06624844670295715,0.09388720244169235,-0.4367403984069824,-0.15253539383411407,0.28466179966926575,-1.0543935298919678,1.342263102531433,-0.034237153828144073,-0.04303992539644241,-0.9397810697555542,-0.507235586643219,-0.41323521733283997,0.6649765372276306,-0.07241525501012802,-1.111552357673645,-1.3893903493881226,0.18937860429286957,AM7343
-0.2890346646308899,0.020499328151345253,-0.25300315022468567,-0.6296641230583191,0.05001141503453255,-0.42265135049819946,0.8552015423774719,0.553997278213501,0.3323444724082947,0.10654404014348984,0.35047978162765503,0.45064160227775574,1.0538749694824219,-0.8200246691703796,-0.32665103673934937,0.818848729133606,0.5940266251564026,-0.35047048330307007,-0.3136572241783142,0.016350723803043365,AM7344
-0.015927230939269066,-0.41444259881973267,0.25972896814346313,-0.24060064554214478,-0.6701578497886658,1.258798360824585,-1.7206535339355469,0.24872149527072906,-0.3855530917644501,-0.22963903844356537,0.673534095287323,-1.3488119840621948,1.2119516134262085,0.20767205953598022,-0.07963275164365768,1.6961939334869385,0.6604323983192444,-0.6489689350128174,-0.40325862169265747,0.4883677065372467,AM7345
-0.13069966435432434,-0.2208750993013382,0.12876762449741364,0.4539468586444855,-0.11151674389839172,1.586136817932129,-0.798642098903656,0.5012346506118774,0.43789297342300415,1.4851173162460327,0.7936752438545227,-0.2819741666316986,1.3500018119812012,-0.6994067430496216,0.9505922198295593,0.16938060522079468,-0.41730383038520813,0.26977404952049255,-1.2168766260147095,-0.872783899307251,AM7346
-0.05543306842446327,0.41929423809051514,-0.30815351009368896,-0.3547070622444153,0.44323042035102844,1.1130062341690063,-0.28019624948501587,-0.30737414956092834,0.21510820090770721,0.17728671431541443,-0.4209057688713074,-0.7772136330604553,-1.0084662437438965,0.0697171688079834,0.007036963012069464,0.5277891755104065,-0.30947449803352356,0.08698040246963501,-0.14849108457565308,0.5450761914253235,AM7353
-0.2874755859375,0.137690469622612,-0.5269942879676819,-0.6560178995132446,0.4129536747932434,-0.04886985197663307,0.24977873265743256,0.40133175253868103,0.5974911451339722,0.5061483979225159,0.2586662173271179,-0.5655961632728577,-0.28079909086227417,0.8245041370391846,1.0885899066925049,0.23297759890556335,0.17124319076538086,0.036547333002090454,-0.4593908488750458,0.3889652490615845,AM7354
