PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,Donor
-0.009062660858035088,0.08544421195983887,-0.20599175989627838,0.05354046821594238,0.08384541422128677,-0.0672183632850647,-0.16649995744228363,-0.04206052049994469,0.00796370580792427,-0.14841879904270172,0.0033898253459483385,0.048143818974494934,0.08240096271038055,-0.11647907644510269,-0.012205754406750202,-0.012157228775322437,-0.09640200436115265,0.02066696621477604,0.09871476143598557,0.054866671562194824,-0.004063958767801523,-0.009239021688699722,7.653436623513699e-4,-8.993526571430266e-4,-0.0048286691308021545,0.0010978723876178265,-0.0015785888535901904,AM7180
0.00917709432542324,0.08102890104055405,-0.08329249173402786,-0.08258719742298126,0.15807846188545227,-0.10261787474155426,-0.20173399150371552,0.07856052368879318,0.005062970332801342,-0.03147068992257118,0.20439930260181427,-0.04960662126541138,-0.08769047260284424,0.01651414856314659,-0.018677866086363792,-0.05288456007838249,-0.051906730979681015,-0.18114617466926575,0.11736053228378296,0.04732125997543335,-0.038784757256507874,-0.018734348937869072,-0.008657367900013924,0.002283653011545539,-0.0031262142583727837,0.004261189140379429,-0.0037003206089138985,AM7181
-0.001673058490268886,0.04765748605132103,-0.05219273269176483,-0.19408917427062988,0.11673979461193085,0.004389103502035141,-0.06793180853128433,0.09620083123445511,0.17994168400764465,-0.03690771013498306,0.24546097218990326,-0.10366741567850113,0.040491215884685516,-0.20965811610221863,-0.119615837931633,-0.03143377602100372,-0.10752008110284805,-0.05616772547364235,0.01313902996480465,-0.009426233358681202,0.027749255299568176,-0.027526620775461197,0.004437715280801058,-5.268894019536674e-4,-0.002301435684785247,0.0030042428988963366,8.714240975677967e-4,AM7182
0.05428462103009224,0.06922492384910583,-0.11784886568784714,0.00948493741452694,0.16442565619945526,-0.11830854415893555,-0.24891723692417145,-0.06169646605849266,-0.062349624931812286,-0.22248175740242004,0.05600811913609505,0.15587061643600464,0.008974685333669186,-0.09297581762075424,-0.010314934886991978,0.03418300673365593,0.07093240320682526,0.02759372629225254,0.11686521023511887,0.04985880106687546,-0.02026974782347679,-0.01518178079277277,-0.0060441079549491405,-3.8988966844044626e-4,-0.002378239994868636,-2.4195873993448913e-4,-0.0021183076314628124,AM7188
-0.045188698917627335,-0.16775263845920563,-0.051910195499658585,-0.03981562331318855,0.04918805509805679,-0.17583778500556946,-0.19619566202163696,-0.04709739610552788,-0.14019758999347687,-0.12253891676664352,0.04862342029809952,-0.13312450051307678,0.17574620246887207,-0.08661553263664246,-0.0777108445763588,-0.05381472408771515,0.11416278779506683,0.019619110971689224,0.14179107546806335,0.06435316801071167,-0.014141805469989777,-0.02657747082412243,-0.012852875515818596,0.004695262294262648,-0.002208764897659421,-9.425498428754508e-4,-0.0035217960830777884,AM7189
-0.025478100404143333,0.07001576572656631,0.14556218683719635,-0.1182028278708458,0.03997531905770302,0.1531311571598053,0.15850132703781128,0.01152113452553749,0.08068553358316422,-0.20181816816329956,0.2847423851490021,0.03234808146953583,0.11308946460485458,0.00819837860763073,0.034973204135894775,-0.28604012727737427,0.04006132110953331,-0.1001705452799797,0.20764076709747314,-0.028702743351459503,-0.009476026520133018,0.042518071830272675,7.640249095857143e-4,0.013482144102454185,0.001279930816963315,0.0022452089469879866,-0.0018312804168090224,AM7196
0.004576434381306171,0.10374485701322556,-0.14190568029880524,0.007886545732617378,0.13142865896224976,0.06118004396557808,-0.21662577986717224,-0.01082604005932808,-0.1165938451886177,-0.20314623415470123,-0.078724004328250885,0.06849199533462524,0.06931948661804199,-0.06069129705429077,0.059013545513153076,0.03688766434788704,-0.05969206988811493,0.10191953927278519,0.10131298750638962,0.017896750941872597,-0.1651211827993393,-0.08968404680490494,1.7554058285895735e-4,-0.016303053125739098,-0.009143305011093616,-0.0029197190888226032,3.177197650074959e-4,AM7197
0.10122089833021164,-0.11408550292253494,0.27775663137435913,-0.006428692489862442,0.035207346081733704,-0.07450055330991745,-0.1775495857000351,-0.23288823664188385,0.035764388740062714,-0.13579648733139038,0.04884424805641174,-0.09506454318761826,0.006465062964707613,-0.0778689906001091,-0.21306169033050537,0.12265694886445999,0.05139228701591492,0.0657387375831604,-0.08699467033147812,0.15636412799358368,-0.09926362335681915,0.07805591821670532,-0.004164302255958319,0.012051213532686234,-0.0018381448462605476,-0.0019027047092095017,-0.0029086056165397167,AM7203
-0.015014703385531902,0.1735554337501526,0.10922728478908539,-0.030897101387381554,0.0877067968249321,-0.009739174507558346,-0.010214947164058685,0.038020774722099304,-0.11290523409843445,0.16845843195915222,0.0014681179309263825,-0.1828208714723587,-0.20509016513824463,0.23294824361801147,0.006005106493830681,-0.13167589902877808,0.013646571896970272,0.05576657876372337,0.12958383560180664,0.0786014124751091,0.03750501573085785,-0.03192480280995369,-0.009643529541790485,4.505787219386548e-4,-0.004394251853227615,-0.003365315031260252,-0.004765884950757027,AM7204
0.006583265960216522,0.1595800369977951,0.06350626796483994,-0.03958279266953468,0.11895029991865158,-0.026610057801008224,-0.016438748687505722,-0.04556453227996826,-0.11378543078899384,0.11943551898002625,-0.01759333908557892,-0.20349420607089996,-0.27713724970817566,0.05157731845974922,-0.18729116022586823,-0.04095056653022766,0.03924708813428879,0.09636837244033813,0.020727137103676796,0.08502906560897827,-6.41018443275243e-4,-0.05297265946865082,-0.006999431177973747,-0.0014766249805688858,-0.004606043919920921,-0.004157367628067732,-0.0026277329307049513,AM7205
