PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,Donor
0.024082839488983154,-0.13020777702331543,-0.009000631980597973,0.08382093161344528,0.07499232143163681,0.09082628786563873,-0.0518057718873024,-0.24906402826309204,0.12094938009977341,0.17303535342216492,0.05340443551540375,-0.09868508577346802,AM7224
0.023714689537882805,0.040830980986356735,0.10390438139438629,-0.12184236198663712,0.04119057208299637,-0.05759365111589432,0.09863924980163574,-0.05678297206759453,0.10348136723041534,0.06268514692783356,0.012486360967159271,-0.06165061518549919,AM7226
0.04058561474084854,-0.11731266975402832,0.1511438488960266,0.15014654397964478,0.1022205576300621,-0.05940355733036995,-0.10155776888132095,-0.16880808770656586,0.08904262632131577,0.3127489984035492,-0.021653247997164726,-0.06961362063884735,AM7228
0.019444702193140984,0.09052298963069916,0.224403515458107,-0.0783039778470993,0.03374360129237175,-0.10801777988672256,-0.0026699414011090994,0.06717020273208618,0.03446991741657257,-0.013179958797991276,0.18061016499996185,-0.02908063307404518,AM7229
0.11543905735015869,0.054221197962760925,0.1953228861093521,-0.11350293457508087,0.12161171436309814,-0.14566250145435333,-0.015501474030315876,-0.021211588755249977,0.07397417724132538,0.09018655121326447,-0.057172685861587524,-0.135200634598732,AM7230
-0.010737141594290733,-0.062155988067388535,0.1761249601840973,0.173100546002388,0.026424990966916084,-0.03662940487265587,-0.11606580764055252,-0.03481636196374893,-0.1088540181517601,0.3620302081108093,-0.1799556314945221,-0.15805724263191223,AM7236
0.003944065887480974,0.027744626626372337,0.12775222957134247,-0.048609744757413864,-0.0023133268114179373,-0.06659792363643646,0.13251054286956787,-0.08062969893217087,0.007244270760565996,0.13614633679389954,-0.056753337383270264,-0.16737572848796844,AM7237
0.06316480040550232,0.08847738057374954,-0.058092739433050156,-0.04724864289164543,0.16724228858947754,-0.15360093116760254,-0.19262120127677917,-0.10502918809652328,0.014117619022727013,0.06786923110485077,-0.09340109676122665,0.08447593450546265,AM7241
0.09689614176750183,0.08755460381507874,-0.0924273207783699,-0.03643352910876274,0.1516859531402588,0.1103736087679863,-0.13024993240833282,-0.16798117756843567,0.04059506580233574,-0.12040770053863525,-0.10160793364048004,0.05029100552201271,AM7242
0.019477687776088715,-0.14473657310009003,0.04411444813013077,-0.007342131808400154,0.022777602076530457,0.21836572885513306,-0.018487580120563507,-0.23198746144771576,-0.043511103838682175,-0.10899034142494202,0.06849547475576401,-0.02117699198424816,AM7243
0.06967213749885559,0.13001400232315063,0.06979449838399887,-0.09415588527917862,0.11326169222593307,0.0966230109333992,-0.07972075790166855,-0.041817985475063324,0.06583904474973679,0.07128538936376572,-0.10122998803853989,-0.03385083004832268,AM7255
0.09810508787631989,0.08248545974493027,-0.07208047807216644,0.02210005559027195,0.11813880503177643,0.12850603461265564,-0.06470715999603271,-0.23221942782402039,0.04829519987106323,-0.1442369967699051,-0.15343305468559265,0.09857214987277985,AM7256
-0.059852395206689835,-0.15325555205345154,-0.07709395885467529,-0.08921676874160767,0.03712492436170578,-0.048839159309864044,-0.08660994470119476,-0.03364899381995201,0.05138591676950455,-0.26323041319847107,0.17790044844150543,-0.05528395250439644,AM7260
0.038357753306627274,-0.09142055362462997,0.013690026476979256,0.08819376677274704,0.24289926886558533,0.2726905941963196,-0.0642276406288147,0.2009309083223343,0.34356552362442017,-0.07844536006450653,-0.06094931438565254,-0.029388094320893288,AM7261
0.005547406617552042,-0.07781101763248444,0.11153986304998398,-0.060201797634363174,-0.06854094564914703,-0.03131779655814171,-0.07987861335277557,-0.051415976136922836,0.04825524985790253,-0.13843443989753723,-0.07381512969732285,-0.07936137169599533,AM7266
-0.017520152032375336,-0.08199762552976608,0.09578913450241089,-0.03263598307967186,-0.12841083109378815,-0.03028213046491146,-0.11764649301767349,-0.0377291776239872,0.13950273394584656,-0.06184946373105049,-0.11377553641796112,-0.030220163986086845,AM7269
-0.00999662559479475,-0.14089861512184143,-0.007918606512248516,0.08206208050251007,0.04782203212380409,-0.03521346673369408,-0.11629662662744522,-0.09987282007932663,-0.14269985258579254,0.06753593683242798,0.16138647496700287,-0.117336206138134,AM7270
0.053559765219688416,0.09805181622505188,0.1447523534297943,-0.06050713732838631,0.22334024310112,-0.09494026005268097,0.025774367153644562,-0.07060085982084274,-0.19675596058368683,0.044008929282426834,-0.04570580646395683,-0.01921611838042736,AM7272
0.005807152483612299,0.12637318670749664,0.14372147619724274,-0.050585512071847916,0.10457900911569595,0.08731129765510559,0.23600488901138306,-0.13165068626403809,-0.19588449597358704,-0.03694326803088188,0.07395754754543304,-0.03332493081688881,AM7273
0.015676584094762802,-0.044760581105947495,0.08115138858556747,0.18262067437171936,0.11012522876262665,0.0725722685456276,-0.03550926595926285,0.31404396891593933,0.22107768058776855,-0.24893449246883392,-0.14665693044662476,-0.12992525100708008,AM7277
-0.02374289184808731,-0.10204913467168808,0.19398340582847595,0.13242743909358978,-0.06144678220152855,-0.04524188116192818,-0.13052672147750854,-0.06632143259048462,0.06226823851466179,0.06444945186376572,-0.022375786677002907,0.09835979342460632,AM7278
-0.07327497750520706,-0.08728979527950287,0.04412650316953659,0.2563696503639221,0.09071550518274307,0.024411240592598915,0.12004443258047104,0.16889582574367523,0.1969558447599411,0.09962930530309677,0.16099248826503754,0.2998572289943695,AM7280
-0.09862928092479706,-0.0587606281042099,-0.030372437089681625,0.20091478526592255,0.18954068422317505,-0.0947938784956932,0.12684905529022217,0.4128400385379791,-0.2469860017299652,-0.2914828360080719,-0.1885753720998764,-0.2199304699897766,AM7283
-0.08040507882833481,0.12287129461765289,0.20266708731651306,-0.07625726610422134,0.0035631980281323195,-0.03833242505788803,0.0600813552737236,0.15681621432304382,-0.18203844130039215,-0.09861969202756882,0.17701998353004456,0.07552450895309448,AM7284
0.019038325175642967,0.16265027225017548,0.11601334810256958,0.13518323004245758,-0.10592810809612274,0.11240160465240479,-0.09908679127693176,0.01586941070854664,-0.15623924136161804,-0.21700699627399445,0.17885687947273254,0.20940051972866058,AM7285
-0.004588784649968147,-0.11104859411716461,-0.033657949417829514,0.17803171277046204,0.29343104362487793,-0.08741757273674011,0.034776702523231506,0.10449875146150589,0.022550122812390327,0.04805051535367966,0.11006245017051697,0.0077216243371367455,AM7294
-0.013830054551362991,0.013328191824257374,0.14017711579799652,0.2429235875606537,0.020542308688163757,0.05644157901406288,0.21523453295230865,0.21147440373897552,0.0030262959189713,-0.19999465346336365,-0.4497362971305847,-0.16801489889621735,AM7295
-0.12330670654773712,-0.14330044388771057,0.038166653364896774,0.06812462210655212,-0.08751960098743439,0.018987415358424187,-0.02898970991373062,-0.06488031148910522,-0.13084009289741516,-0.18796049058437347,0.38472211360931396,0.1264895796775818,AM7302
-0.07880822569131851,0.00643800338730216,0.1635660082101822,-0.058876778930425644,-0.12523894011974335,-0.10661245882511139,0.04249164089560509,0.12426674365997314,0.126544788479805,-0.0626065731048584,0.03127267584204674,0.11764603853225708,AM7303
-0.05491742864251137,0.07699980586767197,0.19071348011493683,-0.10209761559963226,-0.03277820348739624,0.0253433994948864,0.0040601445361971855,0.18323317170143127,0.09159109741449356,-0.13770411908626556,0.1988164484500885,0.10258805006742477,AM7304
0.029787134379148483,-0.07303039729595184,0.046645790338516235,-0.18300235271453857,0.19213107228279114,-9.979578899219632e-4,-0.03690177947282791,-0.12565994262695312,-0.07505582273006439,-0.1354275643825531,-0.20712970197200775,-0.12571804225444794,AM7312
-0.08524627238512039,-0.07440482079982758,-0.03728579357266426,0.2370852679014206,0.22516416013240814,-0.24476420879364014,0.12018430233001709,0.22781190276145935,-0.09033012390136719,0.04279804229736328,-0.06971670687198639,0.15411391854286194,AM7313
-0.06728625297546387,-0.0704340934753418,0.013853250071406364,0.23016111552715302,0.11702369153499603,0.2550380825996399,0.21816439926624298,-0.05814412608742714,0.1464376151561737,0.18615007400512695,0.06537347286939621,0.25348708033561707,AM7318
0.00407672394067049,0.1447746753692627,-0.08830235153436661,0.14081569015979767,-0.039634063839912415,0.10988914966583252,0.13591735064983368,-0.26222729682922363,-0.09352966398000717,-0.0627334713935852,-0.16423027217388153,0.028200814500451088,AM7319
-0.030450327321887016,-0.1349114179611206,-0.09082541614770889,0.08872998505830765,0.38782620429992676,0.08904288709163666,0.03377053886651993,0.00426678778603673,-0.03133707493543625,0.05649353936314583,0.0037730676122009754,0.04031212627887726,AM7320
-0.122284896671772,-0.13693863153457642,-0.10164132714271545,0.1416439712047577,0.11734724789857864,0.10218527913093567,0.07951123267412186,-0.17467547953128815,-0.14170007407665253,0.10120882093906403,0.18736028671264648,0.12232194095849991,AM7321
-0.05196556821465492,0.13624148070812225,0.016987159848213196,-0.10573412477970123,0.02092880755662918,0.22943054139614105,-0.03664778172969818,0.1507854461669922,-0.00673483544960618,0.052472762763500214,0.11051975935697556,-0.14028780162334442,AM7323
-0.0461575947701931,0.04508195072412491,0.10279293358325958,-0.044241487979888916,-0.11879066377878189,0.10174450278282166,0.16003157198429108,-0.010048934258520603,-0.008309479802846909,0.13882026076316833,-0.1288444697856903,-0.13228075206279755,AM7325
-0.09535611420869827,0.05265279859304428,0.016603058204054832,-0.1465258002281189,0.15086621046066284,-0.10359251499176025,0.19288499653339386,-0.05303645879030228,-0.12672697007656097,0.022358540445566177,0.06266762316226959,0.017529074102640152,AM7327
-0.08886098116636276,0.15351518988609314,-0.0332241952419281,-0.04141588881611824,-0.08784906566143036,0.0289780106395483,-0.07511791586875916,0.1740415245294571,-0.11764520406723022,0.21021412312984467,0.01575884036719799,-0.14900995790958405,AM7328
-0.043258048593997955,0.14147740602493286,-0.0837395191192627,0.052288658916950226,-0.1473974585533142,0.04695936664938927,-0.24333766102790833,0.16163994371891022,-0.07302648574113846,-0.01231238804757595,-0.0031941491179168224,-0.022134819999337196,AM7329
-0.11043580621480942,-0.07289166748523712,0.10112641751766205,0.08975169062614441,-0.09366637468338013,0.11944849789142609,0.017844684422016144,-0.1345999836921692,-0.3041155934333801,0.07927290350198746,0.08092377334833145,-0.19178126752376556,AM7332
-0.09197134524583817,0.1435512900352478,-0.12109364569187164,-0.02608509548008442,0.0387922003865242,0.04927143082022667,0.06949795037508011,-0.028780492022633553,-0.1447315812110901,0.11726099997758865,0.05882122740149498,-0.05714447796344757,AM7333
-0.005322615150362253,0.16978433728218079,-0.0628148540854454,0.10556381195783615,-0.11818072199821472,0.11635605245828629,-0.08154561370611191,-0.045811962336301804,-0.18537332117557526,-0.07298340648412704,-0.03650692477822304,-0.0406201146543026,AM7334
-0.11328829824924469,-0.07161000370979309,-0.09255630522966385,-0.14179255068302155,0.055000320076942444,-0.15462948381900787,0.03327799588441849,-0.01940719224512577,0.05851975828409195,-0.08742402493953705,-0.017300531268119812,-0.002775227651000023,AM7336
-0.10757741332054138,-0.01978886127471924,-0.125673308968544,-0.181202694773674,0.06938885152339935,-0.13479404151439667,0.13981816172599792,-0.039440251886844635,0.0983991026878357,0.03511366993188858,0.0627293586730957,-0.0020043007098138332,AM7337
-0.054403115063905716,0.1515471637248993,0.01229657232761383,-0.01658525876700878,0.018712354823946953,-0.08389868587255478,-0.026261188089847565,0.045917533338069916,-0.16771022975444794,0.20542186498641968,-0.01609395630657673,0.059110503643751144,AM7343
-0.1164795309305191,0.006890690419822931,-0.0759102925658226,-0.16116014122962952,0.012350957840681076,-0.08353979140520096,0.1463608294725418,0.0921812355518341,0.050147030502557755,0.021088413894176483,0.062407486140728,-0.01607309654355049,AM7344
-0.006302814465016127,-0.13675203919410706,0.07654092460870743,-0.06105861812829971,-0.1390341818332672,0.25176024436950684,-0.2948934733867645,0.04490501806139946,-0.060881100594997406,-0.03685231879353523,0.12251466512680054,-0.2582961320877075,AM7345
-0.0524248443543911,-0.07259214669466019,0.03615967184305191,0.11663918942213058,-0.020239628851413727,0.3160264194011688,-0.13671526312828064,0.08897927403450012,0.06807779520750046,0.2299831360578537,0.13040773570537567,-0.12068050354719162,AM7346
-0.022147713229060173,0.13877904415130615,-0.09373175352811813,-0.08979983627796173,0.09259170293807983,0.2192295789718628,-0.04638788104057312,-0.052495960146188736,0.03671739995479584,0.01943371258676052,-0.070567786693573,-0.03217330947518349,AM7353
-0.11622488498687744,0.045703478157520294,-0.15907137095928192,-0.16778336465358734,0.08953117579221725,-0.010150868445634842,0.044402699917554855,0.06595594435930252,0.0933854728937149,0.07669292390346527,0.03357714042067528,-0.04933953657746315,AM7354
0.055256813764572144,0.14025592803955078,0.07125428318977356,0.08502092212438583,-0.10714378207921982,-0.12294257432222366,-0.2669890820980072,0.02519773505628109,0.19014301896095276,-0.01431598886847496,-0.07706895470619202,0.19424478709697723,AM7356
0.013603458181023598,-0.058984119445085526,0.28261110186576843,0.023101666942238808,-0.1906704157590866,-0.1701168715953827,-0.14163623750209808,0.04880276322364807,0.2679053246974945,-0.09706029295921326,0.04808346927165985,0.1422588974237442,AM7359
-0.1044863760471344,-0.03456436097621918,0.08401552587747574,-0.03779338672757149,-0.09458699077367783,0.018886948004364967,0.2211601585149765,-0.2046636939048767,-0.0654565766453743,-0.13045145571231842,-0.11189912259578705,0.051649291068315506,AM7361
-0.16971370577812195,-0.10664042085409164,-0.08487316220998764,-0.07814119756221771,-0.026652954518795013,0.005644742865115404,0.05729250609874725,-0.11410392075777054,0.008241363801062107,-0.0554346963763237,-0.16832424700260162,0.08035393059253693,AM7362
-0.051288902759552,0.11019415408372879,-0.0973144918680191,-0.09697593003511429,0.036672528833150864,0.05157487094402313,-0.16218939423561096,0.17991015315055847,0.1609163135290146,0.06725385040044785,0.0936041921377182,-0.09160002321004868,AM7365
-0.032561078667640686,-0.03807053342461586,0.006778831593692303,-0.1622316986322403,0.0037172988522797823,0.03226320818066597,0.07087969779968262,-0.0938231348991394,0.14412522315979004,-0.04645219072699547,-0.21696320176124573,-0.05206383019685745,AM7372
-0.0015269225696101785,0.09407930821180344,-0.028790272772312164,0.19472137093544006,-0.20982159674167633,-0.015432165935635567,0.22513818740844727,-0.12099619954824448,0.0544557124376297,-0.09517856687307358,0.0727091059088707,-0.0814829096198082,AM7373
0.038320764899253845,0.13401688635349274,0.01782543584704399,0.15199440717697144,-0.05018105357885361,-0.010761624202132225,0.028671562671661377,-0.2015363723039627,-0.027447333559393883,-0.048940807580947876,-0.004395995754748583,0.19161786139011383,AM7380
-0.019126635044813156,0.09540198743343353,-0.08604852855205536,0.07804133743047714,0.05086524039506912,-0.194259375333786,-0.023770220577716827,-0.10333327949047089,-0.06893008947372437,-0.044550396502017975,0.078828826546669,0.2023889571428299,AM7382
-0.07501674443483353,0.04537772014737129,0.04601345211267471,-0.05409900099039078,-0.13908791542053223,0.04266643524169922,0.217658132314682,-6.711529567837715e-4,0.20776872336864471,0.04151654243469238,0.021621953696012497,0.04132572561502457,AM7383
-0.020923219621181488,0.0555570125579834,-0.2275894582271576,0.08046852052211761,-0.11541485041379929,-0.06760291010141373,-0.046332620084285736,0.008879994973540306,0.11422298848628998,-0.048594459891319275,0.08811452984809875,-0.07958002388477325,AM7384
-0.00305340182967484,0.07284366339445114,-0.14976853132247925,0.12745942175388336,-0.19744150340557098,0.03610266000032425,0.11999447643756866,-0.09662687033414841,0.16244564950466156,-0.06813901662826538,0.11424121260643005,-0.07744546979665756,AM7385
-0.04890310391783714,-0.004018991254270077,-0.006830948404967785,-0.12499221414327621,0.027677226811647415,0.20102789998054504,0.18231116235256195,-0.19351308047771454,0.229985773563385,-0.10331610590219498,-0.06129702925682068,-0.030611677095294,AM7386
0.005635649897158146,0.13185907900333405,-0.08927758783102036,0.09938115626573563,-0.11169664561748505,-0.039153434336185455,-0.07020383328199387,-0.08380236476659775,0.11851931363344193,0.12253072112798691,-0.13923613727092743,0.1296791136264801,AM7387
-0.007680164650082588,0.03398294374346733,-0.18258672952651978,0.1090012937784195,-0.1810821145772934,-0.12986864149570465,0.015303072519600391,0.06762043386697769,0.09299194812774658,-0.09442051500082016,0.14935027062892914,-0.2565498948097229,AM7388
-0.028135450556874275,0.1689881533384323,0.0930476114153862,0.040357183665037155,-0.07681126892566681,-0.011708881705999374,-0.08556655049324036,0.12899427115917206,-0.01423643995076418,0.1126255989074707,0.032416991889476776,0.15333908796310425,AM7409
-0.09558887779712677,-0.07664806395769119,0.01940855197608471,-0.005598193500190973,-0.09613081067800522,-0.2523193061351776,0.01278818491846323,-0.048609137535095215,-0.1086229756474495,-0.005410989746451378,-0.041140202432870865,0.06328682601451874,AM7416
-0.021965933963656425,0.053120438009500504,-0.11095806211233139,0.2099648118019104,-0.18630804121494293,-0.3438355028629303,0.11873529106378555,-0.07167172431945801,0.10343779623508453,0.15954095125198364,-0.07252482324838638,-0.18483583629131317,AM7419
-0.009630758315324783,0.06494536250829697,-0.12056935578584671,0.13453435897827148,-0.16728521883487701,0.03814363107085228,0.13722272217273712,-0.05020616576075554,0.048792243003845215,-0.15384316444396973,0.08690036088228226,-0.24231724441051483,AM7420
-0.007254622410982847,0.10623424500226974,-0.20067256689071655,0.032074108719825745,-0.045628439635038376,-0.061498429626226425,-0.19119028747081757,-0.005391273647546768,0.05886568874120712,0.0163093451410532,-0.1510823518037796,0.060289137065410614,AM7426
-0.029153481125831604,0.1629820615053177,-0.04536156728863716,0.006720763631165028,-0.08942874521017075,0.09669551253318787,-0.05902482569217682,0.0036870192270725965,0.044252168387174606,0.16897164285182953,-0.18250374495983124,0.05083611607551575,AM7427
-0.10006684809923172,-0.09494350850582123,0.0464971698820591,-0.0317734032869339,-0.13605834543704987,-0.013913653790950775,0.08256842195987701,-0.09725386649370193,-0.06819430738687515,-0.08452682942152023,-0.12135200202465057,0.1330820471048355,AM7492
-0.01580640859901905,-0.12742507457733154,-0.036983683705329895,-0.06310934573411942,-0.17003460228443146,0.18623323738574982,0.035589516162872314,0.06409752368927002,-0.2130635678768158,-0.11314405500888824,-0.17928752303123474,0.06870217621326447,AM7493
-0.01380363292992115,-0.1799645721912384,-0.05665076524019241,-0.10500489175319672,-0.11411308497190475,0.012444271706044674,-0.08354324102401733,0.11563226580619812,-0.2610524892807007,-0.05643231421709061,-0.015572421252727509,0.11816254258155823,AM7495
-0.018619239330291748,-0.21594688296318054,-0.1737080216407776,-0.11352668702602386,-0.0470530241727829,0.09095240384340286,-0.0389099046587944,0.10483213514089584,-0.18871687352657318,0.11512913554906845,-0.076503850519657135,0.10946314036846161,AM7589
-0.022262293845415115,-0.045245591551065445,-0.04297745227813721,-0.21428340673446655,-0.08787920325994492,0.05095318704843521,0.14220838248729706,0.21369948983192444,-0.002668294357135892,0.17321863770484924,-0.15209683775901794,0.111129529774189,AM7591
-0.015587485395371914,-0.1789368987083435,-0.08816004544496536,-6.146079977042973e-4,-0.16385504603385925,-0.02171456255018711,-0.13898184895515442,0.14750750362873077,-0.090085968375206,0.2209196239709854,-0.0645127147436142,-0.022792240604758263,AM7628
-0.010612180456519127,-0.14722536504268646,-0.03199707716703415,-0.15825793147087097,-0.1510879099369049,0.011788840405642986,-0.049478184431791306,0.10531038790941238,-0.10056459903717041,0.037384986877441406,-0.2053663581609726,0.14416874945163727,AM7629
0.006149724591523409,-0.18443788588047028,-0.061255473643541336,-0.05631832778453827,-0.14047835767269135,0.17205388844013214,-0.08291170746088028,0.027331307530403137,0.14961738884449005,0.11869683116674423,-0.031533025205135345,0.13906465470790863,AM7633
-0.009213520213961601,-0.03746248036623001,-0.08593302965164185,-0.2280873954296112,-0.007647927850484848,-0.0289507694542408,0.19764985144138336,0.09188266098499298,0.12557098269462585,0.15109871327877045,-0.010771469213068485,0.1516074240207672,AM7634
