PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,Donor
-0.021958475932478905,-0.20338885486125946,-0.15469475090503693,-0.11153408885002136,0.24016006290912628,0.3443489074707031,-0.3551865816116333,-0.08958098292350769,-0.3883853256702423,-0.1967826932668686,0.6853072047233582,0.09225498139858246,0.8248375654220581,0.027444561943411827,-0.5780828595161438,-1.183595061302185,0.666134238243103,0.2688286304473877,0.12728124856948853,0.11029460281133652,0.01974894106388092,0.03941810876131058,-0.1956612765789032,-0.010574297979474068,-0.002983315149322152,-2.762395597528666e-4,0.0014044862473383546,3.5038666101172566e-4,1.3773377577308565e-4,-2.8368941275402904e-4,-9.93760404526256e-5,-2.0975527877453715e-4,-1.4150630158837885e-4,2.670608228072524e-4,-2.7598707674769685e-5,-2.2199876184458844e-5,-8.653775148559362e-5,8.840730151860043e-5,6.267960270633921e-5,-6.325833237497136e-5,-8.80125880939886e-5,1.9452831111266278e-5,2.9252223612274975e-5,1.213172436109744e-5,3.294926955277333e-6,8.002685945029953e-7,AM7180
0.14812955260276794,-0.20242875814437866,0.12803149223327637,-0.06916549801826477,0.14856521785259247,-0.439395934343338,-0.09676126390695572,0.722927451133728,-0.07152435928583145,-1.3050533533096313,-0.637728750705719,-0.18504361808300018,0.3821522295475006,-0.029417453333735466,-0.06368912756443024,0.7063392996788025,0.37466129660606384,0.21585246920585632,-0.3678455054759979,-0.061524972319602966,-0.33042842149734497,-0.346910685300827,-0.09215996414422989,0.09392139315605164,-0.051475077867507935,0.019024761393666267,0.006219147704541683,0.001827654312364757,-0.0012009397614747286,-0.001115979510359466,8.424306724919006e-5,-1.423836511094123e-4,6.321877008304e-4,-7.131333695724607e-4,7.552958559244871e-4,-5.8795080803975e-6,-2.9477206408046186e-4,2.2929949045646936e-4,-7.861924677854404e-5,-2.645238710101694e-4,-1.0226664016954601e-4,-1.9845017232000828e-4,2.7706513719749637e-5,-2.3978650278877467e-4,-1.234894007211551e-4,-6.138884054962546e-5,AM7181
0.05564122647047043,0.03313659504055977,-0.33786624670028687,-0.28869497776031494,0.0770382359623909,-0.27016669511795044,0.11621838063001633,0.054185688495635986,-0.16986936330795288,-0.4985913336277008,0.374851793050766,1.0827739238739014,0.8364021182060242,-0.8066929578781128,-0.7036970257759094,-0.3854009807109833,0.5955578684806824,-0.24050812423229218,0.13126052916049957,-0.19667986035346985,-0.3032085597515106,0.29405587911605835,-0.5217365622520447,0.01901678927242756,0.008952762931585312,-4.093593452125788e-4,0.00528859905898571,8.39698244817555e-4,0.0016721036517992616,-0.0018538875738158822,-2.2076378809288144e-4,-0.0010178867960348725,-1.0644547728588805e-4,0.0011277212761342525,1.7249066149815917e-4,2.076863165711984e-4,-3.182332729920745e-4,2.0229769870638847e-4,1.3235764345154166e-4,1.0897811444010586e-4,-1.0163814295083284e-4,1.250159548362717e-4,5.702374619431794e-5,4.7001394705148414e-5,9.574573596182745e-6,-7.082720549078658e-5,AM7182
0.06966185569763184,0.1918204128742218,-0.2744607925415039,-0.12518292665481567,0.27809521555900574,0.0841255784034729,-0.0906323567032814,-0.12093297392129898,0.6160942316055298,-0.44046834111213684,-0.20493140816688538,1.0612564086914062,0.35043150186538696,-0.028850121423602104,0.3149230480194092,-0.34907516837120056,1.964573860168457,0.07812544703483582,-0.5735536217689514,0.4906933009624481,-0.11970920115709305,-0.3069276511669159,-0.01967654749751091,0.13118703663349152,0.03591267019510269,0.010398508980870247,0.0032988344319164753,-4.063362939632498e-5,9.754581260494888e-4,-0.0015650892164558172,1.1198172433068976e-4,1.3919538469053805e-4,-3.2291479874402285e-4,3.4605833934620023e-4,1.697348488960415e-4,4.5557229896076024e-4,-1.1444740812294185e-4,-2.4844735162332654e-4,1.9593823526520282e-4,1.1755447303585242e-5,2.221966569777578e-4,-1.516213669674471e-4,-4.8347061238018796e-5,-9.489570948062465e-5,-3.7826535844942555e-5,3.867347550112754e-5,AM7188
0.06209206208586693,-0.16480305790901184,-0.07807829976081848,-0.13161949813365936,0.4227812588214874,0.05873003974556923,-0.612152636051178,0.10355988144874573,-0.6602147221565247,-0.367240309715271,0.34649407863616943,-0.7031661868095398,0.24133513867855072,0.3602863848209381,0.816019594669342,-0.9554983973503113,0.9342864155769348,0.20803198218345642,0.2012951672077179,-0.04776885360479355,0.33206987380981445,-0.049086976796388626,0.3844156563282013,0.15670081973075867,0.1059180274605751,4.442538775037974e-4,-0.0022535838652402163,-0.0032265649642795324,0.0030521838925778866,-0.0012339267414063215,2.0580791169777513e-4,7.087165722623467e-4,-6.156665040180087e-4,0.001000446965917945,-5.291291745379567e-4,0.001149512710981071,1.5349617751780897e-4,-7.470719865523279e-4,2.0125022274442017e-4,5.721869529224932e-4,5.46927796676755e-4,-3.947887307731435e-5,-1.1763758084271103e-4,1.3012321142014116e-4,6.281881360337138e-5,7.985987758729607e-5,AM7189
0.05795738101005554,0.361074835062027,-0.21245191991329193,-0.04326609522104263,-0.07038886100053787,-0.0445275753736496,-0.35573139786720276,-0.10459695011377335,1.1509827375411987,-0.6085608601570129,-1.026364803314209,-0.7338669896125793,0.5997492074966431,0.10299938172101974,-0.5727266073226929,-0.34006014466285706,0.8815195560455322,0.33691874146461487,-0.39284372329711914,0.20639574527740479,0.38584616780281067,0.4680624008178711,-0.4669572412967682,-0.0610588863492012,-0.08251602947711945,0.005414403043687344,5.450251046568155e-4,0.0012956673745065928,-0.002913030097261071,2.461170661263168e-4,-5.668833036907017e-4,-8.437227224931121e-4,7.450100383721292e-4,-4.630907278624363e-5,1.1491193436086178e-4,-3.399173729121685e-4,-6.614556768909097e-4,5.731796845793724e-4,-1.6197605873458087e-4,-3.1932469573803246e-4,-4.041205975227058e-4,-1.879371120594442e-4,1.0923067748080939e-4,9.448086348129436e-5,-7.017195457592607e-5,-1.4796028153796215e-5,AM7196
0.050385311245918274,0.0843682810664177,-0.2744193375110626,-0.38873255252838135,0.19319991767406464,0.16270150244235992,-0.9397960901260376,-0.5725258588790894,0.3927232325077057,-0.6960315108299255,-0.3340151011943817,0.7887182235717773,0.040672168135643005,-0.27968207001686096,0.13994337618350983,-0.7979738116264343,0.33084625005722046,-0.13791145384311676,-0.5812680125236511,-0.1470804512500763,-0.04687195271253586,0.34049972891807556,-0.314326673746109,-0.06059463322162628,-0.02703329548239708,-0.0033031213097274303,7.194643258117139e-4,6.620740168727934e-4,-4.5778986532241106e-4,-1.169036331702955e-4,-2.997804549522698e-4,-7.435139850713313e-4,2.2454251302406192e-4,3.372968640178442e-4,5.699945177184418e-5,-2.520025591365993e-4,-2.4064212630037218e-4,3.239887300878763e-4,-3.74961928173434e-5,-6.766877049813047e-5,-2.000306558329612e-4,6.381972343660891e-5,3.7620025977957994e-5,8.646453352412209e-5,-1.7494832718512043e-5,-5.454976053442806e-5,AM7197
0.3030987083911896,0.00518100755289197,0.07379564642906189,0.16865205764770508,0.5350548624992371,-0.389009565114975,-0.5322226285934448,0.7748172879219055,0.6651028990745544,-0.2070310115814209,0.4657443165779114,-0.5737485289573669,0.16495290398597717,0.8941293954849243,0.12765786051750183,0.33534836769104004,-0.7072290182113647,0.46943429112434387,-0.3965260088443756,-0.04226860776543617,-0.14084790647029877,0.006450260989367962,0.20215198397636414,0.16464762389659882,0.12826304137706757,-0.002649497240781784,1.5434701344929636e-4,-0.0025684600695967674,0.00453391345217824,-0.002224824856966734,1.7591715732123703e-4,2.109967899741605e-4,-8.409829461015761e-4,0.0015120714670047164,-3.3633693237788975e-4,0.0011150813661515713,1.6776843403931707e-4,-7.416550652123988e-4,3.1988703995011747e-4,6.507274229079485e-4,5.754721350967884e-4,9.777205559657887e-5,-1.484512467868626e-4,1.2783148849848658e-4,7.448675751220435e-5,3.089803067268804e-5,AM7203
0.05880875885486603,0.35559752583503723,0.08740402013063431,0.6125604510307312,0.4270119071006775,0.20625533163547516,-0.5981136560440063,0.40830492973327637,0.019058819860219955,-0.48249125480651855,-0.19126062095165253,0.8665333390235901,-0.13096892833709717,1.239346981048584,-0.4557141363620758,-0.38064563274383545,0.13923534750938416,-0.5444827079772949,-0.6516409516334534,-0.28541016578674316,0.35664835572242737,0.39880096912384033,-0.349591463804245,0.3392634093761444,0.037393324077129364,0.02863520197570324,0.007770504802465439,-0.0014924167189747095,0.001970936544239521,-0.0049377731047570705,-3.1869864324107766e-4,-9.11831739358604e-4,6.75833027344197e-4,0.0018157018348574638,2.9882710077799857e-4,0.001852308982051909,-0.0011085703736171126,-1.896771282190457e-4,1.1250616080360487e-4,5.065947771072388e-4,3.085097996518016e-4,-4.074411990586668e-4,1.5735871784272604e-5,9.370312909595668e-5,-9.743071859702468e-5,-2.401801793894265e-5,AM7204
0.1620144098997116,-0.11948537826538086,-0.005473080091178417,0.12035146355628967,0.5931074619293213,-0.021851342171430588,-0.6269869804382324,0.3705083429813385,-0.10585542768239975,-0.7213354110717773,0.28089749813079834,-0.7243543863296509,0.38137421011924744,0.5779104828834534,0.24937820434570312,-0.003376196837052703,0.4693940579891205,0.465747594833374,-0.20912650227546692,-0.05656358599662781,0.06662213057279587,0.04826252534985542,-0.011051786132156849,0.07775364816188812,0.13468576967716217,-0.01249675452709198,-1.0958458005916327e-4,-0.0027588075026869774,0.004952447954565287,-0.0016393137630075216,1.7318707250524312e-5,1.2748090375680476e-4,-0.001385713811032474,0.0019166581332683563,-7.234997465275228e-4,9.034302784129977e-4,3.436323022469878e-4,-6.774962530471385e-4,3.988376120105386e-4,5.169151700101793e-4,4.381128528621048e-4,2.601389423944056e-4,-8.954564691521227e-5,1.9894918659701943e-4,1.2877408880740404e-4,3.510917304083705e-5,AM7205
0.33871540427207947,0.10730768740177155,0.25836315751075745,-0.36018964648246765,-0.2017524689435959,0.359403133392334,0.002708821790292859,-0.35956665873527527,-1.044122576713562,0.5443200469017029,0.3804062604904175,-1.6976553201675415,0.6224092245101929,1.0216366052627563,-1.0833550691604614,0.18209661543369293,0.3481355905532837,-0.3687899112701416,-0.12173675745725632,0.6007554531097412,0.5229694247245789,0.013099652715027332,-0.07887949049472809,-0.232365682721138,0.09959312528371811,-0.038645949214696884,-0.0077668153680861,-0.0022496236488223076,0.002435968955978751,0.002398856682702899,-1.2675115431193262e-4,5.096804234199226e-4,-0.0021888655610382557,0.0011985498713329434,-0.0014904243871569633,-5.01522037666291e-4,9.780414402484894e-4,-4.0119499317370355e-4,3.591840504668653e-4,-7.660037954337895e-5,3.421377914492041e-5,4.949591238982975e-4,7.038826424832223e-6,2.709488326217979e-4,2.3694266565144062e-4,1.2398890976328403e-4,AM7208
0.38280823826789856,0.1878708153963089,0.21763740479946136,-0.35944700241088867,0.3536020517349243,0.8137458562850952,0.3001518249511719,-0.2126544862985611,-1.224337100982666,0.6250594854354858,-0.18470408022403717,-1.0674912929534912,0.07237149775028229,0.7199618220329285,-0.10203801095485687,0.150207981467247,0.8238098621368408,-0.5813940763473511,-0.10407977551221848,0.6184886693954468,0.7252499461174011,0.17604178190231323,-0.17675670981407166,-0.10612396895885468,0.10030494630336761,-0.025895370170474052,-0.005495685152709484,-0.002635448705404997,0.002459607319906354,8.152115624397993e-4,-2.4527558707632124e-4,2.416541101410985e-4,-0.0017681834287941456,0.0016454033320769668,-0.0013345321640372276,1.433954603271559e-4,4.902632208541036e-4,-4.3581044883467257e-4,3.540069155860692e-4,7.824996282579377e-5,1.2998796592000872e-4,2.6809514383785427e-4,2.1729976651840843e-5,2.9383908258751035e-4,1.9180617528036237e-4,1.3471502461470664e-4,AM7209
0.3877040445804596,0.11082936823368073,0.4603521227836609,-0.21366631984710693,0.13668833673000336,0.8041743636131287,0.43093007802963257,0.061512596905231476,0.075984857976436615,0.9358747005462646,-0.48974138498306274,0.3506249785423279,-0.4965086281299591,0.18207745254039764,-0.33712542057037354,0.08386842906475067,-0.38432222604751587,0.18419130146503448,-0.28943565487861633,-0.09385520964860916,-0.4109152555465698,0.07719852030277252,-0.08546431362628937,0.16630767285823822,-0.023195939138531685,0.02046089433133602,0.005267634522169828,0.001117801177315414,-1.7632175877224654e-4,-0.0022897240705788136,1.7815986211644486e-5,-5.578704876825213e-4,9.278626530431211e-4,-1.0873375686060172e-5,7.981592207215726e-4,4.971144953742623e-4,-6.252846796996891e-4,1.1703114432748407e-4,-5.9218993555987254e-5,1.6159503138624132e-4,8.197298302548006e-5,-2.540923887863755e-4,-3.0111496016616002e-5,-1.0714807285694405e-4,-1.1408847058191895e-4,-5.771527503384277e-5,AM7211
