PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,Donor
-0.027320273220539093,0.10910555720329285,0.0739436000585556,0.12813334167003632,0.20792998373508453,0.004364110995084047,-0.0680384561419487,-0.22653338313102722,0.08053342252969742,-0.01716185174882412,AM7273
-0.00798238255083561,-0.06737957894802094,-0.08526891469955444,-0.06756281852722168,0.06448478251695633,-0.034391168504953384,0.0675504207611084,0.05377339944243431,-0.04985848814249039,0.1019231304526329,AM7277
-0.07598229497671127,0.04038906469941139,-0.026390330865979195,0.08082056790590286,-0.05209343135356903,0.10909491032361984,0.15075339376926422,0.15034732222557068,0.140295147895813,-0.024499710649251938,AM7278
-0.1002671867609024,0.041993722319602966,0.14306262135505676,-0.05510719120502472,0.08686892688274384,-0.14636987447738647,0.11620205640792847,0.04224002733826637,-0.020643014460802078,0.12514540553092957,AM7280
-0.13655239343643188,-0.006491051986813545,0.1551457643508911,-0.13041938841342926,0.16475780308246613,-0.025601066648960114,0.08179666101932526,-0.11742842942476273,-0.03288783133029938,0.002254929393529892,AM7283
-0.1609630286693573,0.0023318894673138857,0.1328948587179184,-0.0185393113642931,0.11244960129261017,-0.026950696483254433,0.0670853927731514,-0.04339778795838356,-0.09460800886154175,0.09171953052282333,AM7284
-0.12660357356071472,-0.03828853741288185,0.09677547216415405,-0.020715808495879173,0.12427763640880585,-0.06424311548471451,0.17521615326404572,-0.2532179355621338,0.023234859108924866,-0.03815661743283272,AM7285
0.02833017148077488,0.004028183873742819,-0.036320604383945465,-0.18433550000190735,0.11492394655942917,-0.06854037195444107,-0.07374533265829086,0.08443894237279892,0.019557718187570572,0.0642273873090744,AM7294
-0.06862575560808182,-0.015641991049051285,0.08659733831882477,0.039585329592227936,0.13850240409374237,-0.08036703616380692,0.11486853659152985,-0.24354752898216248,0.07651231437921524,-0.001953489612787962,AM7295
-0.13987691700458527,-0.06778806447982788,0.13943679630756378,-0.1320793628692627,0.07038804888725281,0.018457546830177307,-0.08590869605541229,0.02691885270178318,0.23709021508693695,-0.029321597889065742,AM7302
-0.08915496617555618,0.018639130517840385,0.04423345625400543,0.1869415044784546,-0.024183213710784912,-0.007941199466586113,0.06044268235564232,0.09308884292840958,-0.1868213713169098,0.02838970720767975,AM7303
-0.07855954766273499,-0.04754330962896347,-0.08749440312385559,0.014032789506018162,-0.040156349539756775,0.041773732751607895,0.15927818417549133,0.07361532002687454,0.019091181457042694,0.1617269665002823,AM7304
-0.09675389528274536,0.11427884548902512,0.12596780061721802,-0.08052660524845123,0.07451250404119492,-0.0752362534403801,-0.05914299935102463,0.13242509961128235,-0.10862407833337784,0.02816919982433319,AM7312
-0.14431454241275787,-0.02267034910619259,0.17986217141151428,-0.104557566344738,0.15305331349372864,-0.022096851840615273,0.0017627030611038208,-0.055812008678913116,0.07910873740911484,0.06388309597969055,AM7313
-0.11411235481500626,-0.01532425545156002,0.08245507627725601,0.10925976186990738,-0.044052284210920334,-0.18254150450229645,0.030001776292920113,-0.1542971432209015,0.01953224092721939,0.21090474724769592,AM7318
-0.025459114462137222,-0.06314399838447571,-0.11936440318822861,-0.0401151105761528,-0.052134208381175995,-0.11082467436790466,-0.1378948837518692,-0.012947749346494675,0.043257832527160645,0.18418392539024353,AM7319
-0.11318504065275192,0.11628195643424988,0.05956663936376572,-0.02926255390048027,-0.0034229594748467207,-0.021058745682239532,-0.10757870972156525,0.12929050624370575,-0.0861785039305687,0.04675600305199623,AM7320
-0.1273982673883438,0.030592594295740128,0.14127971231937408,0.02705533616244793,-0.004246266093105078,-0.05309649929404259,-0.16435156762599945,-0.020114948973059654,0.021901223808526993,0.1271432340145111,AM7321
-0.08873272687196732,0.08127188682556152,-0.06960973143577576,-0.0617530457675457,-0.10587526857852936,0.05505270138382912,0.1364082545042038,0.014982200227677822,0.01518474891781807,-0.13673309981822968,AM7323
-0.04170079901814461,-0.005482047330588102,-0.11184411495923996,-0.09084492176771164,-0.11666166037321091,-0.06041336804628372,0.011154443956911564,-0.08942747861146927,0.056512292474508286,0.048439688980579376,AM7325
-0.13403481245040894,0.07831204682588577,0.11066346615552902,-0.03488922864198685,0.05993786081671715,0.010880475863814354,-0.12801428139209747,0.10334839671850204,-0.047323647886514664,0.05006549507379532,AM7327
0.014097033999860287,-0.09244302660226822,-0.1376221626996994,0.029443809762597084,-0.06418190151453018,-0.05310105159878731,-0.05323578044772148,-0.10926605761051178,-0.19471557438373566,0.10727288573980331,AM7328
0.0038890871219336987,-0.041062671691179276,-0.16871164739131927,0.005076628178358078,-0.03766941279172897,0.02111807093024254,-0.025358660146594048,-0.14401641488075256,-0.11894546449184418,0.038110289722681046,AM7329
-0.11140616238117218,0.09539138525724411,-0.002497962908819318,0.07447457313537598,-0.07192349433898926,-0.042663075029850006,-0.0173011664301157,0.05887218564748764,-0.1437935084104538,0.09959553182125092,AM7332
-0.13111384212970734,0.056462351232767105,0.06720952689647675,0.01878620870411396,-0.12953029572963715,0.006822309922426939,-0.21705766022205353,0.07842948287725449,-0.0010787945939227939,0.06179788336157799,AM7333
-0.05677827075123787,-0.016321394592523575,-0.12931662797927856,-0.07422571629285812,-0.0646291971206665,0.034829724580049515,0.02833206206560135,-0.09191332757472992,0.005335201509296894,0.08214094489812851,AM7334
-0.07317022234201431,0.030511043965816498,-0.08314823359251022,-0.07577014714479446,-0.04430738091468811,0.08730869740247726,0.06196321174502373,0.008129129186272621,0.09922241419553757,-0.002358519472181797,AM7336
-0.10575025528669357,0.02419799380004406,-0.01760966144502163,-0.02275257371366024,-0.05442248657345772,0.1753062754869461,0.01870255544781685,0.11228305101394653,0.13878116011619568,-0.0332551933825016,AM7337
-0.08142251521348953,0.07666471600532532,0.0019861673936247826,0.09166489541530609,-0.16330663859844208,-0.07285940647125244,0.017238503322005272,0.06854452937841415,0.019123859703540802,0.0418248176574707,AM7343
-0.0469079315662384,-1.4845412806607783e-5,-0.1005512997508049,-0.13930891454219818,-0.06900913268327713,-0.028336936607956886,0.011263391934335232,-0.030959047377109528,0.0703350082039833,0.027739038690924644,AM7344
0.06785444170236588,0.029175378382205963,-0.14918152987957,-0.10635291039943695,-0.03825635462999344,-0.1567077487707138,0.07977460324764252,-0.048210833221673965,-0.13514748215675354,0.02242439240217209,AM7345
-0.046636912971735,0.04431233927607536,-0.08236551284790039,0.002603669185191393,-0.1370566040277481,-0.005089365411549807,0.14032495021820068,0.017302436754107475,0.0025545365642756224,-0.03745422139763832,AM7346
-0.05847581475973129,-0.005911175161600113,-0.09919963777065277,-0.16803601384162903,-0.007243952248245478,0.03922320157289505,-0.03610191494226456,-0.008423801511526108,0.05738135054707527,-0.0069208890199661255,AM7353
-0.07968927174806595,-0.04036284238100052,-0.08896690607070923,-0.12619997560977936,-0.0777527317404747,0.04922199621796608,-0.06571368873119354,-0.04853346198797226,0.07075300067663193,-0.07070290297269821,AM7354
0.04810165613889694,-0.04261542111635208,-0.11183175444602966,0.10881639271974564,0.20731832087039948,0.20459966361522675,-0.004947496112436056,0.033646319061517715,-0.018304649740457535,-0.03087753802537918,AM7356
0.04652789607644081,-0.015117114409804344,-0.08649308979511261,0.14165937900543213,0.3908662796020508,0.32249969244003296,0.09884679317474365,0.13658417761325836,0.0073624406941235065,0.16096873581409454,AM7359
-0.08972938358783722,-0.04286840558052063,-0.1254682093858719,-0.002945487154647708,-0.06025204062461853,0.05687277391552925,0.10529527813196182,-0.055723804980516434,0.05334028974175453,0.15213721990585327,AM7361
-0.07568864524364471,-0.11921396106481552,-0.09125681966543198,-0.051989324390888214,0.04069377854466438,0.07506265491247177,-0.044684235006570816,-0.042309489101171494,-0.06208035349845886,0.10211199522018433,AM7362
0.015751076862215996,-0.14002861082553864,0.028670568019151688,-0.059581730514764786,-0.006021485663950443,-0.05276324972510338,0.11945336312055588,0.14337879419326782,-0.0820763036608696,-0.20124660432338715,AM7365
0.023686518892645836,-0.041247762739658356,-0.13814271986484528,-0.005818525794893503,-0.027139760553836823,-0.029697200283408165,-0.06323228031396866,-0.07508824020624161,-0.04732023924589157,-0.016215505078434944,AM7372
-0.019767167046666145,-0.19366462528705597,0.060963261872529984,0.09665479511022568,-0.0916316881775856,0.02025425061583519,0.02782623842358589,-0.01887093484401703,0.0717354491353035,0.013064165599644184,AM7373
0.04233193024992943,-0.17271937429904938,0.08214584738016129,0.18267710506916046,-0.09626765549182892,-0.007661454379558563,-0.0638597384095192,-0.028505822643637657,0.17244519293308258,0.09435386210680008,AM7380
0.01740940846502781,-0.06917224079370499,-0.058092016726732254,0.00779573991894722,0.07095464318990707,-0.03997620567679405,-0.05434676632285118,0.006770522799342871,-0.040518369525671005,0.17693281173706055,AM7382
0.03700406849384308,-0.16597770154476166,0.027205372229218483,0.11285828053951263,-0.002496797824278474,-0.006634507793933153,0.034273404628038406,0.046123210340738297,-0.031420543789863586,-0.041966721415519714,AM7383
0.0184426698833704,-0.17613762617111206,0.054122380912303925,0.10988582670688629,-0.05095983296632767,0.08232774585485458,0.015147991478443146,-0.0342729352414608,0.023016903549432755,-0.026973139494657516,AM7384
0.005998588632792234,-0.15363618731498718,0.06727772951126099,-0.053710538893938065,-0.05769974738359451,-0.047576677054166794,0.01716660149395466,0.08032727241516113,-0.024319134652614594,-0.18970371782779694,AM7385
-0.01766609400510788,-0.09062556177377701,-0.06930556893348694,-0.044365476816892624,0.06446879357099533,0.003405192168429494,0.01254282146692276,0.011297180317342281,-0.10472546517848969,0.08356381952762604,AM7386
0.05419842526316643,-0.17708143591880798,0.016933508217334747,0.14882583916187286,-0.03673189505934715,-0.054126303642988205,-0.007677624933421612,0.02628357522189617,-0.0416206493973732,-0.10080781579017639,AM7387
-0.032221924513578415,-0.25411441922187805,0.041944313794374466,0.160493865609169,-0.06840173900127411,0.15582922101020813,0.04940667375922203,-0.051292505115270615,-0.020881084725260735,0.011300145648419857,AM7388
-0.019692420959472656,-0.1848563253879547,0.06885021179914474,0.03448006883263588,-0.06705305725336075,0.009259844198822975,0.1550421118736267,0.053614262491464615,0.033521849662065506,0.0013222908601164818,AM7409
0.009068574756383896,-0.10603176057338715,0.0472271591424942,-0.07127613574266434,0.0420684777200222,-0.06814604997634888,-0.024111613631248474,0.12750500440597534,-0.010959608480334282,-0.06803030520677567,AM7416
0.07811969518661499,-0.14186450839042664,0.027267295867204666,0.2468309998512268,-0.10370015352964401,-0.00510094128549099,-0.0188129972666502,-0.09143631905317307,0.1330679953098297,0.008321941830217838,AM7419
0.03594273328781128,-0.058306217193603516,-0.07751449942588806,-0.038319602608680725,0.04409695044159889,-0.013935708440840244,-0.0719829574227333,-0.08498460054397583,-0.18035376071929932,-0.07145509123802185,AM7420
-0.005758468993008137,-0.1662423312664032,0.08135862648487091,-0.05011732131242752,-0.0854225754737854,-0.005393023602664471,-0.05262703076004982,0.06654249876737595,0.040675245225429535,-0.13301080465316772,AM7426
0.0207044780254364,-0.15906523168087006,0.026179417967796326,0.016020355746150017,-0.07470612227916718,-0.026011304929852486,0.03410030156373978,0.037323977798223495,-0.07702019810676575,-0.1751096397638321,AM7427
-0.011610419489443302,-0.12283734977245331,0.029530249536037445,-0.05956767871975899,-0.011356889270246029,0.008701598271727562,-0.22733519971370697,0.061825234442949295,-0.004723613150417805,0.030682779848575592,AM7492
-0.1205793172121048,0.01685519702732563,0.05535728111863136,-0.08131226152181625,-0.10241598635911942,0.3668917715549469,0.0030350007582455873,-0.01599992997944355,-0.09506034106016159,-0.03416035324335098,AM7493
-0.038877859711647034,0.10191914439201355,0.010609735734760761,-0.0702708438038826,-0.12484926730394363,0.23569178581237793,0.006994499359279871,-0.03269857540726662,-0.014124304987490177,-0.08925867825746536,AM7495
-0.02749255858361721,0.1459193080663681,0.1308777779340744,0.01165760401636362,-0.12020523846149445,-0.012387673370540142,-0.20035837590694427,-0.12683109939098358,-0.1484280675649643,-0.10405944287776947,AM7589
0.010637111030519009,0.12050481885671616,0.024307608604431152,0.12735851109027863,-0.1624401956796646,0.065668024122715,0.03782575577497482,-0.10506027191877365,-0.21307703852653503,-0.09749900549650192,AM7591
0.048641204833984375,-0.020208977162837982,-0.12376941740512848,-0.010145479813218117,0.028197772800922394,0.0021232247818261385,-0.05895347520709038,-0.0780845358967781,-0.13019250333309174,-0.03498068451881409,AM7628
-0.030532021075487137,0.11958824843168259,0.09602988511323929,0.03840183466672897,-0.10086092352867126,0.11221321672201157,-0.0470135323703289,-0.014490838162600994,-0.20876368880271912,-0.12006629258394241,AM7629
0.03205545246601105,0.1377253532409668,-0.022571783512830734,-0.03257473558187485,-0.12125010043382645,0.09654675424098969,0.0786195695400238,-0.039624981582164764,0.002596749924123287,-0.10619235783815384,AM7633
0.051379986107349396,0.06631743162870407,-0.05459677055478096,-0.0119971027597785,-0.09900084882974625,0.07296247780323029,-0.02354508638381958,-0.1252395361661911,0.0512608103454113,0.04738040268421173,AM7634
