PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,Donor
-0.031923986971378326,-0.339066743850708,-0.26422807574272156,-0.19844892621040344,0.4266836643218994,0.5852232575416565,-0.5449932217597961,-0.13248534500598907,-0.5461587905883789,-0.258017361164093,0.8600504398345947,0.09495628625154495,0.970343828201294,0.05443723127245903,-0.635779857635498,-1.2943716049194336,0.7524999976158142,0.2856277525424957,0.1755320429801941,0.10714230686426163,0.04257739707827568,0.05707668513059616,-0.20709553360939026,-0.005027098581194878,-2.790446160361171e-4,-3.087053191848099e-4,-2.247315933345817e-5,1.1099611583631486e-5,-1.9799786059593316e-6,2.257621963508427e-5,-4.258830358594423e-6,-6.4852133618842345e-6,-9.160279660136439e-6,4.5830356611986645e-6,-6.064249191695126e-6,-1.1664593330351636e-5,3.992825440946035e-6,4.455864200281212e-6,7.433330324602139e-7,AM7180
0.21437513828277588,-0.3380320370197296,0.21946710348129272,-0.125568225979805,0.26431986689567566,-0.7469696998596191,-0.1595577597618103,1.0333750247955322,-0.09819686412811279,-1.729893684387207,-0.8035544157028198,-0.2282300740480423,0.4502359628677368,-0.04092268645763397,-0.05858563631772995,0.7714717984199524,0.4200592041015625,0.2469339370727539,-0.3820733428001404,0.0015943875769153237,-0.34496551752090454,-0.3859905004501343,-0.0916125625371933,0.01972440630197525,-0.0014212899841368198,0.0015944840852171183,4.279597196727991e-4,4.674692900152877e-5,-1.4741899576620199e-5,-1.3541470980271697e-4,8.217511094699148e-6,9.72818838818057e-8,3.3578300644876435e-5,-1.2670346222876105e-5,3.7902125768596306e-5,3.766038207686506e-5,-2.567076080595143e-5,-6.722286798321875e-7,-8.991536759594965e-8,AM7181
0.08026809990406036,0.055815309286117554,-0.5787642598152161,-0.5133941173553467,0.13710670173168182,-0.4559648334980011,0.17716346681118011,0.07306519895792007,-0.23486347496509552,-0.6684073209762573,0.4730549454689026,1.2614201307296753,0.9930773377418518,-0.9226723313331604,-0.7978365421295166,-0.43483585119247437,0.6586708426475525,-0.27301016449928284,0.12112389504909515,-0.21858131885528564,-0.3126569092273712,0.27893325686454773,-0.5623668432235718,0.0022186976857483387,6.766445003449917e-4,1.0888596989389043e-5,1.2259076174814254e-4,1.244727445737226e-5,5.070870975032449e-5,-6.366134766722098e-5,-9.601043529983144e-6,-3.3311494917143136e-5,1.4198181474966987e-7,4.047791298944503e-5,3.1728698104416253e-6,1.1537108548509423e-5,-1.4024374650034588e-5,4.066615474584978e-6,3.832530182990013e-6,AM7182
0.10083682090044022,0.32141223549842834,-0.4693645238876343,-0.22360074520111084,0.4917545020580292,0.1449493169784546,-0.1468459516763687,-0.1780770719051361,0.8547986745834351,-0.5852630138397217,-0.24993352591991425,1.2666081190109253,0.40623825788497925,-0.05338142812252045,0.36687415838241577,-0.39834585785865784,2.1635725498199463,0.07498182356357574,-0.5611193180084229,0.5808066129684448,-0.09826312959194183,-0.32008686661720276,-0.02059454284608364,0.03423750773072243,0.0023457384668290615,0.002083499450236559,5.232517141848803e-4,-2.4606360966572538e-5,8.720768528291956e-5,-2.455119974911213e-4,1.019028240989428e-5,-7.831929451640463e-7,2.8961529096704908e-5,3.424697570153512e-5,3.661273149191402e-5,8.621656888863072e-5,-3.9002228731988e-5,-1.9228447854402475e-5,7.1512818067276385e-6,AM7188
0.08976026624441147,-0.274160772562027,-0.13271714746952057,-0.23518989980220795,0.74760901927948,0.10121261328458786,-0.9436809420585632,0.14230814576148987,-0.9288625121116638,-0.4792625606060028,0.424633651971817,-0.8291110396385193,0.2715555429458618,0.4289502501487732,0.9497746825218201,-1.0407397747039795,1.0335392951965332,0.20941437780857086,0.24121898412704468,-0.08286845684051514,0.3553287088871002,-0.047181036323308945,0.3863162696361542,0.04830773547291756,0.0058447630144655704,0.0025124887470155954,4.652128554880619e-4,-1.2633665755856782e-4,1.6625001444481313e-4,-3.325417928863317e-4,1.1539819752215408e-5,5.418022510639275e-7,4.2651696276152506e-5,7.37014488549903e-5,3.340380862937309e-5,1.3714836677536368e-4,-5.5759188398951665e-5,-3.8968293665675446e-5,8.981488463177811e-6,AM7189
0.08418238908052444,0.603190004825592,-0.3631770610809326,-0.07892303168773651,-0.12571798264980316,-0.07004716247320175,-0.5649755597114563,-0.15274026989936829,1.604244351387024,-0.7900912761688232,-1.2781254053115845,-0.8746657371520996,0.7078803777694702,0.13133130967617035,-0.6177821755409241,-0.37711915373802185,0.9855170249938965,0.36264124512672424,-0.42673400044441223,0.20283932983875275,0.43058183789253235,0.4621555507183075,-0.4943039119243622,-0.019672485068440437,-0.0027915891259908676,-0.001053353538736701,-2.452316984999925e-4,3.681782618514262e-5,-8.090240589808673e-5,1.1580664431676269e-4,-1.9139230062137358e-5,-2.648517875059042e-5,-2.7661051262839464e-6,-2.8671379368461203e-6,-1.8453130905982107e-5,-4.7358036681544036e-5,4.528801582637243e-6,2.135135218850337e-5,-5.428659733297536e-6,AM7196
0.07266881316900253,0.1423395872116089,-0.467831015586853,-0.6908116340637207,0.3415222465991974,0.28405624628067017,-1.4627327919006348,-0.8353399038314819,0.535983681678772,-0.9072479605674744,-0.4075143039226532,0.9316885471343994,0.05631612241268158,-0.3222324252128601,0.1523628979921341,-0.9006149172782898,0.35803112387657166,-0.13673996925354004,-0.6329907774925232,-0.13743647933006287,-0.0605568066239357,0.29801705479621887,-0.3418874740600586,-0.01718134991824627,-0.0013283593580126762,-0.0010471850400790572,-1.9618135411292315e-4,2.87786442640936e-5,-3.224403553758748e-5,9.774143836693838e-5,-1.1374790119589306e-5,-1.8036140318145044e-5,-1.3899717487220187e-5,1.3680460142495576e-7,-1.6417236111010425e-5,-4.1669616621220484e-5,1.2055356819473673e-5,1.4267850019678008e-5,-2.082213086396223e-6,AM7197
0.439357727766037,0.009657423943281174,0.12712471187114716,0.2923841178417206,0.9471827149391174,-0.6620715856552124,-0.8324002027511597,1.1218451261520386,0.9101904630661011,-0.27521875500679016,0.57950359582901,-0.674627959728241,0.17654632031917572,1.0337525606155396,0.15677201747894287,0.37269145250320435,-0.7649237513542175,0.5395633578300476,-0.41659146547317505,-0.019362395629286766,-0.15916316211223602,-0.022827263921499252,0.2005213350057602,0.05126457288861275,0.006616727914661169,0.002608068287372589,5.65033289603889e-4,-1.1400466610211879e-4,2.0612558000721037e-4,-3.7510503898374736e-4,1.1764671398850624e-5,-1.1285945220151916e-5,4.033736331621185e-5,9.001311991596594e-5,3.971113983425312e-5,1.446824026061222e-4,-6.010888682794757e-5,-3.9739661588100716e-5,1.2175137271697167e-5,AM7203
0.08609379827976227,0.5945350527763367,0.14936886727809906,1.0831565856933594,0.7493990063667297,0.3506942391395569,-0.9309519529342651,0.59572833776474,0.012981070205569267,-0.6430914402008057,-0.23643064498901367,1.0332351922988892,-0.15430596470832825,1.4106040000915527,-0.5209917426109314,-0.4143376350402832,0.15882889926433563,-0.5698815584182739,-0.7576668858528137,-0.31137922406196594,0.35726773738861084,0.29135218262672424,-0.40814271569252014,0.09074355661869049,0.006205567624419928,0.005267894361168146,0.0011546147288754582,-1.2153222633060068e-4,2.3148307809606194e-4,-6.873300881125033e-4,3.8389160295082547e-7,-6.0653939726762474e-5,1.2040672299917787e-4,1.495573960710317e-4,8.927262388169765e-5,2.4997719447128475e-4,-1.4092780475039035e-4,-4.316326885600574e-5,1.2104678717150819e-5,AM7204
0.23486220836639404,-0.19834281504154205,-0.008518604561686516,0.20921093225479126,1.0489732027053833,-0.03771902620792389,-0.9749716520309448,0.5293323993682861,-0.15895691514015198,-0.9494752883911133,0.3453861176967621,-0.8598852157592773,0.4367561936378479,0.6726194620132446,0.31021377444267273,0.005302049219608307,0.5310549736022949,0.511210024356842,-0.2164594531059265,-0.053125202655792236,0.07192593067884445,0.03402386233210564,-0.017405753955245018,0.023950479924678802,0.0054715112783014774,9.101989562623203e-4,2.5619741063565016e-4,-9.138756286120042e-5,1.6827571380417794e-4,-1.9226857693865895e-4,3.939871476177359e-6,-6.590479188162135e-6,-4.816522050532512e-6,7.295706745935604e-5,5.153235633770237e-6,7.682033174205571e-5,-2.2178819563123398e-5,-2.620841951284092e-5,1.1562015970412176e-5,AM7205
