PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,Donor
-0.008979068137705326,0.08500872552394867,-0.20494797825813293,0.05337471514940262,0.08392006158828735,-0.0672294870018959,-0.16712965071201324,-0.04220784828066826,0.00793929398059845,-0.14953096210956573,0.0032566022127866745,0.04875120520591736,0.08324404060840607,-0.11777599155902863,-0.012211327441036701,-0.012145602144300938,-0.09712739288806915,0.02101731114089489,0.09988512843847275,0.05520403012633324,-0.003978342283517122,-0.009113340638577938,5.531919887289405e-4,-8.970923372544348e-4,-0.004788311198353767,0.001103445771150291,-0.001612301915884018,-0.002470739185810089,-0.001285228761844337,-0.0015816541854292154,4.7356513096019626e-4,5.541584687307477e-5,2.8193893376737833e-4,8.117758552543819e-4,-5.948272519162856e-5,-7.360130548477173e-4,4.4766085920855403e-4,-1.191308256238699e-4,AM7180
0.009098469279706478,0.08060837537050247,-0.082877516746521,-0.08237478882074356,0.15809564292430878,-0.10274501889944077,-0.20239785313606262,0.07892516255378723,0.005187738686800003,-0.03182809427380562,0.20605911314487457,-0.05008034408092499,-0.08862710744142532,0.016521330922842026,-0.018906285986304283,-0.0534631684422493,-0.05242011696100235,-0.18291166424751282,0.1185029000043869,0.0475904643535614,-0.03932257369160652,-0.018506061285734177,-0.008187899366021156,0.002044321969151497,-0.0030128478538244963,0.004256873857229948,-0.0036607792135328054,-0.0023117477539926767,-0.003016369417309761,-0.0028577172197401524,-5.351155323296553e-7,-1.975338818738237e-4,0.0012610092526301742,0.0010770483640953898,0.0013628160813823342,0.00249702506698668,2.7077904087491333e-4,2.3577315732836723e-4,AM7181
-0.0016473832074552774,0.04740321263670921,-0.05194234475493431,-0.1935572624206543,0.11670813709497452,0.004353533498942852,-0.06813544034957886,0.09659130871295929,0.18114569783210754,-0.037383463233709335,0.24747219681739807,-0.10479158908128738,0.04105209559202194,-0.2119627743959427,-0.12072475254535675,-0.031665317714214325,-0.10854583978652954,-0.0566280260682106,0.013367141596972942,-0.009541375562548637,0.027933301404118538,-0.027283187955617905,0.004045881796628237,-4.971061716787517e-4,-0.002293800702318549,0.0030030596535652876,7.967610727064312e-4,-0.0026698452420532703,0.0018384269205853343,-4.52864624094218e-5,-6.453442620113492e-4,8.996285760076717e-5,4.6086087240837514e-4,-0.0011024748673662543,-7.59896938689053e-5,3.239184443373233e-4,-4.7788777737878263e-4,-8.368221460841596e-4,AM7182
0.053788941353559494,0.06886256486177444,-0.11725108325481415,0.009434806182980537,0.16450810432434082,-0.1183953806757927,-0.2497270703315735,-0.061913810670375824,-0.06283876299858093,-0.22412113845348358,0.05637166649103165,0.15752828121185303,0.009042433463037014,-0.09391099214553833,-0.010252190753817558,0.03486323356628418,0.07199031114578247,0.028035659343004227,0.11800843477249146,0.05011589080095291,-0.020391926169395447,-0.015071716159582138,-0.006053087767213583,-4.012873978354037e-4,-0.0023231087252497673,-2.33128055697307e-4,-0.0021355783101171255,-7.24912213627249e-4,-8.372075390070677e-4,-0.0023726974613964558,4.162548575550318e-4,-7.323548197746277e-5,5.261509213596582e-4,0.0011346120154485106,-9.187681716866791e-4,-0.001450630254112184,0.001508692861534655,-4.149304295424372e-4,AM7188
-0.04477619379758835,-0.16692781448364258,-0.051642242819070816,-0.03971128165721893,0.04917251691222191,-0.17602145671844482,-0.19687633216381073,-0.04730844125151634,-0.1411040723323822,-0.12358559668064117,0.04888971522450447,-0.13446858525276184,0.17725816369056702,-0.08747797459363937,-0.07856164127588272,-0.054169364273548126,0.11573049426078796,0.020020192489027977,0.1431705355644226,0.06475444883108139,-0.014189577661454678,-0.02627895213663578,-0.011762712150812149,0.004144824575632811,-0.002001573331654072,-9.439680725336075e-4,-0.0034501859918236732,-0.0019411887042224407,-7.828086381778121e-4,-0.002539651934057474,1.2551112740766257e-4,-7.086677360348403e-4,0.0016771985683590174,7.300683064386249e-4,1.1045275459764525e-4,-0.0027078972198069096,-6.503726472146809e-4,-2.3731915280222893e-4,AM7189
-0.02525022253394127,0.06966417282819748,0.14482058584690094,-0.11789195239543915,0.039973750710487366,0.1532852053642273,0.15909986197948456,0.011555597186088562,0.08109961450099945,-0.2034316509962082,0.28693777322769165,0.03238334506750107,0.1144605278968811,0.008259535767138004,0.035199686884880066,-0.2890707552433014,0.04083427041769028,-0.10084818303585052,0.20969004929065704,-0.02919764071702957,-0.009825772605836391,0.042196519672870636,8.474931819364429e-4,0.01345291081815958,0.0013075112365186214,0.0022220213431864977,-0.0017728209495544434,-0.0020087645389139652,-0.0046617998741567135,-0.0020021856762468815,0.0010535942856222391,-6.81737088598311e-4,0.0028434093110263348,0.001223442843183875,0.0010278701083734632,-0.0010521168587729335,-0.0015130011597648263,-1.256932591786608e-4,AM7196
0.004530101083219051,0.10320388525724411,-0.14117471873760223,0.007830980233848095,0.13154162466526031,0.06126862019300461,-0.21742796897888184,-0.010773491114377975,-0.11740434914827347,-0.20449800789356232,-0.07954549789428711,0.06932134926319122,0.06988655775785446,-0.0613437257707119,0.05974597483873367,0.0374014675617218,-0.06013603135943413,0.10330037772655487,0.1023385152220726,0.018185589462518692,-0.16630297899246216,-0.08901035785675049,6.904977490194142e-4,-0.016531553119421005,-0.008954031392931938,-0.0028644173871725798,2.5440732133574784e-4,-8.721559424884617e-4,-0.0014135385863482952,-0.0057924347929656506,-0.001973184524103999,0.0031585025135427713,-0.0017222329042851925,-3.596809401642531e-4,6.142544589238241e-5,0.0031682669650763273,0.001243631006218493,0.0012919133296236396,AM7197
0.10030407458543777,-0.11352559179067612,0.2763649821281433,-0.006423753686249256,0.035254426300525665,-0.07463129609823227,-0.17803923785686493,-0.2340160757303238,0.03581561520695686,-0.13696011900901794,0.049131423234939575,-0.09590543806552887,0.006515187676995993,-0.07878989726305008,-0.21506109833717346,0.1244916096329689,0.05187472328543663,0.06631676107645035,-0.0875663012266159,0.15769681334495544,-0.10013331472873688,0.077506914734840393,-0.0037790851201862097,0.011731021106243134,-0.0018292615422978997,-0.0019188340520486236,-0.0028254883363842964,-0.0030972405802458525,-0.0010137015487998724,0.0015696848277002573,0.0028378847055137157,-6.086821667850018e-4,-4.974904004484415e-4,0.001688317279331386,5.89140981901437e-4,-0.006100107450038195,0.004430133383721113,-8.893069461919367e-4,AM7203
-0.014877816662192345,0.1726876199245453,0.10866590589284897,-0.030834196135401726,0.08770507574081421,-0.009790720418095589,-0.010211440734565258,0.03821767866611481,-0.11351614445447922,0.16976132988929749,0.0014972982462495565,-0.18445754051208496,-0.20737244188785553,0.2353668510913849,0.0054694609716534615,-0.1334434151649475,0.013722817413508892,0.056253183633089066,0.1310034990310669,0.07918889075517654,0.037735797464847565,-0.031703900545835495,-0.009306465275585651,4.428139072842896e-4,-0.004318356513977051,-0.003341909032315016,-0.0047212159261107445,-9.017822449095547e-4,-0.0018354266649112105,-0.002661457983776927,5.590845248661935e-4,-0.001348436577245593,9.019504068419337e-4,7.864464423619211e-4,2.4296290939673781e-4,8.014029590412974e-4,-0.002912872703745961,0.002257315441966057,AM7204
0.0065199085511267185,0.1587793081998825,0.06317636370658875,-0.03950221836566925,0.11893957853317261,-0.026668911799788475,-0.016457347199320793,-0.04571475461125374,-0.11441315710544586,0.12035853415727615,-0.017693301662802696,-0.20512549579143524,-0.2800399959087372,0.05200272053480148,-0.18980544805526733,-0.041510097682476044,0.03954290971159935,0.09724196791648865,0.02097335085272789,0.08579028397798538,-6.261951639316976e-4,-0.052546028047800064,-0.0068090627901256084,-0.00156604393851012,-0.00452444888651371,-0.004125002771615982,-0.0026590381748974323,-0.0015014477539807558,0.001146366004832089,-0.002263288479298353,-2.1252142323646694e-4,-0.001368157914839685,-1.1377347982488573e-4,-5.048381863161922e-4,-0.0010208033490926027,-0.0011407313868403435,-8.78583756275475e-4,0.0014863470569252968,AM7205
