PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,Donor
-0.009006127715110779,0.08527088910341263,-0.20563171803951263,0.05356700345873833,0.08424972742795944,-0.0675077810883522,-0.167913019657135,-0.04240866377949715,0.007986744865775108,-0.1503412425518036,0.003283094149082899,0.049033042043447495,0.08372490108013153,-0.1185004934668541,-0.012295114807784557,-0.012229857966303825,-0.09778402745723724,0.021152276545763016,0.10055261850357056,0.05561946704983711,-0.004011925775557756,-0.009223795495927334,5.745496018789709e-4,-9.11405892111361e-4,-0.004826150834560394,0.0011096011148765683,-0.001622188137844205,-0.0024895125534385443,-0.0012947128852829337,-0.0015950886299833655,4.7722773160785437e-4,5.560980935115367e-5,2.834699407685548e-4,8.175611146725714e-4,-6.0281407058937475e-5,-7.400400354526937e-4,4.50482388259843e-4,AM7180
0.009124389849603176,0.08085606247186661,-0.08315449208021164,-0.08266833424568176,0.15872448682785034,-0.10317007452249527,-0.20334814488887787,0.07930916547775269,0.005211073439568281,-0.03198600932955742,0.20720911026000977,-0.050369638949632645,-0.08915139734745026,0.016633212566375732,-0.019023001194000244,-0.05380544066429138,-0.052763376384973526,-0.18418027460575104,0.11931431293487549,0.047956909984350204,-0.039588864892721176,-0.018717901781201363,-0.008310829289257526,0.0020802912767976522,-0.003047305392101407,0.00428754324093461,-0.0036920031998306513,-0.002326837508007884,-0.0030364764388650656,-0.0028798768762499094,-4.035038273286773e-6,-1.9699690164998174e-4,0.0012697570491582155,0.001083563663996756,0.0013718078844249249,0.0025162501260638237,2.702564815990627e-4,AM7181
-0.001652861014008522,0.04754936322569847,-0.05211522802710533,-0.19424864649772644,0.1171727180480957,0.004375932272523642,-0.06845996528863907,0.0970660150051117,0.1820712834596634,-0.037564463913440704,0.2488524466753006,-0.10539457947015762,0.041285499930381775,-0.21326282620429993,-0.12150053679943085,-0.03188733384013176,-0.10926937311887741,-0.05702103301882744,0.013448474928736687,-0.009603029116988182,0.028137771412730217,-0.02756780944764614,0.004112661816179752,-5.216350546106696e-4,-0.0023086864966899157,0.003022277494892478,8.088133181445301e-4,-0.00268954667262733,0.0018512029200792313,-4.902870568912476e-5,-6.522844778373837e-4,8.995899406727403e-5,4.632245108950883e-4,-0.0011122790165245533,-7.760723383398727e-5,3.2973187626339495e-4,-4.831938713323325e-4,AM7182
0.05394674092531204,0.06907404959201813,-0.11764303594827652,0.009469426237046719,0.16515937447547913,-0.1188865453004837,-0.2509012520313263,-0.06221212074160576,-0.06315156817436218,-0.22533169388771057,0.056693777441978455,0.15844132006168365,0.009085416793823242,-0.09449949115514755,-0.01032725628465414,0.035073649138212204,0.07245013862848282,0.02821270190179348,0.11881858855485916,0.05049671605229378,-0.0205377284437418,-0.015237314626574516,-0.006099007558077574,-4.1030143620446324e-4,-0.0023465175181627274,-2.358827623538673e-4,-0.0021504091564565897,-7.306153420358896e-4,-8.430821471847594e-4,-0.0023921027313917875,4.1917155613191426e-4,-7.305932376766577e-5,5.297636962495744e-4,0.001142573542892933,-9.253399912267923e-4,-0.0014593738596886396,0.0015183882787823677,AM7188
-0.044908590614795685,-0.1674422025680542,-0.05181693658232689,-0.0398520827293396,0.049364715814590454,-0.17675910890102386,-0.19779489934444427,-0.04754476249217987,-0.1418173611164093,-0.12424244731664658,0.049173567444086075,-0.13524676859378815,0.17831887304782867,-0.08802330493927002,-0.07905544340610504,-0.054533760994672775,0.1164747104048729,0.020143402740359306,0.1441521942615509,0.0652385801076889,-0.014302315190434456,-0.026563139632344246,-0.011987515725195408,0.0042310538701713085,-0.0020437303464859724,-9.503532201051712e-4,-0.0034851336386054754,-0.0019507998367771506,-7.854034774936736e-4,-0.002559616230428219,1.2017415428999811e-4,-7.084817625582218e-4,0.0016889260150492191,7.356344140134752e-4,1.1164731404278427e-4,-0.002724741818383336,-6.587777170352638e-4,AM7189
-0.025324324145913124,0.06987908482551575,0.14530399441719055,-0.11831395328044891,0.04013563320040703,0.15392304956912994,0.15983664989471436,0.011615565977990627,0.08152086287736893,-0.20451878011226654,0.2885512411594391,0.03259114921092987,0.11512742191553116,0.008311505429446697,0.03543821722269058,-0.2909546196460724,0.04107309877872467,-0.10157016664743423,0.21114589273929596,-0.029395582154393196,-0.00986997876316309,0.04262804612517357,8.52102879434824e-4,0.01355416513979435,0.0013202567351981997,0.002243677619844675,-0.0017895257333293557,-0.002022275933995843,-0.004698147065937519,-0.0020133834332227707,0.0010638186940923333,-6.894898833706975e-4,0.002865767339244485,0.0012351397890597582,0.0010364972986280918,-0.0010639502434059978,-0.001521197846159339,AM7196
0.004542470443993807,0.10352201014757156,-0.14164531230926514,0.007859385572373867,0.13206066191196442,0.061528488993644714,-0.2184428572654724,-0.01082778349518776,-0.11800100654363632,-0.20561011135578156,-0.07998496294021606,0.06971839815378189,0.07030001282691956,-0.061723578721284866,0.06011424586176872,0.03763992711901665,-0.060538411140441895,0.10398506373167038,0.10304541140794754,0.01831941120326519,-0.16749724745750427,-0.08993033319711685,6.172088906168938e-4,-0.016642767935991287,-0.009044262580573559,-0.0028923952486366034,2.59048625594005e-4,-8.760179625824094e-4,-0.0014174547977745533,-0.005843744147568941,-0.0019956312607973814,0.0031890268437564373,-0.0017376887844875455,-3.657607885543257e-4,6.044930705684237e-5,0.003201019484549761,0.0012462838785722852,AM7197
0.10060004144906998,-0.11387410014867783,0.27728527784347534,-0.0064465077593922615,0.03539188578724861,-0.07494432479143143,-0.17887325584888458,-0.2351502925157547,0.03600846230983734,-0.1376885026693344,0.049423884600400925,-0.09646833688020706,0.006560074631124735,-0.07927475869655609,-0.21643780171871185,0.12525580823421478,0.05221565067768097,0.06677653640508652,-0.08820278942584991,0.1588168740272522,-0.10086025297641754,0.07832110673189163,-0.00384823908098042,0.011874337680637836,-0.0018415212398394942,-0.0019280859269201756,-0.002856434090062976,-0.0031169282738119364,-0.0010292910737916827,0.0015893887029960752,0.0028645270504057407,-6.147708627395332e-4,-4.973217728547752e-4,0.0017072113696485758,5.96089637838304e-4,-0.006154687609523535,0.004466240759938955,AM7203
-0.014921127818524837,0.1732201874256134,0.109028659760952,-0.03094318136572838,0.08805915713310242,-0.00983431190252304,-0.010259183123707771,0.03840045630931854,-0.11410517245531082,0.17068076133728027,0.0015045769978314638,-0.1855410784482956,-0.20858152210712433,0.23682287335395813,0.0055489130318164825,-0.1342822164297104,0.0138121722266078,0.056640539318323135,0.13189971446990967,0.0797862708568573,0.03800979629158974,-0.032040923833847046,-0.009420077316462994,4.44341596448794e-4,-0.0043617356568574905,-0.0033664009533822536,-0.004759148228913546,-9.08533635083586e-4,-0.0018445414025336504,-0.002682402264326811,5.604477482847869e-4,-0.001356438035145402,9.066171478480101e-4,7.905899547040462e-4,2.43758549913764e-4,8.091341587714851e-4,-0.002935598138719797,AM7204
0.0065401336178183556,0.15926823019981384,0.06338663399219513,-0.03964110091328621,0.11941751837730408,-0.02678113989531994,-0.01653306931257248,-0.04593872278928757,-0.11500406265258789,0.1210106685757637,-0.01779298111796379,-0.20634526014328003,-0.28168654441833496,0.052329953759908676,-0.19096602499485016,-0.04177301749587059,0.03980701044201851,0.0979146882891655,0.021114971488714218,0.08641922473907471,-6.361541454680264e-4,-0.05308552458882332,-0.006894259713590145,-0.0015786736039444804,-0.0045708962716162205,-0.0041578225791454315,-0.0026768255047500134,-0.0015117941657081246,0.0011578781995922327,-0.002283118898048997,-2.1840367116965353e-4,-0.001374360523186624,-1.1690784594975412e-4,-5.105705349706113e-4,-0.0010286231990903616,-0.0011441544629633427,-8.885759743861854e-4,AM7205
0.31043383479118347,-0.016681533306837082,-0.05054725334048271,-0.04306468367576599,-0.045551665127277374,0.0681704431772232,0.09059514105319977,0.113213911652565,-0.19257931411266327,-0.023337891325354576,0.034435663372278214,0.24661149084568024,0.016847755759954453,0.06548584252595901,0.12767794728279114,-0.002574601210653782,-0.1342243105173111,-0.07802174240350723,0.10007417947053909,0.07080725580453873,0.11747690290212631,-0.040244393050670624,-0.010965152643620968,-0.0027071363292634487,-0.005083093885332346,0.0031735925003886223,-0.004299040883779526,-0.0010890671983361244,-0.001469308976083994,-0.0011576832039281726,-3.304057754576206e-4,-5.456579383462667e-4,5.288192187435925e-4,0.0012766370782628655,-4.667296016123146e-4,0.0023496607318520546,-0.00154067762196064,AM7208
0.2992449104785919,0.0022615413181483746,0.02597968466579914,-0.0362204909324646,-0.1069553792476654,0.0020594014786183834,0.008824062533676624,0.200837641954422,-0.22982819378376007,0.02977569028735161,-0.02878590300679207,0.2913528084754944,0.0704360082745552,0.10988971590995789,0.24009864032268524,0.08160500973463058,0.09480718523263931,-0.06078008562326431,0.28427740931510925,0.11114655435085297,0.15526147186756134,-0.03467121347784996,-0.026548702269792557,-7.473208243027329e-4,-0.0026945830322802067,0.002844670321792364,-0.008471121080219746,6.23175990767777e-4,-0.0024249525740742683,-0.0026270283851772547,0.0013831076212227345,-0.0014912233455106616,0.002649403642863035,0.0038126870058476925,-8.996247197501361e-4,6.963686319068074e-4,-0.0012102548498660326,AM7209
0.3725174069404602,-0.04314815253019333,-0.031632356345653534,-0.043355945497751236,0.011758137494325638,0.10389414429664612,0.0757538452744484,0.05098249018192291,-0.009810545481741428,-0.07073459029197693,0.08433163166046143,0.1242443397641182,-0.08738946914672852,0.08413851261138916,0.057808779180049896,0.08610021322965622,-0.12881998717784882,0.04666268453001976,-0.1063939705491066,0.028686247766017914,0.06187712028622627,-0.04110538959503174,-0.00146295630838722,-0.008014881983399391,-0.004284397233277559,-0.0014139475533738732,8.623306712252088e-6,2.6506336871534586e-4,0.0021766021382063627,9.851905051618814e-4,-0.0011082312557846308,0.001059977919794619,-0.0021590576507151127,-0.0010255960514768958,-6.97254145052284e-4,0.0025451865512877703,-6.537993322126567e-4,AM7211
0.3597049117088318,-0.05327581614255905,0.025349536910653114,0.04427783191204071,-0.1325683742761612,-0.1233707070350647,0.20038890838623047,0.04730996862053871,-0.1060207337141037,0.07402478158473969,0.09039891511201859,-0.16173096001148224,0.07015755772590637,-0.014824545942246914,-0.16422152519226074,0.09463503211736679,0.05126086622476578,-0.006631553638726473,-0.12354381382465363,-0.04093277454376221,-0.07172400504350662,0.02405964396893978,0.006020320113748312,3.310819447506219e-4,0.003919449169188738,-2.564825990702957e-4,0.0026331674307584763,0.0013651716290041804,0.0011127399047836661,0.0011303435312584043,3.0674160370836034e-5,3.368422912899405e-4,-6.180090713314712e-4,-6.284498958848417e-4,6.2367640202865e-4,-0.0013193199411034584,0.0012395922094583511,AM7213
0.28460878133773804,-0.10862739384174347,-0.26000693440437317,-0.028447698801755905,9.886426851153374e-4,-0.13741999864578247,0.2529180645942688,-0.0021987645886838436,0.14938989281654358,0.08253557235002518,0.18103867769241333,-0.14457686245441437,-0.049524351954460144,-0.11436448991298676,-0.13320837914943695,0.007652081083506346,-0.07029707729816437,-0.18579554557800293,-0.17909155786037445,0.02086886391043663,0.04069817066192627,-0.02137981727719307,-0.003088833764195442,0.003367483150213957,0.0010124451946467161,0.004220247734338045,1.4374639431480318e-4,-0.0027802614495158195,0.002902544103562832,0.0027435238007456064,-0.0014091640478000045,-4.917738842777908e-4,-2.2854842245578766e-4,-0.0018914334941655397,3.5667765769176185e-4,9.466999326832592e-4,-6.004695751471445e-5,AM7214
0.3773554563522339,-0.08472777903079987,-0.03922870010137558,-0.02015700563788414,0.04200879484415054,-0.1447025090456009,0.1340329349040985,0.027857288718223572,-0.057885732501745224,0.033654022961854935,0.06900087743997574,-0.08146541565656662,-0.05219389498233795,0.08227711170911789,0.10051840543746948,0.14112679660320282,-0.047853268682956696,0.03193396329879761,-0.10999896377325058,-0.01999596506357193,-0.06312715262174606,-0.015974383801221848,0.003932629711925983,-0.010686859488487244,-0.0014452234609052539,-0.0013606963912025094,0.001722531276755035,0.0012035762192681432,0.0013618710217997432,3.980540786869824e-4,-7.894471636973321e-4,0.0022275864612311125,-0.0017504788702353835,-6.157727912068367e-4,7.42556294426322e-4,0.003389043267816305,8.35119339171797e-4,AM7215
0.3190249800682068,-0.039475470781326294,-0.0456642210483551,-0.020423686131834984,-0.14050878584384918,0.11172256618738174,0.15223351120948792,0.11937229335308075,-0.02750295028090477,-0.009927043691277504,0.05594303086400032,-0.06122618541121483,0.05890597030520439,0.07880041748285294,0.07734958082437515,0.042562324553728104,-0.15149232745170593,-0.008284715004265308,-0.03364495187997818,-0.014905932359397411,-0.0546637699007988,-0.026292279362678528,0.004823461640626192,-0.009471981786191463,-0.0038500784430652857,1.573822955833748e-4,9.217438637278974e-4,-1.06456020148471e-4,-6.87133171595633e-4,-9.117232402786613e-4,-9.330842294730246e-4,0.002127264393493533,-0.001434149220585823,-4.5520038111135364e-4,0.0013230631593614817,0.0038115791976451874,-3.614029265008867e-4,AM7216
-0.05310313403606415,-0.129304900765419,0.007451869547367096,-0.032889023423194885,-0.01635647937655449,-0.25604572892189026,-0.14473438262939453,-0.12213631719350815,0.013920459896326065,-0.08576007932424545,-0.03918622061610222,-0.011411229148507118,0.02184256538748741,0.07221794128417969,-0.12494949251413345,-0.028955355286598206,-0.008413788862526417,-0.032047998160123825,0.07692969590425491,0.15912027657032013,0.03934253752231598,-0.005303238518536091,-0.015462938696146011,0.007617829367518425,-0.00394981587305665,3.064533666474745e-5,-0.0062746345065534115,-0.0028755860403180122,-0.0022841973695904016,-0.0013412380358204246,0.0012477095006033778,-0.002025125315412879,5.5256875930354e-4,0.0014113564975559711,2.4106193450279534e-4,-0.002692287554964423,-3.597056493163109e-4,AM7221
-0.046525295823812485,-0.13031038641929626,-0.026196300983428955,-0.0721064954996109,-0.011324063874781132,-0.2671498954296112,-0.1257377564907074,-0.18783354759216309,0.1638987809419632,-0.0023857192136347294,-0.11640753597021103,-0.10168427228927612,-0.02167794480919838,0.06163246929645538,-0.030270546674728394,-0.15567561984062195,0.0520503968000412,-0.03093848004937172,0.0048519521951675415,0.0965278372168541,0.0751616358757019,-0.03936228156089783,-0.014489506371319294,0.006441753823310137,-0.0015877382829785347,-0.0016360186273232102,-0.00407528318464756,-0.002713853493332863,3.9396953070536256e-4,4.5581982703879476e-5,-7.471020799130201e-4,-0.001744537497870624,4.550970916170627e-4,-8.779693162068725e-4,-1.4045230636838824e-4,-0.0011386111145839095,-0.002565756207332015,AM7223
0.02567257545888424,-0.1418263167142868,-0.009928585030138493,0.09552618861198425,0.0866905003786087,0.10715712606906891,-0.06298385560512543,-0.3126448094844818,0.15401065349578857,0.22639822959899902,0.08061891049146652,-0.166241854429245,0.005309358239173889,-0.17360511422157288,0.2150653749704361,-0.11018653213977814,-0.0586862713098526,0.07374616712331772,0.27641335129737854,0.14429312944412231,0.16883163154125214,-0.008869020268321037,-0.010925257578492165,0.0038485543336719275,-0.007769968826323748,0.0018023864831775427,-0.006881969515234232,-0.005770431365817785,4.654903896152973e-4,6.556575681315735e-5,0.002033477183431387,-0.0015163019997999072,0.0039665307849645615,0.0022615762427449226,-5.786475958302617e-4,-0.0011353702284395695,-0.002543587703257799,AM7224
0.02521863579750061,0.044908829033374786,0.11461444944143295,-0.1374639868736267,0.04850240796804428,-0.06860170513391495,0.12252889573574066,-0.07353215664625168,0.13479065895080566,0.07888782024383545,0.00894609373062849,-0.023010028526186943,0.13848698139190674,-0.23432157933712006,-0.03860718011856079,-0.04122583568096161,0.17229051887989044,0.1352846920490265,0.10238910466432571,0.03783060610294342,-0.06409109383821487,0.004291233140975237,-0.0014615828404203057,0.004035161808133125,-9.426695178262889e-4,-0.002445136196911335,-6.715137278661132e-4,-0.0020011230371892452,5.834094481542706e-4,-0.001158920698799193,8.800317300483584e-4,2.297706960234791e-4,0.0012982961488887668,6.462812307290733e-4,-0.0010994801996275783,-0.004349201917648315,0.0013173872139304876,AM7226
0.043530795723199844,-0.1280849575996399,0.16770343482494354,0.17043866217136383,0.11832000315189362,-0.07129589468240738,-0.12397152930498123,-0.2120664119720459,0.11468913406133652,0.40842491388320923,-0.02046440728008747,-0.05743466690182686,0.12515009939670563,-0.08989160507917404,0.31073689460754395,-0.13858124613761902,-0.2227078080177307,-0.04234137386083603,-0.04229307919740677,0.061528101563453674,0.10698114335536957,0.0735582634806633,0.0031674117781221867,0.010298199951648712,-0.0028341456782072783,0.0042078751139342785,-0.0017568838084116578,-0.004499065689742565,-4.7515498590655625e-4,0.005677718203514814,0.0010787644423544407,-1.9646391592686996e-5,0.0015770705649629235,9.049824438989162e-4,0.0014995884848758578,7.634576177224517e-4,-0.0016637693624943495,AM7228
