PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,Donor
-0.029604755342006683,0.32975006103515625,-0.8718475699424744,0.2624497711658478,0.47229912877082825,-0.3535645008087158,-0.9681347012519836,-0.2188517153263092,0.03800487145781517,-0.7958773970603943,6.147284293547273e-4,0.25960806012153625,0.4414774477481842,-0.6038190126419067,-0.04790874198079109,-0.06978727877140045,-0.4288989007472992,0.12565501034259796,0.5211229920387268,0.2118811458349228,0.005561173893511295,-0.013366369530558586,-2.2720459674019367e-4,-3.394077648408711e-4,-1.0913487494690344e-4,AM7180
0.027726076543331146,0.30890652537345886,-0.3545876145362854,-0.40830981731414795,0.8795341849327087,-0.570186972618103,-1.1632211208343506,0.4535195231437683,0.04792501777410507,-0.17924360930919647,1.0562262535095215,-0.2802332043647766,-0.4369916021823883,0.05385110527276993,-0.08871791511774063,-0.2702016830444336,-0.2769627571105957,-0.8747190833091736,0.5775831937789917,0.11634909361600876,-0.22065359354019165,-0.024723755195736885,-3.872336819767952e-4,-6.42106868326664e-4,-1.916046312544495e-4,AM7181
-0.005215390585362911,0.18051132559776306,-0.2216617614030838,-0.9558910727500916,0.6399728059768677,0.029284285381436348,-0.3999234139919281,0.5460444688796997,1.0002663135528564,-0.2153446227312088,1.27202570438385,-0.5789564251899719,0.24707995355129242,-1.0932897329330444,-0.5648711919784546,-0.16754986345767975,-0.5074455738067627,-0.24882319569587708,0.058947060257196426,-0.05128049850463867,0.15615659952163696,-0.027987685054540634,-4.235728411003947e-4,-7.305879844352603e-4,-2.0662855240516365e-4,AM7182
0.16769331693649292,0.2639715075492859,-0.5008730292320251,0.044394753873348236,0.9239181876182556,-0.6487844586372375,-1.4332869052886963,-0.3246830701828003,-0.34136688709259033,-1.1918487548828125,0.2848941683769226,0.8158288598060608,0.05396385118365288,-0.4631277620792389,-0.030092917382717133,0.18484938144683838,0.3898491859436035,0.15497644245624542,0.5860344171524048,0.12750759720802307,-0.10975149273872375,-0.020202618092298508,-3.1987862894311547e-4,-5.231031682342291e-4,-1.5790534962434322e-4,AM7188
-0.14161062240600586,-0.6532005071640015,-0.22271715104579926,-0.19410550594329834,0.256479412317276,-0.9915983080863953,-1.1140433549880981,-0.26885464787483215,-0.7625012993812561,-0.6711795330047607,0.2354237586259842,-0.7038414478302002,0.8954356908798218,-0.4337253272533417,-0.364646852016449,-0.26223358511924744,0.6195673942565918,0.11048382520675659,0.70851731300354,0.16903916001319885,-0.11781835556030273,-0.03025307133793831,-4.776093701366335e-4,-7.83523719292134e-4,-2.3505152785219252e-4,AM7189
-0.07919026166200638,0.27078142762184143,0.617932140827179,-0.5865635871887207,0.22425846755504608,0.85919952392578125,0.8929940462112427,0.07956014573574066,0.43921273946762085,-1.1011744737625122,1.4694774150848389,0.13823972642421722,0.5964652299880981,0.04589376226067543,0.1950281262397766,-1.4342296123504639,0.23033073544502258,-0.46488961577415466,0.9568439722061157,-0.27672916650772095,-0.11939230561256409,0.03736088052392006,6.006459589116275e-4,9.605737868696451e-4,2.9044324764981866e-4,AM7196
0.01220871601253748,0.39798566699028015,-0.597242534160614,0.03328036889433861,0.740734338760376,0.35785219073295593,-1.2540630102157593,-0.039060696959495544,-0.6510695219039917,-1.0618864297866821,-0.4477625787258148,0.3760538101196289,0.34737104177474976,-0.31589511036872864,0.31577450037002563,0.17739064991474152,-0.3090783655643463,0.5611841678619385,0.4691965579986572,0.06400842219591141,-0.7347351908683777,-0.0951232984662056,-0.0014408306451514363,-0.002489236881956458,-7.227363530546427e-4,AM7197
0.3163520395755768,-0.44306451082229614,1.173236608505249,-0.033414747565984726,0.20217156410217285,-0.445705771446228,-0.9911579489707947,-1.3294905424118042,0.18444693088531494,-0.7489676475524902,0.23543612658977509,-0.49524712562561035,0.05577481910586357,-0.41861492395401,-1.0520726442337036,0.6596988439559937,0.28278934955596924,0.2779273986816406,-0.31014251708984375,0.7133784890174866,-0.463087260723114,0.09540538489818573,0.0013815390411764383,0.002516582841053605,6.835461826995015e-4,AM7203
-0.046887435019016266,0.6706960797309875,0.46064314246177673,-0.15671226382255554,0.5033363699913025,-0.07130757719278336,-0.048283424228429794,0.21778786182403564,-0.6070371270179749,0.9096214175224304,0.0016917720204219222,-0.9471237659454346,-1.0866763591766357,1.1855378150939941,-0.06108894944190979,-0.7002702355384827,0.06982851028442383,0.20699824392795563,0.652174711227417,0.3225594758987427,0.10014324635267258,-0.0422787182033062,-6.81535282637924e-4,-0.0010876363376155496,-3.2984494464471936e-4,AM7204
0.020176684483885765,0.6161389946937561,0.2659475803375244,-0.19883041083812714,0.6772158741950989,-0.16026203334331512,-0.08481627702713013,-0.24879559874534607,-0.6128986477851868,0.6376480460166931,-0.08458974212408066,-1.0411478281021118,-1.4317829608917236,0.24611499905586243,-1.0307319164276123,-0.21473969519138336,0.20168322324752808,0.39820557832717896,0.12605276703834534,0.38660696148872375,-0.05161402374505997,-0.054234884679317474,-8.673957199789584e-4,-0.0013984283432364464,-4.2320851935073733e-4,AM7205
0.9743406176567078,-0.06644922494888306,-0.2149576097726822,-0.20567715167999268,-0.2363138645887375,0.39652273058891296,0.4991215169429779,0.6466730833053589,-1.0501396656036377,-0.10878103971481323,0.20857557654380798,1.2612131834030151,0.08371128141880035,0.3282742202281952,0.6220306754112244,-0.04028935730457306,-0.5960599780082703,-0.38745182752609253,0.5372942686080933,0.2983037233352661,0.5457133650779724,-0.053580984473228455,-8.600214496254921e-4,-0.0013775912811979651,-4.097917990293354e-4,AM7208
0.9399353861808777,0.007932237349450588,0.10954097658395767,-0.17224141955375671,-0.5727905631065369,0.01421353779733181,0.04166538268327713,1.1292635202407837,-1.252468466758728,0.19008836150169373,-0.1166469156742096,1.4777746200561523,0.3203110098838806,0.5933791995048523,1.189684271812439,0.383022665977478,0.5375214219093323,-0.2853149473667145,1.4284089803695679,0.31755417585372925,0.6510252356529236,-0.05972299352288246,-9.580995538271964e-4,-0.0015361448749899864,-4.5617111027240753e-4,AM7209
1.169045329093933,-0.17020277678966522,-0.1346629112958908,-0.20700226724147797,0.07895305007696152,0.600290060043335,0.4124830961227417,0.29449811577796936,-0.05830956995487213,-0.37531617283821106,0.44286075234413147,0.6303882002830505,-0.4381377398967743,0.4198361933231354,0.2735401690006256,0.3912084400653839,-0.6221098303794861,0.18377752602100372,-0.4657309055328369,0.25294730067253113,0.33642256259918213,-0.04245677590370178,-6.801999406889081e-4,-0.001091965939849615,-3.260904923081398e-4,AM7211
