PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,PEER47,PEER48,PEER49,Donor
-0.031647052615880966,-0.3363583981990814,-0.2621709704399109,-0.19715936481952667,0.42457592487335205,0.5833565592765808,-0.5435316562652588,-0.13232703506946564,-0.5459600687026978,-0.2578430771827698,0.8598480224609375,0.09406735002994537,0.9694821238517761,0.05526074022054672,-0.6342252492904663,-1.2923157215118408,0.7520454525947571,0.2845618724822998,0.1762440800666809,0.10603030771017075,0.04270116612315178,0.05653358995914459,-0.20481553673744202,-0.003246990730985999,-1.8477486446499825e-4,-2.2209474991541356e-4,-1.0178373699432086e-8,9.961368050426245e-6,2.0433178633538773e-6,1.0569719052000437e-5,-4.493527740123682e-6,-7.979809197422583e-6,-7.240606919367565e-6,7.478433417418273e-6,-4.563957190839574e-6,-7.636158443347085e-6,1.5111678521861904e-6,3.954860858357279e-6,1.0225917321804445e-6,-2.998362788275699e-6,-4.110757799935527e-6,3.3260655527556082e-6,1.202989551529754e-6,1.4041279428056441e-6,8.78595415088057e-7,-2.7288112391943287e-7,2.4518666918993404e-7,-5.685711457203979e-8,-1.4025048358234926e-6,AM7180
0.21253761649131775,-0.33530205488204956,0.21775871515274048,-0.12495182454586029,0.2629861533641815,-0.7446607351303101,-0.15972097218036652,1.0313396453857422,-0.0977269634604454,-1.7288556098937988,-0.8032618761062622,-0.22849836945533752,0.4502100944519043,-0.04106668755412102,-0.0581195093691349,0.7700275182723999,0.41951867938041687,0.24664655327796936,-0.38065266609191895,0.004106018226593733,-0.3416801691055298,-0.3795487582683563,-0.08993617445230484,0.014198193326592445,-9.672181331552565e-4,0.0012781850527971983,3.8772248080931604e-4,4.512236773734912e-5,-3.956220098189078e-6,-1.0873811697820202e-4,8.760954187891912e-6,3.9895635381981265e-6,1.974615406652447e-5,-1.2548321137728635e-5,3.081674003624357e-5,2.807237979141064e-5,-1.6269454135908745e-5,-1.0599408142297762e-6,1.222552668878052e-6,-5.260004400042817e-6,2.9727461878792383e-6,-1.3027526620135177e-5,1.3430565104499692e-6,-1.1556868230400141e-5,-4.9767099881137256e-6,-9.376882985634438e-7,-1.0904734608629951e-6,-4.7874068513920065e-6,4.794338565261569e-6,AM7181
0.07959473133087158,0.05538443848490715,-0.5742509961128235,-0.5102996230125427,0.1363925039768219,-0.4543391168117523,0.1766396313905716,0.07262718677520752,-0.23453021049499512,-0.6681928038597107,0.473471462726593,1.2592813968658447,0.9931507706642151,-0.9220024943351746,-0.7975039482116699,-0.4346435070037842,0.6578962206840515,-0.2728196382522583,0.11997313797473907,-0.21689045429229736,-0.3090115785598755,0.2741684913635254,-0.5567112565040588,0.001236682292073965,6.879505817778409e-4,-5.930845145485364e-5,1.2178832548670471e-4,1.4132435353531037e-5,5.507529931492172e-5,-6.259024667087942e-5,-1.0813477274496108e-5,-3.61577003786806e-5,-1.746924567669339e-6,4.381983308121562e-5,2.0329212020442355e-6,1.0054861377284396e-5,-1.3686604688700754e-5,4.838898348680232e-6,4.233351774018956e-6,6.6704192249744665e-6,-1.6802393929538084e-6,2.628438778629061e-6,1.1641112678262289e-6,4.130511115363333e-6,7.000286927905108e-7,-1.4156597671899362e-6,5.802949090139009e-6,-2.4315472728630994e-6,-4.187671038380358e-6,AM7182
0.0999746322631836,0.3188628554344177,-0.4657094478607178,-0.22216859459877014,0.48927462100982666,0.14459046721458435,-0.14705806970596313,-0.1779869794845581,0.8540679812431335,-0.5846627950668335,-0.2492145597934723,1.2660998106002808,0.4058830440044403,-0.05459092557430267,0.367083877325058,-0.3980443477630615,2.1605114936828613,0.07514777779579163,-0.5574017763137817,0.5792863368988037,-0.09660931676626205,-0.3139980733394623,-0.01961754821240902,0.02342575415968895,0.0011140555143356323,0.0016699538100510836,4.340263258200139e-4,-2.617360905787791e-6,4.9449245125288144e-5,-1.805279025575146e-4,9.381298696098384e-6,3.3715477911755443e-6,2.1811727492604405e-5,1.5794008504599333e-5,3.098031083936803e-5,6.119183672126383e-5,-2.7917942134081386e-5,-1.2834667359129526e-5,4.916931175102945e-6,7.6041828833695035e-6,1.3846998626831919e-5,-1.947401869983878e-5,-4.4287952505328576e-7,-9.692108505987562e-6,-5.3111580200493336e-6,4.1958867313951487e-7,3.600632226152811e-6,-7.580580586363794e-6,5.456834514916409e-6,AM7188
0.08898759633302689,-0.27198004722595215,-0.1316656619310379,-0.23374012112617493,0.7438257932662964,0.10102217644453049,-0.9416504502296448,0.14194674789905548,-0.9284226298332214,-0.4787275791168213,0.4241028130054474,-0.8280566930770874,0.270336776971817,0.4292169213294983,0.9506626725196838,-1.0388376712799072,1.0319417715072632,0.20847256481647491,0.24101059138774872,-0.0839475616812706,0.35137131810188293,-0.04684704914689064,0.38193821907043457,0.03153935447335243,0.003350726794451475,0.0018875559326261282,2.9746716609224677e-4,-9.046257036970928e-5,9.070797386812046e-5,-2.2380893642548472e-4,9.514018529444002e-6,6.075919372960925e-6,3.808809196925722e-5,4.007238749181852e-5,2.5791623556870036e-5,9.64734863373451e-5,-4.052328586112708e-5,-2.7335427148500457e-5,3.7814800180058228e-6,3.0134386179270223e-5,2.8758184271282516e-5,-2.620227496663574e-5,-4.430381522979587e-6,-3.115799017905374e-6,-5.28162354385131e-6,1.8490389948055963e-6,1.0635012586135417e-5,-7.585996627312852e-6,5.236120159679558e-6,AM7189
0.0834655612707138,0.5983769297599792,-0.36033305525779724,-0.07844918966293335,-0.12506213784217834,-0.06954433768987656,-0.5647656321525574,-0.1528729498386383,1.6028889417648315,-0.7885618209838867,-1.276898980140686,-0.8742558360099792,0.7076699137687683,0.13203322887420654,-0.6157283186912537,-0.3768036365509033,0.9849287271499634,0.3621476888656616,-0.4244579076766968,0.19998499751091003,0.4276048541069031,0.45476365089416504,-0.48914608359336853,-0.013617423363029957,-0.0013322848826646805,-9.221458458341658e-4,-1.98057692614384e-4,1.3366067832976114e-5,-3.7450754462042823e-5,7.315310358535498e-5,-1.97662793652853e-5,-3.0439165129791945e-5,-5.6470921663276386e-6,1.8095730411005206e-5,-1.94160093087703e-5,-3.045139783353079e-5,-4.407010010254453e-7,1.5652511137886904e-5,-2.313512595719658e-6,-4.112804163014516e-6,-1.3379687516135164e-5,9.323479389422573e-6,2.629667960718507e-6,9.892291018331889e-6,3.0074222650000593e-6,-4.45565973450357e-7,3.4903355299320538e-6,2.242214804937248e-6,-6.624308753089281e-6,AM7196
0.07205270975828171,0.14119088649749756,-0.46415823698043823,-0.6864972710609436,0.3398679792881012,0.28359702229499817,-1.4604320526123047,-0.8345606327056885,0.5351024866104126,-0.905784010887146,-0.4065733551979065,0.9310967326164246,0.05666700378060341,-0.32246774435043335,0.15167327225208282,-0.8997361660003662,0.3572225570678711,-0.13569115102291107,-0.6308910846710205,-0.1359148919582367,-0.05985361337661743,0.29257482290267944,-0.33873215317726135,-0.011779488064348698,-5.259692552499473e-4,-8.673097472637892e-4,-1.4630392252001911e-4,1.6315556422341615e-5,-6.193713488755748e-6,6.175312591949478e-5,-1.1577340046642348e-5,-2.1692945665563457e-5,-1.2186166713945568e-5,1.3221379049355164e-5,-1.444799272576347e-5,-2.8347201805445366e-5,6.479165676864795e-6,1.0797798495332245e-5,-3.399594277198048e-7,-2.835711029547383e-6,-9.570738257025369e-6,1.0955434845527634e-5,1.3625401606986998e-6,6.726406809320906e-6,2.9235848160169553e-6,-8.916450724427705e-7,9.611119367036736e-7,2.3563682134408737e-6,-5.003366368327988e-6,AM7197
0.4355907440185547,0.009575211443006992,0.1261424571275711,0.2904665172100067,0.9423584938049316,-0.6598769426345825,-0.8313294053077698,1.1206861734390259,0.9087844491004944,-0.2747408151626587,0.5792180895805359,-0.673790693283081,0.17556165158748627,1.03378164768219,0.15693318843841553,0.3720628619194031,-0.7631663680076599,0.539509117603302,-0.41480326652526855,-0.017862452194094658,-0.1577698290348053,-0.023188410326838493,0.1980259120464325,0.03351302072405815,0.003938285633921623,0.0019487146055325866,3.9569908403791487e-4,-7.317258859984577e-5,1.2754619820043445e-4,-2.620775194372982e-4,9.535324352327734e-6,-6.653962827840587e-6,3.557045420166105e-5,5.504495857167058e-5,3.23297681461554e-5,1.0142031533177942e-4,-4.427261228556745e-5,-2.7061740183853544e-5,6.8056669988436624e-6,3.319001552881673e-5,2.9921255190856755e-5,-2.495401531632524e-5,-4.658425496018026e-6,-3.700862180266995e-6,-5.328360657586018e-6,9.93429807749635e-7,1.1596269359870348e-5,-8.869379598763771e-6,4.244205229042564e-6,AM7203
0.08535820245742798,0.5897789597511292,0.14820775389671326,1.0765633583068848,0.7455030679702759,0.34943291544914246,-0.9292943477630615,0.5952221155166626,0.012633400037884712,-0.6426889896392822,-0.23607975244522095,1.0329370498657227,-0.1546180546283722,1.4088431596755981,-0.5211365818977356,-0.41418394446372986,0.15908263623714447,-0.5675196051597595,-0.7568867206573486,-0.3095709979534149,0.3536640703678131,0.28566673398017883,-0.404166042804718,0.059487100690603256,0.0040824878960847855,0.003797871759161353,8.465251885354519e-4,-8.669560338603333e-5,1.6593026521150023e-4,-5.045163561590016e-4,-4.354338670964353e-6,-5.282407801132649e-5,8.873342449078336e-5,1.1724175419658422e-4,6.3668645452708e-5,1.8258205091115087e-4,-1.0643717541825026e-4,-2.893010423576925e-5,8.49589650897542e-6,5.25649193150457e-5,4.010125485365279e-5,-4.994232949684374e-5,-3.1421238873008406e-6,-3.422929694352206e-6,-1.1414937034714967e-5,3.3882929528772365e-7,2.7727355700335465e-5,-1.844340658863075e-5,3.44242812388984e-6,AM7204
0.23284439742565155,-0.19675926864147186,-0.008444402366876602,0.20790117979049683,1.043668508529663,-0.03764578700065613,-0.9733060002326965,0.5284990072250366,-0.15915216505527496,-0.9484720826148987,0.34507161378860474,-0.8592652678489685,0.4357178211212158,0.6728129982948303,0.3112947344779968,0.005464628338813782,0.5308356285095215,0.5104782581329346,-0.21527615189552307,-0.05237351730465889,0.0714314803481102,0.03302910923957825,-0.017406083643436432,0.015667688101530075,0.0030702464282512665,7.385698263533413e-4,1.8863445438910276e-4,-5.623091783490963e-5,1.0085076064569876e-4,-1.3540485815610737e-4,2.0655863863794366e-6,-6.247217697818996e-6,3.1900569865683792e-6,4.6465007471852005e-5,6.819233476562658e-6,5.3491366998059675e-5,-1.8689735952648334e-5,-1.6290639905491844e-5,6.654860499111237e-6,1.8553588233771734e-5,1.5610616173944436e-5,-8.836990673444234e-6,-2.054239757853793e-6,6.042783411430719e-7,-1.1305758107482689e-6,7.261947985170991e-7,6.925591605977388e-6,-4.92295612275484e-6,1.3197185353419627e-6,AM7205
