PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,Donor
-0.008355515077710152,0.07689372450113297,-0.1834753304719925,0.04671664163470268,0.0708419680595398,-0.056530360132455826,-0.13464824855327606,-0.03402671217918396,0.006321250461041927,-0.11430664360523224,0.0027596615254878998,0.03574968874454498,0.06177254393696785,-0.08599291741847992,-0.009542114101350307,-0.008891234174370766,-0.0666690245270729,0.009872639551758766,0.0784977376461029,AM7180
0.008473151363432407,0.07300808280706406,-0.0742475613951683,-0.0720410943031311,0.13385307788848877,-0.08576056361198425,-0.1634744107723236,0.06258227676153183,0.003548452164977789,-0.02433108724653721,0.15566407144069672,-0.03705880045890808,-0.06457958370447159,0.010793410241603851,-0.013531528413295746,-0.03702057525515556,-0.03763529658317566,-0.12538446485996246,0.08364254236221313,AM7181
-0.0015219079796224833,0.04294523596763611,-0.04647505283355713,-0.16933003067970276,0.09914638102054596,0.003616830799728632,-0.054811641573905945,0.07691598683595657,0.14101137220859528,-0.028209779411554337,0.18716475367546082,-0.07754237204790115,0.03006209433078766,-0.15329088270664215,-0.08765065670013428,-0.023333456367254257,-0.07584001123905182,-0.04123148322105408,0.008379067294299603,AM7182
0.04997837543487549,0.0623687319457531,-0.10503644496202469,0.008369714953005314,0.13910046219825745,-0.09922746568918228,-0.20160074532032013,-0.049897801131010056,-0.04897969961166382,-0.17173071205615997,0.0425678975880146,0.1163196712732315,0.007203646004199982,-0.0690552294254303,-0.007858717814087868,0.02479110285639763,0.0512559674680233,0.019755937159061432,0.08550626784563065,AM7188
-0.04161961004137993,-0.1508283019065857,-0.046102702617645264,-0.034776754677295685,0.041657306253910065,-0.14690184593200684,-0.1593562364578247,-0.037506818771362305,-0.11020827293395996,-0.09486716985702515,0.03770224750041962,-0.09910455346107483,0.13142624497413635,-0.06411533802747726,-0.057278942316770554,-0.03906891867518425,0.08259741216897964,0.013466449454426765,0.10481572151184082,AM7189
-0.02353379689157009,0.06298115849494934,0.12962666153907776,-0.10305586457252502,0.03409205377101898,0.12809979915618896,0.1289818435907364,0.00882625300437212,0.06299474835395813,-0.15516595542430878,0.21647503972053528,0.024175336584448814,0.08346401900053024,0.005849543027579784,0.026638098061084747,-0.20549756288528442,0.026288023218512535,-0.05982306972146034,0.13284581899642944,AM7196
0.004248366691172123,0.0934612900018692,-0.12648485600948334,0.0069851684384047985,0.11108805984258652,0.05125625431537628,-0.17559033632278442,-0.008988631889224052,-0.09172289073467255,-0.15753303468227386,-0.06006821244955063,0.05141244828701019,0.05238792300224304,-0.04807005822658539,0.04448597505688667,0.02925298549234867,-0.05162376910448074,0.08426661789417267,0.06159473583102226,AM7197
0.09325474500656128,-0.1027451753616333,0.2474420815706253,-0.0055458121933043,0.029666701331734657,-0.061878401786088943,-0.14397838711738586,-0.1865970939397812,0.02841792069375515,-0.10423136502504349,0.03683246299624443,-0.07034620642662048,0.005215904209762812,-0.05993575230240822,-0.15508630871772766,0.09201059490442276,0.03853621706366539,0.037255775183439255,-0.03411169722676277,AM7203
-0.013858537189662457,0.15612483024597168,0.09734893590211868,-0.026898149400949478,0.07404913008213043,-0.00804970320314169,-0.008357679471373558,0.030492164194583893,-0.08834867924451828,0.12982845306396484,0.0011066304286941886,-0.13700830936431885,-0.15199601650238037,0.17057129740715027,0.0035039735957980156,-0.09498842060565948,0.015601027756929398,0.031758323311805725,0.10498984903097153,AM7204
0.006075509358197451,0.1435661017894745,0.05666428431868553,-0.03446417674422264,0.10045348107814789,-0.022052545100450516,-0.013707039877772331,-0.03656221926212311,-0.08925959467887878,0.09170397371053696,-0.013174270279705524,-0.15225939452648163,-0.20572324097156525,0.03716249763965607,-0.13731510937213898,-0.029745040461421013,0.031907349824905396,0.06057009845972061,0.02928001992404461,AM7205
0.287792444229126,-0.014946557581424713,-0.045034680515527725,-0.03752423822879791,-0.03857535868883133,0.05636634677648544,0.07304999232292175,0.08922077715396881,-0.14882420003414154,-0.017562320455908775,0.025685280561447144,0.18155162036418915,0.012140673585236073,0.04844852536916733,0.08868823200464249,-0.004223547410219908,-0.08409411460161209,-0.06981762498617172,0.08787427842617035,AM7208
0.27741336822509766,0.0021068023052066565,0.02322380430996418,-0.03168179467320442,-0.0906989574432373,0.001583040808327496,0.0069610304199159145,0.15893784165382385,-0.17744748294353485,0.022881347686052322,-0.021725162863731384,0.21508796513080597,0.05195045843720436,0.08019658923149109,0.1677650362253189,0.05497375503182411,0.07969797402620316,-0.05810309946537018,0.21713106334209442,AM7209
