PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,PEER47,PEER48,Donor
-0.013506397604942322,-0.09990901499986649,-0.07206649333238602,-0.0454467236995697,0.08952487260103226,0.11596545577049255,-0.10904056578874588,-0.025144541636109352,-0.10864026844501495,-0.053620632737874985,0.18241046369075775,0.028040936216711998,0.21636559069156647,0.0036365294363349676,-0.15503868460655212,-0.3121607303619385,0.1744721531867981,0.07149425894021988,0.026777327060699463,0.029393764212727547,-0.005475605838000774,0.006438230164349079,-0.0544242262840271,-0.011605137027800083,-0.004941192455589771,0.0111534483730793,0.004024522844702005,-2.743659424595535e-4,3.6313480813987553e-4,-8.920289692468941e-4,2.947090833913535e-4,-7.489370909752324e-5,-9.467506315559149e-4,0.002235075458884239,-0.0012442006263881922,2.801189257297665e-4,-0.0018666498363018036,9.79487202130258e-4,0.0011959432158619165,6.721604149788618e-4,-8.696024888195097e-4,-1.2593624705914408e-4,-8.456517243757844e-4,6.770381005480886e-4,-8.83695378433913e-4,2.1531743186642416e-5,-9.113861015066504e-4,6.894761099829338e-7,AM7180
0.09140465408563614,-0.09941661357879639,0.05956154316663742,-0.027382399886846542,0.05499889701604843,-0.14740344882011414,-0.02779689058661461,0.2123517394065857,-0.02012280747294426,-0.357808381319046,-0.1693861037492752,-0.04577575996518135,0.10013196617364883,-0.006152899470180273,-0.01823287084698677,0.18410558998584747,0.09677334129810333,0.051255375146865845,-0.10543908923864365,-0.03142593428492546,-0.10401815921068192,-0.08892625570297241,-0.023034337908029556,0.04840030521154404,-0.03711847588419914,0.021674426272511482,0.013746521435678005,0.0030169482342898846,-6.286849384196103e-4,-0.0012603465002030134,-0.0012920130975544453,-0.001205474603921175,7.181951077654958e-4,-9.459573193453252e-4,0.0023043074179440737,-7.851242553442717e-4,-0.0010058553889393806,-2.3640813014935702e-4,-1.8719513900578022e-4,-0.0014354155864566565,5.921496776863933e-4,-3.4720287658274174e-4,-4.7899820492602885e-4,-3.4109389525838196e-4,-9.183371439576149e-4,-0.0010343551402911544,-2.073789801215753e-4,5.054088542237878e-4,AM7181
0.034402452409267426,0.016052531078457832,-0.15689270198345184,-0.11745168268680573,0.028665903955698013,-0.09146585315465927,0.03616954758763313,0.01651870086789131,-0.04833617061376572,-0.13543108105659485,0.09853654354810715,0.2904052734375,0.21796798706054688,-0.21355067193508148,-0.1842605471611023,-0.10021142661571503,0.15733541548252106,-0.06165311112999916,0.04155763238668442,-0.05327347666025162,-0.09240074455738068,0.08692706376314163,-0.1456409990787506,0.008876008912920952,0.01019839197397232,4.0850858204066753e-4,0.016557741910219193,0.0015616988530382514,0.006348665338009596,-0.005750568583607674,4.3508794624358416e-4,-0.004116636700928211,-5.446506547741592e-4,0.006287946831434965,-4.94530177093111e-5,6.428769556805491e-4,-0.002163665136322379,0.0013730188366025686,5.793948075734079e-4,0.0012425093445926905,-3.612707951106131e-4,3.205813991371542e-4,2.565999166108668e-4,-1.6007946396712214e-4,-6.47318025585264e-4,-9.32221591938287e-4,7.876951131038368e-4,-2.8293722425587475e-4,AM7182
0.04296422377228737,0.09365947544574738,-0.12763001024723053,-0.05054118484258652,0.10375237464904785,0.027874499559402466,-0.026175592094659805,-0.03495672717690468,0.17402510344982147,-0.12097715586423874,-0.05637037381529808,0.2786739766597748,0.09339726716279984,-0.004526824690401554,0.0810074582695961,-0.08836717903614044,0.5238089561462402,0.021011924371123314,-0.1657375991344452,0.12635566294193268,-0.04720563441514969,-0.0777304396033287,0.0023949001915752888,0.05505307763814926,0.02710043080151081,0.026613671332597733,-7.044231751933694e-4,-0.00138278235681355,-0.00473780557513237,0.0017330594127997756,-0.001509722089394927,8.575181127525866e-4,-0.0019122569356113672,0.0017181261209771037,-2.80987995211035e-4,-6.727467989549041e-4,-0.003344645956531167,-6.401218706741929e-4,0.0019178858492523432,-0.0012676776386797428,0.003506649751216173,-0.002459063893184066,-0.0015028569614514709,8.174905087798834e-4,-0.0020083372946828604,-9.935824891726952e-7,-5.178129067644477e-4,8.669845410622656e-4,AM7188
0.03831535577774048,-0.08110004663467407,-0.036474838852882385,-0.05329325795173645,0.1580769121646881,0.019705411046743393,-0.18727737665176392,0.03198973089456558,-0.18401509523391724,-0.10176180303096771,0.09453243017196655,-0.18640650808811188,0.06547979265451431,0.09325907379388809,0.2078847587108612,-0.25218239426612854,0.2503170669078827,0.05931192263960838,0.047154612839221954,-5.555746611207724e-4,0.09429654479026794,-0.012269344180822372,0.12227188050746918,0.07542005181312561,0.08562766760587692,0.008901471272110939,-0.0109034962952137,-0.009213011711835861,0.0021672623697668314,0.0013801486929878592,3.3186739892698824e-4,0.0039756763726472855,-0.0010885215597227216,7.944768876768649e-4,-0.00205622473731637,0.0033596158027648926,-4.7390462714247406e-4,-0.002128484658896923,8.517453097738326e-4,0.0026320042088627815,0.002389491070061922,-6.789478356949985e-4,-0.0013398630544543266,0.0015402178978547454,-1.1626537161646411e-4,7.945155375637114e-4,-6.22360676061362e-4,9.06064233276993e-4,AM7189
0.03566621243953705,0.17668505012989044,-0.09872683137655258,-0.01703670248389244,-0.02636575698852539,-0.015520711429417133,-0.10596658289432526,-0.02983884885907173,0.322961688041687,-0.1705128699541092,-0.27708038687705994,-0.19407472014427185,0.1583596169948578,0.023970715701580048,-0.1571063995361328,-0.09114135056734085,0.2327176332473755,0.0902932733297348,-0.09883580356836319,0.05687011033296585,0.08760881423950195,0.14452128112316132,-0.13159026205539703,-0.035245928913354874,-0.07697441428899765,0.018202822655439377,5.677359877154231e-4,-3.3069844357669353e-4,-0.007615250069648027,0.001009160652756691,-0.0033689604606479406,-0.003196940291672945,9.657738846726716e-4,0.0032838478218764067,-9.32560593355447e-4,1.9842693291138858e-4,-0.005136980675160885,0.0016035506268963218,7.32899468857795e-4,-9.500972228124738e-4,-8.278472232632339e-4,-0.0012456760741770267,-7.903871010057628e-4,0.0019418657757341862,-0.001542208599857986,-2.746472309809178e-4,7.456207531504333e-4,-1.7819293134380132e-4,AM7196
0.03117361292243004,0.040822967886924744,-0.12803299725055695,-0.1582365483045578,0.07204057276248932,0.053631287068128586,-0.28527888655662537,-0.16491803526878357,0.11196630448102951,-0.19390060007572174,-0.09290434420108795,0.20964430272579193,0.009152951650321484,-0.07309326529502869,0.03790191933512688,-0.20583969354629517,0.08916288614273071,-0.03796994313597679,-0.14846216142177582,-0.042157504707574844,-0.013946380466222763,0.11540534347295761,-0.08530241996049881,-0.03362901881337166,-0.019168080762028694,3.1009918893687427e-4,0.002397642470896244,-0.0013259273255243897,-4.870982374995947e-4,-0.002589845797047019,-0.0013543030945584178,-0.003938973415642977,5.738075124099851e-4,0.0034390934742987156,-9.854069503489882e-5,-5.9745111502707e-4,-0.001900773379020393,0.0019486278761178255,6.143120117485523e-4,9.889624925563112e-5,-5.789660499431193e-4,1.8595925939735025e-4,-1.6377694555558264e-4,7.959173526614904e-4,-8.763496880419552e-4,-5.362678202800453e-4,0.0010489257983863354,6.218386115506291e-4,AM7197
0.18653205037117004,0.0023154139053076506,0.034011490643024445,0.07054508477449417,0.19955095648765564,-0.13062028586864471,-0.1614132523536682,0.22475236654281616,0.19019998610019684,-0.057183511555194855,0.1256636083126068,-0.15209650993347168,0.04721470922231674,0.23309330642223358,0.030601024627685547,0.08644497394561768,-0.1922484189271927,0.11782845109701157,-0.10802404582500458,-0.002737029455602169,-0.027491653338074684,0.00848353747278452,0.06183396652340889,0.08486980944871902,0.1130218431353569,-0.012229054234921932,-0.004264300223439932,-0.00407719612121582,0.008594007231295109,-0.0037344000302255154,-9.319468517787755e-4,9.492269600741565e-4,-0.001518715056590736,0.0017275583231821656,-9.352712077088654e-4,0.002012707060202956,0.0015217968029901385,-0.0027376962825655937,8.085366571322083e-4,0.0014287747908383608,9.34218114707619e-4,0.0011215518461540341,-9.373839711770415e-4,0.0012756602372974157,6.542822811752558e-4,-6.696529453620315e-5,3.010272339452058e-4,2.4349064915440977e-6,AM7203
0.03582403063774109,0.17416568100452423,0.04066368192434311,0.2508953809738159,0.16047385334968567,0.06934575736522675,-0.18149983882904053,0.11614422500133514,0.008610373362898827,-0.13230374455451965,-0.05136783421039581,0.2290564775466919,-0.03424840793013573,0.3280455470085144,-0.12076324224472046,-0.10173530131578445,0.039260100573301315,-0.14365439116954803,-0.15540075302124023,-0.0591016486287117,0.09162605553865433,0.1574382483959198,-0.07281291484832764,0.18177883327007294,0.028698109090328217,0.033106740564107895,0.007871458306908607,-0.005340312607586384,3.969178651459515e-4,-0.010621495544910431,-0.001132767996750772,-0.004144373349845409,0.001996245700865984,0.006881633307784796,-0.0012681445805355906,0.00560772093012929,-0.0043828971683979034,0.0010342138120904565,0.0010951923904940486,0.001261328812688589,0.0010242265416309237,-0.0011237148428335786,5.263285129331052e-4,0.0015029916539788246,-8.333284058608115e-4,-2.5048895622603595e-4,0.0017538954271003604,-0.0011663089971989393,AM7204
0.09972160309553146,-0.05897042900323868,-0.0027337188366800547,0.05017412453889847,0.22151148319244385,-0.006936733610928059,-0.1905866414308548,0.1090741753578186,-0.02739321067929268,-0.1990632712841034,0.0763440877199173,-0.19076065719127655,0.10238319635391235,0.15100395679473877,0.0592196062207222,-0.004006752744317055,0.12312733381986618,0.12087598443031311,-0.05783718079328537,-0.007769788149744272,0.024727435782551765,0.012236081063747406,-0.0026784136425703764,0.03833405673503876,0.11388639360666275,-0.013949080370366573,-2.716283197514713e-4,-0.0061981868930161,0.008519094437360764,-0.0018017729744315147,-0.0017589228227734566,8.112980285659432e-4,-0.003432586556300521,0.004525752738118172,-0.002424965612590313,0.0024578517768532038,4.699788041762076e-5,-0.002466982463374734,0.0014683282934129238,0.0013045533560216427,0.001565898535773158,9.284609695896506e-4,-0.0011324241058900952,0.002038721228018403,1.0670367919374257e-4,-6.290035526035354e-5,2.4813263735268265e-5,3.6025221925228834e-4,AM7205
