PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,Donor
-0.011946960352361202,-0.08224987238645554,-0.05834024026989937,-0.03511236980557442,0.06675790995359421,0.08271215856075287,-0.07380024343729019,-0.01618797518312931,-0.06900735944509506,-0.03322163596749306,0.10863395780324936,0.01712803915143013,0.1225188672542572,0.0018796880031004548,-0.08533308655023575,-0.16404135525226593,0.0919521152973175,0.03749648854136467,0.012253107503056526,0.012005527503788471,AM7180
0.08092796057462692,-0.08190648257732391,0.04818948358297348,-0.02067386545240879,0.04093728959560394,-0.10475970804691315,-0.018119951710104942,0.13947825133800507,-0.012944858521223068,-0.22144605219364166,-0.1011158749461174,-0.02559332735836506,0.05677070841193199,-0.0031326166354119778,-0.011230798438191414,0.09662985056638718,0.05342889577150345,0.030149834230542183,-0.045717790722846985,0.006156890653073788,AM7181
0.030481966212391853,0.013179654255509377,-0.12681260704994202,-0.0904129222035408,0.021505257114768028,-0.06529390066862106,0.02458873577415943,0.01108520571142435,-0.031016426160931587,-0.08390851318836212,0.05840711668133736,0.16796685755252838,0.12317237257957458,-0.11713100969791412,-0.10088494420051575,-0.05139733850955963,0.08452095091342926,-0.03011029213666916,0.017253775149583817,-0.022115863859653473,AM7182
0.03794329613447189,0.07707333564758301,-0.10327907651662827,-0.03894729167222977,0.0773802399635315,0.019775262102484703,-0.017050012946128845,-0.02289522998034954,0.11110692471265793,-0.07535441964864731,-0.03437167778611183,0.15978622436523438,0.05351070314645767,-0.001834076945669949,0.0439421646296978,-0.04674466326832771,0.279125452041626,0.013006838969886303,-0.07798168063163757,0.0698404386639595,AM7188
0.03389617055654526,-0.06689705699682236,-0.02952186018228531,-0.0410664938390255,0.1178881898522377,0.01416412927210331,-0.12660686671733856,0.021322276443243027,-0.11661110818386078,-0.06336930394172668,0.056909576058387756,-0.10698551684617996,0.03746684640645981,0.05104045197367668,0.11382845044136047,-0.13430432975292206,0.13196370005607605,0.028049051761627197,0.023107990622520447,-0.01678459532558918,AM7189
0.031605660915374756,0.14521624147891998,-0.07979598641395569,-0.013000808656215668,-0.019795076921582222,-0.01130137499421835,-0.07070939987897873,-0.019211428239941597,0.20561376214027405,-0.10692601650953293,-0.16642582416534424,-0.1119045689702034,0.08998794108629227,0.01225297525525093,-0.08552491664886475,-0.048543740063905716,0.12117937207221985,0.042371656745672226,-0.05989832431077957,0.004345235414803028,AM7196
0.027652733027935028,0.03338463231921196,-0.10360965877771378,-0.12200892716646194,0.05370381847023964,0.03768905997276306,-0.1922316551208496,-0.10721641778945923,0.07161078602075577,-0.1211915835738182,-0.056654904037714005,0.12079858779907227,0.005185691639780998,-0.039938028901815414,0.02167961187660694,-0.10820619761943817,0.048144612461328506,-0.02024921216070652,-0.08174967020750046,-0.024268589913845062,AM7197
0.16494135558605194,0.0018342069815844297,0.027427038177847862,0.054942961782217026,0.14861902594566345,-0.09304020553827286,-0.10879785567522049,0.14671725034713745,0.12210289388895035,-0.035747773945331573,0.07546479254961014,-0.08719439059495926,0.02762528881430626,0.12886308133602142,0.017083100974559784,0.04420267045497894,-0.10236136615276337,0.06102318316698074,-0.05471673980355263,-7.940577925182879e-4,AM7203
0.03154868260025978,0.14327110350131989,0.03294752165675163,0.19383297860622406,0.11978095024824142,0.0492434948682785,-0.12227991223335266,0.07486168295145035,0.0063329036347568035,-0.08253301680088043,-0.030824996531009674,0.13221050798892975,-0.018945183604955673,0.18273551762104034,-0.0643012598156929,-0.052689891308546066,0.017776958644390106,-0.07932869344949722,-0.08629832416772842,-0.05332273617386818,AM7204
0.08816462010145187,-0.04870455339550972,-0.0022639683447778225,0.03903379663825035,0.16509421169757843,-0.004762397147715092,-0.12865671515464783,0.07169916480779648,-0.01681719347834587,-0.12384036183357239,0.04572676867246628,-0.10913944244384766,0.05880452319979668,0.08376570791006088,0.03222230076789856,-0.0026101928669959307,0.06471863389015198,0.061886731535196304,-0.030806604772806168,-0.011492469348013401,AM7205
0.1847050040960312,0.0434262715280056,0.0964469313621521,-0.11334892362356186,-0.055839069187641144,0.08685978502035141,-0.0038469024002552032,-0.06716026365756989,-0.18681497871875763,0.0917731374502182,0.06305207312107086,-0.2562655806541443,0.0931316539645195,0.14566855132579803,-0.16178476810455322,0.023263728246092796,0.04483863338828087,-0.053697481751441956,-0.018456997349858284,0.06303486227989197,AM7208
0.20874543488025665,0.07574420422315598,0.08101695030927658,-0.11316134035587311,0.09908279776573181,0.1965261846780777,0.056950896978378296,-0.03943173587322235,-0.2182179093360901,0.10667591542005539,-0.02642558328807354,-0.16211076080799103,0.010299368761479855,0.10530390590429306,-0.01831168495118618,0.02043112926185131,0.11492165923118591,-0.08216286450624466,-0.01648656092584133,0.05591641366481781,AM7209
0.21131102740764618,0.04508255049586296,0.171940416097641,-0.06688027083873749,0.037790972739458084,0.1944798082113266,0.08527486026287079,0.010329143144190311,0.014917457476258278,0.16190935671329498,-0.0769764631986618,0.05330277606844902,-0.07495039701461792,0.02939736470580101,-0.045439839363098145,0.012959233485162258,-0.05431796982884407,0.024711046367883682,-0.037939757108688354,-0.001312426757067442,AM7211
0.2604013681411743,0.06108522787690163,0.17827124893665314,-0.074756719172000885,-0.036212727427482605,0.11758314818143845,0.03653242066502571,-0.03677143529057503,0.06460949033498764,0.10821370035409927,-0.024573637172579765,0.10750968754291534,-0.12438289076089859,-0.014956125989556313,0.03726225346326828,0.029029183089733124,-0.0452946200966835,0.02706662006676197,-0.01054074615240097,-0.07323538511991501,AM7213
0.1521640121936798,-0.017875485122203827,0.20202131569385529,-0.13480296730995178,-0.2276260107755661,-0.05504101142287254,0.1251448094844818,-0.0023530852049589157,0.1035340279340744,0.2234712392091751,0.017242833971977234,0.034968387335538864,0.07173935323953629,-0.14748400449752808,-0.043867889791727066,-0.07945656031370163,-0.06539430469274521,-0.030394824221730232,0.05399337038397789,0.007901748642325401,AM7214
0.26410841941833496,0.08038846403360367,0.18570783734321594,-0.11570031940937042,-0.05771982669830322,-0.0021175697911530733,0.08480251580476761,0.01402748841792345,0.11551308631896973,0.13669022917747498,0.02059086598455906,0.1030612513422966,-0.0748533084988594,0.026569144800305367,0.0345880389213562,-0.09344879537820816,-0.0566285140812397,0.002792828483507037,9.288986911997199e-4,-0.03959805145859718,AM7215
0.24226506054401398,0.058967750519514084,0.14836926758289337,-0.11014632880687714,-0.1523156613111496,-0.03315398469567299,0.09972833096981049,-0.09624144434928894,-0.018013371154665947,0.0608837716281414,-0.10935604572296143,-0.008158134296536446,-0.06673098355531693,0.07509185373783112,-0.03317154198884964,0.014590558595955372,-0.05065254867076874,-0.07198293507099152,-0.021585704758763313,-0.03181225061416626,AM7216
-0.08410639315843582,0.0996256098151207,0.04898005351424217,0.03691495209932327,-0.017693838104605675,0.024415479972958565,0.014645825140178204,0.18852628767490387,-0.05315496027469635,-0.09858759492635727,-0.01137548591941595,0.04362970590591431,-0.08087362349033356,0.004623392131179571,0.05454844981431961,-0.1687345951795578,0.002432794077321887,-0.041221294552087784,-0.0016751561779528856,0.07537911832332611,AM7221
0.03337628394365311,0.13883304595947266,-0.05085616931319237,0.18819448351860046,-0.1343667209148407,-0.06481921672821045,-0.16925270855426788,-0.008767034858465195,0.1931610107421875,-0.05352539196610451,-0.024773338809609413,-0.06679452210664749,-0.00617179274559021,-0.007593896705657244,0.23388198018074036,-0.08293168246746063,-0.1574697643518448,-0.1174696609377861,0.13478659093379974,0.016564734280109406,AM7223
0.06590507179498672,0.09220385551452637,-0.14229106903076172,0.055438026785850525,-0.07054457068443298,-0.07376900315284729,-0.1335962861776352,-0.09698011726140976,0.2244829535484314,0.05948638170957565,-0.17157450318336487,-0.04695075377821922,0.043947238475084305,0.040311556309461594,0.11489493399858475,0.008041596971452236,0.0034403668250888586,-0.1560307890176773,0.011756079271435738,0.0669904574751854,AM7224
0.03613025322556496,0.11693288385868073,0.012366637587547302,0.2198040932416916,-0.028670435771346092,-0.06838425248861313,-0.21254317462444305,0.012417369522154331,0.047618452459573746,0.09648365527391434,-0.04650412127375603,0.07428307086229324,-0.1350414901971817,-0.09825702756643295,0.22406204044818878,0.020936673507094383,0.08176717162132263,-0.07887249439954758,-0.021539079025387764,-4.8039774992503226e-4,AM7226
-0.020907804369926453,0.11394615471363068,-0.017103999853134155,0.17291219532489777,-0.013827945105731487,-0.08211489766836166,0.14073537290096283,0.19734281301498413,0.03139573335647583,0.028682515025138855,0.18839314579963684,-0.028085773810744286,0.07196146994829178,0.15953142940998077,-0.17342893779277802,-0.1751982718706131,-0.21052946150302887,-0.17854569852352142,-0.06680280715227127,0.0021582345943897963,AM7228
0.018286844715476036,0.07687288522720337,-0.10989849269390106,-0.004317956976592541,0.06276518851518631,-0.07277819514274597,0.2619430124759674,0.15092241764068604,0.06791853904724121,0.05348997563123703,-0.029658881947398186,-0.01752709597349167,0.017491981387138367,-0.0826062560081482,0.05033542960882187,-6.50741858407855e-4,0.07158111780881882,0.011150390841066837,0.02156921662390232,0.07045875489711761,AM7229
0.0047723595052957535,0.11927549540996552,-0.0059966398403048515,0.16318629682064056,0.020259788259863853,-0.1326099932193756,0.19373548030853271,0.20669157803058624,-0.08908513188362122,0.0935167595744133,0.1099826991558075,-0.003554709954187274,-0.0660959929227829,-0.020695198327302933,-0.10420563817024231,-0.053022559732198715,0.007057501934468746,-0.022115908563137054,-0.12398479878902435,-0.013769766315817833,AM7230
0.03163683041930199,0.13375429809093475,0.03672441095113754,0.14813104271888733,0.050729069858789444,-0.19040001928806305,0.06630971282720566,-0.014470282010734081,-0.1487472802400589,-0.07693228870630264,0.0809573233127594,0.17257234454154968,0.02777223475277424,0.10840174555778503,-0.09414757788181305,0.03987773507833481,-0.04227795824408531,0.07939863204956055,-0.0044343057088553905,-0.10995866358280182,AM7236
