PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,Donor
-0.008978580124676228,0.08459688723087311,-0.20378662645816803,0.052906330674886703,0.08271881192922592,-0.06627684831619263,-0.1638125777244568,-0.04137284681200981,0.007809135131537914,-0.14561091363430023,0.0033184706699103117,0.04714458808302879,0.08070625364780426,-0.1139369085431099,-0.011921998113393784,-0.011872868053615093,-0.09413047879934311,0.020190555602312088,0.09638083726167679,0.05345815047621727,-0.003965018782764673,-0.008881703950464725,6.950647220946848e-4,-8.504148572683334e-4,-0.00470658577978611,0.0010763112222775817,-0.0015454975655302405,-0.0024275213945657015,-0.0012613576836884022,AM7180
0.009097728878259659,0.08022887259721756,-0.08239857852458954,-0.08160964399576187,0.15594539046287537,-0.10117281973361969,-0.19847792387008667,0.07723445445299149,0.0049740709364414215,-0.03090803511440754,0.20041324198246002,-0.04859727993607521,-0.08584960550069809,0.016132034361362457,-0.018266644328832626,-0.0516795888543129,-0.0506928414106369,-0.1767701506614685,0.1145416721701622,0.0460904985666275,-0.03784586489200592,-0.018048657104372978,-0.008251402527093887,0.0021631652489304543,-0.003015604568645358,0.004158023279160261,-0.0035961850080639124,-0.0022525303065776825,-0.002936639590188861,AM7181
-0.0016565800178796053,0.04718547686934471,-0.051633983850479126,-0.19179107248783112,0.11516918241977692,0.004317421466112137,-0.06682217121124268,0.0945701003074646,0.1767265647649765,-0.03625936061143875,0.2406686544418335,-0.10154152661561966,0.03965987265110016,-0.20510509610176086,-0.11692272126674652,-0.03068866766989231,-0.1050141304731369,-0.054824501276016235,0.012847919948399067,-0.009195452556014061,0.027042722329497337,-0.026601040735840797,0.004213620442897081,-4.4443426304496825e-4,-0.0022541687358170748,0.0029395250603556633,8.320325869135559e-4,-0.0026549564208835363,0.001819387311115861,AM7182
0.05379873514175415,0.06854139268398285,-0.11658617109060287,0.009373806416988373,0.16220565140247345,-0.11664316058158875,-0.24489790201187134,-0.060677699744701385,-0.06125431880354881,-0.21827822923660278,0.05490746349096298,0.15265271067619324,0.008817876689136028,-0.0909302681684494,-0.010065311565995216,0.03342680633068085,0.06930810958147049,0.026973426342010498,0.11406198143959045,0.04857233539223671,-0.0197766050696373,-0.014639100059866905,-0.005891025997698307,-3.593486035242677e-4,-0.0023057826329022646,-2.3363313812296838e-4,-0.0020668876823037863,-7.023676880635321e-4,-8.225067867897451e-4,AM7188
-0.04477979242801666,-0.16608482599258423,-0.05134909972548485,-0.039346326142549515,0.04853512719273567,-0.1733342856168747,-0.1930467188358307,-0.046290960162878036,-0.13772426545619965,-0.12024133652448654,0.04765719920396805,-0.1303921639919281,0.1720523089170456,-0.08471361547708511,-0.07597766071557999,-0.05256785452365875,0.1115478053689003,0.019182009622454643,0.1383916139602661,0.06273017823696136,-0.013763572089374065,-0.025653744116425514,-0.012110067531466484,0.004407618660479784,-0.0020756861194968224,-9.208990959450603e-4,-0.003403141163289547,-0.0018815917428582907,-7.527666166424751e-4,AM7189
-0.02524915523827076,0.0693192258477211,0.1440066546201706,-0.11680197715759277,0.03942980617284775,0.15096332132816315,0.1559746265411377,0.011315210722386837,0.07923717796802521,-0.19803161919116974,0.27915164828300476,0.03165215253829956,0.11073093116283417,0.008009633049368858,0.034173935651779175,-0.2794843912124634,0.03920702636241913,-0.09771326184272766,0.20260842144489288,-0.027999909594655037,-0.009280316531658173,0.041122786700725555,7.483367808163166e-4,0.013143805786967278,0.001235252944752574,0.002176514361053705,-0.0017793620936572552,-0.002005761256441474,-0.004558448679745197,AM7196
0.0045396569184958935,0.10271795094013214,-0.14038893580436707,0.0077964081428945065,0.12965728342533112,0.0602983795106411,-0.2131395787000656,-0.010651368647813797,-0.11451513320207596,-0.19930438697338104,-0.07718311995267868,0.06708569824695587,0.06787683814764023,-0.05935737490653992,0.05772370845079422,0.03603943809866905,-0.058296088129282,0.09952791780233383,0.09886214882135391,0.017449025064706802,-0.1610725224018097,-0.0866895467042923,4.1343041812069714e-4,-0.01593100279569626,-0.008853504434227943,-0.0028342949226498604,3.1233459594659507e-4,-8.335847523994744e-4,-0.0013826631475239992,AM7197
0.10030730813741684,-0.11295685172080994,0.2747895121574402,-0.006353830453008413,0.03473836928606033,-0.07343442738056183,-0.1746949553489685,-0.22898127138614655,0.03510620817542076,-0.1332423835992813,0.047846611589193344,-0.09309517592191696,0.006318775471299887,-0.07616087794303894,-0.20828968286514282,0.11995887011289597,0.05022089183330536,0.06418425589799881,-0.08486581593751907,0.15247540175914764,-0.09673892706632614,0.07541019469499588,-0.003924078773707151,0.011582741513848305,-0.001791053218767047,-0.0018678880296647549,-0.0028075743466615677,-0.0030028228648006916,-9.778293315321207e-4,AM7203
-0.014879564754664898,0.17183423042297363,0.10806025564670563,-0.030532922595739365,0.08651134371757507,-0.009589984081685543,-0.010050954297184944,0.037387192249298096,-0.11087296903133392,0.16526912152767181,0.0014393167803063989,-0.17903529107570648,-0.200820654630661,0.22787266969680786,0.005787195637822151,-0.1287178248167038,0.013343148864805698,0.054440297186374664,0.12646327912807465,0.07657965272665024,0.036568738520145416,-0.03082810714840889,-0.009268904104828835,4.3846736662089825e-4,-0.004255426581948996,-0.0032854159362614155,-0.004639490973204374,-8.612769306637347e-4,-0.0017846671398729086,AM7204
0.0065223234705626965,0.15799640119075775,0.06282943487167358,-0.03911731392145157,0.11733465641736984,-0.026227379217743874,-0.016177086159586906,-0.044798366725444794,-0.11174704134464264,0.11717231571674347,-0.01725267432630062,-0.1992522031068802,-0.27134770154953003,0.050458844751119614,-0.1831943243741989,-0.040032584220170975,0.038330722600221634,0.09405940026044846,0.02022383362054825,0.08288124203681946,-6.222472293302417e-4,-0.051222655922174454,-0.006718839984387159,-0.001439568935893476,-0.004456642083823681,-0.004050187300890684,-0.002564529189839959,-0.0014533213106915355,0.001141711138188839,AM7205
0.30955222249031067,-0.01653720997273922,-0.050090301781892776,-0.042549099773168564,-0.044775351881980896,0.06680703908205032,0.08842083066701889,0.11013652384281158,-0.18693186342716217,-0.02268511801958084,0.03310791775584221,0.2379019856452942,0.016155783087015152,0.06295007467269897,0.12265288084745407,-0.002487139543518424,-0.12907110154628754,-0.07472143322229385,0.09581327438354492,0.06798055768013,0.11269161105155945,-0.03872835263609886,-0.010744679719209671,-0.0025109569542109966,-0.004986560437828302,0.0030836460646241903,-0.0041851019486784935,-0.0010419330792501569,-0.0014482830883935094,AM7208
0.29840007424354553,0.0022573296446353197,0.02573905698955059,-0.035795364528894424,-0.10513344407081604,0.001993300626054406,0.008635953068733215,0.195482075214386,-0.22313101589679718,0.028733016923069954,-0.028085578233003616,0.28115788102149963,0.06800326704978943,0.10545389354228973,0.23062440752983093,0.07837077230215073,0.09065467864274979,-0.05824090167880058,0.2726708650588989,0.10688646137714386,0.1489119827747345,-0.0333220399916172,-0.026117760688066483,-5.300779594108462e-4,-0.0027187608648091555,0.00276902224868536,-0.00826173648238182,6.519053713418543e-4,-0.002379284705966711,AM7209
0.3714558184146881,-0.04278901219367981,-0.03135395422577858,-0.04283636808395386,0.011541028507053852,0.10183580964803696,0.07391758263111115,0.049578048288822174,-0.009429177269339561,-0.06850140541791916,0.08145161718130112,0.11982936412096024,-0.08430860936641693,0.08092033118009567,0.055398352444171906,0.08273126184940338,-0.1235857903957367,0.04504702240228653,-0.10221773386001587,0.027423540130257607,0.059324126690626144,-0.039589859545230865,-0.001441381173208356,-0.007743579335510731,-0.0041646165773272514,-0.0013864594511687756,1.0942140761471819e-5,2.674546849448234e-4,0.0021083641331642866,AM7211
0.35867565870285034,-0.05287187919020653,0.02513701654970646,0.043655864894390106,-0.13024653494358063,-0.12102861702442169,0.19561943411827087,0.046010926365852356,-0.10286755859851837,0.071964263916015625,0.08731598407030106,-0.15578767657279968,0.06764229387044907,-0.014233076944947243,-0.15820080041885376,0.09071256965398788,0.04941511154174805,-0.006346200592815876,-0.11830674856901169,-0.03930757939815521,-0.06869262456893921,0.023139651864767075,0.005908479914069176,2.6767089730128646e-4,0.0038416613824665546,-2.384867548244074e-4,0.002551050391048193,0.0013255745870992541,0.0010798766743391752,AM7213
0.28378379344940186,-0.10776568204164505,-0.2576444447040558,-0.028154289349913597,0.0010945203248411417,-0.13486094772815704,0.24687576293945312,-0.002165264682844281,0.1450335681438446,0.08025510609149933,0.17500457167625427,-0.13936389982700348,-0.047907497733831406,-0.10992029309272766,-0.12820442020893097,0.00732079753652215,-0.06738098710775375,-0.17812640964984894,-0.17175334692001343,0.020066458731889725,0.03933393210172653,-0.020670978352427483,-0.0028448672965168953,0.003314854810014367,0.0010089543648064137,0.004117419943213463,1.5713952598161995e-4,-0.0027290522120893,0.0028390376828610897,AM7214
0.3762737512588501,-0.0840413048863411,-0.03884853422641754,-0.01995128020644188,0.04132150486111641,-0.1419653594493866,0.1307617723941803,0.02706036902964115,-0.05617540329694748,0.032754912972450256,0.06669460982084274,-0.07848866283893585,-0.050145044922828674,0.07917757332324982,0.09638921171426773,0.1357364058494568,-0.04566662386059761,0.030685286968946457,-0.10545819252729416,-0.019314654171466827,-0.06056307628750801,-0.015312695875763893,0.0038660040590912104,-0.0104632917791605,-0.001370308455079794,-0.0013249428011476994,0.0016712162178009748,0.0011765288654714823,0.001323981792666018,AM7215
0.31811508536338806,-0.039168424904346466,-0.04525819048285484,-0.020215027034282684,-0.13806645572185516,0.10952828079462051,0.14864853024482727,0.11622845381498337,-0.026633409783244133,-0.009503941051661968,0.054114945232868195,-0.05886887013912201,0.05675218626856804,0.07583985477685928,0.07415620237588882,0.04100048914551735,-0.1453114151954651,-0.007958630099892616,-0.032336391508579254,-0.014402175322175026,-0.05247968062758446,-0.02529476396739483,0.004634767305105925,-0.009180156514048576,-0.0037429474759846926,1.422644272679463e-4,8.920247200876474e-4,-1.0232640488538891e-4,-6.745930295437574e-4,AM7216
-0.052961450070142746,-0.1282719075679779,0.007400404196232557,-0.03249024972319603,-0.016044553369283676,-0.25107619166374207,-0.14131279289722443,-0.1189027801156044,0.013519317843019962,-0.08293624222278595,-0.03786637261509895,-0.011168710887432098,0.021072115749120712,0.06955083459615707,-0.11999566107988358,-0.027983559295535088,-0.008216112852096558,-0.03062874637544155,0.07367527484893799,0.15282440185546875,0.037892360240221024,-0.005151951685547829,-0.015257502906024456,0.007522772531956434,-0.0038620734121650457,2.967665386677254e-5,-0.006122121121734381,-0.0027608126401901245,-0.002217857865616679,AM7221
-0.046411123126745224,-0.12927474081516266,-0.025942953303456306,-0.07122459262609482,-0.011080864816904068,-0.261966347694397,-0.1227848008275032,-0.1828431338071823,0.15916438400745392,-0.002159322611987591,-0.11243146657943726,-0.09832505881786346,-0.020839717239141464,0.059333425015211105,-0.02880001813173294,-0.14952750504016876,0.049914322793483734,-0.029533829540014267,0.004624532535672188,0.09265774488449097,0.07234445959329605,-0.03795425966382027,-0.01422810461372137,0.006322517525404692,-0.0015312298201024532,-0.0015915113035589457,-0.00396730238571763,-0.0026248714420944452,3.98817821405828e-4,AM7223
0.025594115257263184,-0.1406860202550888,-0.009846537373960018,0.09433960914611816,0.08523084223270416,0.10516121983528137,-0.06149919703602791,-0.304404616355896,0.14956478774547577,0.21932442486286163,0.07803350687026978,-0.16033105552196503,0.005206478293985128,-0.16703972220420837,0.20694588124752045,-0.10542839765548706,-0.05664292722940445,0.07064027339220047,0.2648790776729584,0.1387646198272705,0.16187024116516113,-0.00843826774507761,-0.010455208830535412,0.0036313708405941725,-0.007579422555863857,0.0017853766912594438,-0.0066787623800337315,-0.005638849921524525,4.933118470944464e-4,AM7224
0.02513726055622101,0.04454023391008377,0.11360523104667664,-0.13573433458805084,0.047723304480314255,-0.06723176687955856,0.1195162758231163,-0.07164517790079117,0.1309145987033844,0.07644695788621902,0.008585868403315544,-0.02211226522922516,0.13338826596736908,-0.22549521923065186,-0.037194035947322845,-0.03973150625824928,0.16524764895439148,0.12953250110149384,0.0982513576745987,0.0364551804959774,-0.06162204593420029,0.004095547366887331,-0.0013518821215257049,0.003951033111661673,-9.383241413161159e-4,-0.0023543185088783503,-6.162012577988207e-4,-0.0019652475602924824,5.865178536623716e-4,AM7226
0.04340468347072601,-0.12705503404140472,0.16620305180549622,0.16829761862754822,0.11631390452384949,-0.069797083735466,-0.12109625339508057,-0.20641346275806427,0.11139387637376785,0.3955650329589844,-0.019834576174616814,-0.05533009022474289,0.12068689614534378,-0.08637229353189468,0.29883989691734314,-0.13265779614448547,-0.21380944550037384,-0.04051891714334488,-0.04097100347280502,0.059129226952791214,0.10272885113954544,0.07102807611227036,0.0029647364281117916,0.009848331101238728,-0.002724040299654007,0.004136460367590189,-0.0017995162634178996,-0.004386837128549814,-4.326845519244671e-4,AM7228
0.020489685237407684,0.09839823842048645,0.24603646993637085,-0.08731850236654282,0.03894424065947533,-0.12619444727897644,-0.00228606048040092,0.0815814882516861,0.04296395555138588,-0.016327491030097008,0.2345813661813736,-0.04657990485429764,0.006495653185993433,-0.05763579532504082,0.044226668775081635,-0.029072614386677742,0.09955169260501862,0.02586408145725727,0.044242627918720245,-0.02149909920990467,-0.09525194019079208,-0.03818939998745918,-0.0014086171286180615,-0.004171820357441902,-0.0017166612669825554,-0.0017816429026424885,4.493662854656577e-4,-3.1944888178259134e-4,4.5971194049343467e-4,AM7229
0.12189797312021255,0.05919905751943588,0.2139461785554886,-0.1268051415681839,0.14029687643051147,-0.17049819231033325,-0.016914814710617065,-0.02602306194603443,0.09345319867134094,0.11404331773519516,-0.0798112079501152,-0.13207867741584778,0.13040056824684143,-0.11059486120939255,-0.07663790881633759,-0.09687099605798721,0.020014025270938873,-0.03337585926055908,0.07258164137601852,0.025963377207517624,-0.03924638777971268,0.005015812814235687,6.785703135392396e-6,0.004669698420912027,-1.2052927922923118e-4,0.0013386470964178443,-0.0010713915107771754,-0.002422783523797989,-0.0013257944956421852,AM7230
-0.011259936727583408,-0.06774400919675827,0.1927269548177719,0.19369061291217804,0.030827444046735764,-0.0442250557243824,-0.1373562514781952,-0.044111259281635284,-0.1325909048318863,0.4589381515979767,-0.23983466625213623,-0.09591082483530045,0.277956485748291,-0.10845312476158142,0.13374003767967224,-0.17380990087985992,0.1150733008980751,0.13723276555538177,-0.11716194450855255,-0.03993893042206764,-0.09739050269126892,-0.09741264581680298,9.557534358464181e-4,-0.008878405205905437,-0.0018148485105484724,-0.005745336879044771,0.0033916516695171595,-5.251190159469843e-4,0.0032040728256106377,AM7236
0.004086911212652922,0.030367247760295868,0.14028862118721008,-0.054196592420339584,-0.002584797330200672,-0.07862748950719833,0.16089847683906555,-0.09909772127866745,0.013171548023819923,0.16581614315509796,-0.09549874812364578,-0.044220827519893646,0.381061851978302,-0.08510305732488632,-0.07199715822935104,0.049513962119817734,0.03611026331782341,-0.24691253900527954,0.05963396281003952,0.03486182168126106,0.08683203160762787,0.001666093710809946,-0.012811238877475262,0.006098841782659292,0.004989872220903635,0.007953335531055927,-0.0032930015586316586,-0.0010612341575324535,-6.761463591828942e-4,AM7237
