PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,Donor
0.03519883006811142,0.12163887917995453,0.01599065400660038,0.13379035890102386,-0.04393226280808449,-0.00797098409384489,0.023752672597765923,-0.15969468653202057,AM7380
-0.01843789964914322,0.08667949587106705,-0.07751533389091492,0.06926338374614716,0.04360252618789673,-0.16482023894786835,-0.01920219510793686,-0.07813791930675507,AM7382
-0.06982456892728806,0.04130307585000992,0.04326756298542023,-0.0473206602036953,-0.12166677415370941,0.03743929788470268,0.1791185438632965,-0.01298699900507927,AM7383
-0.019155822694301605,0.0506167970597744,-0.20517483353614807,0.07167530059814453,-0.09936665743589401,-0.057030729949474335,-0.03827117756009102,-3.9128854405134916e-4,AM7384
-0.0026655050460249186,0.06627862900495529,-0.1349519044160843,0.11327200382947922,-0.1703791469335556,0.031849827617406845,0.09609727561473846,-0.08696763962507248,AM7385
-0.04465900734066963,-0.0031789876520633698,-0.0048958780243992805,-0.11051400005817413,0.023883093148469925,0.17547966539859772,0.1475933939218521,-0.16748572885990143,AM7386
0.004765746649354696,0.119834765791893,-0.0797683373093605,0.0879492238163948,-0.09599615633487701,-0.03318638727068901,-0.0557333342730999,-0.07787453383207321,AM7387
-0.007098638918250799,0.030666781589388847,-0.1656935065984726,0.09665931761264801,-0.15499275922775269,-0.11109920591115952,0.014125430956482887,0.046768177300691605,AM7388
-0.02665090747177601,0.15408346056938171,0.08336722105741501,0.035770416259765625,-0.0661567896604538,-0.01343311183154583,-0.06689626723527908,0.10146059840917587,AM7409
-0.08915872126817703,-0.0703541710972786,0.016637509688735008,-0.005275856703519821,-0.08287231624126434,-0.216233491897583,0.01291491650044918,-0.03307963162660599,AM7416
-0.020484643056988716,0.04886145517230034,-0.09957554191350937,0.18601998686790466,-0.16377416253089905,-0.2924824059009552,0.09544603526592255,-0.06378982216119766,AM7419
-0.00891578383743763,0.05903705954551697,-0.10985241085290909,0.11919465661048889,-0.1435011923313141,0.03267547860741615,0.1141805350780487,-0.045482028275728226,AM7420
-0.006691989488899708,0.09629473090171814,-0.1809600293636322,0.028542539104819298,-0.038407329469919205,-0.05160411074757576,-0.15631599724292755,-0.007676422595977783,AM7426
-0.026608355343341827,0.148646742105484,-0.039391517639160156,0.005807626061141491,-0.07955770194530487,0.08203091472387314,-0.05022208020091057,7.049534469842911e-4,AM7427
-0.09327030926942825,-0.08669442683458328,0.042648617178201675,-0.027840251103043556,-0.11573371291160583,-0.011882531456649303,0.07079585641622543,-0.07363875955343246,AM7492
-0.015463662333786488,-0.11650285869836807,-0.03358781710267067,-0.05585247278213501,-0.14347535371780396,0.15929102897644043,0.03311655670404434,0.06573617458343506,AM7493
-0.01395482663065195,-0.1641055792570114,-0.05310320109128952,-0.0936177521944046,-0.09584375470876694,0.008440009318292141,-0.06172478571534157,0.10804999619722366,AM7495
-0.01732933148741722,-0.1964188814163208,-0.15683220326900482,-0.10039901733398438,-0.04189993441104889,0.07503451406955719,-0.03275901451706886,0.09757773578166962,AM7589
-0.020603248849511147,-0.04109683260321617,-0.03821597620844841,-0.1900043934583664,-0.07712721824645996,0.04249588027596474,0.11902042478322983,0.17276623845100403,AM7591
-0.01420675404369831,-0.16247136890888214,-0.07876751571893692,-0.001001608557999134,-0.1438509225845337,-0.02067977748811245,-0.11504445225000381,0.12554048001766205,AM7628
-0.010178221389651299,-0.134077250957489,-0.02868024632334709,-0.14046478271484375,-0.13074569404125214,0.009582716040313244,-0.0414714515209198,0.09403061121702194,AM7629
0.005816138815134764,-0.16777130961418152,-0.05384175106883049,-0.04962899908423424,-0.12373881787061691,0.14738111197948456,-0.07040535658597946,0.015637367963790894,AM7633
-0.00790814496576786,-0.03382495418190956,-0.0762384831905365,-0.2019731104373932,-0.01008638460189104,-0.024503787979483604,0.16232119500637054,0.06726261228322983,AM7634
