PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,Donor
-0.008008996024727821,0.07321655750274658,-0.17390964925289154,0.043902263045310974,0.06562773138284683,-0.05230949446558952,-0.12244291603565216,-0.0307580828666687,0.005750562064349651,-0.10168011486530304,0.002784440293908119,0.03118302673101425,0.054547637701034546,-0.0756545290350914,-0.008563109673559666,-0.007412227801978588,-0.056412454694509506,0.05032796040177345,AM7180
0.00821688026189804,0.0694485530257225,-0.070450060069561,-0.06762929260730743,0.12416597455739975,-0.07935761660337448,-0.14848877489566803,0.0567094124853611,0.003535090247169137,-0.021335309371352196,0.13827072083950043,-0.03260534256696701,-0.05573096126317978,0.007820921950042248,-0.011760780587792397,-0.030179165303707123,-0.031786397099494934,-0.03463054075837135,AM7181
-0.0014707912923768163,0.04094661399722099,-0.04405633360147476,-0.1590101420879364,0.09204205125570297,0.0033572542015463114,-0.04979635775089264,0.0696450024843216,0.12632815539836884,-0.025051617994904518,0.16612908244132996,-0.06796349585056305,0.02651679515838623,-0.1339716613292694,-0.07613633573055267,-0.019964857026934624,-0.06548597663640976,-0.02217092551290989,AM7182
0.04807437211275101,0.05937996134161949,-0.09954767674207687,0.007886831648647785,0.12899495661258698,-0.09168723970651627,-0.18337731063365936,-0.04527890309691429,-0.043873172253370285,-0.15281686186790466,0.03787606209516525,0.10207706689834595,0.0067237066105008125,-0.06083276495337486,-0.007211480289697647,0.021670697256922722,0.04510645568370819,0.059567563235759735,AM7188
-0.04000001400709152,-0.14363084733486176,-0.04366157948970795,-0.032679758965969086,0.03869515284895897,-0.13556736707687378,-0.14497289061546326,-0.03367628902196884,-0.09893076121807098,-0.08427844941616058,0.033448223024606705,-0.087192103266716,0.11562138795852661,-0.05688914284110069,-0.050091762095689774,-0.03342713788151741,0.07249026000499725,0.06526146084070206,AM7189
-0.022626202553510666,0.059849344193935394,0.12275447696447372,-0.09677543491125107,0.03171631321310997,0.11801260709762573,0.11748822778463364,0.008049712516367435,0.05681838467717171,-0.137769415974617,0.19216753542423248,0.021389078348875046,0.07351510971784592,0.003220998914912343,0.022764528170228004,-0.176004096865654,0.024421341717243195,0.034310683608055115,AM7196
0.004121566656976938,0.0890231728553772,-0.11994075775146484,0.006622040178626776,0.10288804024457932,0.04723573103547096,-0.15976762771606445,-0.008165585808455944,-0.08219392597675323,-0.14019738137722015,-0.05319707840681076,0.04506012424826622,0.04591481760144234,-0.04189928621053696,0.03840864449739456,0.024869518354535103,-0.043719321489334106,0.08905050158500671,AM7197
0.08964665979146957,-0.09776417165994644,0.23458890616893768,-0.005212956573814154,0.02741016075015068,-0.05684579163789749,-0.1311093419790268,-0.16885872185230255,0.02558857388794422,-0.09276411682367325,0.03222885727882385,-0.062060289084911346,0.004475089721381664,-0.051251765340566635,-0.13478952646255493,0.07876826077699661,0.03269686549901962,0.00365487951785326,AM7203
-0.013290172442793846,0.14861485362052917,0.09223129600286484,-0.025288855656981468,0.06861840933561325,-0.0074584209360182285,-0.007524775806814432,0.027765903621912003,-0.07912030816078186,0.11558443307876587,0.0013236759696155787,-0.12048546224832535,-0.13303036987781525,0.14797890186309814,0.0029703453183174133,-0.08164791017770767,0.01480044610798359,0.07882653176784515,AM7204
0.0058303652331233025,0.13671764731407166,0.05373018607497215,-0.032347287982702255,0.09314976632595062,-0.02031671069562435,-0.012547153048217297,-0.03300633653998375,-0.08021503686904907,0.08170060068368912,-0.011854959651827812,-0.1338220238685608,-0.18038776516914368,0.032613079994916916,-0.11916139721870422,-0.02611580118536949,0.02784225530922413,0.05425823852419853,AM7205
0.2767064869403839,-0.01429421454668045,-0.042760707437992096,-0.035224299877882004,-0.03571401536464691,0.05175449699163437,0.06662356853485107,0.08070290088653564,-0.13316841423511505,-0.015470223501324654,0.022959716618061066,0.15951544046401978,0.011183921247720718,0.04073262959718704,0.07664109766483307,-0.0023171056527644396,-0.07157037407159805,0.0059204306453466415,AM7208
0.26673364639282227,0.0019034282304346561,0.021883493289351463,-0.029712343588471413,-0.08412676304578781,0.0011034250492230058,0.006428794004023075,0.143933966755867,-0.1587691456079483,0.02081706002354622,-0.018588917329907417,0.18892593681812286,0.04663940146565437,0.06708291918039322,0.1450331062078476,0.049678318202495575,0.07156547158956528,0.08394946157932281,AM7209
0.3319888412952423,-0.0368838831782341,-0.026673560962080956,-0.03553326427936554,0.00886439811438322,0.07942885905504227,0.055519621819257736,0.036173075437545776,-0.006057499907910824,-0.047698020935058594,0.05551586672663689,0.08024238795042038,-0.056838784366846085,0.05425427481532097,0.034072455018758774,0.050801098346710205,-0.0741334855556488,-0.018659476190805435,AM7211
0.3203565776348114,-0.0457410104572773,0.021722914651036263,0.03581073507666588,-0.1038380041718483,-0.09471289068460464,0.14663711190223694,0.033779729157686234,-0.07348442822694778,0.05105598643422127,0.05904155224561691,-0.10424112528562546,0.04495047777891159,-0.008821211755275726,-0.10210543870925903,0.058021873235702515,0.025260234251618385,-0.05146508291363716,AM7213
0.2535286545753479,-0.09331709146499634,-0.21966001391410828,-0.023635849356651306,0.001196201890707016,-0.1060904711484909,0.18514029681682587,-0.0017947196029126644,0.10399343073368073,0.05679076537489891,0.12000608444213867,-0.09339974075555801,-0.03199441358447075,-0.07043658196926117,-0.08415088057518005,0.003819311736151576,-0.0409216471016407,-0.1526232659816742,AM7214
0.3362196385860443,-0.07260590046644211,-0.03297112509608269,-0.016763068735599518,0.032699353992938995,-0.11120995879173279,0.0977143794298172,0.019663847982883453,-0.039995644241571426,0.023080186918377876,0.045529939234256744,-0.052617140114307404,-0.03383900970220566,0.05179944634437561,0.06221531704068184,0.0865926668047905,-0.032819174230098724,-0.02668416127562523,AM7215
0.2842421531677246,-0.03394286334514618,-0.03859599679708481,-0.016958056017756462,-0.11004608869552612,0.08554315567016602,0.11176259070634842,0.08536413311958313,-0.01869993843138218,-0.006252683233469725,0.03705202788114548,-0.03931957855820656,0.03768947347998619,0.04863567650318146,0.0476098507642746,0.026884090155363083,-0.09450074285268784,-0.014875542372465134,AM7216
