PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,Donor
-0.029237406328320503,0.3267594873905182,-0.8642977476119995,0.26063957810401917,0.47062718868255615,-0.352576345205307,-0.9666337370872498,-0.21864378452301025,0.037653978914022446,-0.7953625917434692,1.6759679419919848e-4,0.2594045400619507,0.4414481818675995,-0.6032565832138062,-0.04747530445456505,-0.06980643421411514,-0.42711809277534485,0.12586669623851776,0.5198285579681396,0.2089182436466217,0.005360792391002178,-0.009971223771572113,-1.9483240612316877e-4,-2.8135592583566904e-4,-9.244880493497476e-5,-2.887682603613939e-5,-1.1815746802312788e-5,-6.651172043348197e-6,3.61055281246081e-5,-4.4526725105242804e-5,-4.629875184036791e-5,1.6352454622392543e-5,-1.4516068404191174e-5,-2.605663212307263e-5,AM7180
0.027421673759818077,0.30612465739250183,-0.3515259325504303,-0.4056042432785034,0.8761184215545654,-0.5687199234962463,-1.1612271070480347,0.4529562294483185,0.048026926815509796,-0.1798362284898758,1.0554466247558594,-0.2802715301513672,-0.4368093013763428,0.053447164595127106,-0.08907569944858551,-0.2698497176170349,-0.2763832211494446,-0.8701044321060181,0.5749592185020447,0.11279408633708954,-0.21998155117034912,-0.018412990495562553,-3.2377708703279495e-4,-5.352332373149693e-4,-1.5946061466820538e-4,-5.088894613436423e-5,-9.514406883681659e-6,-4.90474485559389e-6,6.723228580085561e-5,-8.380463987123221e-5,-8.785372483544052e-5,3.206913606845774e-5,-2.7309371944284067e-5,-5.000245073460974e-5,AM7181
-0.005126555450260639,0.17887239158153534,-0.21977335214614868,-0.9494795203208923,0.6374042630195618,0.029017891734838486,-0.39904385805130005,0.5451021194458008,0.9996143579483032,-0.21631933748722076,1.2709734439849854,-0.5792089104652405,0.24702945351600647,-1.0925084352493286,-0.563866913318634,-0.16663993895053864,-0.5058069229125977,-0.2476484775543213,0.059158194810152054,-0.05094144865870476,0.15507178008556366,-0.020855573937296867,-3.5091518657281995e-4,-6.100863683968782e-4,-1.6946630785241723e-4,-5.6624536227900535e-5,-3.6780231766897487e-6,4.0219640595751116e-7,8.133996743708849e-5,-9.172364661935717e-5,-1.005367812467739e-4,3.494674092507921e-5,-3.0404831704800017e-5,-5.84076733503025e-5,AM7182
0.1657073050737381,0.26158738136291504,-0.49652907252311707,0.0440513901412487,0.9204495549201965,-0.6470546722412109,-1.4308300018310547,-0.3243584632873535,-0.3415897786617279,-1.1911097764968872,0.28435808420181274,0.8154305219650269,0.05450993776321411,-0.46236032247543335,-0.029643503949046135,0.1847885549068451,0.3893885016441345,0.15540184080600739,0.5835128426551819,0.12500981986522675,-0.10942631214857101,-0.015107975341379642,-2.6949832681566477e-4,-4.37377137131989e-4,-1.3230717740952969e-4,-4.293696110835299e-5,-9.195140592055395e-6,-4.6841378207318485e-6,5.5623113439651206e-5,-6.831206701463088e-5,-7.16758513590321e-5,2.5952980649890378e-5,-2.2356916815624572e-5,-4.0842223825166e-5,AM7188
-0.13991303741931915,-0.6473049521446228,-0.22073569893836975,-0.19281823933124542,0.25549405813217163,-0.9887101650238037,-1.1123089790344238,-0.26832449436187744,-0.7622573971748352,-0.6710966229438782,0.23461614549160004,-0.7039641737937927,0.8943008184432983,-0.43309471011161804,-0.36416885256767273,-0.2611112892627716,0.6187507510185242,0.11108727753162384,0.7055752277374268,0.16550694406032562,-0.11741267144680023,-0.022508729249238968,-4.000629996880889e-4,-6.518041482195258e-4,-1.956294581759721e-4,-6.363012653309852e-5,-1.2888674064015504e-5,-6.333565124805318e-6,8.346670801984146e-5,-1.0133105388376862e-4,-1.0696269600884989e-4,3.849777567666024e-5,-3.324578938190825e-5,-6.108367233537138e-5,AM7189
-0.07825259864330292,0.268326073884964,0.6125739216804504,-0.5826369524002075,0.2232813835144043,0.8567073345184326,0.8919464349746704,0.0793008804321289,0.4386110007762909,-1.1011580228805542,1.4676954746246338,0.13696487247943878,0.596209704875946,0.04581563547253609,0.19321691989898682,-1.4318349361419678,0.23088616132736206,-0.46062180399894714,0.951300323009491,-0.27684205770492554,-0.11942175775766373,0.0278311874717474,5.070598563179374e-4,7.979267393238842e-4,2.423146361252293e-4,7.981733506312594e-5,1.8589907995192334e-5,9.598433280189056e-6,-1.0592131002340466e-4,1.2172694550827146e-4,1.3214426871854812e-4,-4.640585393644869e-5,4.1275055991718546e-5,7.594160706503317e-5,AM7196
0.012077907100319862,0.39437684416770935,-0.5920605659484863,0.03300318494439125,0.7380889654159546,0.3566793203353882,-1.2522060871124268,-0.03887193650007248,-0.650838315486908,-1.0608152151107788,-0.4478359818458557,0.37612468004226685,0.34708020091056824,-0.31525829434394836,0.3157493770122528,0.17642858624458313,-0.30813369154930115,0.5607520341873169,0.4671311676502228,0.06332625448703766,-0.728643000125885,-0.07097229361534119,-0.001195817836560309,-0.0020829078275710344,-5.990802310407162e-4,-1.9982524099759758e-4,-1.856046583270654e-5,-7.355850357271265e-6,2.6566284941509366e-4,-3.2097662915475667e-4,-3.4143024822697043e-4,1.249280321644619e-4,-1.0649399337125942e-4,-1.963645772775635e-4,AM7197
0.31256723403930664,-0.4390876293182373,1.163124680519104,-0.03319995850324631,0.20148330926895142,-0.4444732069969177,-0.9894052147865295,-1.3281852006912231,0.18362799286842346,-0.7488579154014587,0.23445257544517517,-0.49488523602485657,0.05575989559292793,-0.41826140880584717,-1.0497403144836426,0.6602457165718079,0.2818734049797058,0.2754274010658264,-0.3068225085735321,0.7075837850570679,-0.4605864882469177,0.07105923444032669,0.0011276877485215664,0.0021072453819215298,5.544978193938732e-4,1.9038277969229966e-4,-1.0804686098708771e-5,-1.6972582670859993e-5,-2.8133674641139805e-4,3.136469458695501e-4,3.4626293927431107e-4,-1.209969341289252e-4,1.0389164526714012e-4,2.027103619184345e-4,AM7203
-0.04632587730884552,0.6646477580070496,0.4566361606121063,-0.15570734441280365,0.5012792944908142,-0.07111921161413193,-0.04809410497546196,0.2177136242389679,-0.6062919497489929,0.9091359376907349,0.0017279076855629683,-0.9459936022758484,-1.0867302417755127,1.1840118169784546,-0.06293632835149765,-0.6994613409042358,0.07006894797086716,0.20625846087932587,0.6503737568855286,0.31783902645111084,0.09901046007871628,-0.031509436666965485,-5.75425976421684e-4,-9.04326792806387e-4,-2.7539359871298075e-4,-8.910485485102981e-5,-2.231519465567544e-5,-1.097277709050104e-5,1.1830484436359257e-4,-1.3960218348074704e-4,-1.490081485826522e-4,5.235403295955621e-5,-4.6068169467616826e-5,-8.519654511474073e-5,AM7204
0.019926633685827255,0.610573410987854,0.2636384665966034,-0.19756346940994263,0.6744383573532104,-0.15985924005508423,-0.08457276970148087,-0.24830318987369537,-0.612380862236023,0.6373235583305359,-0.08462510257959366,-1.0392168760299683,-1.4311714172363281,0.2453078180551529,-1.030714988708496,-0.21370148658752441,0.20141872763633728,0.3957330286502838,0.12658622860908508,0.38292425870895386,-0.05104333907365799,-0.04040289670228958,-7.306824554689229e-4,-0.0011629789369180799,-3.533128183335066e-4,-1.1520129919517785e-4,-2.652535113156773e-5,-1.3683056749869138e-5,1.5111705579329282e-4,-1.7966005543712527e-4,-1.9165143021382391e-4,6.8269859184511e-5,-5.9789388615172356e-5,-1.0961778025375679e-4,AM7205
0.9627357125282288,-0.0658319815993309,-0.2130780667066574,-0.20419979095458984,-0.23556935787200928,0.3953636884689331,0.4984128177165985,0.6462332606315613,-1.049250602722168,-0.10812646150588989,0.20919965207576752,1.2600940465927124,0.08417486399412155,0.32816529273986816,0.621436595916748,-0.041021984070539474,-0.5941774249076843,-0.38592585921287537,0.5369366407394409,0.2937963008880615,0.5411528944969177,-0.03988407179713249,-7.243420695886016e-4,-0.0011437563225626945,-3.396349784452468e-4,-1.100690642488189e-4,-2.4884488084353507e-5,-1.0165621461055707e-5,1.5377491945400834e-4,-1.7363938968628645e-4,-1.8914011889137328e-4,6.438353739213198e-5,-5.736217644880526e-5,-1.0891412239288911e-4,AM7208
0.928719162940979,0.0078653022646904,0.1086384505033493,-0.17096644639968872,-0.5706892609596252,0.01422820519655943,0.04134489595890045,1.1284630298614502,-1.2511160373687744,0.19069220125675201,-0.11542164534330368,1.4763848781585693,0.32021331787109375,0.5936866998672485,1.1889821290969849,0.38129568099975586,0.536979079246521,-0.28298354148864746,1.423506498336792,0.3104723393917084,0.6449844241142273,-0.04440389201045036,-8.056488586589694e-4,-0.0012741618556901813,-3.7737927050329745e-4,-1.220912381540984e-4,-2.7603444323176518e-5,-1.0636434126354288e-5,1.7115921946242452e-4,-1.9375872216187418e-4,-2.1033156372141093e-4,7.136926433304325e-5,-6.345679139485583e-5,-1.2105972564313561e-4,AM7209
1.1551175117492676,-0.16866284608840942,-0.13346149027347565,-0.20553377270698547,0.07846194505691528,0.5984910130500793,0.41196900606155396,0.2941746711730957,-0.05828922614455223,-0.37504762411117554,0.4427989423274994,0.6300737261772156,-0.4375671148300171,0.4193616211414337,0.2735044062137604,0.38993391394615173,-0.6209970116615295,0.18133577704429626,-0.4620153307914734,0.25183236598968506,0.3344706594944,-0.031638309359550476,-5.735434824600816e-4,-9.075838024728e-4,-2.7103323373012245e-4,-8.889532182365656e-5,-1.9532260921550915e-5,-8.766648534219712e-6,1.2188262189738452e-4,-1.3759774446953088e-4,-1.502796949353069e-4,5.174299076315947e-5,-4.616536170942709e-5,-8.660948515171185e-5,AM7211
