PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,Donor
-0.011551742441952229,-0.07876934111118317,-0.05548281595110893,-0.03252042084932327,0.062154658138751984,0.07500610500574112,-0.06633516401052475,-0.01615695282816887,-0.05840565264225006,AM7180
0.07866479456424713,-0.07632984220981598,0.044565923511981964,-0.020007915794849396,0.03911745920777321,-0.09872362017631531,-0.0244856309145689,0.10078325122594833,0.012522617354989052,AM7181
0.03037206642329693,0.012985214591026306,-0.12076128274202347,-0.08526397496461868,0.020186198875308037,-0.06064879521727562,0.018753711134195328,0.0032436198089271784,-0.023043660447001457,AM7182
0.03763670101761818,0.0743604302406311,-0.09912712872028351,-0.03614160791039467,0.07194787263870239,0.016937511041760445,-0.01966743916273117,-0.023916153237223625,0.10491104423999786,AM7188
0.03331621736288071,-0.06365584582090378,-0.028368977829813957,-0.03801800310611725,0.11032543331384659,0.011026369407773018,-0.11608552932739258,0.012942900881171227,-0.09695400297641754,AM7189
0.030093709006905556,0.13988947868347168,-0.07673532515764236,-0.012416156008839607,-0.017599333077669144,-0.011636914685368538,-0.06852411478757858,-0.030674761161208153,0.19344596564769745,AM7196
0.027400707826018333,0.03226068615913391,-0.09894662350416183,-0.11413349956274033,0.05080898106098175,0.032345667481422424,-0.1766403317451477,-0.10201295465230942,0.07512214034795761,AM7197
0.16069963574409485,0.0011588059132918715,0.02555629424750805,0.052282895892858505,0.13797466456890106,-0.08480421453714371,-0.09763190150260925,0.12589384615421295,0.10843244940042496,AM7203
0.030324095860123634,0.13759665191173553,0.03176978603005409,0.18198421597480774,0.1120978370308876,0.044219713658094406,-0.11316698789596558,0.060459453612565994,0.014231999404728413,AM7204
0.08584870398044586,-0.04588136449456215,-0.0026049220468848944,0.03732980415225029,0.15441156923770905,-0.006703055929392576,-0.11859702318906784,0.05155971273779869,-0.0031821520533412695,AM7205
0.17892590165138245,0.040860068053007126,0.09208936989307404,-0.10564865916967392,-0.05195286124944687,0.08089694380760193,-6.632799049839377e-4,-0.054095592349767685,-0.17212052643299103,AM7208
0.20300503075122833,0.07223643362522125,0.07718317210674286,-0.10551491379737854,0.09214307367801666,0.17996114492416382,0.05413796380162239,-0.02762642875313759,-0.1976729929447174,AM7209
0.20566993951797485,0.042498745024204254,0.16390009224414825,-0.06219189614057541,0.03415849804878235,0.17980068922042847,0.08118987083435059,0.0240407083183527,0.0015714883338660002,AM7211
0.25440284609794617,0.05797792971134186,0.16969498991966248,-0.06955332309007645,-0.03523389995098114,0.10856427997350693,0.03660600632429123,-0.019948752596974373,0.047684792429208755,AM7213
0.14849670231342316,-0.018370943143963814,0.1927640438079834,-0.12672924995422363,-0.21379032731056213,-0.04666809365153313,0.11793696880340576,0.018515655770897865,0.0688803642988205,AM7214
0.25766536593437195,0.07606149464845657,0.17689894139766693,-0.10849447548389435,-0.0550566166639328,-9.852938819676638e-4,0.08091581612825394,0.027094272896647453,0.08816976845264435,AM7215
0.23593181371688843,0.05601123347878456,0.1410432606935501,-0.10334262996912003,-0.1412414312362671,-0.029970534145832062,0.09007260948419571,-0.0795893743634224,-0.01843208819627762,AM7216
-0.08170589059591293,0.09547962993383408,0.04627048596739769,0.034598756581544876,-0.015836142003536224,0.02072017267346382,0.009071996435523033,0.15789303183555603,-0.03527139499783516,AM7221
0.03230264037847519,0.13357165455818176,-0.0491652712225914,0.1765194982290268,-0.12490614503622055,-0.05944826453924179,-0.15445715188980103,-0.011741973459720612,0.17272667586803436,AM7223
0.06381217390298843,0.08809340745210648,-0.13527560234069824,0.0523109994828701,-0.06611430644989014,-0.06717415899038315,-0.11979060620069504,-0.08008857071399689,0.1934463232755661,AM7224
0.035953786224126816,0.11147571355104446,0.01206971425563097,0.20669066905975342,-0.02674444392323494,-0.061070267111063004,-0.18771593272686005,0.022682074457406998,0.03261546045541763,AM7226
-0.021457431837916374,0.10935204476118088,-0.01533347088843584,0.16221192479133606,-0.012977479957044125,-0.07398714125156403,0.12941338121891022,0.1774090975522995,0.022173350676894188,AM7228
0.018118862062692642,0.07307415455579758,-0.10449907183647156,-0.004706732928752899,0.05703644081950188,-0.06630253791809082,0.23461396992206573,0.13597765564918518,0.05609293282032013,AM7229
0.004338223021477461,0.1138027161359787,-0.0051517002284526825,0.15340454876422882,0.018585272133350372,-0.12066023051738739,0.17904706299304962,0.19241364300251007,-0.0865948274731636,AM7230
0.031047100201249123,0.12806786596775055,0.03540971875190735,0.13956275582313538,0.047470588237047195,-0.1756964921951294,0.058175768703222275,-0.018006423488259315,-0.1257125288248062,AM7236
0.05920211970806122,0.098670095205307,-0.17568354308605194,0.015055241994559765,0.06194257363677025,-0.2473103106021881,0.23640617728233337,0.10207265615463257,0.03260360285639763,AM7237
0.0806942880153656,0.018996791914105415,-0.11493929475545883,0.0414806604385376,0.043559443205595016,-0.027589507400989532,-0.13217364251613617,-0.07418791949748993,0.011449962854385376,AM7241
0.05762802064418793,0.0030869822949171066,-0.1425607055425644,-0.03107272833585739,0.04314850643277168,-0.07870684564113617,-0.020134130492806435,-0.038648322224617004,-0.08116589486598969,AM7242
0.0482003316283226,-0.08851872384548187,0.09407109022140503,-0.10438258945941925,-0.04833297058939934,-0.14080123603343964,-0.09283231198787689,0.12294570356607437,0.12617181241512299,AM7243
0.0925423800945282,-0.058236077427864075,-0.018716061487793922,0.01477642823010683,0.05435090884566307,-0.12266400456428528,-0.05041796714067459,0.08336260169744492,-0.10115914791822433,AM7255
0.045207053422927856,-0.021681884303689003,-0.0037259329110383987,-0.16975587606430054,0.04682183638215065,-0.14698217809200287,-0.12117112427949905,0.15731529891490936,-6.076570134609938e-4,AM7256
-0.046844594180583954,0.07711523026227951,-0.06583420187234879,-0.18992312252521515,0.0042838747613132,0.0567982979118824,0.044978879392147064,0.06849878281354904,0.1802794337272644,AM7260
0.01761791668832302,0.09164772182703018,-0.06933018565177917,0.046304311603307724,-0.08798298239707947,-0.03652194142341614,0.11284615844488144,0.05438113212585449,0.03461085259914398,AM7261
0.012671289034187794,0.0365515872836113,0.03706139698624611,0.0930408239364624,0.11968844383955002,-0.10002682358026505,0.13329865038394928,-0.309010773897171,0.06504572182893753,AM7266
0.07501669228076935,0.016203131526708603,-0.10291687399148941,0.10518365353345871,0.08565301448106766,0.10656865686178207,-0.04438211768865585,-0.014182684943079948,0.11128506064414978,AM7269
-0.0060096303932368755,0.07739608734846115,0.07477246224880219,-0.028266413137316704,0.16213956475257874,-0.09113787114620209,0.05357996001839638,-0.257473349571228,0.11267098784446716,AM7270
0.014653949998319149,0.11953897774219513,0.005326342303305864,0.12330791354179382,0.09436631202697754,0.13089358806610107,-0.1202477291226387,0.0895421952009201,0.15984903275966644,AM7272
-0.027709022164344788,0.1106228306889534,0.0755937471985817,0.1309196650981903,0.21265648305416107,0.004528546705842018,-0.0701698288321495,-0.2337840050458908,0.08151958137750626,AM7273
-0.008236261084675789,-0.06912797689437866,-0.08696824312210083,-0.06934785842895508,0.06551574915647507,-0.033342693001031876,0.07273377478122711,0.0654672160744667,-0.06329862028360367,AM7277
-0.07707049697637558,0.04151410609483719,-0.027361387386918068,0.081962451338768,-0.053303103893995285,0.11215595155954361,0.15287375450134277,0.15089066326618195,0.14596840739250183,AM7278
-0.10150082409381866,0.04205302894115448,0.14609961211681366,-0.05595914646983147,0.08837495744228363,-0.14883622527122498,0.12426325678825378,0.05817505717277527,-0.03486340492963791,AM7280
-0.13837598264217377,-0.006569298449903727,0.15833821892738342,-0.13351474702358246,0.16834302246570587,-0.026051510125398636,0.08518901467323303,-0.11989638954401016,-0.03349241614341736,AM7283
-0.1630203127861023,0.0019675027579069138,0.13576123118400574,-0.018500877544283867,0.11456438153982162,-0.026836873963475227,0.07302629947662354,-0.03456691652536392,-0.10640587657690048,AM7284
-0.1282965987920761,-0.03898771107196808,0.09864814579486847,-0.021157918497920036,0.12709584832191467,-0.06634846329689026,0.17885741591453552,-0.2643926739692688,0.024534739553928375,AM7285
0.02868100441992283,0.0036834643688052893,-0.036992255598306656,-0.18866132199764252,0.11737755686044693,-0.06930781155824661,-0.07374521344900131,0.0942477211356163,0.012431983835995197,AM7294
