PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,Donor
-0.045471563935279846,-0.1068917065858841,0.006743675097823143,-0.026781169697642326,-0.007919175550341606,-0.18861117959022522,AM7221
-0.03922156244516373,-0.107567198574543,-0.020485810935497284,-0.057309143245220184,-0.003927864134311676,-0.19230565428733826,AM7223
0.024115270003676414,-0.11686339974403381,-0.006080709397792816,0.0721500888466835,0.06383976340293884,0.07644563913345337,AM7224
0.022397950291633606,0.03798658400774002,0.09379445761442184,-0.10636139661073685,0.030908342450857162,-0.03931894153356552,AM7226
0.03923621028661728,-0.10478133708238602,0.13594549894332886,0.1301312893629074,0.08573286980390549,-0.05650072172284126,AM7228
0.01749148964881897,0.08189563453197479,0.20062167942523956,-0.06901050359010696,0.0274770800024271,-0.09309776872396469,AM7229
0.10785854607820511,0.04976579174399376,0.17631402611732483,-0.10065871477127075,0.10347024351358414,-0.12134357541799545,AM7230
-0.008471480570733547,-0.05521311238408089,0.16030535101890564,0.15000100433826447,0.02247501164674759,-0.03817057982087135,AM7236
0.004382233135402203,0.026514193043112755,0.11430224031209946,-0.04252013936638832,-0.007252037990838289,-0.044696059077978134,AM7237
0.060278262943029404,0.0800589770078659,-0.050566643476486206,-0.04336071014404297,0.14527510106563568,-0.13961951434612274,AM7241
0.09142579883337021,0.07979770749807358,-0.08171677589416504,-0.03357788175344467,0.13494046032428741,0.08564522862434387,AM7242
0.019071435555815697,-0.1295611709356308,0.039264705032110214,-0.00793915893882513,0.020997148007154465,0.18328970670700073,AM7243
0.0652410164475441,0.11759784072637558,0.06359326839447021,-0.08400572836399078,0.09897232800722122,0.07521390914916992,AM7255
0.09290552139282227,0.07665296643972397,-0.06380094587802887,0.019137680530548096,0.10074128210544586,0.10679926723241806,AM7256
-0.05703942850232124,-0.14044708013534546,-0.07131665199995041,-0.07972779870033264,0.039815910160541534,-0.04711378738284111,AM7260
0.034760426729917526,-0.08529455214738846,0.012070223689079285,0.07972591370344162,0.21155288815498352,0.22470733523368835,AM7261
0.005797583144158125,-0.07183466851711273,0.10048510879278183,-0.0532032735645771,-0.05519070476293564,-0.02886865846812725,AM7266
-0.016622917726635933,-0.07542739063501358,0.08583688735961914,-0.02986522950232029,-0.10218069702386856,-0.0320909209549427,AM7269
-0.008905542083084583,-0.12792713940143585,-0.007622248958796263,0.06979662925004959,0.04482213035225868,-0.037957869470119476,AM7270
0.049312394112348557,0.08979643136262894,0.13050569593906403,-0.05404575914144516,0.18689802289009094,-0.07488611340522766,AM7272
0.004557089880108833,0.11634460836648941,0.12658795714378357,-0.04434706270694733,0.08182971179485321,0.09282584488391876,AM7273
0.012948601506650448,-0.04282539337873459,0.07225964963436127,0.1628401279449463,0.10028890520334244,0.056899890303611755,AM7277
-0.02150324173271656,-0.09278979152441025,0.17483852803707123,0.1152505874633789,-0.04951982572674751,-0.04628331586718559,AM7278
-0.06858602911233902,-0.0796414241194725,0.03802372142672539,0.22662165760993958,0.07269296795129776,0.02724374644458294,AM7280
-0.09347593039274216,-0.053283821791410446,-0.02804556116461754,0.17998872697353363,0.16078662872314453,-0.07466951012611389,AM7283
-0.07603172212839127,0.11092421412467957,0.18012160062789917,-0.06654444336891174,0.0021630586124956608,-0.03317743167281151,AM7284
0.01656099408864975,0.14600779116153717,0.10119494050741196,0.11758512258529663,-0.08161446452140808,0.08391936123371124,AM7285
-0.004406515974551439,-0.10073963552713394,-0.030327605083584785,0.1576995849609375,0.2487776130437851,-0.07273517549037933,AM7294
-0.013665282167494297,0.012353047728538513,0.12759095430374146,0.2170519381761551,0.011233995668590069,0.06255604326725006,AM7295
-0.11448615789413452,-0.12907715141773224,0.03263194486498833,0.058353912085294724,-0.07083534449338913,0.010847101919353008,AM7302
-0.07425414770841599,0.004745019134134054,0.14631500840187073,-0.050831664353609085,-0.10550566017627716,-0.08777239173650742,AM7303
-0.052289918065071106,0.06972375512123108,0.17087067663669586,-0.08678863197565079,-0.02604915201663971,0.018606610596179962,AM7304
0.029435450211167336,-0.0659789890050888,0.04268705099821091,-0.1613379716873169,0.1671350598335266,0.002883096458390355,AM7312
-0.0804705023765564,-0.06751828640699387,-0.03471776098012924,0.21110054850578308,0.1877080798149109,-0.1977914720773697,AM7313
-0.06233760714530945,-0.06267918646335602,0.009877048432826996,0.20311938226222992,0.09184539318084717,0.22907623648643494,AM7318
0.004303463269025087,0.13360260426998138,-0.0795455127954483,0.12407418340444565,-0.03952527046203613,0.1069219708442688,AM7319
-0.027498245239257812,-0.12201894819736481,-0.08081087470054626,0.07883533835411072,0.3293048143386841,0.0780205950140953,AM7320
-0.11263457685709,-0.12234631925821304,-0.09223616868257523,0.12360436469316483,0.09430677443742752,0.09172367304563522,AM7321
-0.04864192754030228,0.12245222926139832,0.014554600231349468,-0.09193927049636841,0.020193809643387794,0.1855737566947937,AM7323
-0.04227195680141449,0.04181291162967682,0.09195908159017563,-0.03785306587815285,-0.10743146389722824,0.09748470783233643,AM7325
-0.08917605876922607,0.049491461366415024,0.012982691638171673,-0.12818679213523865,0.12137008458375931,-0.06998743861913681,AM7327
-0.08293842524290085,0.1375463753938675,-0.02945803664624691,-0.036469075828790665,-0.07102518528699875,0.014359076507389545,AM7328
-0.03993180766701698,0.12583014369010925,-0.07375819236040115,0.04563860595226288,-0.1156403124332428,0.01906633749604225,AM7329
-0.10162770748138428,-0.06606151163578033,0.09003955125808716,0.0779818519949913,-0.08271219581365585,0.10354109853506088,AM7332
-0.08498075604438782,0.1302994191646576,-0.10965009033679962,-0.023629818111658096,0.031869061291217804,0.047209322452545166,AM7333
-0.005018833093345165,0.15308821201324463,-0.05711247771978378,0.09210047870874405,-0.0947178527712822,0.0920899361371994,AM7334
-0.10498496145009995,-0.06494412571191788,-0.08312857896089554,-0.12333729863166809,0.047425318509340286,-0.12603811919689178,AM7336
-0.09927503764629364,-0.016278179362416267,-0.11444923281669617,-0.1581602543592453,0.05337159335613251,-0.10286616533994675,AM7337
-0.049872737377882004,0.13790258765220642,0.010441671125590801,-0.015533012337982655,0.014642992056906223,-0.07599952071905136,AM7343
-0.10818583518266678,0.007044592406600714,-0.06932167708873749,-0.13972342014312744,0.005773467943072319,-0.060158513486385345,AM7344
-0.004646999295800924,-0.12523052096366882,0.06975208967924118,-0.05613652244210243,-0.10778166353702545,0.18960976600646973,AM7345
-0.04754909873008728,-0.06681650131940842,0.03227420151233673,0.10266043245792389,-0.013783073052763939,0.25199365615844727,AM7346
-0.019433220848441124,0.12583452463150024,-0.08265861123800278,-0.0794617235660553,0.07942963391542435,0.18141859769821167,AM7353
-0.1070704311132431,0.04142741486430168,-0.1422499269247055,-0.1463337540626526,0.07277904450893402,-0.007938986644148827,AM7354
0.0513300821185112,0.1251372992992401,0.06606225669384003,0.07347501069307327,-0.08295204490423203,-0.12186728417873383,AM7356
0.012686226516962051,-0.05527383089065552,0.2552269697189331,0.02062324620783329,-0.15919522941112518,-0.15067893266677856,AM7359
-0.09635640680789948,-0.030029062181711197,0.0746527686715126,-0.03230280056595802,-0.09022156149148941,0.035069048404693604,AM7361
-0.15603913366794586,-0.0961109846830368,-0.07643026113510132,-0.06810155510902405,-0.02733916975557804,0.009971807710826397,AM7362
-0.047562241554260254,0.09795565903186798,-0.08616040647029877,-0.08511507511138916,0.036641426384449005,0.028708290308713913,AM7365
-0.027754830196499825,-0.033661291003227234,0.007871144451200962,-0.14142021536827087,-3.4984128433279693e-4,0.0361056886613369,AM7372
-0.0017906418070197105,0.08631307631731033,-0.027410533279180527,0.17205120623111725,-0.18502163887023926,0.00407660286873579,AM7373
0.035786159336566925,0.1219639852643013,0.015188733115792274,0.13167482614517212,-0.04533849656581879,-0.0038503091782331467,AM7380
-0.01829148270189762,0.08673690259456635,-0.07722405344247818,0.06777718663215637,0.04343347251415253,-0.16320595145225525,AM7382
-0.06953423470258713,0.04230646416544914,0.0412425696849823,-0.045527324080467224,-0.12748727202415466,0.05137275904417038,AM7383
-0.018901385366916656,0.049710713326931,-0.203631192445755,0.07123969495296478,-0.09651917964220047,-0.06020577996969223,AM7384
-0.0023103938437998295,0.06695706397294998,-0.1349935084581375,0.1128278523683548,-0.17259031534194946,0.039910152554512024,AM7385
-0.04349406436085701,-0.0014184028841555119,-0.006462701130658388,-0.1093922108411789,0.016548125073313713,0.1878073811531067,AM7386
0.004972786642611027,0.11963231861591339,-0.07931312918663025,0.08560656011104584,-0.09243152290582657,-0.03623397648334503,AM7387
-0.007349908817559481,0.02972382865846157,-0.16417451202869415,0.0972963497042656,-0.15317462384700775,-0.1103334128856659,AM7388
-0.027599696069955826,0.15188150107860565,0.082828089594841,0.03452691063284874,-0.061748307198286057,-0.022567855194211006,AM7409
-0.08885551244020462,-0.06958020478487015,0.01622641272842884,-0.0062684668228030205,-0.08321500569581985,-0.21055784821510315,AM7416
-0.020337535068392754,0.049257636070251465,-0.09953463822603226,0.18571586906909943,-0.1676214635372162,-0.2766058146953583,AM7419
-0.00883878581225872,0.059633493423461914,-0.10971137881278992,0.11959011852741241,-0.14635375142097473,0.041248783469200134,AM7420
-0.0063894665800035,0.09512382000684738,-0.17898821830749512,0.026998642832040787,-0.03152560442686081,-0.06493404507637024,AM7426
-0.02659599296748638,0.14812514185905457,-0.03892100602388382,0.0050313821993768215,-0.07770335674285889,0.0757710188627243,AM7427
-0.0929936021566391,-0.08531907200813293,0.04235030338168144,-0.02733180671930313,-0.11724387854337692,-0.005234098993241787,AM7492
-0.016181286424398422,-0.11640431731939316,-0.03276441618800163,-0.05434275418519974,-0.14198817312717438,0.1575833559036255,AM7493
-0.014746095985174179,-0.16441884636878967,-0.05203401297330856,-0.09314052015542984,-0.0906749740242958,-3.8594985380768776e-4,AM7495
-0.017948897555470467,-0.19607877731323242,-0.15532535314559937,-0.09985772520303726,-0.04041900485754013,0.06985892355442047,AM7589
-0.021659230813384056,-0.041381847113370895,-0.03891190513968468,-0.18717403709888458,-0.07997281104326248,0.05001882463693619,AM7591
-0.014660129323601723,-0.16323094069957733,-0.07644467800855637,-0.0010494007728993893,-0.1375538557767868,-0.03216015547513962,AM7628
-0.01086367852985859,-0.13371257483959198,-0.027832910418510437,-0.13939036428928375,-0.1272622048854828,0.004508085548877716,AM7629
0.00569989625364542,-0.16733254492282867,-0.05356639623641968,-0.05061846226453781,-0.11975137889385223,0.13808470964431763,AM7633
-0.008676278404891491,-0.032878704369068146,-0.07758273184299469,-0.19909538328647614,-0.017165495082736015,-0.010006437078118324,AM7634
