PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,Donor
-0.011374120600521564,-0.07749549299478531,-0.05433576554059982,-0.031086429953575134,0.0592859722673893,0.07337355613708496,-0.055316176265478134,-0.01923370361328125,AM7180
0.07769912481307983,-0.07461846619844437,0.04386541619896889,-0.019240571185946465,0.0380440317094326,-0.09573432803153992,-0.023380553349852562,0.09960105270147324,AM7181
0.030041370540857315,0.012886426411569118,-0.1185166984796524,-0.08322935551404953,0.01940823905169964,-0.05836169794201851,0.020855451002717018,0.0021143925841897726,AM7182
0.0370926633477211,0.07308855652809143,-0.09693161398172379,-0.03561553359031677,0.07154154032468796,0.01581491157412529,-0.030581602826714516,-0.01685134880244732,AM7188
0.032963987439870834,-0.06285908073186874,-0.02785039134323597,-0.036524951457977295,0.10560048371553421,0.011309010908007622,-0.09823358058929443,0.006470063701272011,AM7189
0.029467198997735977,0.13752087950706482,-0.07474610209465027,-0.012745270505547523,-0.014584398828446865,-0.012169783003628254,-0.08815094083547592,-0.01773669384419918,AM7196
0.027094483375549316,0.03177005425095558,-0.09671667218208313,-0.11138246208429337,0.050426289439201355,0.030432693660259247,-0.17621339857578278,-0.09298150986433029,AM7197
0.15852046012878418,0.001223018392920494,0.024972351267933846,0.05089707672595978,0.1350788027048111,-0.08185020089149475,-0.10532968491315842,0.12639686465263367,AM7203
0.02999906800687313,0.13503336906433105,0.03117494471371174,0.17719174921512604,0.1093231663107872,0.04280763491988182,-0.10954941809177399,0.05885975435376167,AM7204
0.0848451480269432,-0.0448976568877697,-0.002586678834632039,0.0365104041993618,0.14958861470222473,-0.006202558521181345,-0.11141613125801086,0.04952017962932587,AM7205
0.1769293248653412,0.03964824229478836,0.08972238004207611,-0.10250716656446457,-0.05329880490899086,0.07945030182600021,0.019684353843331337,-0.06270740926265717,AM7208
0.20062105357646942,0.07058649510145187,0.0753421038389206,-0.10218273103237152,0.08691496402025223,0.17504660785198212,0.07579179108142853,-0.037972450256347656,AM7209
0.20306329429149628,0.041594862937927246,0.16060742735862732,-0.06064856797456741,0.03392181918025017,0.1738957166671753,0.07610362023115158,0.021724574267864227,AM7211
0.25133228302001953,0.0570991076529026,0.16639098525047302,-0.06837227940559387,-0.03331615403294563,0.10444855690002441,0.027646947652101517,-0.01681136153638363,AM7213
0.14649689197540283,-0.018039410933852196,0.1887320727109909,-0.12386445701122284,-0.2070789933204651,-0.045077938586473465,0.10301483422517776,0.019215334206819534,AM7214
0.2543627917766571,0.07470812648534775,0.17335112392902374,-0.106418676674366,-0.05236070603132248,-0.001342457253485918,0.06588109582662582,0.02987227402627468,AM7215
0.23307780921459198,0.055009257048368454,0.1380087435245514,-0.10098819434642792,-0.13701455295085907,-0.029340779408812523,0.08640562742948532,-0.07685454189777374,AM7216
-0.08068034052848816,0.0934918075799942,0.04529581591486931,0.034012116491794586,-0.01605547033250332,0.02034006267786026,0.014444541186094284,0.1498047560453415,AM7221
0.03182973340153694,0.13141199946403503,-0.04803375154733658,0.1717797964811325,-0.11927978694438934,-0.05791047587990761,-0.16727696359157562,-0.001792089082300663,AM7223
0.06282272189855576,0.08679081499576569,-0.13236577808856964,0.05042479187250137,-0.061654865741729736,-0.06582751125097275,-0.13793708384037018,-0.06676119565963745,AM7224
0.03562456741929054,0.10956627130508423,0.011952626518905163,0.20135945081710815,-0.025466904044151306,-0.05954250693321228,-0.18216544389724731,0.022395506501197815,AM7226
-0.021143542602658272,0.10704583674669266,-0.015134337358176708,0.15826968848705292,-0.012004062533378601,-0.07050050050020218,0.12154453247785568,0.1716621369123459,AM7228
0.017817672342061996,0.07153143733739853,-0.10198809206485748,-0.004809558857232332,0.05650380253791809,-0.06421427428722382,0.21705910563468933,0.13415226340293884,AM7229
0.004563202615827322,0.11138573288917542,-0.005155237391591072,0.14969468116760254,0.017073439434170723,-0.11622191220521927,0.18139863014221191,0.17944179475307465,AM7230
0.030737165361642838,0.12569621205329895,0.034323275089263916,0.13669075071811676,0.044648438692092896,-0.169536754488945,0.07014963775873184,-0.02379550412297249,AM7236
0.058541372418403625,0.09704052656888962,-0.17175070941448212,0.014400425367057323,0.06042930483818054,-0.23991619050502777,0.22216328978538513,0.10133639723062515,AM7237
0.07963398844003677,0.018519364297389984,-0.11271242797374725,0.04092855378985405,0.042546700686216354,-0.026635924354195595,-0.12762032449245453,-0.07157254964113235,AM7241
0.056956082582473755,0.0030241908971220255,-0.13959839940071106,-0.029779233038425446,0.041179243475198746,-0.0760360062122345,-0.009166798554360867,-0.041921988129615784,AM7242
