PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,Donor
0.02190759964287281,0.03694779425859451,0.09351200610399246,-0.1077350303530693,0.0356723815202713,-0.04887879267334938,0.083095021545887,-0.04722581431269646,0.08568315953016281,0.048397187143564224,0.005856151692569256,-0.010616376996040344,0.08023540675640106,AM7226
0.037507012486457825,-0.10664362460374832,0.13622353971004486,0.13285306096076965,0.08870896697044373,-0.050716135650873184,-0.08456206321716309,-0.13944323360919952,0.07284253090620041,0.25068628787994385,-0.020632870495319366,-0.030617883428931236,0.061082758009433746,AM7228
0.01788775995373726,0.08215869963169098,0.2019563913345337,-0.0692206397652626,0.029126381501555443,-0.09214416891336441,-0.002047141781076789,0.05568251013755798,0.028080444782972336,-0.010522776283323765,0.14456777274608612,-0.027091192081570625,0.0016798872966319323,AM7229
0.10642886161804199,0.04925794154405594,0.17592158913612366,-0.10051733255386353,0.10512936115264893,-0.12452204525470734,-0.01241374108940363,-0.017261911183595657,0.06106319651007652,0.07137143611907959,-0.04890654981136322,-0.07613180577754974,0.08329769968986511,AM7230
-0.010016703978180885,-0.056455351412296295,0.15852110087871552,0.15317757427692413,0.02328002266585827,-0.030799636617302895,-0.09641127288341522,-0.028697868809103966,-0.08635763823986053,0.2885532081127167,-0.15151101350784302,-0.056575071066617966,0.15970125794410706,AM7236
0.0035027877893298864,0.02483733370900154,0.11525440961122513,-0.04301606863737106,-0.001725351787172258,-0.05665632337331772,0.11177968978881836,-0.067230224609375,0.009988240897655487,0.10575038939714432,-0.05779844895005226,-0.025168079882860184,0.22930283844470978,AM7237
0.05832349881529808,0.08031398057937622,-0.05217546969652176,-0.04182476922869682,0.1445149928331375,-0.13153614103794098,-0.16127105057239532,-0.0865715816617012,0.010430237278342247,0.05599360540509224,-0.06936770677566528,0.022775456309318542,-0.09767762571573257,AM7241
0.08940108865499496,0.07951439917087555,-0.08314399421215057,-0.03217799589037895,0.1311875730752945,0.09427103400230408,-0.10856452584266663,-0.13901017606258392,0.033291496336460114,-0.09705755859613419,-0.08121976256370544,0.040568675845861435,-0.01255802158266306,AM7242
0.017962545156478882,-0.13128232955932617,0.039531487971544266,-0.006326774600893259,0.01964748650789261,0.18695376813411713,-0.015605933964252472,-0.1913120299577713,-0.03623582795262337,-0.08703592419624329,0.05777959153056145,-0.03846558928489685,-0.03356083109974861,AM7243
0.06431465595960617,0.1181022971868515,0.06267096847295761,-0.08334256708621979,0.09778156876564026,0.08279528468847275,-0.06711963564157486,-0.03431899845600128,0.05216202512383461,0.05830070748925209,-0.07704323530197144,-0.05538627877831459,-0.04525763913989067,AM7255
0.09049835801124573,0.0747862234711647,-0.06490499526262283,0.01963295415043831,0.10210028290748596,0.10982245951890945,-0.05380857363343239,-0.19222292304039001,0.03963349759578705,-0.11663255840539932,-0.12344824522733688,0.08172125369310379,-0.01883622072637081,AM7256
-0.05528038740158081,-0.13914510607719421,-0.06933949887752533,-0.07899890840053558,0.032048046588897705,-0.04217657819390297,-0.07214941084384918,-0.02768336795270443,0.04094248265028,-0.21055662631988525,0.1445956528186798,-0.06300448626279831,-0.021125828847289085,AM7260
0.03538460657000542,-0.08290324360132217,0.012321730144321918,0.07794047147035599,0.2102041244506836,0.2336055189371109,-0.05291587859392166,0.16552145779132843,0.2815382480621338,-0.06537513434886932,-0.053213294595479965,0.015450076200067997,0.0680290013551712,AM7261
0.005108299665153027,-0.07064402848482132,0.10021989047527313,-0.05345156043767929,-0.059117306023836136,-0.026607342064380646,-0.06696142256259918,-0.04249657690525055,0.03940277174115181,-0.11099407821893692,-0.05780114233493805,-0.06737855076789856,0.005036583170294762,AM7266
-0.016215123236179352,-0.0745488703250885,0.08637572824954987,-0.028943154960870743,-0.11082082986831665,-0.02594766393303871,-0.09797762334346771,-0.03104257583618164,0.11405984312295914,-0.05022892355918884,-0.09341232478618622,-0.0017736435402184725,0.04388782009482384,AM7269
-0.009223039261996746,-0.12785136699676514,-0.007248352747410536,0.07268435508012772,0.04160948842763901,-0.02996138297021389,-0.09713465720415115,-0.08229196816682816,-0.11519035696983337,0.05392889305949211,0.12882085144519806,-0.08743233978748322,0.04079628363251686,AM7270
0.04952000454068184,0.08912523835897446,0.13014498353004456,-0.05360040068626404,0.19264350831508636,-0.08142825216054916,0.020533233880996704,-0.058124344795942307,-0.16253164410591125,0.038016438484191895,-0.026938436552882195,-0.08867473155260086,-0.1255560666322708,AM7272
0.005379054229706526,0.11478119343519211,0.12923821806907654,-0.044756561517715454,0.09013614058494568,0.07451075315475464,0.1963517814874649,-0.10898568481206894,-0.16073516011238098,-0.02815861999988556,0.06483324617147446,-0.07298275083303452,-0.0750291720032692,AM7273
0.014685886912047863,-0.040616266429424286,0.07274307310581207,0.16172821819782257,0.09482072293758392,0.061812080442905426,-0.030142659321427345,0.26014742255210876,0.17867447435855865,-0.19826987385749817,-0.1093883365392685,-0.15268881618976593,-0.06949718296527863,AM7277
-0.02180599980056286,-0.0925203263759613,0.17429479956626892,0.11706183105707169,-0.05328473821282387,-0.03871120512485504,-0.10985367745161057,-0.05459914728999138,0.048368826508522034,0.05483940243721008,-0.011000776663422585,0.016666989773511887,-0.13178308308124542,AM7278
-0.06757514178752899,-0.07896114140748978,0.039510149508714676,0.2268800288438797,0.07868973910808563,0.020933425053954124,0.09991076588630676,0.13980168104171753,0.1588440090417862,0.08098849654197693,0.13072611391544342,0.20129141211509705,-0.1295045167207718,AM7280
-0.09094613790512085,-0.053252287209033966,-0.027174100279808044,0.17778697609901428,0.16394759714603424,-0.08112017810344696,0.10676086694002151,0.34148654341697693,-0.19954293966293335,-0.23585282266139984,-0.15363731980323792,-0.14403656125068665,0.09523164480924606,AM7283
-0.07432980835437775,0.11153794825077057,0.18243663012981415,-0.0672939270734787,0.0031075042206794024,-0.03268914297223091,0.05089524760842323,0.12947703897953033,-0.14784395694732666,-0.08013814687728882,0.13825857639312744,0.07784005999565125,0.020979272201657295,AM7284
0.017625952139496803,0.1474098265171051,0.10460556298494339,0.11974421888589859,-0.09170301258563995,0.0959586650133133,-0.08210014551877975,0.012647086754441261,-0.12611965835094452,-0.1764172613620758,0.13724079728126526,0.20284761488437653,0.027637723833322525,AM7285
-0.004143650643527508,-0.10058798640966415,-0.0303538516163826,0.1575644463300705,0.2541173994541168,-0.07457052916288376,0.029880555346608162,0.08637687563896179,0.02031295746564865,0.03642500191926956,0.08076215535402298,0.06135820597410202,0.09830216318368912,AM7294
-0.012559396214783192,0.012346929870545864,0.12549413740634918,0.2146165370941162,0.017023425549268723,0.04814170300960541,0.17730377614498138,0.17599740624427795,-0.002293406520038843,-0.1548190414905548,-0.33968162536621094,-0.27564018964767456,-0.23389782011508942,AM7295
-0.11376459896564484,-0.13005436956882477,0.034206073731184006,0.060334645211696625,-0.07573824375867844,0.016040582209825516,-0.024887625128030777,-0.05350697785615921,-0.10809437185525894,-0.14897267520427704,0.31287243962287903,0.04747466370463371,-0.114014632999897,AM7302
-0.07285997271537781,0.005740571767091751,0.14715145528316498,-0.052187249064445496,-0.10800846666097641,-0.09107149392366409,0.03610442578792572,0.10267641395330429,0.10417801886796951,-0.051864705979824066,0.019502894952893257,0.13487818837165833,0.04858420044183731,AM7303
-0.0506383515894413,0.06975310295820236,0.17167924344539642,-0.09027154743671417,-0.027947474271059036,0.021574342623353004,0.003939139656722546,0.1518486589193344,0.07536769658327103,-0.11134959757328033,0.15485067665576935,0.10504573583602905,0.022740595042705536,AM7304
0.02740878239274025,-0.06623442471027374,0.04236375540494919,-0.1617375910282135,0.166286438703537,-9.484398178756237e-4,-0.030046304687857628,-0.10434304922819138,-0.05829906836152077,-0.11159203201532364,-0.17583733797073364,-0.009453981183469296,0.18583528697490692,AM7312
-0.0786498486995697,-0.06743580847978592,-0.03326888009905815,0.20988772809505463,0.19472353160381317,-0.21006394922733307,0.10047153383493423,0.18856868147850037,-0.07312580943107605,0.03372907638549805,-0.05983575060963631,0.14746923744678497,0.01316548977047205,AM7313
-0.06221020966768265,-0.0638328418135643,0.012654111720621586,0.20368695259094238,0.10159394890069962,0.21822477877140045,0.1824295073747635,-0.048360615968704224,0.11981644481420517,0.14766047894954681,0.047883786261081696,0.22535480558872223,-0.0113852359354496,AM7318
0.003700952511280775,0.13119451701641083,-0.07933329045772552,0.12472686171531677,-0.034259479492902756,0.09400942921638489,0.11413553357124329,-0.21734964847564697,-0.0744118019938469,-0.05226767808198929,-0.13708916306495667,0.06815887242555618,0.0737147182226181,AM7319
-0.02807140164077282,-0.12208042293787003,-0.08135586977005005,0.07871059328317642,0.3358956277370453,0.07620978355407715,0.02925061620771885,0.0033085609320551157,-0.02319236844778061,0.041958633810281754,-0.008032645098865032,0.11586292088031769,0.14271461963653564,AM7320
-0.11271648108959198,-0.12402646243572235,-0.0915013924241066,0.12536734342575073,0.10136151313781738,0.08715751022100449,0.06505251675844193,-0.14420609176158905,-0.11912403255701065,0.08447405695915222,0.15985368192195892,0.010064934380352497,-0.17813262343406677,AM7321
-0.047938235104084015,0.12379676848649979,0.015283794142305851,-0.09358003735542297,0.01819450408220291,0.19650524854660034,-0.030403196811676025,0.12461842596530914,-0.005294226109981537,0.041996099054813385,0.08796676993370056,-0.10219420492649078,0.04760618507862091,AM7323
-0.04271995276212692,0.040702082216739655,0.09278308600187302,-0.03900935873389244,-0.10227511823177338,0.0876031368970871,0.13491526246070862,-0.009120109491050243,-0.0027105368208140135,0.10771947354078293,-0.11517876386642456,0.003166671609506011,0.22064702212810516,AM7325
-0.08800206333398819,0.047670070081949234,0.015019960701465607,-0.12957115471363068,0.1304388791322708,-0.08857790380716324,0.16159462928771973,-0.044363945722579956,-0.10122212022542953,0.016223164275288582,0.04599165543913841,0.04514705389738083,0.05368593707680702,AM7327
-0.0820791944861412,0.13938328623771667,-0.03003033436834812,-0.03671131655573845,-0.0759081318974495,0.02493131533265114,-0.06300229579210281,0.14423330128192902,-0.09586778283119202,0.16954566538333893,0.013584081083536148,-0.11765406280755997,0.03701246157288551,AM7328
-0.04005463793873787,0.1282397210597992,-0.07538715749979019,0.04649050533771515,-0.12742911279201508,0.040300507098436356,-0.20184147357940674,0.1332176923751831,-0.05657842010259628,-0.012524050660431385,-0.010949681513011456,0.05295160412788391,0.13416826725006104,AM7329
-0.10187723487615585,-0.06624390929937363,0.09094499796628952,0.07958800345659256,-0.08110121637582779,0.1027548685669899,0.014918099157512188,-0.11148295551538467,-0.24704766273498535,0.06368649005889893,0.06309375911951065,-0.13038451969623566,0.0844402015209198,AM7332
-0.0847860723733902,0.13025042414665222,-0.10904935747385025,-0.023042310029268265,0.033298298716545105,0.04233813285827637,0.05721386522054672,-0.023484213277697563,-0.11919000744819641,0.096040740609169,0.05244532600045204,-0.0843244418501854,-0.05398466810584068,AM7333
-0.004920961335301399,0.15394091606140137,-0.056384406983852386,0.0934685468673706,-0.1022653579711914,0.09964904934167862,-0.0669635534286499,-0.038515254855155945,-0.147504523396492,-0.06197782978415489,-0.03875746950507164,0.048282571136951447,0.15534242987632751,AM7334
-0.10464587062597275,-0.06508926302194595,-0.08310475200414658,-0.12549641728401184,0.04768886789679527,-0.13223028182983398,0.028200076892971992,-0.01601524092257023,0.048252880573272705,-0.0708521157503128,-0.01476935762912035,0.00908641517162323,0.018934771418571472,AM7336
-0.09940547496080399,-0.018018901348114014,-0.11293181777000427,-0.16037192940711975,0.06009332090616226,-0.11536756902933121,0.11717897653579712,-0.032976631075143814,0.08096921443939209,0.027611397206783295,0.049353551119565964,0.007816799916327,0.015548864379525185,AM7337
-0.05017329007387161,0.13769946992397308,0.011073129251599312,-0.014617455191910267,0.016047364100813866,-0.07175258547067642,-0.022942014038562775,0.038186416029930115,-0.13817216455936432,0.16760976612567902,-0.006437988951802254,-0.004960169084370136,-0.10145280510187149,AM7343
-0.1076282486319542,0.006178515963256359,-0.06809668242931366,-0.1427118182182312,0.011057352647185326,-0.07138649374246597,0.12315914034843445,0.07633472979068756,0.04301857575774193,0.014306675642728806,0.04191437363624573,0.05491487681865692,0.12578612565994263,AM7344
-0.005796999204903841,-0.12404765188694,0.06875751912593842,-0.05382052809000015,-0.12030168622732162,0.2157554179430008,-0.24551762640476227,0.037085216492414474,-0.04755200445652008,-0.03106657601892948,0.09328924864530563,-0.15785866975784302,0.14119957387447357,AM7345
-0.04863674193620682,-0.06608135253190994,0.03260501101613045,0.10327161848545074,-0.017163340002298355,0.27043741941452026,-0.11280959844589233,0.07328154146671295,0.058050937950611115,0.1819668561220169,0.09670273214578629,-0.027250848710536957,0.1518736630678177,AM7346
-0.020353158935904503,0.12601174414157867,-0.08466223627328873,-0.07942423969507217,0.07969548553228378,0.18767547607421875,-0.039589617401361465,-0.04314062371850014,0.027782298624515533,0.018285851925611496,-0.047602418810129166,-0.0936506912112236,-0.11847822368144989,AM7353
-0.10726629942655563,0.04171591252088547,-0.14312642812728882,-0.1485603153705597,0.07751475274562836,-0.008597541600465775,0.03644516319036484,0.05457426607608795,0.0744008868932724,0.06229335442185402,0.030816510319709778,-0.0693139135837555,-0.04489772766828537,AM7354
0.05105963349342346,0.12725631892681122,0.06404019147157669,0.07527250796556473,-0.09285034239292145,-0.10522284358739853,-0.2234085500240326,0.020654775202274323,0.15385158360004425,-0.01054382137954235,-0.05742912366986275,0.11310099065303802,-0.11700579524040222,AM7356
0.012491894885897636,-0.05351437255740166,0.25409215688705444,0.02036898396909237,-0.1650385558605194,-0.14536958932876587,-0.11894673854112625,0.040225688368082047,0.2176845520734787,-0.07662878185510635,0.04269145056605339,0.06737744808197021,-0.11751794815063477,AM7359
-0.09648954123258591,-0.031503766775131226,0.0755213275551796,-0.03331592306494713,-0.08195824921131134,0.016322936862707138,0.18427833914756775,-0.16944977641105652,-0.053436778485774994,-0.10440412908792496,-0.08907338231801987,0.033143673092126846,-0.02880946174263954,AM7361
-0.15666718780994415,-0.09680389612913132,-0.07622431218624115,-0.06918452680110931,-0.02299475111067295,0.004826358053833246,0.04733176901936531,-0.0941615104675293,0.005453084595501423,-0.04296841844916344,-0.12971638143062592,0.0222886111587286,-0.09720785170793533,AM7362
-0.04722021147608757,0.1000765711069107,-0.08783958107233047,-0.0858631357550621,0.031477391719818115,0.04410639777779579,-0.13626781105995178,0.14893163740634918,0.12895163893699646,0.05609722435474396,0.08082988113164902,-0.11949364095926285,-0.06411424279212952,AM7365
-0.03016688860952854,-0.03457373008131981,0.006356928963214159,-0.14342741668224335,0.0034316275268793106,0.027823353186249733,0.06000334396958351,-0.07781364023685455,0.11962560564279556,-0.03980031609535217,-0.18104435503482819,0.023777499794960022,0.12120947241783142,AM7372
-0.0014917415101081133,0.08513150364160538,-0.025791173800826073,0.17235621809959412,-0.1813899278640747,-0.013290087692439556,0.1881982833147049,-0.09995638579130173,0.044457949697971344,-0.07627168297767639,0.057605672627687454,-0.05611617490649223,0.033170729875564575,AM7373
0.03532591462135315,0.12166539579629898,0.01610707677900791,0.13456666469573975,-0.04366782307624817,-0.009286237880587578,0.02387324348092079,-0.1671409159898758,-0.022541897371411324,-0.03894370049238205,-0.0012364680878818035,0.12560220062732697,-0.08837302029132843,AM7380
-0.017612775787711143,0.08657266944646835,-0.07739697396755219,0.069011591374874115,0.04365921765565872,-0.16629010438919067,-0.020473090931773186,-0.08567920327186584,-0.05776626989245415,-0.03421619534492493,0.06778241693973541,0.11121302843093872,-0.1291726976633072,AM7382
-0.06943058967590332,0.040986720472574234,0.041289035230875015,-0.0480073057115078,-0.12018682062625885,0.03647637367248535,0.1819823682308197,-4.965857369825244e-4,0.16972853243350983,0.0327192097902298,0.015961309894919395,0.04047941043972969,3.910877276211977e-4,AM7383
-0.019313832744956017,0.050260089337825775,-0.20487095415592194,0.07113609462976456,-0.09999293833971024,-0.057835619896650314,-0.038048066198825836,0.007294133305549622,0.09372744709253311,-0.039694275707006454,0.06872433423995972,-0.04765905812382698,0.04523862525820732,AM7384
-0.0029345073271542788,0.0659254714846611,-0.13477922976016998,0.11269567161798477,-0.17075961828231812,0.030636567622423172,0.10041002929210663,-0.07982731610536575,0.1321268081665039,-0.053791891783475876,0.09278352558612823,-0.06861575692892075,0.002960344310849905,AM7385
-0.045216307044029236,-0.003760445863008499,-0.006494864821434021,-0.11085275560617447,0.0238188486546278,0.1717909574508667,0.15165822207927704,-0.16000625491142273,0.1867709457874298,-0.08174249529838562,-0.043636247515678406,-0.06660051643848419,-0.0806611105799675,AM7386
0.005123542621731758,0.1195831373333931,-0.0802084356546402,0.08796823024749756,-0.09665171056985855,-0.03381171450018883,-0.058406781405210495,-0.06940709054470062,0.09687943756580353,0.09843238443136215,-0.1119399443268776,0.10646989941596985,-0.022084679454565048,AM7387
-0.007133107166737318,0.03066696785390377,-0.1642017364501953,0.09651367366313934,-0.15638580918312073,-0.1112397313117981,0.013664762489497662,0.05566830188035965,0.07731184363365173,-0.07689188420772552,0.11516942828893661,-0.1576012521982193,0.13819406926631927,AM7388
-0.025966621935367584,0.15344564616680145,0.08378413319587708,0.03571787104010582,-0.0665731206536293,-0.010213976725935936,-0.072147436439991,0.10669030994176865,-0.013484837487339973,0.09262173622846603,0.029466107487678528,0.08364137262105942,-0.09656381607055664,AM7409
-0.0882580578327179,-0.06955844163894653,0.0176685880869627,-0.004900221247226,-0.08302762359380722,-0.2157706916332245,0.0105124581605196,-0.040497075766325,-0.0886853039264679,-0.004580022767186165,-0.034891944378614426,0.05830471217632294,0.0024921714793890715,AM7416
-0.0203744787722826,0.04802493751049042,-0.09968720376491547,0.18571868538856506,-0.1608600914478302,-0.2945593595504761,0.09939692169427872,-0.05908830463886261,0.08449504524469376,0.12839899957180023,-0.05716891959309578,-0.13946236670017242,0.05042492225766182,AM7419
-0.008969760499894619,0.05880017206072807,-0.10854687541723251,0.11904677748680115,-0.14472058415412903,0.032304175198078156,0.11507586389780045,-0.041437309235334396,0.0404844768345356,-0.12375393509864807,0.0683378204703331,-0.17273330688476562,0.08515419811010361,AM7420
-0.006715971976518631,0.09642206132411957,-0.18046121299266815,0.028424490243196487,-0.0394299253821373,-0.052715592086315155,-0.15903156995773315,-0.004831455647945404,0.04900117591023445,0.011627202853560448,-0.1253056824207306,0.08600065857172012,0.05536619573831558,AM7426
-0.026932086795568466,0.14786580204963684,-0.04092169180512428,0.005985951982438564,-0.077603280544281,0.08260487765073776,-0.04955226182937622,0.0031238242518156767,0.03476693108677864,0.136476069688797,-0.14382420480251312,0.020399123430252075,-0.047789882868528366,AM7427
-0.09233168512582779,-0.08611015975475311,0.04180361330509186,-0.02829340472817421,-0.11762046813964844,-0.011917038820683956,0.06830069422721863,-0.08014492690563202,-0.056659337133169174,-0.06822753697633743,-0.09739258140325546,0.10373711585998535,-0.03092748299241066,AM7492
-0.014497478492558002,-0.11555032432079315,-0.03340217098593712,-0.05600596219301224,-0.1471473127603531,0.15907342731952667,0.029234638437628746,0.053435031324625015,-0.17499426007270813,-0.08972697705030441,-0.14042247831821442,0.03038356639444828,-0.057973407208919525,AM7493
-0.012704568915069103,-0.16325904428958893,-0.05113506689667702,-0.09300103783607483,-0.09890501201152802,0.010316776111721992,-0.07060497254133224,0.09556412696838379,-0.2150260955095291,-0.04418602213263512,-0.007726494688540697,0.052234526723623276,-0.0946236401796341,AM7495
-0.01722649671137333,-0.1958819478750229,-0.15641896426677704,-0.10043565183877945,-0.040709350258111954,0.07775340974330902,-0.033220719546079636,0.08700650930404663,-0.1555710732936859,0.09394629299640656,-0.05390182137489319,0.029237568378448486,-0.12451986968517303,AM7589
-0.020574800670146942,-0.04098280519247055,-0.03855448588728905,-0.18964004516601562,-0.07543711364269257,0.04351499304175377,0.11872975528240204,0.17671731114387512,-0.001783126499503851,0.1380947381258011,-0.12328266352415085,0.09873969852924347,-0.008117892779409885,AM7591
-0.014376885257661343,-0.16233690083026886,-0.07954072952270508,-6.183050572872162e-4,-0.14172960817813873,-0.01837579905986786,-0.11641031503677368,0.12252175062894821,-0.07423438131809235,0.17861168086528778,-0.0484013669192791,-0.04084587097167969,-0.0351012647151947,AM7628
-0.009805495850741863,-0.13359270989894867,-0.028812913224101067,-0.14014579355716705,-0.1304873526096344,0.00989229790866375,-0.04188305139541626,0.08756320178508759,-0.08338277786970139,0.03091880865395069,-0.16159525513648987,0.0925716906785965,-0.07048174738883972,AM7629
0.005723175592720509,-0.16717307269573212,-0.05536281690001488,-0.049879446625709534,-0.1212955117225647,0.14738480746746063,-0.07032817602157593,0.02335442043840885,0.11950318515300751,0.09782814979553223,-0.01715581677854061,0.038195520639419556,-0.16151383519172668,AM7633
-0.008520727977156639,-0.033931318670511246,-0.0773400068283081,-0.2020736187696457,-0.00648860028013587,-0.024798057973384857,0.1650097519159317,0.07595055550336838,0.10179532319307327,0.12179461121559143,-0.006687203887850046,0.09657051414251328,-0.07836414873600006,AM7634
