PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,Donor
-0.011726398020982742,-0.08055655658245087,-0.05704012140631676,-0.03412308916449547,0.06452064216136932,0.07899674773216248,-0.07125194370746613,-0.015023931860923767,-0.06413759291172028,-0.03172408789396286,0.10109934955835342,0.014260377734899521,0.11349135637283325,0.00677530886605382,-0.06724685430526733,AM7180
0.08000214397907257,-0.08014344424009323,0.04703931510448456,-0.019863145425915718,0.0393952913582325,-0.10021771490573883,-0.0167075227946043,0.13185666501522064,-0.012215044349431992,-0.20739616453647614,-0.09448844939470291,-0.022179411724209785,0.050530437380075455,-0.011174177750945091,-0.005033054389059544,AM7181
0.0302345659583807,0.01302247866988182,-0.12388744950294495,-0.08791572600603104,0.020787551999092102,-0.06306912004947662,0.022684788331389427,0.010537968948483467,-0.02925271727144718,-0.07939357310533524,0.05420997366309166,0.15566907823085785,0.11353913694620132,-0.10707593709230423,-0.08406209200620651,AM7182
0.037786759436130524,0.07541055232286453,-0.10082343965768814,-0.03738788887858391,0.07461555302143097,0.018809612840414047,-0.017435690388083458,-0.02127085067331791,0.1048486977815628,-0.07180052995681763,-0.03215694800019264,0.14877262711524963,0.04750668257474899,-0.009408240206539631,0.06890711933374405,AM7188
0.03370380029082298,-0.06565584242343903,-0.028819898143410683,-0.039640627801418304,0.11382796615362167,0.012764920480549335,-0.1217961236834526,0.020972177386283875,-0.10979298502206802,-0.06074639782309532,0.0523279644548893,-0.09920845925807953,0.03389954939484596,0.04814956337213516,0.11655985563993454,AM7189
0.03137774020433426,0.14215192198753357,-0.07801232486963272,-0.012641733512282372,-0.01914200186729431,-0.011067379266023636,-0.06763051450252533,-0.017998917028307915,0.1940041333436966,-0.10108992457389832,-0.1550418734550476,-0.10363645106554031,0.08222809433937073,0.008198550902307034,-0.06415264308452606,AM7196
0.027384132146835327,0.03249673545360565,-0.10125593841075897,-0.11848688125610352,0.05184422433376312,0.03597474843263626,-0.18358781933784485,-0.10125480592250824,0.06885315477848053,-0.11526398360729218,-0.053263209760189056,0.10940855741500854,0.006168350111693144,-0.032612357288599014,0.02687027119100094,AM7197
0.1629709005355835,0.0016971901059150696,0.026630824431777,0.05362782999873161,0.1435403823852539,-0.089301198720932,-0.10298603028059006,0.13870826363563538,0.11538828909397125,-0.032999761402606964,0.07099831104278564,-0.08105362206697464,0.025842182338237762,0.1179567351937294,0.006850149482488632,AM7203
0.0311142411082983,0.14069212973117828,0.03220604732632637,0.1879979372024536,0.11568553000688553,0.04752660542726517,-0.11696222424507141,0.071230947971344,0.006662361789494753,-0.07842308282852173,-0.028644198551774025,0.1200987696647644,-0.01641620136797428,0.17044439911842346,-0.054965101182460785,AM7204
0.08725526928901672,-0.047834329307079315,-0.002073214389383793,0.03805846720933914,0.15952518582344055,-0.004987118300050497,-0.12276875227689743,0.06803573668003082,-0.016026677563786507,-0.11636237800121307,0.04293668642640114,-0.10098043829202652,0.05265992134809494,0.07242635637521744,0.036896295845508575,AM7205
0.18240687251091003,0.042370766401290894,0.0943029373884201,-0.11011963337659836,-0.053766731172800064,0.08374232798814774,-0.004094854928553104,-0.06335768848657608,-0.1766166090965271,0.0865585207939148,0.05943157896399498,-0.23752962052822113,0.08655959367752075,0.13066589832305908,-0.14247052371501923,AM7208
0.20637117326259613,0.07427743822336197,0.0793747529387474,-0.10983148217201233,0.09597542881965637,0.18830008804798126,0.053661495447158813,-0.03762155771255493,-0.20647664368152618,0.10017301887273788,-0.023614728823304176,-0.15047182142734528,0.00913974829018116,0.09276355057954788,-0.00587071105837822,AM7209
0.20860467851161957,0.04431237280368805,0.167903870344162,-0.06492273509502411,0.036382511258125305,0.18689291179180145,0.08156556636095047,0.009625780396163464,0.01447600033134222,0.1527806669473648,-0.0715848058462143,0.04874717444181442,-0.06914384663105011,0.027790190652012825,-0.045716844499111176,AM7211
0.257196843624115,0.059987906366586685,0.17399604618549347,-0.07265300303697586,-0.035318873822689056,0.11284545063972473,0.03506641462445259,-0.03494464233517647,0.061112985014915466,0.10178733617067337,-0.023210858926177025,0.09964828193187714,-0.11545421183109283,-0.01443471945822239,0.029576346278190613,AM7213
0.1502087563276291,-0.017344998195767403,0.19728301465511322,-0.1311017870903015,-0.21988344192504883,-0.05284861847758293,0.11864929646253586,-0.0022596491035073996,0.09824591130018234,0.20992809534072876,0.015644317492842674,0.03092033788561821,0.06775663048028946,-0.12734225392341614,-0.047449350357055664,AM7214
0.26089662313461304,0.07877713441848755,0.18131259083747864,-0.11243856698274612,-0.05592048540711403,-0.0021877700928598642,0.08085116744041443,0.013681440614163876,0.10960344970226288,0.12790073454380035,0.018876712769269943,0.09341045469045639,-0.06746438145637512,0.030910789966583252,0.0266770888119936,AM7215
0.23916681110858917,0.05789296701550484,0.14484277367591858,-0.1069674864411354,-0.14714083075523376,-0.03149629756808281,0.0953993871808052,-0.09106971323490143,-0.016875015571713448,0.056999996304512024,-0.1025412529706955,-0.008075188845396042,-0.06044807657599449,0.07066500931978226,-0.034709345549345016,AM7216
-0.08307155221700668,0.09764017164707184,0.04789864644408226,0.03571783006191254,-0.017367128282785416,0.02283242531120777,0.01347490306943655,0.17933572828769684,-0.04887834191322327,-0.09341242164373398,-0.01081916969269514,0.03647947311401367,-0.07186770439147949,0.015137976035475731,0.05172352492809296,AM7221
0.03262484073638916,0.1363365203142166,-0.04988262057304382,0.18242578208446503,-0.13020388782024384,-0.0625734031200409,-0.16123610734939575,-0.008441685698926449,0.1834035962820053,-0.050562046468257904,-0.02404160611331463,-0.06364481896162033,-0.002792478771880269,0.006368816830217838,0.19414329528808594,AM7223
0.06495673954486847,0.09045210480690002,-0.13880017399787903,0.05380408465862274,-0.06812024861574173,-0.0706387311220169,-0.12688040733337402,-0.09186309576034546,0.2117001861333847,0.05549611523747444,-0.1600370854139328,-0.04404753819108009,0.04240627959370613,0.03942887485027313,0.10400734096765518,AM7224
0.03565865010023117,0.11467430740594864,0.012122358195483685,0.21373522281646729,-0.02746042050421238,-0.06544172763824463,-0.20255689322948456,0.01171176414936781,0.04491708427667618,0.09021496027708054,-0.04352307319641113,0.06914839893579483,-0.12458191066980362,-0.09216507524251938,0.21033690869808197,AM7226
-0.021101007238030434,0.11209540069103241,-0.016753362491726875,0.16736994683742523,-0.013375824317336082,-0.07893645763397217,0.1341068595647812,0.18741819262504578,0.03128467872738838,0.025874434038996696,0.17553575336933136,-0.033158980309963226,0.07216180860996246,0.1658959537744522,-0.17586739361286163,AM7228
0.018193408846855164,0.07514873147010803,-0.10708927363157272,-0.004106131382286549,0.06054554134607315,-0.0698239877820015,0.24903947114944458,0.14283815026283264,0.0638972595334053,0.051095906645059586,-0.028103061020374298,-0.014784968458116055,0.015006251633167267,-0.07736655324697495,0.052254267036914825,AM7229
0.004661603830754757,0.11698641628026962,-0.005844774190336466,0.15845204889774323,0.019366538152098656,-0.1275143176317215,0.18442074954509735,0.1962563395500183,-0.08375727385282516,0.08754398673772812,0.1030900627374649,-0.00639372318983078,-0.059568461030721664,-0.01662258617579937,-0.09105134010314941,AM7230
0.031403932720422745,0.13078606128692627,0.0358971431851387,0.14397799968719482,0.049242425709962845,-0.18301239609718323,0.0635448545217514,-0.014554238878190517,-0.14097155630588531,-0.07253016531467438,0.0760733038187027,0.16096250712871552,0.024679729714989662,0.09562822431325912,-0.08863824605941772,AM7236
0.06059495359659195,0.1005813404917717,-0.17936526238918304,0.015777893364429474,0.0629638209939003,-0.2572081387042999,0.2537316083908081,0.11655113846063614,0.026040218770503998,-0.02700323984026909,-0.18239225447177887,0.0012785145081579685,-0.04540537670254707,0.1061704158782959,-0.09907997399568558,AM7237
0.08126707375049591,0.020048128440976143,-0.11857456713914871,0.04298822581768036,0.04553648456931114,-0.030724279582500458,-0.14309380948543549,-0.086550772190094,0.02041703648865223,0.035085588693618774,0.08268764615058899,0.05235694721341133,0.03875812515616417,-0.0687825083732605,-0.010049332864582539,AM7241
0.05824276804924011,0.003885112004354596,-0.14739131927490234,-0.03165461868047714,0.044604185968637466,-0.08446618914604187,-0.02411259524524212,-0.049226533621549606,-0.08007173985242844,0.06196283921599388,-0.001577182556502521,-0.03106374479830265,0.00793396681547165,-0.0992802232503891,-0.08168764412403107,AM7242
0.048642490059137344,-0.09144412726163864,0.09689906239509583,-0.10684084892272949,-0.05090213939547539,-0.1463211625814438,-0.09377003461122513,0.14423298835754395,0.1224336251616478,-0.10420714318752289,-0.09741620719432831,-0.03336740657687187,0.005252504721283913,-0.14818920195102692,-0.0097857266664505,AM7243
0.09389252215623856,-0.06020217016339302,-0.0196696687489748,0.015158399939537048,0.056413087993860245,-0.12893830239772797,-0.05427618697285652,0.09184424579143524,-0.11121302098035812,-0.019615458324551582,0.11232297867536545,-0.12749823927879333,0.009143456816673279,0.08947757631540298,0.09499874711036682,AM7255
0.04581354185938835,-0.02223939634859562,-0.003948571160435677,-0.17560912668704987,0.04922456666827202,-0.15494731068611145,-0.13268473744392395,0.16391532123088837,0.0057366047985851765,0.03990631923079491,0.12345832586288452,-0.07348599284887314,-0.027652285993099213,0.012591247446835041,0.09471620619297028,AM7256
-0.04762676730751991,0.0785982683300972,-0.0672929584980011,-0.1961660534143448,0.00325010996311903,0.061303310096263885,0.052000533789396286,0.08566764742136002,0.18110954761505127,-0.11789628118276596,-0.017389459535479546,0.06774921715259552,0.0477433018386364,-0.024579912424087524,-0.037255752831697464,AM7260
0.017736272886395454,0.09282257407903671,-0.0714348629117012,0.0477025993168354,-0.09230607748031616,-0.038597967475652695,0.11832141131162643,0.06045863404870033,0.034889426082372665,-0.0469503179192543,0.13572198152542114,0.014146527275443077,-0.0650215595960617,0.11941631138324738,0.09355565905570984,AM7261
0.012550740502774715,0.036421000957489014,0.03790372982621193,0.09704656153917313,0.12274101376533508,-0.10244769603013992,0.14307716488838196,-0.3103156089782715,0.05494897440075874,-0.2182866483926773,0.1672723889350891,-0.09219921380281448,-0.25912877917289734,-0.013949769549071789,-0.07008275389671326,AM7266
0.07617849111557007,0.01699862815439701,-0.10615122318267822,0.108069509267807,0.08932192623615265,0.1115972101688385,-0.04782271012663841,-0.019284602254629135,0.12266752123832703,-0.009432898834347725,0.12055794149637222,0.19121986627578735,0.00543108070269227,0.15211033821105957,-0.08167175948619843,AM7269
-0.00631370022892952,0.07778556644916534,0.07715810090303421,-0.02788431942462921,0.1660861223936081,-0.09106756746768951,0.0635688304901123,-0.2450314164161682,0.09541049599647522,-0.29442378878593445,0.03423059731721878,-0.07870851457118988,-0.2419554889202118,-0.14538098871707916,-0.1010943353176117,AM7270
0.014752425253391266,0.12225903570652008,0.005645819008350372,0.12782856822013855,0.09937570244073868,0.1368141919374466,-0.12809310853481293,0.09746719896793365,0.17217211425304413,-0.009058691561222076,0.035709407180547714,-0.031049003824591637,-0.02431878261268139,-0.05474422127008438,0.09402717649936676,AM7272
-0.026906337589025497,0.11327961087226868,0.07850275933742523,0.1353084295988083,0.22084322571754456,0.005801609251648188,-0.06817616522312164,-0.2422701120376587,0.07751692831516266,-0.03220237046480179,-0.2961522936820984,-0.12225283682346344,0.20783497393131256,0.13867580890655518,-0.1228768602013588,AM7273
-0.008507782593369484,-0.0697353258728981,-0.09000871330499649,-0.07126643508672714,0.06949882954359055,-0.03800157830119133,0.07066935300827026,0.05763181298971176,-0.048860449343919754,0.11992812901735306,0.21333786845207214,0.010975923389196396,0.0339055135846138,-0.061655089259147644,-0.036108147352933884,AM7277
-0.07781152427196503,0.04208819195628166,-0.028807975351810455,0.08447308093309402,-0.05488235503435135,0.11705107986927032,0.16086775064468384,0.1655230075120926,0.16043750941753387,-0.025514451786875725,0.23825345933437347,-0.11822795122861862,0.15484507381916046,0.06607332080602646,0.038596391677856445,AM7278
-0.10319031774997711,0.04381563141942024,0.1493353545665741,-0.058609846979379654,0.0931754931807518,-0.1584540605545044,0.1269950270652771,0.04356854036450386,-0.02007880061864853,0.14610838890075684,0.11141876131296158,0.1760152280330658,0.26451340317726135,-0.04985108599066734,-0.04870784282684326,AM7280
