PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,Donor
-0.011747952550649643,-0.08006627857685089,-0.056642357259988785,-0.03380545601248741,0.06406004726886749,0.07877498865127563,-0.0697733461856842,-0.015283836051821709,-0.06442192196846008,-0.030475186184048653,0.10048914700746536,0.01628192886710167,0.11206965148448944,0.0015860525891184807,-0.0780627503991127,-0.1458425670862198,0.08513958007097244,AM7180
0.0795237198472023,-0.07966815680265427,0.04669778794050217,-0.0198228657245636,0.03917599841952324,-0.09953927248716354,-0.016917042434215546,0.13104617595672607,-0.011877440847456455,-0.20614616572856903,-0.09359907358884811,-0.024425188079476357,0.05187675729393959,-0.0036480824928730726,-0.009171645157039165,0.08305414766073227,0.049946077167987823,AM7181
0.029923435300588608,0.012905402109026909,-0.12296588718891144,-0.08716856688261032,0.020649097859859467,-0.06215190142393112,0.02315766178071499,0.010473317466676235,-0.029018409550189972,-0.07810527086257935,0.05392134189605713,0.15449443459510803,0.11278153210878372,-0.10669314116239548,-0.09216427803039551,-0.0456385463476181,0.0740155577659607,AM7182
0.03722936287522316,0.07494662702083588,-0.1002214103937149,-0.037349555641412735,0.07414183020591736,0.01891336590051651,-0.01619482785463333,-0.021348455920815468,0.10426807403564453,-0.07019070535898209,-0.03131391108036041,0.14537745714187622,0.049734387546777725,-0.0016436943551525474,0.04185647517442703,-0.04866408184170723,0.25292205810546875,AM7188
0.03336029127240181,-0.06512077152729034,-0.028624333441257477,-0.03950546309351921,0.11292336881160736,0.013164544478058815,-0.11957042664289474,0.020151689648628235,-0.10911180824041367,-0.05898388475179672,0.05237933620810509,-0.09749820828437805,0.03386571630835533,0.04638862609863281,0.10306050628423691,-0.11873026937246323,0.12030985951423645,AM7189
0.031046221032738686,0.14118310809135437,-0.07752691209316254,-0.012514814734458923,-0.018935903906822205,-0.010628252290189266,-0.06669188290834427,-0.01805938594043255,0.19223396480083466,-0.1000107154250145,-0.1538546085357666,-0.1032978817820549,0.08265860378742218,0.010533112101256847,-0.07746860384941101,-0.04720938205718994,0.11259708553552628,AM7196
0.027135446667671204,0.03240061551332474,-0.10049989074468613,-0.11752193421125412,0.05154205858707428,0.03615279495716095,-0.18140041828155518,-0.10072365403175354,0.06731069087982178,-0.11342209577560425,-0.05260087549686432,0.11003566533327103,0.005251556634902954,-0.03676368668675423,0.021328220143914223,-0.10465782880783081,0.04289769381284714,AM7197
0.16207630932331085,0.001646285061724484,0.026538515463471413,0.05315051227807999,0.14254237711429596,-0.0885872021317482,-0.10263051837682724,0.1378524750471115,0.11428584158420563,-0.033167555928230286,0.07025090605020523,-0.08079278469085693,0.02522999420762062,0.11641912907361984,0.01606987789273262,0.03611854463815689,-0.08779273182153702,AM7203
0.030927948653697968,0.13957180082798004,0.03199387341737747,0.1866864711046219,0.1147623285651207,0.047101616859436035,-0.11538544297218323,0.07011876255273819,0.005915551446378231,-0.07730154693126678,-0.028517065569758415,0.12020003795623779,-0.01689266785979271,0.1663047820329666,-0.05663536861538887,-0.057029251009225845,0.011039783246815205,AM7204
0.08668920397758484,-0.04746278002858162,-0.0022019469179213047,0.037698253989219666,0.15818390250205994,-0.004729995038360357,-0.12139523029327393,0.06740259379148483,-0.01573079638183117,-0.11528442800045013,0.04272077977657318,-0.10063175857067108,0.05359794571995735,0.07484830170869827,0.029792018234729767,-0.0037308689206838608,0.06251515448093414,AM7205
