PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,Donor
-0.03180822357535362,-0.33792176842689514,-0.26335787773132324,-0.1979116052389145,0.42579787969589233,0.5844327211380005,-0.5443776845932007,-0.13242635130882263,-0.5460781455039978,-0.2579490542411804,0.8599657416343689,0.09459391236305237,0.9699827432632446,0.05477648973464966,-0.635142982006073,-1.2935614585876465,0.7523152232170105,0.285198837518692,0.1758115440607071,0.1067005917429924,0.0426345020532608,0.05687175691127777,-0.20618973672389984,-0.004256364889442921,-2.391365560470149e-4,-2.7297803899273276e-4,-1.3305900210980326e-5,1.0622501577017829e-5,-3.248452742354857e-7,1.765675551723689e-5,-4.347121830505785e-6,-7.079435818013735e-6,-8.363905180885922e-6,5.752296601713169e-6,-5.445099304779433e-6,-1.0009127436205745e-5,2.974925791932037e-6,4.245512172929011e-6,8.566806286580686e-7,-3.6257426927477354e-6,-4.564686605590396e-6,3.985101102443878e-6,1.2193577276775613e-6,AM7180
0.2136133909225464,-0.3368763327598572,0.2187443971633911,-0.12530303001403809,0.2637506127357483,-0.7459937334060669,-0.15961764752864838,1.0325219631195068,-0.09801098704338074,-1.7294844388961792,-0.8034250736236572,-0.22834882140159607,0.45021212100982666,-0.040983788669109344,-0.05840558558702469,0.7708908915519714,0.419842928647995,0.2468186318874359,-0.3815068304538727,0.002594799967482686,-0.34365665912628174,-0.3834468424320221,-0.09096725285053253,0.017325928434729576,-0.0011940599652007222,0.0014588822377845645,4.104297258891165e-4,4.545223782770336e-5,-9.392692845722195e-6,-1.2449263886082917e-4,8.439204975729808e-6,1.7096876945288386e-6,2.756391950242687e-5,-1.2242613593116403e-5,3.4793589293258265e-5,3.3808166335802525e-5,-2.168488390452694e-5,-9.522864274913445e-7,5.204219064580684e-7,-3.619501512730494e-6,4.000122316938359e-6,-1.584681922395248e-5,1.1871927654283354e-6,AM7181
0.07998885214328766,0.05563240125775337,-0.5768598318099976,-0.5121028423309326,0.13680315017700195,-0.45528051257133484,0.17694079875946045,0.07287612557411194,-0.2347227931022644,-0.668330192565918,0.4732218086719513,1.2605535984039307,0.9930937886238098,-0.9223952293395996,-0.7977117896080017,-0.43477243185043335,0.6583516001701355,-0.27293917536735535,0.12066429853439331,-0.2179003208875656,-0.31119853258132935,0.27706339955329895,-0.5601226687431335,0.0017922426341101527,6.845242460258305e-4,-1.8313685359316878e-5,1.2201245408505201e-4,1.305486512137577e-5,5.251098264125176e-5,-6.312109326245263e-5,-1.0077143087983131e-5,-3.439381907810457e-5,-6.827326615166385e-7,4.181179610895924e-5,2.6836855795409065e-6,1.0921276043518446e-5,-1.3845155081071425e-5,4.360991624707822e-6,3.998892680101562e-6,6.6569291448104195e-6,-1.2630839592020493e-6,2.0080572085134918e-6,1.0669247103578527e-6,AM7182
0.100478895008564,0.3203333914279938,-0.46782076358795166,-0.22300602495670319,0.4907104969024658,0.1447938084602356,-0.14693135023117065,-0.1780412346124649,0.8545079827308655,-0.5850269198417664,-0.2496393918991089,1.266395926475525,0.4060816764831543,-0.05386624112725258,0.36695170402526855,-0.39823129773139954,2.1623384952545166,0.07503783702850342,-0.5596399307250977,0.5802028179168701,-0.09759566932916641,-0.3176944851875305,-0.02022191323339939,0.029545530676841736,0.001788242137990892,0.001916201668791473,4.862830101046711e-4,-1.5072271708049811e-5,7.053135777823627e-5,-2.1847107564099133e-4,9.825414053921122e-6,8.462391178909456e-7,2.6335392249166034e-5,2.631723509693984e-5,3.444493268034421e-5,7.577161159133539e-5,-3.4539119951659814e-5,-1.645518932491541e-5,6.142096026451327e-6,1.2758890079567209e-5,1.7922735423780978e-5,-2.272415440529585e-5,-1.0563277328401455e-6,AM7188
0.08944027125835419,-0.2732385993003845,-0.13227273523807526,-0.2345839887857437,0.7460154891014099,0.10112214088439941,-0.9428197741508484,0.14215482771396637,-0.9286887645721436,-0.479044109582901,0.4244215488433838,-0.8286823034286499,0.2710511386394501,0.4290517270565033,0.9501421451568604,-1.0399819612503052,1.0328999757766724,0.20903141796588898,0.24112901091575623,-0.08330738544464111,0.3537525236606598,-0.04707324877381325,0.3845781981945038,0.04103574901819229,0.0047053387388587,0.002264208160340786,3.969155077356845e-4,-1.1025130515918136e-4,1.3266738096717745e-4,-2.873240446206182e-4,1.0656202903192025e-5,2.6784950932778884e-6,4.148279913351871e-5,5.905199213884771e-5,3.066525823669508e-5,1.2010255159111694e-4,-4.9724803830031306e-5,-3.386021126061678e-5,6.652826868958073e-6,3.800294507527724e-5,3.541572004905902e-5,-3.0713326850673184e-5,-5.30915531271603e-6,AM7189
0.08388374745845795,0.6011543273925781,-0.3619779646396637,-0.07872729748487473,-0.12543988227844238,-0.06983713805675507,-0.5648784637451172,-0.15279774367809296,1.6036995649337769,-0.7894662618637085,-1.2776325941085815,-0.8745133280754089,0.7077831625938416,0.13161790370941162,-0.616947591304779,-0.37700170278549194,0.9852805137634277,0.36243560910224915,-0.42583218216896057,0.20170944929122925,0.42941299080848694,0.4592396318912506,-0.4922255277633667,-0.017042841762304306,-0.0021162547636777163,-0.0010052886791527271,-2.2603593242820352e-4,2.634186967043206e-5,-6.134276191005483e-5,9.797957318369299e-5,-1.9334422177053057e-5,-2.7951669835601933e-5,-4.491227628022898e-6,6.249197213037405e-6,-1.9098692064289935e-5,-4.021631684736349e-5,2.6894629172602436e-6,1.8781562175718136e-5,-4.0157819967134856e-6,-8.119762242131401e-6,-1.625829463591799e-5,1.0319044122297782e-5,3.025046908078366e-6,AM7196
0.07241339981555939,0.14185036718845367,-0.4662795960903168,-0.6890087127685547,0.34082841873168945,0.283848375082016,-1.4617558717727661,-0.8350197076797485,0.5356284379959106,-0.9066525101661682,-0.4071381688117981,0.9314387440681458,0.056443728506565094,-0.32232415676116943,0.15208439528942108,-0.9002683758735657,0.3576999604701996,-0.1363331824541092,-0.6321570873260498,-0.13682568073272705,-0.06027136370539665,0.2958732843399048,-0.34062886238098145,-0.014837662689387798,-9.61446319706738e-4,-9.757207008078694e-4,-1.7576430400367826e-4,2.3241909730131738e-5,-2.0730010874103755e-5,8.280274778371677e-5,-1.1425145203247666e-5,-1.944302312040236e-5,-1.344435349892592e-5,5.740141205023974e-6,-1.5728070138720796e-5,-3.6093399103265256e-5,9.85599217528943e-6,1.2728474757750519e-5,-1.3034447192694643e-6,-5.726038580178283e-6,-1.167162372439634e-5,1.2311182217672467e-5,1.6472896504637902e-6,AM7197
0.43779343366622925,0.009626937098801136,0.12670806050300598,0.291592538356781,0.9451402425765991,-0.6611486077308655,-0.8319453597068787,1.121363878250122,0.909617006778717,-0.27503007650375366,0.5793831944465637,-0.6742936372756958,0.1761448234319687,1.0337622165679932,0.15684275329113007,0.37244895100593567,-0.7642138004302979,0.5395424962043762,-0.415883868932724,-0.018762093037366867,-0.15860803425312042,-0.022996919229626656,0.19951915740966797,0.04356605187058449,0.005393037106841803,0.0023462825920432806,4.959480138495564e-4,-9.583935752743855e-5,1.7106698942370713e-4,-3.2803905196487904e-4,1.0794541594805196e-5,-9.501838576397859e-6,3.913902764907107e-5,7.473713776562363e-5,3.708466829266399e-5,1.2655268074013293e-4,-5.384093674365431e-5,-3.418323467485607e-5,9.759030945133418e-6,4.152664041612297e-5,3.706125062308274e-5,-2.9804161385982297e-5,-5.606906142929802e-6,AM7203
0.0857861340045929,0.5925281643867493,0.14887641370296478,1.0804013013839722,0.7477580904960632,0.3501635193824768,-0.9302527904510498,0.5955198407173157,0.012829204089939594,-0.6429381966590881,-0.23628458380699158,1.0330976247787476,-0.15443909168243408,1.4099042415618896,-0.5210403203964233,-0.41427695751190186,0.1589348018169403,-0.568943977355957,-0.7573632597923279,-0.31065863370895386,0.35584554076194763,0.28908517956733704,-0.406566858291626,0.07719016075134277,0.0052754804491996765,0.004664353094995022,0.0010275323875248432,-1.0670734627638012e-4,2.0327467063907534e-4,-6.115878350101411e-4,-1.5629898371116724e-6,-5.7392637245357037e-5,1.0751130321295932e-4,1.3586247223429382e-4,7.886839011916891e-5,2.22034243051894e-4,-1.267141487915069e-4,-3.718175139511004e-5,1.0536116860748734e-5,6.391530769178644e-5,5.031360706198029e-5,-6.127022061264142e-5,-4.485237241169671e-6,AM7204
0.23402586579322815,-0.19767116010189056,-0.00848767813295126,0.2086688131093979,1.046734094619751,-0.03769366815686226,-0.9742629528045654,0.5289837121963501,-0.15904051065444946,-0.9490746855735779,0.34526243805885315,-0.8596404194831848,0.43632248044013977,0.6726922392845154,0.3106551170349121,0.005368041340261698,0.5309734344482422,0.5109131932258606,-0.21599183976650238,-0.05282384529709816,0.07173427194356918,0.03362048417329788,-0.017407119274139404,0.020358113572001457,0.0043561020866036415,8.510470506735146e-4,2.2915584850125015e-4,-7.541156082879752e-5,1.376300206175074e-4,-1.6834457346703857e-4,3.123867827525828e-6,-6.572059646714479e-6,-6.257137101783883e-7,6.106141518102959e-5,6.308625870588003e-6,6.688768189633265e-5,-2.1046187612228096e-5,-2.1763506083516404e-5,9.317026524513494e-6,2.3864533432060853e-5,2.0197436242597178e-5,-9.861594662652351e-6,-2.7648541163216578e-6,AM7205
