PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,Donor
-0.009915661066770554,-0.05677533522248268,0.1596406102180481,0.15495359897613525,0.02360733598470688,-0.031894247978925705,-0.09786547720432281,-0.030304118990898132,-0.08913957327604294,0.29839015007019043,-0.15427067875862122,-0.0589471310377121,0.1710691601037979,-0.0640784427523613,0.07967760413885117,-0.10384141653776169,0.06132814288139343,AM7236
0.003509881906211376,0.0252359751611948,0.11623290181159973,-0.04338135942816734,-0.0016150801675394177,-0.058196038007736206,0.1138567328453064,-0.06891583651304245,0.009788508526980877,0.10878309607505798,-0.061026979237794876,-0.02716437727212906,0.23674693703651428,-0.05371347442269325,-0.04255034402012825,0.03393770381808281,0.020223215222358704,AM7237
0.05852367728948593,0.08091062307357788,-0.05264762043952942,-0.042193856090307236,0.14638467133045197,-0.13415418565273285,-0.16440832614898682,-0.08823491632938385,0.009700960479676723,0.0574934259057045,-0.07185355573892593,0.025570398196578026,-0.09500567615032196,-0.0017613923409953713,0.0621577724814415,0.008086085319519043,0.07985374331474304,AM7241
0.08952382951974869,0.08021628111600876,-0.08384840935468674,-0.03256470337510109,0.13292761147022247,0.09590449929237366,-0.11098184436559677,-0.1425856649875641,0.03374357521533966,-0.09981266409158707,-0.08249795436859131,0.04165101423859596,-0.009621516801416874,-0.06671581417322159,0.05752202123403549,-0.01884383149445057,0.02514241449534893,AM7242
0.017648518085479736,-0.13181692361831665,0.03984837234020233,-0.006396248936653137,0.020040960982441902,0.18990157544612885,-0.015620331279933453,-0.19690847396850586,-0.038168009370565414,-0.0898418053984642,0.0580756813287735,-0.04271956905722618,-0.04065227136015892,-0.18860085308551788,-0.0291715357452631,-0.0323650985956192,0.1132422536611557,AM7243
0.06420254707336426,0.11868301779031754,0.06359095126390457,-0.08428759127855301,0.09974916279315948,0.08463010936975479,-0.0673171803355217,-0.034674376249313354,0.05428551137447357,0.06062585115432739,-0.08020773530006409,-0.06088852137327194,-0.05492169037461281,0.026026185601949692,-0.05751912295818329,-0.15256854891777039,0.020394129678606987,AM7255
0.09066237509250641,0.07539341598749161,-0.06559000164270401,0.019800912588834763,0.1036432608962059,0.11194919049739838,-0.05482907220721245,-0.1970633566379547,0.04041922092437744,-0.11983101814985275,-0.12699054181575775,0.08648336678743362,-0.014309398829936981,-0.008576272055506706,0.06602048873901367,-0.0026706440839916468,0.0316983126103878,AM7256
-0.0556812658905983,-0.14030155539512634,-0.06973123550415039,-0.08011233806610107,0.03276224061846733,-0.04225003719329834,-0.07423285394906998,-0.02711489051580429,0.042317379266023636,-0.21754564344882965,0.14904554188251495,-0.06842102855443954,-0.03266476094722748,0.04805867373943329,-0.11018300801515579,-0.06890620291233063,-0.03402762860059738,AM7260
0.035145536065101624,-0.08443431556224823,0.012006035074591637,0.07782987505197525,0.2142174392938614,0.23888278007507324,-0.05432980880141258,0.1724623292684555,0.2896653115749359,-0.06872843950986862,-0.05896243080496788,0.01964985392987728,0.06362031400203705,0.3330059051513672,-0.17532888054847717,-0.05035441368818283,0.12043799459934235,AM7261
0.005125798750668764,-0.07153521478176117,0.10059802979230881,-0.054217297583818436,-0.05934840068221092,-0.025910934433341026,-0.0679074227809906,-0.04140057414770126,0.040563009679317474,-0.11512023210525513,-0.06299719959497452,-0.06376577168703079,0.00831587240099907,0.23583917319774628,-0.047029513865709305,0.02817942015826702,0.1462564319372177,AM7266
-0.016265489161014557,-0.07515911012887955,0.0873604416847229,-0.02918105199933052,-0.11201953142881393,-0.02575760707259178,-0.0997878760099411,-0.029862914234399796,0.11797161400318146,-0.05167686566710472,-0.09561574459075928,-0.004768861457705498,0.040187541395425797,0.14769671857357025,-0.06750243902206421,-0.13057243824005127,-0.07521422952413559,AM7269
-0.009226449765264988,-0.12863394618034363,-0.007512609474360943,0.07340329140424728,0.042499348521232605,-0.030494017526507378,-0.09967156499624252,-0.08365368843078613,-0.11829526722431183,0.05416743457317352,0.13294556736946106,-0.08951953053474426,0.04552089050412178,0.0010530719300732017,0.005804863292723894,-0.009562043473124504,0.14233212172985077,AM7270
0.04942937567830086,0.089297354221344,0.1309204250574112,-0.05443499609827995,0.19600863754749298,-0.08244702965021133,0.021464824676513672,-0.058917224407196045,-0.16746936738491058,0.039023712277412415,-0.029723651707172394,-0.09337417036294937,-0.1373519003391266,0.06433000415563583,-0.06489986181259155,-0.03333444893360138,-0.007217664737254381,AM7272
0.00524282967671752,0.11524523794651031,0.12996448576450348,-0.045537713915109634,0.09177880734205246,0.07608968019485474,0.20083877444267273,-0.11054786294698715,-0.164671391248703,-0.029107436537742615,0.06994166225194931,-0.07671020925045013,-0.0755748599767685,0.143792986869812,0.02484508790075779,-0.1488054245710373,0.06408824026584625,AM7273
0.014556466601788998,-0.040649838745594025,0.07355192303657532,0.16359712183475494,0.0959615483880043,0.06250512599945068,-0.031093498691916466,0.26577451825141907,0.1830628216266632,-0.20448105037212372,-0.11102916300296783,-0.1634581983089447,-0.07197055965662003,-0.1271786093711853,0.06268499791622162,-0.1520506888628006,0.039069920778274536,AM7277
-0.021283326670527458,-0.09289971739053726,0.17566309869289398,0.11841350048780441,-0.055079150944948196,-0.03975822031497955,-0.1126258596777916,-0.05600990727543831,0.05028738081455231,0.05773899704217911,-0.008201347663998604,0.02000267431139946,-0.12738332152366638,0.013802607543766499,0.11498788744211197,0.10378596186637878,-0.13206101953983307,AM7278
-0.06814450770616531,-0.07996717095375061,0.0398443304002285,0.22898894548416138,0.08049650490283966,0.021824335679411888,0.10209180414676666,0.14363993704319,0.1633676141500473,0.08394373953342438,0.13142086565494537,0.20980779826641083,-0.14322741329669952,0.07769718021154404,-0.10396333783864975,-0.005359692964702845,0.005004877224564552,AM7280
-0.09068655967712402,-0.0534212626516819,-0.027735210955142975,0.18005509674549103,0.16483832895755768,-0.08335556834936142,0.10865836590528488,0.35092926025390625,-0.20350348949432373,-0.2433355152606964,-0.15210512280464172,-0.14434167742729187,0.12705332040786743,0.030260853469371796,0.281902015209198,-0.02652350254356861,0.1619444638490677,AM7283
-0.07444334775209427,0.11241228133440018,0.18391059339046478,-0.06799595803022385,0.002536424668505788,-0.03340362757444382,0.052399467676877975,0.13276691734790802,-0.15226706862449646,-0.08217737078666687,0.14640718698501587,0.08168767392635345,0.032326728105545044,-0.01398986205458641,0.1255725473165512,-0.06149528548121452,0.012197418138384819,AM7284
0.017594587057828903,0.14840547740459442,0.10565406829118729,0.12083972990512848,-0.09321638941764832,0.09789525717496872,-0.08492578566074371,0.014070701785385609,-0.1303568333387375,-0.18302524089813232,0.1414863020181656,0.2116980403661728,0.02881714142858982,-0.028370466083288193,-0.01582481525838375,-0.00312842708081007,0.04961099475622177,AM7285
-0.004345874767750502,-0.10172642767429352,-0.030424971133470535,0.15881088376045227,0.2586331367492676,-0.07534097135066986,0.030355088412761688,0.08919025957584381,0.020151996985077858,0.037331532686948776,0.07904103398323059,0.06412505358457565,0.08883795142173767,0.08224125951528549,-0.18787436187267303,0.1064394935965538,-0.05430154874920845,AM7294
-0.012540268711745739,0.012778359465301037,0.12667128443717957,0.21699067950248718,0.01745603047311306,0.0479201003909111,0.18088246881961823,0.17773568630218506,-0.004299027845263481,-0.15992695093154907,-0.35606715083122253,-0.2864941656589508,-0.2512679696083069,-0.24772855639457703,-0.038765113800764084,0.23056602478027344,-0.00198002508841455,AM7295
-0.11442703008651733,-0.13056284189224243,0.03443637490272522,0.06087661162018776,-0.07667238265275955,0.016159866005182266,-0.025551171973347664,-0.05615413561463356,-0.11195249855518341,-0.1543259471654892,0.32314011454582214,0.0457480363547802,-0.12416739761829376,-0.19943642616271973,-0.02200288325548172,0.013868032954633236,0.02210819348692894,AM7302
-0.07316489517688751,0.0060277762822806835,0.14843426644802094,-0.05274052545428276,-0.10947207361459732,-0.09289266914129257,0.03634071350097656,0.10411985218524933,0.10654221475124359,-0.054358791559934616,0.01766589656472206,0.13746631145477295,0.038971032947301865,-0.13503165543079376,-0.0909871831536293,-0.008575082756578922,-0.01905011758208275,AM7303
-0.050709258764982224,0.0706603154540062,0.17320109903812408,-0.09089647233486176,-0.028902091085910797,0.021212350577116013,0.004528531804680824,0.15372928977012634,0.07789938151836395,-0.11349532008171082,0.1657479703426361,0.10309077054262161,0.025535080581903458,-0.1391136348247528,0.10152135789394379,-0.12691989541053772,-0.16199497878551483,AM7304
0.027263907715678215,-0.06678369641304016,0.042957842350006104,-0.1630852371454239,0.16932901740074158,-0.0015566342044621706,-0.029907362535595894,-0.10810969024896622,-0.06119994819164276,-0.11403077095746994,-0.1851646602153778,-0.015136205591261387,0.17916733026504517,-0.10625861585140228,-0.11531838774681091,-0.03168348968029022,-0.15361391007900238,AM7312
-0.07891041785478592,-0.06790474057197571,-0.03308756276965141,0.2122870683670044,0.1977207362651825,-0.21319356560707092,0.10283450037240982,0.19174595177173615,-0.07539248466491699,0.03561155125498772,-0.06379059702157974,0.14907577633857727,0.005123776849359274,-0.042727187275886536,-0.07231036573648453,0.006309126503765583,-0.15947352349758148,AM7313
-0.06278608739376068,-0.06453472375869751,0.012600022368133068,0.205337792634964,0.10380524396896362,0.2222479283809662,0.18635982275009155,-0.04857870191335678,0.12178211659193039,0.15111620724201202,0.04298470914363861,0.23475098609924316,-0.022793421521782875,0.002257924061268568,-0.15612457692623138,-0.028148530051112175,0.16913378238677979,AM7318
0.003821798600256443,0.13209745287895203,-0.07996520400047302,0.12613490223884583,-0.0345722921192646,0.09523148834705353,0.11625615507364273,-0.22295451164245605,-0.07646255940198898,-0.05395672842860222,-0.1422111988067627,0.07123170047998428,0.07730865478515625,-0.010677020065486431,0.013873499818146229,-0.005987610202282667,-0.003960815258324146,AM7319
-0.028187796473503113,-0.12285201996564865,-0.08192810416221619,0.07976751774549484,0.3410700857639313,0.07745441794395447,0.030366184189915657,0.003072078339755535,-0.023451445624232292,0.043826956301927567,-0.006346260663121939,0.11997148394584656,0.14754872024059296,0.02538108080625534,-0.012159891426563263,0.0312802791595459,-0.17234669625759125,AM7320
-0.11293282359838486,-0.12455768138170242,-0.09257909655570984,0.12706691026687622,0.10212801396846771,0.08857430517673492,0.06585458666086197,-0.14882025122642517,-0.12133951485157013,0.08783045411109924,0.16830377280712128,0.01122953649610281,-0.1744973510503769,0.012833072803914547,0.14245329797267914,0.023619042709469795,-0.06443887203931808,AM7321
-0.04804665967822075,0.12439238280057907,0.015668833628296852,-0.09427429735660553,0.018127961084246635,0.20020216703414917,-0.03155886009335518,0.12793399393558502,-0.004707300569862127,0.043349310755729675,0.09181966632604599,-0.10645023733377457,0.04945852980017662,0.06514152884483337,-0.00814557820558548,0.047658417373895645,-0.14136095345020294,AM7323
-0.04291339963674545,0.04097460210323334,0.09372268617153168,-0.03947051241993904,-0.1036992222070694,0.08884750306606293,0.13808900117874146,-0.009673753753304482,-0.0030238886829465628,0.11187100410461426,-0.12077227979898453,4.871846758760512e-4,0.2229119837284088,-0.0336398109793663,-0.06640032678842545,-0.0114928362891078,-0.026244772598147392,AM7325
-0.08808879554271698,0.04804893210530281,0.014701680280268192,-0.13112393021583557,0.1319693922996521,-0.09047716856002808,0.1642037034034729,-0.045534420758485794,-0.10489866137504578,0.014980390667915344,0.04652310907840729,0.05195679888129234,0.06298210471868515,0.01797390915453434,0.027609333395957947,0.12030774354934692,0.10464730113744736,AM7327
-0.08252286911010742,0.1401161551475525,-0.030120685696601868,-0.03731413185596466,-0.07627435028553009,0.025519603863358498,-0.06463316082954407,0.14822928607463837,-0.09884857386350632,0.17440083622932434,0.008464927785098553,-0.1210944801568985,0.027189290151000023,0.047982461750507355,-0.15890157222747803,0.0700511708855629,0.018758224323391914,AM7328
-0.04004160314798355,0.1292339414358139,-0.0761028602719307,0.046940095722675323,-0.12940019369125366,0.041115738451480865,-0.2070818692445755,0.13669174909591675,-0.058948807418346405,-0.014236774295568466,-0.013710741885006428,0.060131434351205826,0.14312469959259033,0.010921676643192768,-0.00711729796603322,0.12828490138053894,0.06236598268151283,AM7329
-0.10181907564401627,-0.06672313064336777,0.09151189029216766,0.08031170815229416,-0.08232282847166061,0.10397397726774216,0.014600847847759724,-0.1136004775762558,-0.25332996249198914,0.06628340482711792,0.06449972093105316,-0.12907972931861877,0.0970894917845726,0.14645566046237946,0.04124411940574646,0.15575627982616425,-0.09398139268159866,AM7332
-0.08540340512990952,0.13076524436473846,-0.1098102480173111,-0.0235546063631773,0.03444897010922432,0.04334249347448349,0.05867337808012962,-0.023945296183228493,-0.12270250916481018,0.09856943041086197,0.04863733425736427,-0.09064441919326782,-0.07443685829639435,-0.047612179070711136,-0.1914174109697342,0.05305119976401329,-0.05266931653022766,AM7333
-0.0050907135009765625,0.15472511947155,-0.05688982829451561,0.09426261484622955,-0.10346850007772446,0.10143532603979111,-0.06924843043088913,-0.03875114768743515,-0.15218773484230042,-0.0649484321475029,-0.04418603330850601,0.05358123034238815,0.15772496163845062,0.025047743692994118,-0.09222525358200073,0.10702207684516907,0.07626201212406158,AM7334
-0.10469262301921844,-0.06530755013227463,-0.08377409726381302,-0.1268007606267929,0.04801217094063759,-0.13478903472423553,0.028331177309155464,-0.016266724094748497,0.04921390116214752,-0.07382857799530029,-0.015678977593779564,0.01378985121846199,0.02632434479892254,-0.010474113747477531,0.045136746019124985,0.14781583845615387,0.006418757606297731,AM7336
-0.09944204986095428,-0.017721571028232574,-0.11423800140619278,-0.1616692841053009,0.060207806527614594,-0.11744499951601028,0.11885357648134232,-0.03389441967010498,0.08293721079826355,0.027925847098231316,0.053032517433166504,0.011975136585533619,0.02605622634291649,-0.030604379251599312,0.09624678641557693,0.09520652145147324,0.029852906242012978,AM7337
-0.05054828152060509,0.13856849074363708,0.011203354224562645,-0.014949156902730465,0.01623537391424179,-0.0726996436715126,-0.02352316863834858,0.03908104822039604,-0.14317922294139862,0.17285199463367462,-0.008931010030210018,-0.005009217653423548,-0.11030291020870209,-0.06211933121085167,-0.045452121645212173,0.08533892780542374,-0.022453004494309425,AM7343
-0.10791440308094025,0.006269228644669056,-0.06854322552680969,-0.14433430135250092,0.011432523839175701,-0.0728946253657341,0.12566430866718292,0.07720745354890823,0.043007224798202515,0.014421755447983742,0.04046986624598503,0.05896039307117462,0.12778329849243164,-0.09994656592607498,-0.044308312237262726,0.09529637545347214,0.062182992696762085,AM7344
-0.005778389051556587,-0.12475963681936264,0.06918171048164368,-0.054302189499139786,-0.12242700159549713,0.21917197108268738,-0.2515305280685425,0.03848985582590103,-0.04995209723711014,-0.0329044908285141,0.09249112010002136,-0.15734201669692993,0.15202294290065765,0.02136816829442978,-0.017219725996255875,0.20294500887393951,0.07459136098623276,AM7345
-0.04836824908852577,-0.06623198091983795,0.03324923664331436,0.10458400845527649,-0.01857432723045349,0.2743067741394043,-0.11568786203861237,0.07373367995023727,0.059945426881313324,0.1878882348537445,0.10384134203195572,-0.028736326843500137,0.16679634153842926,-0.08345019072294235,0.1068437248468399,0.022755011916160583,-0.059285227209329605,AM7346
-0.02041569910943508,0.1268792748451233,-0.08537735790014267,-0.08020609617233276,0.08097676932811737,0.19088970124721527,-0.04024435579776764,-0.04455975815653801,0.028845665976405144,0.019134769216179848,-0.05050567165017128,-0.09625207632780075,-0.12269414216279984,0.008914404548704624,0.0035231350921094418,0.06405659765005112,-0.03104310669004917,AM7353
-0.10712824016809464,0.04205716773867607,-0.14427511394023895,-0.15015579760074615,0.07800449430942535,-0.008734237402677536,0.03702641278505325,0.056317709386348724,0.07724927365779877,0.0645490288734436,0.03411440551280975,-0.06714733690023422,-0.031306978315114975,0.09565018862485886,0.12890693545341492,0.032489486038684845,0.02334832027554512,AM7354
0.05151459202170372,0.12832464277744293,0.0646095871925354,0.07607840746641159,-0.09454571455717087,-0.10695379972457886,-0.22878994047641754,0.021426042541861534,0.15853816270828247,-0.011187521740794182,-0.05674475058913231,0.12044952809810638,-0.11310143768787384,0.03830006718635559,0.08261293172836304,0.0367923229932785,-0.003948024474084377,AM7356
0.013192202895879745,-0.054051563143730164,0.25555625557899475,0.020742477849125862,-0.16813024878501892,-0.14774920046329498,-0.12282861024141312,0.04124050959944725,0.22471632063388824,-0.07955165952444077,0.0440533310174942,0.07709236443042755,-0.10935092717409134,0.09780861437320709,0.08593740314245224,0.22613941133022308,-0.0521639883518219,AM7359
-0.09656036645174026,-0.03176308423280716,0.07586174458265305,-0.033609069883823395,-0.08347634226083755,0.017099184915423393,0.18843317031860352,-0.17204301059246063,-0.05451945960521698,-0.10719657689332962,-0.09076026827096939,0.03860769793391228,-0.018890786916017532,0.16719771921634674,0.06601084023714066,0.06036433205008507,-0.04242759197950363,AM7361
-0.15682674944400787,-0.09730535745620728,-0.07699357718229294,-0.07022968679666519,-0.024181809276342392,0.005475700832903385,0.048908546566963196,-0.09510987251996994,0.006546779535710812,-0.04312988743185997,-0.127839595079422,0.027181196957826614,-0.08139925450086594,0.21071621775627136,0.19340433180332184,-0.006094605196267366,-0.11446958780288696,AM7362
-0.04712635278701782,0.10075071454048157,-0.08851487189531326,-0.08631803840398788,0.031800515949726105,0.044981662184000015,-0.13933037221431732,0.15208913385868073,0.13324251770973206,0.05840638279914856,0.08527099341154099,-0.12446961551904678,-0.06446017324924469,0.033231351524591446,0.02944732829928398,0.025326784700155258,-0.09589744359254837,AM7365
-0.030217809602618217,-0.03452960401773453,0.006283668335527182,-0.14473971724510193,0.0034804351162165403,0.027904221788048744,0.061680909246206284,-0.08084379881620407,0.12298935651779175,-0.04037380963563919,-0.18701180815696716,0.02459578774869442,0.12696363031864166,-0.05718721076846123,0.025270676240324974,0.0332907997071743,-0.10361560434103012,AM7372
-0.0015598575118929148,0.08579234778881073,-0.026021627709269524,0.17416764795780182,-0.18365763127803802,-0.013302851468324661,0.19278794527053833,-0.10261407494544983,0.04622293636202812,-0.0780566856265068,0.0605706162750721,-0.06193382665514946,0.030424974858760834,-0.008891926147043705,-0.016941530629992485,-0.11302312463521957,-0.039378322660923004,AM7373
0.035575468093156815,0.1224697157740593,0.016185462474822998,0.1360582858324051,-0.04452299326658249,-0.00957400631159544,0.024366192519664764,-0.1715814173221588,-0.023778412491083145,-0.040810421109199524,-0.0011529314797371626,0.1323256641626358,-0.08829732239246368,0.008780468255281448,0.021079115569591522,0.043668195605278015,0.08530054986476898,AM7380
-0.01748206652700901,0.08713577687740326,-0.0780659168958664,0.0697864517569542,0.04423055425286293,-0.16913986206054688,-0.020688869059085846,-0.08751051872968674,-0.059801701456308365,-0.03600337356328964,0.07135434448719025,0.1184653639793396,-0.12663808465003967,0.03531014919281006,0.062271133065223694,0.03770536556839943,0.06335586309432983,AM7382
-0.06964662671089172,0.04145454242825508,0.04159769415855408,-0.048341721296310425,-0.12180240452289581,0.03712072595953941,0.18582788109779358,-3.779404505621642e-4,0.17476563155651093,0.033275291323661804,0.018454235047101974,0.04239552095532417,0.005369614344090223,0.0020062196999788284,0.0470869280397892,-0.02345510758459568,0.09657169133424759,AM7383
-0.019259659573435783,0.05058906227350235,-0.20638707280158997,0.07191795855760574,-0.10182862728834152,-0.05914589762687683,-0.03900847211480141,0.007278627250343561,0.09616349637508392,-0.04115994647145271,0.0730188861489296,-0.04944929480552673,0.05079947039484978,-0.004726624581962824,0.03700869157910347,0.004371714312583208,-0.00850018858909607,AM7384
