gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
ENSG00000214447,55.64191946416566,-2.0583645977545277,0.19082422068778498,3.1516095066228837e-28,8.926285529044739e-28,FAM187A,
ENSG00000214455,115.39315224485767,0.45667920518646826,0.3181633364505652,0.12345048615890279,0.14217264937445856,RCN1P2,
ENSG00000214456,19.426388133212853,-2.3780177483552376,0.17514635862938144,1.3527340865652277e-43,5.103152132253128e-43,PLIN5,
ENSG00000214491,220.36286799254663,-0.16373500659255572,0.09768983322880703,0.09113314305480966,0.10639713945338908,SEC14L6,
ENSG00000214510,3.816686700633934,-0.280941941071591,0.24206513680167735,0.22210040181163873,0.24872274391884122,SPINK13,
ENSG00000214513,4.8099423672099135,-0.07506331971801582,0.12252194223042556,0.5359722369137416,0.5668871130432753,NOTO,
ENSG00000214514,15.535450851285493,0.6551326561659978,0.08478295692449873,6.6579130609850755e-15,1.3591057756034687e-14,KRT42P,
ENSG00000214517,3993.4162272548124,0.7693714587817172,0.032517019102736806,4.604657868371566e-124,4.98070492762191e-123,PPME1,
ENSG00000214530,1239.2341553300628,0.9573438417210077,0.05052646636340202,2.265796966612158e-80,1.4487706712623553e-79,STARD10,
ENSG00000214534,5.01216201029638,-0.5023694731127684,0.12878679668655638,7.350492028533789e-5,1.0517570168702048e-4,ZNF705E,
ENSG00000214544,62.693553210656226,0.010766731149513493,0.11780444795473542,0.9273431551314807,0.9348022308231689,GTF2IRD2P1,
ENSG00000214553,4.6620567290625,-0.9283513062197337,0.15191556734687137,5.076531676426332e-10,8.950299177648133e-10,LRRC37A11P,
ENSG00000214562,434.89108077164656,-0.3137322893784448,0.06412673087802027,9.181112309594705e-7,1.4295190891093735e-6,NUTM2D,
ENSG00000214575,240.6951872102629,-0.5999156209009494,0.06705130121010491,2.26627602713769e-19,5.249556145971459e-19,CPEB1,
ENSG00000214578,8.882146950190672,-1.4063288464127859,0.12716102700786805,6.321662738219657e-29,1.8133741954053293e-28,HMGN2P15,
ENSG00000214595,160.51301299050587,0.7484589928774145,0.07390659449307586,2.057370237286955e-24,5.36161364577349e-24,EML6,
ENSG00000214617,33.7194751893767,-0.22503873880894118,0.17888456100216943,NA,NA,SLC6A10P,
ENSG00000214652,654.0885733996679,-0.39692602118785975,0.07129353462778523,2.295210845954995e-8,3.813180791067304e-8,ZNF727,
ENSG00000214654,228.58931789927092,-0.2632164250686117,0.05048880068979176,1.7070398295036753e-7,2.740795881051492e-7,B3GNT10,
ENSG00000214655,6177.099777826211,0.3536080780977697,0.036200949971127126,1.366333905373535e-22,3.4246923763376384e-22,ZSWIM8,
ENSG00000214688,169.92299280684128,-2.186999756340961,0.12585564745293162,3.6312713237910326e-69,1.992976819569032e-68,C10orf105,
ENSG00000214694,72.81699095800496,-1.1293672816294709,0.08401002928325042,4.722925300768213e-42,1.7331380970428105e-41,ARHGEF33,
ENSG00000214706,952.3530098718845,0.01935835620273361,0.03880583480890667,0.6177496992637961,0.6465580788896309,IFRD2,
ENSG00000214711,28.973529764046905,-0.24783601508617994,0.07465578362021283,8.561910563009919e-4,0.001159107790739896,CAPN14,
ENSG00000214717,1956.5885971346552,-0.05192142109255564,0.04423512018132405,0.23949967276647213,0.2670545532007321,ZBED1,
ENSG00000214725,6.990697824492598,-0.4227117810240345,0.1230074193542692,4.968837488290564e-4,6.813591521069736e-4,CDIPTOSP,
ENSG00000214736,2638.6384213875413,-0.4839971739139043,0.04111727994277593,4.6067734138995593e-32,1.4067263733386454e-31,TOMM6,
ENSG00000214753,7685.536811588398,-1.3390701311438253e-5,0.01917985386330003,0.9992627588925919,0.9993177510646735,HNRNPUL2,
ENSG00000214756,201.4309935915639,-0.4235726665983202,0.06639255225912453,1.4919835786208876e-10,2.680937960120515e-10,CSKMT,
ENSG00000214765,397.6909089824215,-0.09411728112691055,0.039650894808732705,0.017386421126710596,0.02151927834862995,SEPT7P2,
ENSG00000214776,600.7610617162645,2.347308206291646,0.10189071608801838,1.04234878915186e-118,1.0523090109148668e-117,AC092821.1,
ENSG00000214787,355.67824353948356,0.39245093791815144,0.042600844977036055,2.74285563072323e-20,6.511191707577079e-20,MS4A4E,
ENSG00000214796,7.2852191700177285,-0.6958442335148,0.16725347557773232,1.3238768875742963e-5,1.9558935610569195e-5,AC098934.1,
