TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.90.530.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.20.70	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.970.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.50.80.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1690.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.200.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.10.260.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1250.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.30.1020	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.790.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1300.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.81.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.170.120.12	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.430.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.300.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.58.610	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.11840	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.140.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1550.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.760.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.960.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.1380.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.11850	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.280.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1560.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1360.70	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.9.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.25.40.210	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.60.130.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.490.100	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.1030.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.22.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.580.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.10.20.70	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.58.200	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.33.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.455.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.366.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.120.1960	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.1370	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.1040.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.1630.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.1620.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.15.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1740.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.20.60.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.442.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.1470	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.670	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.20.25.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.720.110	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.70.2470	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.390.60	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.2170	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.51.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.1180.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.1450	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.1480	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.780	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.460.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.11860	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.2160	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.420.60	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.150.670	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.70.40.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.170.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.56.70	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.200.60	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.10.310.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1180.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.12190	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.12160	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.41	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.10.20.710	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1360.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.199.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.168.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.25.40.500	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.70.20.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.357.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.225.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.300.12	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.42.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.2320.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.1150	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.2020.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.620.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.120.470	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.1700	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.65.10.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.260.70	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.70.210.12	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1490.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.100.10.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.58.400	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1360.210	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.180.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.630.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.150.780	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.58.190	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.30.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.50.770	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.930.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1260.60	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.2670	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.170.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.287.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.10540	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1160.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.290.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.360.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.472.100	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.290.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.50.40.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1260.100	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.720.150	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.230.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.15.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.30.90.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.700.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1370.100	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.1140.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.1410	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.3630.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.770.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.1260	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.1450.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.418.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1370.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.1660.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.1180	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.50.10.100	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.50.30.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.980.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.390.30	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.20.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.120.1920	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.3370.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.240.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.20.20.105	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1050.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.25.40.190	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.90.80.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.250	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.1020.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.58.1900	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.95.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.33.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.440.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.2350.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.20.910.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.40.150.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.40.2300	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.170.11.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.132.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1380.20	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
4.10.1120.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.50.850	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.150.40	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.40.1230.10	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
1.10.10.500	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
3.30.70.3250	-	0.999999999994308	-5.69152450863308e-12	2	0	0	253	8522
2.60.120.1490	-	0.999999999994608	-5.39174429299346e-12	16	0	0	253	8522
1.25.40.180	-	0.999999999994608	-5.39174429299346e-12	16	0	0	253	8522
1.10.400.10	-	0.999999999994608	-5.39174429299346e-12	16	0	0	253	8522
4.10.270.10	-	0.999999999994608	-5.39174429299346e-12	16	0	0	253	8522
3.30.1390.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.5.120	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.246.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.10.290.60	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.102.10.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.37.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.1290.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.70.50.40	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.170.150.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.45.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.300.130	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.1290.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.70.890	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.20.20.330	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.770	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1420.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.70.50.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
4.10.91.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.280.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.50.150	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.10.290.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.20.20.60	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1490.120	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.15.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.58.760	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.150.680	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.11610	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.150.240	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.50.740	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.70.60	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.650.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
4.10.170.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1460.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1110.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.450.260	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1170.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.740.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.20.140.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.390.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1520.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.570.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.980	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1490.140	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.3260.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.1480	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.1580.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.10.740	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.140.80	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1600.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.1900	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.70.660	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.1280.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.379.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.499.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.270.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.10.1880	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.300.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.4080.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.630.60	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.1440.180	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.246.90	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.465.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.1300.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.274.100	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.1380	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.60.120.330	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.950.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.5.90	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.132.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.287.1070	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.1170.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.20.19.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.60.40.4060	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.20.80.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.180	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.70.600	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.310	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.10.20.360	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.30.29.180	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
4.10.320.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1330.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.10.2660	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.60.120.230	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.110.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.10420	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.10380	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.470.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.1370.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.1520.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.8.980	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.10.660.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.790	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1390.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.170.150.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.1490.40	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.420.80	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.10260	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.140.140	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.20.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.90.470.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.40.30.180	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.10.430	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
4.10.640.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.1280.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.5.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.50.50.80	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.3520.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.274.30	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.60.40.200	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.30.110.10	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.238.110	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.20.120.830	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.60.120.310	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.30.160.680	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
1.10.10.140	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
2.70.98.20	-	1.00000000000009	9.32732149437794e-14	3	0	0	253	8522
3.40.50.10190	-	1.00000000000062	6.16323751195291e-13	23	0	0	253	8522
2.110.10.10	-	1.00000000000062	6.16323751195291e-13	23	0	0	253	8522
3.50.7.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
1.20.140.100	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
3.20.180.20	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
2.60.210.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
3.10.320.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
1.10.150.60	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
1.20.930.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
2.60.200.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
3.60.15.10	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
1.10.1000.11	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
1.10.1070.11	-	1.00000000000068	6.80024311806046e-13	15	0	0	253	8522
2.30.39.10	-	1.00000000000071	7.1107900936797e-13	36	0	0	253	8522
3.10.20.30	-	1.00000000000135	1.35318221290731e-12	12	0	0	253	8522
3.30.260.10	-	1.00000000000135	1.35318221290731e-12	12	0	0	253	8522
3.30.40.180	-	1.00000000000135	1.35318221290731e-12	12	0	0	253	8522
2.40.50.90	-	1.00000000000135	1.35318221290731e-12	12	0	0	253	8522
4.10.10.10	-	1.00000000000135	1.35318221290731e-12	12	0	0	253	8522
2.40.70.10	-	1.0000000000015	1.49905646211371e-12	17	0	0	253	8522
2.60.40.820	-	1.0000000000015	1.49905646211371e-12	17	0	0	253	8522
3.40.50.10330	-	1.0000000000015	1.49905646211371e-12	17	0	0	253	8522
3.90.940.20	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.25.40.250	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.30.1200.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.90.45.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.60.34.20	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.40.30.70	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.20.81.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.25.40.150	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.150.180	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.10.980	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.20.1250.90	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.20.28.70	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.20.1150.12	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.1440.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.150.380	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.10.129.110	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.30.250.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.40.50.10300	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.20.1280.20	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.30.29.70	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.30.572.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.10.900	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.10.20.620	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.870.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.10.1050	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.20.170.30	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.90.1260.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
4.10.970.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.1760.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.10.1760	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.40.50.360	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.10.287.190	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.55.10.10	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.30.70.1040	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
3.10.450.580	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
1.20.120.1340	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
2.20.25.190	-	1.00000000000261	2.61261845491134e-12	1	0	0	253	8522
